text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Some are done for you and some are missing.  All right. Today [inaudible] marking and labeling your graphs [inaudible] so we can play the game tomorrow.  The materials you can use are your pencil, and I gave you each a ruler.  If you don’t have a ruler, raise your hand.  Perfect.  All right. I also have in here –",teacher,59,3,,,0.0,بعضها مصمم لك وبعضها مفقود. حسناً. اليوم [غير مسموع] علامة وتسمية الرسوم البيانية الخاصة بك [غير مسموع] حتى نتمكن من لعب اللعبة غداً. المواد التي يمكنك استخدامها هي قلم الرصاص الخاص بك، وقد أعطيت لك كل واحد حاكم. إذا لم يكن لديك حاكم، رفع يدك. مثالي. حسناً. لدي أيضاً هنا ,"Well, today [unheard of] mark and label your charts [unheard of] so that we can play the game tomorrow. The materials you can use are your own pencil, and each one has been given to you as a ruler. if you don't have a ruler, raise your hand. perfect. well. i also have one here "
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
We’re going to shrink it and try to make it –.  I can adjust it.,teacher,15,0,,,0.0,سنقوم بتقليصها ونحاول جعلها,We're going to shrink it and try to make it smaller.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Okay.  Let’s look at the halves.  Using your ruler, what do you notice about the halves?  Look at your first draft, the halves.  Using your ruler, tell me something that you notice.",teacher,32,2,,,1.0,حسناً، دعونا نلقي نظرة على النصف. باستخدام الحكم الخاص بك، ما الذي لاحظته عن النصف؟ انظر إلى مسودتك الأولى، النصف. باستخدام الحكم الخاص بك، أخبرني شيئاً لاحظته.,"Well, let's take a look at half. using your judgment, what did you notice about half? look at your first draft, half. using your judgment, tell me something you noticed."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Give everybody a chance.,teacher,4,0,,,0.0,أعط الجميع فرصة.,Give everyone a chance.
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Yes.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Student C said that she noticed from 0 to one-half was 4 inches.  What else?  Yes?,teacher,16,0,,,1.0,الطالب سي قال أنها لاحظت من 0 إلى نصف هو 4 بوصات. ماذا آخر؟ نعم؟,Student C said she noticed from 0 to half is 4 inches.
10 centimeters long.,student,3,1,,,,طولها 10 سنتيمتر,It has a length of 10 centimetres.
"Or 10 centimeters from 0 to the half.  So I’m going to put my ruler [inaudible] half is 10 centimeters.  You can’t really see that well with mine, but you have your own in front of you.  Then what about one-half to 1?",teacher,43,3,,,0.0,أو 10 سنتيمترات من 0 إلى النصف. لذلك سأضع نصف الحاكم الخاص بي هو 10 سنتيمترات. لا يمكنك حقا أن ترى جيدا مع بلدي، ولكن لديك الخاص بك أمامك. ثم ماذا عن نصف إلى 1؟,"You can't really see well with mine, but you have yours in front of you. Then what about half to 1?"
Same thing [inaudible]. [Inaudible.],student,4,0,,,,نفس الشيء [غير مسموع]. [غير مسموع.],The same thing [unheard of]. [unheard of.]
"Okay.  Student G chose to use the inch side, and she says from 0 to one-half is 4 inches, and from one-half to 4 is also 4 inches.  So, does that prove that the one-half is exactly in the middle?",teacher,40,0,,,0.0,حسناً، الطالب G اختار استخدام الجانب بوصة، وقالت من 0 إلى نصف هو 4 بوصة، ومن نصف إلى 4 هو أيضاً 4 بوصة. إذاً، هل هذا يثبت أن النصف هو بالضبط في الوسط؟,"Well, student G chose to use the side of an inch, and said from 0 to half is 4 inches, and from half to 4 is also 4 inches."
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay.  What you’re going to do today is you’re going to fill in the rest of it.  Watch me.  I’m going to show you something that’s going to be a tool that you could use to fill in the rest of it.  I want you to take your ruler and I want you to put in, vertically from the one-half all the way down so that it looks like this, and actually connecting on a dot that’s at the bottom of the fraction track.  Look at what I did.  No.  See, the edge of the ruler.  Edge of the ruler. Not the line in the middle of the ruler.  The edge of the ruler.",teacher,114,8,,,0.0,حسناً، ما ستفعله اليوم هو أن تملأ البقية. شاهدوني. سأريكم شيئاً سيكون أداة يمكنك استخدامها لملء البقية. أريدكم أن تأخذوا حاكمكم وأريدكم أن تضعوها عمودياً من نصفها إلى أسفل حتى تبدو هكذا، وتتواصلوا على نقطة في أسفل مسار الكسور. انظروا ما فعلته. لا. انظروا، حافة الحاكم. حافة الحاكم. ليس الخط في منتصف الحاكم. حافة الحاكم.,"Well, what you're going to do today is fill the rest. Watch me. I'm going to show you something that will be a tool you can use to fill the rest. I want you to take your ruler and I want you to put it vertically from half down so that it looks like this, and connect to a point at the bottom of the fracture path. Look what I did. No. Look, the ruler's edge. the ruler's edge. not the line in the middle of the ruler. the ruler's edge."
Can I say something?,student,4,0,,,,أيمكنني أن أقول شيئاً؟,Can I say something?
There you go.  It’s lined up.  Good.  And that’s it.,teacher,10,1,,,0.0,ها أنت ذا، لقد تم ترتيبها، جيد، هذا كل شيء.,"There you go, it's been arranged, good, that's all."
Anything that’s connected with it [inaudible]. [Inaudible.],student,7,0,,,,أي شيء مرتبط به لا يمكن سماعه,Anything related to it can't be heard.
What can you tell me is happening labeling this?  Yes.,teacher,10,0,0.0,,1.0,ما الذي يمكن أن تخبرني أنه يحدث لتسمية هذا؟,What can you tell me that happens to name this?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
What’s a half?,teacher,3,0,,,0.0,ما هو النصف؟,What is half?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  So what he’s saying is the dot at the bottom of the fraction track is also equivalent to one-half.  Where does the fraction track start on this?,teacher,28,3,,,0.0,حسناً، ما يقوله هو أن النقطة في أسفل مسار الكسور تعادل أيضاً نصف,"Well, what he's saying is that the point at the bottom of the fracture path is also equal to half."
At 0.,student,2,0,,,,عند 0.,At 0. at 0..
"0 what?  Zero tenths.  So, can somebody tell me what we’re going to label this dot right here?",teacher,18,1,,,0.0,0 ماذا؟ صفر عشرات. إذاً، هل يمكن لأحد أن يخبرني كيف سنضع علامة على هذه النقطة هنا؟,"So, can someone tell me how to mark this point here?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Do you see what I did here, Student M?  So this dot at the bottom here – see where I’m pointing?  What are we going to label that?  You were saying a half, but we’re dealing with zero tenths at the beginning.  So can you think of how many tenths is going to be equal to that?",teacher,57,2,,,0.0,هل ترى ما فعلته هنا، الطالب M؟ إذاً هذه النقطة في الأسفل هنا  انظر إلى أين أشار؟ ماذا سنسمي ذلك؟ كنت تقول نصف، ولكننا نتعامل مع صفر العشرات في البداية. لذلك هل يمكنك التفكير في عدد العشرات التي ستساوي ذلك؟,"Do you see what I've done here, student M? so this point down here look where I'm pointing? what shall we call that? you said half, but we're dealing with zero decimal places at the beginning. so can you think of a number of decimal places that would be equal to that?"
Five.,student,1,0,,,,خمسة.,Five.
Five-tenths.  So now label yours five-tenths.,teacher,6,2,,,0.0,خمس عشرات، الآن ضع علامتك على خمس عشرات.,"Fifteen, now mark your mark on fifteen."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
I heard Student J say because it’s equivalent.  Very good.  So five tenths.,teacher,13,2,,,0.0,لقد سمعت الطالب (ج) يقول لأنه يعادل جيد جداً,I heard the student (c) say because it's a very good equivalent.
So right here [inaudible]?,student,4,0,,,,إذاً هنا؟,So this is it?
Line your ruler up.,teacher,4,2,,,0.0,قم بترتيب الحاكم,Arrange the governor's appointment.
How do we do it?,student,5,0,,,,كيف سنفعل ذلك؟,How are we going to do that?
So one-half is equivalent to how many tenths?,teacher,8,2,0.0,,1.0,إذاً نصف يساوي كم من العشرات؟,So half is equal to how many tens?
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
One-half is equivalent to how many tenths?  How many?  Five tenths.  So what are you going to label this?  Five-tenths. What are you going to label your dot here?,teacher,29,4,,,0.0,النصف يعادل كم من العشرات؟ كم عدد؟ خمسة عشرات. اذا ماذا ستسمي هذا؟ خمسة عشرات. ماذا ستسمي نقطتك هنا؟,Half is equal to how many tens? how many numbers? fifteen. so what are you going to call this? fifteen. what are you going to call your point here?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Boys and girls, I have it up here, so that you can look to check yours.",teacher,16,0,,,0.0,الفتيان والفتيات، لديّها هنا، حتى تتمكنوا من التحقق من الخاصة بك.,"Boys and girls, I have it here, so you can check yours."
[Inaudible] is equivalent to [inaudible].,student,5,1,,,,[غير مسموع] يعادل [غير مسموع].,[Unheard] is equivalent to [Unheard].
"Oh, can you say it louder?",teacher,6,0,0.0,,0.0,هل يمكنك أن تقولها بصوت أعلى؟,Can you say it out loud?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"So Student A just said that if he goes down to the fourths, the eighths – which one did you say?",teacher,21,0,,,1.0,إذاً الطالب A قال للتو أنه إذا كان ينزل إلى الرابعة والثامنة أي واحد قلت؟,So student A just said that if he goes down to four and eight which one did you say?
The eighths.,student,2,0,,,,الثمانية.,Eight.
"On the eighths – he’s saying that he knows four-eighths is also equal to a half.  So we’re going to put a dot right in line there, on the eighths track, right here, and Student A wants to label it four-eighths.  Does everybody agree?",teacher,44,1,,,0.0,على ثمانية  هو يقول انه يعرف أربعة ثمانية يساوي أيضا نصف. لذلك سوف نضع نقطة مباشرة في الخط هناك، على مسار الثمانية، هنا، والطالب A يريد أن يسميها أربعة ثمانية. هل يتفق الجميع؟,"So we're going to put a point right on the line there, on the path of eight, here, and student A wants to call it four-eight."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Good job. Student D, [inaudible]?",teacher,5,0,,,0.0,عمل جيد، الطالب (دي) ، [غير مسموع]؟,"Good work, student (s), [unheard of]?"
"On two-fifths, if you [inaudible] that line, [inaudible] four- tenths.",student,10,2,,1.0,,على اثنين من الخامسة، إذا كنت [غير مستمع] ذلك الخط، [غير مستمع] أربعة عشرات.,"On two-fifths, if you [do not listen] to that line, [do not listen] to four-tenths."
"Okay, Student D, can you stay with the halves for right now?  I like where you were going with that.  Student D, can you give me another fraction that would be equivalent to one- half that we could put on our track?  So Student D wants to go again to the fourths.  So if I am the fourths track, put a dot halfway, and we’re going to label it what?",teacher,70,2,0.0,,0.0,حسنا، الطالب د، هل يمكنك البقاء مع النصف الآن؟ أنا أحب حيث كنت ذاهبة مع ذلك. الطالب د، هل يمكنك أن تعطيني جزء آخر الذي سيكون يعادل نصف يمكن أن نضع على مسارنا؟ لذلك الطالب د يريد أن يذهب مرة أخرى إلى الرابعة. إذا كنت مسار الرابعة، وضع نقطة في منتصف الطريق، ونحن ذاهبون لتسميته ماذا؟,"Student D, can you give me another half that would be equal to half that we can put on our path? So student D wants to go back to the fourth. If you're on the fourth path, put a point in the middle of the path, and we're going to call it what?"
Two-fourths.,student,1,0,,,,أرباعين.,Forty-four.
Two-fourths.  Good job.  So these are all lined up.  Okay. Student G says that three-sixths is also equivalent to what?,teacher,20,2,,,0.0,اثنان أرباع. عمل جيد. إذاً هذه كلها متسلسلة. حسناً. الطالب G يقول أن ثلاثة ستة تساوي أيضاً ماذا؟,Two quarters. Good work. So these are all sequential. Okay. Student G says that three six is also equal to what?
A half.,student,2,0,,,,نصف.,Half of it.
"One-half.  So we’re going to find halfway on the sixths track, put a dot, and we’re going to label it what?",teacher,21,0,,,0.0,ونحن سوف نجد في منتصف الطريق على المسار السادس، وضع نقطة، ونحن سوف نسميها ماذا؟,"And we'll find ourselves in the middle of the road on track six, making a point, and we'll call it what?"
Three.,student,1,0,,,,ثلاثة.,Three.
"Three-sixths.  Great job.  Okay.  Now, you can also take your ruler – like you did with the halves – and you could measure halfway.  So if I measure halfway from zero-fourths to two-fourths, what should I have?  How many inches?  How many inches?",teacher,43,3,,,0.0,ثلاثة ستة. عمل رائع. حسناً. الآن، يمكنك أيضاً أخذ الحاكم  كما فعلت مع نصف  ويمكنك قياسها في منتصف الطريق. إذاً إذا قياست في منتصف الطريق من صفر أرباع إلى أرباعين، ما الذي يجب أن أحصل عليه؟ كم بوصة؟ كم بوصة؟,"Three six. Great job. Okay. Now, you can also take the governor as you did with half and you can measure it in the middle of the road. So if it measures in the middle of the road from zero quarters to two quarters, what should I get? how many inches? how many inches?"
Four.,multiple students,1,0,,,,أربعة.,Four.
Student B is going to tell us.,teacher,7,0,,,0.0,الطالب ب سيخبرنا,Student B will tell us.
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"How many inches?  Put your ruler on the fourths track, the one that we just did.",teacher,16,1,,,0.0,ضع حاكمك على مسار الرابعة، تلك التي قمنا بها للتو,"Put your judge on track four, the one we just did."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Okay.  How many inches would it be from zero-fourths to two- fourths?  Four inches.  How many inches would it be, Student A, from two-fourths over to 1?",teacher,27,0,,,0.0,حسناً، كم بوصة سيكون من أرباع صفر إلى أرباعين؟ أربعة بوصات. كم بوصة سيكون، الطالب أ، من أرباعين إلى واحد؟,"Well, how many inches will it be from four quarters of zero to four quarters? four inches. How many inches will it be, student A, from two quarters to one?"
Four inches.,student,2,0,,,,أربعة بوصات.,Four inches.
"Four inches.  So it’s safe to say that when we did this, all of our tracks are halfway.  All right.  What you’re going to do – I’m going to let you go off and I’m going to let you label the rest of the tracks yourself.  If you are having difficulty, these are the tracks that you need to have.  So we just completed the halves, are done.  So the thirds. Find the thirds track.  You have labeled one-thirds done for you.  One-third, two-thirds, and three-thirds are done for you.  The fourths, the fifths, sixths, eighths, and tens.  These are the tracks that you are labeling on your tracks.  Some of them are done for you.  Okay.  We’re going to be looking for – what are we going to be looking for? What did we just do with our ruler, when we lined it up vertically?",teacher,146,3,,,0.0,أربعة بوصات. لذا فمن الآمن أن نقول أنه عندما فعلنا هذا، جميع أثرنا في منتصف الطريق. حسناً. ماذا ستفعل؟ سأدعك تذهب وأدعك تسمي البقية من الأثر بنفسك. إذا كنت تعاني من صعوبة، هذه هي الأثرة التي تحتاج إليها. لذا قمنا للتو بإكمال النصف، انتهى. لذا الثلثات. ابحث عن أثر الثلثات. لقد قمت بتسمية ثلث واحد قد فعلت لك. واحد ثلث، وثلثين ثلثين، وثلث ثلث واحد قد فعلت لك. الرابعة، والخامسة، والسادسة، والثمانية، والعشر. هذه هي الأثرة التي تقوم بتسميتها على أثرك. بعضها قد تمت لك. حسناً، سوف نبحث عن ما كنا نبحث عنه؟ ماذا سنفعل عندما نبحث عمودياً؟,"So it's safe to say that when we did this, all our tracks were in the middle of the road. Okay. What are you going to do? I'll let you go and let you name the rest of the tracks yourself. If you're having a hard time, this is the effect you need. So we just completed half, it's over. So thirds. Look for the third tracks. I've named the one-third I've done for you. One-third, two-thirds th."
Equivalent fractions.,student,2,1,,,,الكسور المعادلة.,Fractions of the equation.
"Equivalent fractions. That’s what we’re really looking for. Use the equivalent fractions to help you.  If it helps that you need to turn it into a percent to find the equivalent fraction with a percent, that’s fine to do.  Okay, with your partner right now, you’re going to complete your track.",teacher,51,5,,,0.0,الكسور المتساوية. هذا ما نبحث عنه حقاً. استخدم الكسور المتساوية لمساعدتك. إذا كان من المفيد أنك تحتاج إلى تحويلها إلى نسبة مئوية للعثور على الكسور المتساوية مع نسبة مئوية، فمن الجيد القيام بذلك. حسناً، مع شريكك الآن، ستكمل مسارك.,"If it's useful that you need to convert it to a percentage to find equal fractions with a percentage, it's a good idea to do so. Well, with your partner now, you'll complete your course."
Miss [inaudible].,student,2,0,,,,الآنسة [غير مسموعة].,Miss [unheard of].
Good.,teacher,1,0,,,0.0,-حسناً,-Well then
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Can you fine [inaudible] fraction on here that’s labeled that’s equivalent? One that’s already done for you?  Well, you know [inaudible] here, right?",teacher,23,2,,,0.0,هل يمكنكم أن تحصلوا على جزء (غير مسموع) هنا الذي يُسمّى بأنه يعادل؟ واحد تمّ إصلاحه بالفعل بالنسبة لكم؟ حسناً، تعرفون (غير مسموع) هنا، صحيح؟,"Can you get a part (unheard of) here that's called equivalent? one that's already been fixed for you? well, you know (unheard of) here, right?"
Oh.  Two-sixths.,student,2,0,,,,إثنان من السادسة,Two out of six
"Two-sixths.  So, using your ruler –",teacher,6,1,,,0.0,اثنين من السادس. إذاً، باستخدام حاكمك ,"Two out of six. So, using your ruler "
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
How did you know to put one-third there?,teacher,8,0,,,1.0,كيف عرفت أن تضع ثلثاً هناك؟,How did you know to put a third there?
"These are two-thirds [inaudible].  I’m measuring [inaudible] right there, so I [inaudible] and got this one and then [inaudible].",student,19,1,,1.0,,هذه ثلثي [غير مسموعة]. أنا أقيس [غير مسموعة] هناك، لذلك أنا [غير مسموعة] وأخذ هذا واحد ثم [غير مسموعة].,"I'm measuring there, so I'm taking this one and then [unheard]."
"Now, using your ruler vertically, can you tell what fractions are equivalent to one-third?",teacher,14,4,1.0,,0.0,الآن، باستخدام الحاكم عموديا، هل يمكنك معرفة أي كسور تعادل ثلث؟,"Now, using the ruler vertically, can you tell which fractions are equal to a third?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
What fraction that is labeled is equivalent to one-third?,teacher,9,2,,,0.0,ما الجزء الذي يُسمى يعادل ثلث؟,What part is called equal to one-third?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Can everybody [inaudible] put your hands on your [heads].  As you’re finishing, some of you are [going] more quickly than others.  Your [sponge] activity.  I have fractions listed, and you’re going to find equivalent fractions for those fractions.  If you’re done, you can do it on a scrap piece of paper.  You can do it on the back of this track.  You could do it in your notebook, if you have your notebook there.",teacher,74,3,,,0.0,هل يمكن للجميع أن يضع يديه على رؤوسهم؟ عندما تنتهون، بعضكم يسير أسرع من الآخرين. نشاطكم. لديّ كسور مدرجة، وسوف تجد كسور متساوية لهذه الكسور. إذا انتهيت، يمكنك القيام بذلك على قطعة ورق. يمكنك القيام بذلك على الجزء الخلفي من هذا المسار. يمكنك القيام بذلك في دفتر الملاحظات الخاص بك، إذا كان لديك دفتر الملاحظات هناك.,"When you're done, some of you walk faster than others. your activity. I have fractures listed, and you'll find fractions equal to these fractions. if you're done, you can do it on a piece of paper. you can do it on the back of this track. you can do it in your notebook, if you have a notebook there."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Can you tell me which tracks down here are equivalent and [inaudible]?,teacher,12,1,,,0.0,هل يمكنك أن تخبرني أي مسارات هنا هي متساوية و [غير مسموعة]؟,Can you tell me which tracks here are equal and [unheard of]?
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.],[Unheard of.]
"Miss [inaudible], do we [inaudible] our papers when we’re done?",student,10,0,,0.0,,آنسة (غير مسموعة) ، هل نحن (غير مسموعة) أوراقنا عندما ننتهي؟,"Miss (unheard of), are we (unheard of) our papers when we're done?"
[Inaudible.] [Inaudible.] [Inaudible.],multiple students,3,0,,,,[لا يمكن سماعها] [لا يمكن سماعها] [لا يمكن سماعها],[Unable to hear] [Unable to hear] [Unable to hear]
[Inaudible] fractions are equivalent?,teacher,4,2,,,0.0,[لا يمكن سماع] الكسور متساوية؟,[Can't be heard] are fractions equal?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.],[Unheard of.]
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.] [Inaudible.]  Can you show me other equivalent fractions [inaudible]?  Good job.  What else?  Show me one more. Good job.,teacher,20,1,,,0.0,[غير مسموع] [غير مسموع] هل يمكنك أن تظهر لي الكسور الأخرى المماثلة [غير مسموع]؟ عمل جيد. ماذا أيضا؟ أرني واحدة أخرى. عمل جيد.,[Unheard] [Unheard] Can you show me other similar fractions [Unheard]? Good work. What else? Show me another one. Good work.
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Sure.  There’s an infinite amount.,teacher,5,0,,,0.0,بالتأكيد، هناك كمية لا نهاية لها,"Certainly, there is an infinite amount of it."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.],[Unheard of.]
How much do we [inaudible]?,student,5,0,,,,كم نحن [غير مستمع]؟,How many of us are [inaudible]?
I’m noticing here that you have one-third here and you have this very large space in-between zero-thirds and one-third [inaudible].  Is there any other [inaudible] large spaces. So do you think you could use another fraction on this track to help you [inaudible] one-third?  Which fraction?,teacher,46,2,1.0,,0.0,أنا ألاحظ هنا أن لديك ثلث هنا و لديك هذا المساحة الكبيرة جدا بين الصفر الثلثات و ثلث واحد [غير مسموع]. هل هناك أي مساحات كبيرة [غير مسموعة] أخرى. لذلك هل تعتقد أنه يمكنك استخدام جزء آخر على هذا المسار لمساعدتك [غير مسموعة] الثلث؟ أي جزء؟,I notice here that you have a third here and you have this very large space between zero-thirds and one-third. are there any other large spaces? so do you think you can use another part of this path to help you?
Two-thirds.,student,1,0,,,,ثلثين,Two-thirds of the time.
"Okay.  Excellent.  So where is your ruler?  That’s why I gave you rulers, to help you find exactly where [inaudible]. Here.  So, if two-thirds [inaudible] are equivalent, where should a one-third go?",teacher,32,3,,,0.0,حسناً. ممتاز. إذاً أين حاكمك؟ لهذا أعطيتك الحاكمين، لمساعدتك على العثور على المكان بالضبط. هنا. إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، أين؟,"That's why I gave you the rulers, to help you find the exact place. here. then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then, then,"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Good job.  Can you find other equivalent fractions on here?,teacher,10,1,,,0.0,عمل جيد هل يمكنك العثور على كسور أخرى مماثلة هنا؟,Can you find other similar fractures here?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Which ones?  Good.  [Inaudible.]  Can you find another one that [inaudible]?,teacher,11,0,,,0.0,أيّها؟ جيد. [غير مسموع] هل يمكنك العثور على واحد آخر [غير مسموع]؟,Good. [unheard of] Can you find another one [unheard of]?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible] that one.  I think most of you are finished doing your [inaudible].  Good.  Thirty more seconds and then we’re going to move on.,teacher,24,0,,,0.0,أعتقد أن معظمكم إنتهوا من القيام بعملهم جيد، ثلاثون ثانية أخرى ثم سنستمر,"I think most of you are done with your good work, another thirty seconds and then we'll go on."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  What do you notice when you’re [inaudible]?,teacher,8,0,,,1.0,حسناً، ماذا تلاحظين عندما تكونين غير مسموعة؟,"Well, what do you notice when you're unheard of?"
[Inaudible.] [Inaudible.],student,2,0,,,,[غير مسموع] [غير مسموع],[Unheard of] [Unheard of]
"Can you show me another one that’s on this?  [Inaudible] the halves.  One-half, two-fourths, three-sixths, four-eights, and five-tenths.  [Inaudible] the same and they’re exactly [half right].  That’s what [inaudible].  So now using – you don’t [inaudible] – using your ruler, can you show me other fractions that might [inaudible], that line up?",teacher,52,4,,,0.0,هل يمكنك أن تريني واحدة أخرى على هذا؟ [لا يمكن سماعها] النصفين. نصف، أرباعين، ثلاثة ستة، أربعة ثمانية، وخمسة عشرات. [لا يمكن سماعها] نفسها وهي بالضبط [لا يمكن سماعها]. هذا هو [لا يمكن سماعها]. لذا الآن باستخدام  لا يمكنك [لا يمكن سماعها]  باستخدام الحاكم الخاص بك، هل يمكنك أن تريني كسور أخرى قد تكون [لا يمكن سماعها] ، تلك الخط؟,"Can you show me another one on this? [can't be heard] Two halves. half, four, three six, four eight, and fifteen. [can't be heard] the same as it is exactly [can't be heard]. This is [can't be heard]. So now using [can't be heard] using your ruler, can you show me other fractions that may be [can't be heard], that line?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Oh.  Interesting.  So is that [inaudible] one-fourth lines up with two-eights?  What does that mean?  [Inaudible.],teacher,16,1,,,1.0,مثير للاهتمام، إذاً، هل هذه الخطوط الربعية متوافقة مع الثمانية؟ ماذا يعني ذلك؟,"Interestingly, then, are these quadrants compatible with eight? what does that mean?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Four-eighths.  Excellent.  [Inaudible.],teacher,3,0,,,0.0,أربعة ثمانية ممتازة,Four-eighths are excellent
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.]  You can share that [inaudible].,teacher,6,0,,,0.0,يمكنك أن تشارك ذلك,You can share that with me.
