text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
What’d she say?,teacher,3,0,,,1.0,ماذا قالت؟,What did she say?
"That – she said, like, first it, like, the middle part of it –",student,14,0,,0.0,,ذلك  قالت، مثل، أولاً، مثل، الجزء الوسط من ذلك ,"She said it, like, first, like, the middle part of it."
Or the?,teacher,2,0,0.0,,0.0,أَو؟,Or what?
[Equal side of it.],student,4,0,,,,[جانب متساوي من ذلك.],[Equal side of that.]
"The base, right?  So, Teacher S said if we take this base and we find the area of it.  So, this kind of ties to yesterday.  We said, we’re working – we’re [inaudible] prisms.  We’re finding  the volume, which is the amount of space inside, but we never put this word up.  What word is that, Student I?",teacher,58,3,,,0.0,القاعدة، صحيح؟ إذاً، قال المعلم S إذا أخذنا هذه القاعدة ووجدنا مساحةها. إذاً، هذا النوع من العلاقات مع البارحة. قلنا، نحن نعمل  نحن prisms. نحن نجد الحجم، وهو كمية المساحة بالداخل، ولكننا لم نضع هذه الكلمة أبداً. ما هي هذه الكلمة، الطالب الأول؟,"So, Master S said, if we take this rule and find its space, then this kind of relationship with yesterday. Let's say, we work as prisms. We find the volume, which is the amount of space inside, but we never put this word."
Dimensions.,student,1,1,,,,الأبعاد,The dimensions
Dimensions.  What do dimensions mean?  Think back to when we played with the [Raid Cards]?  Student J?,teacher,17,2,,,1.0,الأبعاد، ماذا تعني الأبعاد؟,"Dimensions, what do dimensions mean?"
"You find the – like, you find the perimeter?",student,9,1,,0.0,,هل تجد  مثل، هل تجد المحيط؟,"Do you find something like, do you find the ocean?"
"It’s kind of the measurement on the sides, right, the rows and the columns.  So, what would the dimensions be here for my base?  Student J?  What are the dimensions for this base? We have a 3.",teacher,37,3,0.0,,0.0,انها نوع من القياس على الجانبين، صحيح، الصفوف والعمود. لذلك، ما هي الأبعاد هنا لأساسي؟ الطالب J؟ ما هي الأبعاد لهذه القاعدة؟ لدينا 3.,"It's kind of a measurement on both sides, right, rows and columns.So, what are the dimensions here for the basic? Student J? What are the dimensions of this rule? we have 3."
And 4.,student,2,0,,,,وأربعة,And four.
"And 4.  And, now, what do we do with that to find the area? Student J?",teacher,16,1,,,0.0,و 4، و الآن، ماذا نفعل بذلك للعثور على المنطقة؟ الطالب J؟,"And 4, and now, what do we do with that to find the area?"
We use 3 times 4.,student,5,0,,,,نحن نستخدم 3 × 4.,We are using 3 × 4.
"3 times 4 or the length times the width, right?  So, the area of the base is?",teacher,17,2,1.0,,0.0,3 × 4 أو الطول × عرض، صحيح؟ إذن، مساحة القاعدة هي؟,"So, the base area is?"
12.,multiple students,1,0,,,,12,12  12 
"12.  Now, we’re gonna use that to find our volume, right?  So, what are we gonna do to this?  Student S?",teacher,21,1,,,0.0,الآن، سنستخدمها للعثور على حجمنا، صحيح؟ إذن، ماذا سنفعل بهذا؟ الطالب S؟,"Now, we're going to use it to find our size, right?"
We’re gonna times it by height.,student,6,0,,,,سنضربها بالارتفاع,We're going to hit it with the height.
We’re gonna times it by the height.  Can you tell what the height is of this pattern or do I have to build it? Student U?,teacher,26,0,1.0,,0.0,سنضربها بالارتفاع هل يمكنك معرفة ارتفاع هذا النمط أم يجب علي بناؤه؟,Are you able to determine the height of this pattern or should I build it?
The height is 2.,student,4,0,,,,الارتفاع هو 2.,The height is 2.
"Is 2, right?  So, what’s the volume of this cube that I made? Student S?",teacher,15,2,,,0.0,إذاً، ما هو حجم هذا الكوب الذي صنعته؟ الطالب S؟,"So, what is the size of this cup you made? student S?"
24.,student,1,0,,,,24.,24. 24.
"24.  And if you just fold it up, all that height tells us is that we’re gonna have 2 rows of 12 cubes, right, and, now, I have a box that holds it.  So, you shouldn’t have to sit here – I know some of us we’re having a ball filling it with cubes, but you shouldn’t have to do that all the time. What we’re gonna talk about today is what happens if the situation changes?  For example, you have your hands up, but you don’t know what I mean.  What would happen – I’m packing my boxes for my shipping company, Student J.  And all of a sudden, you know how if you order something, orders can change, right?  What happens if my order changes? And if you look in your book on Page 11 –",teacher,138,2,,,0.0,24، وإذا قمتم ببساطة بتثبيتها، كل ما يخبرنا به هذا الطول هو أننا سنحصل على صفين من 12 مكعب، صحيح، والآن، لدي صندوق يحمله. لذا، لا يجب أن تجلس هنا  أعرف أن بعضنا لدينا كرة ملئة بها بكوب، ولكن لا يجب أن تفعل ذلك طوال الوقت. ما سوف نتحدث عنه اليوم هو ما سيحدث إذا تغير الوضع؟ على سبيل المثال، لديك أيدي مرتفعة، ولكنك لا تعرف ما أعنيه. ماذا سيحدث  أنا أحزم صناديقي لشركة الشحن الخاصة بي، الطالب J.,"So, you don't have to sit here, I know some of us have a ball full of cups, but you don't have to do that all the time. What we're going to talk about today is what will happen if the situation changes?"
Your book?,student,2,0,,,,كتابك؟,Your book?
Your Tab 2.,teacher,3,0,,,0.0,علامتك الثانية,Your second sign
Oh.,student,1,0,,,,-أوه .,-Oh .
"You’re gonna be building again.  So, look at the new page you put in.  And you see how it says, “Doubling the number of cubes”? Our shipping company is gonna work with a box and they’re gonna just give us the dimensions right now, okay?  You see this?  This is what they’re giving us.  So, if you look at Page 11, it says, “Doubling the number of cubes.”  And it tells you at the top, “Answer the question.  Use grid paper, cubes and anything that helps you solve this problem.”  Okay? So, you can use the cubes.  We have tons of the paper.  We have the scissors.  We have the tape if you want to build. But it says, “You have a box that is 2 by 3 by 5.  How many cubes does it hold?  How do you know?” Now, do you have to build that box to find the volume now?",teacher,153,7,,,0.0,ستقوم ببناء مرة أخرى. لذا، انظر إلى الصفحة الجديدة التي وضعتها. وترى كيف تقول:  مضاعفة عدد الكوبات ؟ شركتنا الشحنية ستعمل مع مربع وسوف تعطينا فقط الأبعاد الآن، حسنا؟ هل ترى هذا؟ هذا ما يقدمونه لنا. لذلك، إذا نظرت إلى الصفحة 11، فإنه يقول:  مضاعفة عدد الكوبات.  ويقول لك في الأعلى،  اجيب على السؤال. استخدم ورقة الشبكة، الكوبات وأي شيء يساعدك على حل هذه المشكلة.  حسنا؟ لذلك، يمكنك استخدام الكوبات. لدينا أطنان من الورق. لدينا مقص. لدينا الشريط إذا كنت ترغب في بناء.,"So, if you look at page 11, it says: Double the number of cups. And it tells you at the top, answer the question. Use grid paper, cups and anything else that helps you solve this problem"
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
"No.  We have a formula and we can figure it out and that’s great.  But what I really want you guys to focus on is I understand you’re gonna find the volume for that box and I know you’re gonna do it easily. But look at Number 2, “The factory wants you to build a box that’ll hold twice as many cubes.” So, you need to find the volume for the first one and get that answer correct, right?  Multi-step.  Then, you have to double that volume.  And after you double that volume, you have to figure out how can you create a box – what are the dimensions gonna be for your new box that you create for the factory?  Okay? So, what I want you to do is really pay attention to this right here, the dimensions.  Okay? ’Cause then underneath it, it asks you, “Write the dimensions and explain how you found the answer.  Draw the design for the new box.” And then, the challenge is gonna be, if you work for this company, can you go above and beyond and build them a lot of boxes that’ll hold double the number of cubes?  Make sense?",teacher,199,9,,,0.0,لا. لدينا صيغة ويمكننا معرفة ذلك و هذا عظيم. ولكن ما أريده حقاً أن تركز عليكم هو أنني أفهم أنك ستجدون حجم هذا الصندوق وأنا أعلم أنك ستفعلون ذلك بسهولة. ولكن انظروا إلى رقم 2، والصناعة تريد منك أن تبني الصندوق الذي سيقبض ضعف عدد الكوبات. لذلك، تحتاج إلى العثور على حجم الأول والحصول على الإجابة الصحيحة، أليس كذلك؟,"But what I really want to focus on is that I understand that you'll find the size of this box and I know you'll do it easily. But look at number 2, and the industry wants you to build a box that will hold twice the number of cups."
Oh.,student,1,0,,,,-أوه .,-Oh .
"So, what you might want to do –",teacher,8,0,,,0.0,لذا، ما الذي قد ترغب في القيام به,"So, what might you like to do?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"It means let’s say I work for a company and they want me to build a box that holds 24 cubes, okay?  Is this the only box that will hold 24 cubes?",teacher,32,2,,,0.0,هذا يعني، لنفترض أنني أعمل في شركة ويريدون مني أن أبني صندوق يحتوي على 24 مكعب، هل هذا هو الصندوق الوحيد الذي سيحتوي على 24 مكعب؟,"That is, suppose I work for a company that wants me to build a box containing 24 cubic meters, is this the only box that will contain 24 cubic meters?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"No, ’cause I know that I could have one tall, skinny box, right –",teacher,14,0,,,0.0,لا، لأني أعرف أنه يمكنني الحصول على صندوق طويل و رقيق، صحيح؟,"No, because I know I can get a long, thin box, right?"
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"– that holds 24 stacked up.  I could have one that holds 2 columns with 12 in each and the box would be tall and skinny.  So, boxes can be different sizes, right?  Your job after you double the volume for Number 2 and you create a box is to then try to come up with as many dimensions as you possibly can for that box. And you can build them if you want with paper.  You can build them if you want just with cubes.  You’re just gonna build today, okay?  You’re kind of being math scientists right now.  Got it?  Anyone have any questions?  Yes.",teacher,107,3,,,1.0,يمكن أن تكون الصناديق كبيرة جداً، أليس كذلك؟ وظيفتك بعد مضاعفة حجم رقم 2 وخلق الصندوق هو بعد ذلك محاولة الحصول على أكبر عدد ممكن من الأبعاد للصندوق. ويمكنك بناءها إذا كنت تريد مع الورق. يمكنك بناءها إذا كنت تريد فقط مع الكوبات. سوف تقوم ببناءها اليوم فقط، حسناً؟ أنت نوع من الرياضيات الآن. هل فهمت؟ هل لدى أي علماء أسئلة؟ نعم.,"Your job after doubling the size of the number 2 and creating the box is then to try to get as many dimensions as possible for the box. And you can build it if you want with paper. You can build it if you want only with cups. You'll only build it today, okay? You're some kind of mathematician now."
Can you just do it on paper?,student,7,0,,,,هل يمكنك أن تفعل ذلك فقط على الورق؟,Can you do that just on paper?
Huh?,teacher,1,0,0.0,,0.0,هاه؟,That's right.
Can you just do it on the paper?,student,8,0,,0.0,,هل يمكنك فقط أن تفعل ذلك على الورق؟,Can you just do it on paper?
"Well, you have to kind of follow what it says.  You’re gonna have to draw the design.  So, you have to draw one pattern that you come up with for Number 2. And then, for Number 3, you can – kind of like we talked about before, conjectures are kind of like guesses in math, right?  You can come up with conjectures and say, oh, well, I think 10 times 1 times 3 is gonna work or something like that. But how do you know?  You have to find some way to figure out if that’s gonna work.  You have to build it or draw it or be able to explain it to us.  ’Cause what we’re gonna do is I have a chart that we’re gonna put up at the end and we’re gonna come up with all different ways that we can build that new box. Got it?",teacher,150,0,0.0,,0.0,حسناً، عليك أن تتبع ما يقوله نوعاً ما. عليك أن ترسم التصميم. لذا، عليك أن ترسم نمطاً واحداً يمكنك أن تأتي به للرقم الثاني. ومن ثم، بالنسبة للرقم الثالث، يمكنك أن ترسم نوعاً ما مثل ما تحدثنا عنه سابقاً، الافتراضات نوعاً ما مثل الافتراضات في الرياضيات، صحيح؟ يمكنك أن تأتي بآفتراض وتقول، أوه، حسناً، أعتقد أن 10 × 1 × 3 سوف تنجح أو شيء من هذا القبيل. ولكن كيف تعرف؟ عليك أن تجد طريقة لتحديد ما إذا كانت ستنجح؟ عليك أن تبنيها أو ترسمها أو تكون قادرة على شرحها لنا.,"Well, you kind of have to follow what he says. You kind of have to draw the design. So, you have to draw one pattern that you can bring to the second number. And then, for the third number, you can draw something like what we talked about earlier, assumptions kind of like assumptions in mathematics, right? You can come up with assumptions and say, oh, well, I think 10 × 1 × 3 will work or something like that. but how do you know?"
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay.  You’re off. Anybody that wants to build with paper, there’s tons of it. Anybody that wants to build with cubes, we’ll hand them out to you.  Anybody know they want to build with paper? Paper, anybody else? We have some.",teacher,41,1,,,1.0,حسناً، أنت ذاهب. أي شخص يريد بناء من الورق، هناك طن من ذلك. أي شخص يريد بناء من الكوبات، سنقوم بتوزيعها لك. أي شخص يعرف أنهم يريدون بناء من الورق؟ الورق، أي شخص آخر؟ لدينا بعض.,"Well, you're going. Anyone who wants to build from paper, there's a ton of it. Anyone who wants to build from cups, we'll distribute them to you. Anyone who knows they want to build from paper? Paper, anyone else? We have some."
What do you mean by build with paper?,student,8,0,,0.0,,ماذا تعني بإنشاء الورق؟,What do you mean by creating paper?
"Like we did before, build a pattern on the bottom.",teacher,10,0,1.0,,0.0,كما فعلنا من قبل، بناء نمط على القاع.,"As we have done before, building a pattern on the bottom."
Oh.,student,1,0,,,,-أوه .,-Oh .
"But you’re building it for that new one, so you have to figure out the volume of it first. So, my question for this first one, Number 1, what is the volume of the first box the factory gave us?  Come on, guys.  We talked about it.  It’s right here written out for you.  Student A?",teacher,56,2,,,0.0,ولكنك تقوم ببناءها لهذا الجديد، لذا عليك أن تعرف حجمها أولاً. لذا، سؤالي لهذا الأول، رقم واحد، ما هو حجم الصندوق الأول الذي أعطتناه المصنع؟ هيّا يا رفاق. تحدثنا عنه. إنه مكتوب هنا لكم. الطالب A؟,"So, my question to this first one, number one, what was the size of the first box we gave to the factory? Come on guys. We talked about it. It's written here for you. Student A?"
30.,student,1,0,,,,ثلاثون,thirty-three.
How’d you get it?,teacher,4,0,,,1.0,كيف حصلت عليها؟,How did you get it?
I multiplied 2 times 6 – 2 times 3 equals 6.,student,11,1,,0.0,,مضاعفة 2 × 6  2 × 3 = 6.,Double 2 × 6 2 × 3 = 6.
2 times 3 is 6.,teacher,5,0,1.0,,0.0,2 × 3 = 6,3 × 3 = 6 2 2
Times 5 is 30.,student,4,0,,,,وقت الخامس هو 30,The fifth time is 30.
"Units cubed, right?",teacher,3,2,,,0.0,وحدات مكعب، أليس كذلك؟,"Cubic units, right?"
Yep.,student,1,0,,,,-أجل .,- Yes .
"So, now, for the Number 2, what’s the volume that our focus is about?  Student J?",teacher,16,1,,,0.0,إذاً، الآن، بالنسبة للرقم الثاني، ما هو الحجم الذي نركز عليه؟ الطالب J؟,"So, now, for the second number, what size are we focusing on? student J?"
Double it.,student,2,0,,,,مضاعفة.,doubled.
"Double it, which is?",teacher,4,0,,,0.0,مضاعفة، أي هو؟,"Double, which is it?"
60.,student,1,0,,,,الـ60,The 60's.
"60.  So, you’re trying to build boxes that are gonna hold 60 cubes.  And what we’re looking for is how many of these can you come up with?  What are the dimensions, right?  That’s your job. So, you can sit here.  And if you’re using cubes, you’re gonna need 60 of them, right?  And if you’re using paper –",teacher,59,3,,,0.0,إذاً، أنت تحاول بناء صناديق يمكنها أن تحتوي على 60 مكعب. ونحن نبحث عن عدد هذه التي يمكنك أن تأتي بها؟ ما هي الأبعاد، أليس كذلك؟ هذه وظيفتك. لذلك، يمكنك الجلوس هنا. وإذا كنت تستخدم مكعبات، ستحتاج إلى 60 منها، أليس كذلك؟ وإذا كنت تستخدم الورق,"So, you're trying to build boxes that can hold 60 cubic feet. and we're looking for that number that you can come up with? what are the dimensions, right? that's your job. so, you can sit here. and if you're using cubic feet, you'll need 60 of them, right? and if you're using paper"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"You’re gonna have to figure it out, you know what I mean?  So, you might want to use both.  There’s a ton going on.  You?",teacher,25,0,,,0.0,عليك أن تفهم الأمر، أتفهمين ما أعنيه، لذا، قد ترغب في استخدام كليهما.,"You have to understand it, you know what I mean, so you might want to use both."
Do we skip 3?,student,4,0,,,,هل نقفز 3؟,Shall we jump three?
"You don’t skip 3.  The thing is for 3, you need to make a design that’s gonna work.",teacher,18,0,,,0.0,الشيء هو لثلاثة، تحتاج إلى جعل تصميم سوف تعمل.,"The thing is for three, you need to make a design that will work."
On grid paper?,student,3,0,,,,على ورقة الشبكة؟,On the web page?
"We can make it on grid paper.  You can make it with cubes, but you have to be able to prove to me it’s gonna work.",teacher,26,1,,,0.0,يمكننا القيام بذلك على ورق الشبكة يمكنك القيام بذلك مع الكوبات، ولكن عليك أن تكون قادرة على إثبات لي أنها ستعمل.,"You can do it with cups, but you have to be able to prove to me that it will work."
"Like, can I have some grid paper?",student,7,0,,,,مثل، هل يمكنني الحصول على بعض ورقة الشبكة؟,"For example, can I get some network paper?"
"Absolutely.  Build me the box if you can.  Pretend like, you know, for social studies, you’re making commercials to get people to come to your colonial area.  Think about the same thing for this.  If you’re working in a factory, how can you prove to the people that run the factory –",teacher,52,1,1.0,,1.0,بالتأكيد. قم ببناء الصندوق بالنسبة لي إن أمكنك. تظاهري، كما تعلمون، للدراسات الاجتماعية، أنت تقوم بإصدار إعلانات لجعل الناس يأتون إلى منطقتك الاستعمارية. فكر في الشيء نفسه لهذا. إذا كنت تعمل في مصنع، كيف يمكنك إثبات للناس الذين يديرون المصنع,"Make a box for me if you can. Pretend, you know, for social studies, you're putting out ads to get people to come to your colonial area."
Which one is the –,student,5,0,,,,أي واحد هو ,Which one is 
– that your box will really hold 60 cubes.,teacher,9,1,0.0,,0.0,أن صندوقك سيحتوي حقاً على 60 مكعب,That your box will actually contain 60 cubic meters.
What’s the bottom?,student,3,0,,,,ما هو الجزء السفلي؟,What's the bottom part?
"What is the bottom?  Well, the thing is, Student J, that it’s the bottom when – you could say the bottom is 2 times 3, right?  ’Cause you could say the bottom is?",teacher,33,0,,,0.0,ما هو الجزء السفلي؟ حسنا، الشيء هو، الطالب J، أنه هو الجزء السفلي عندما يمكنك أن تقول أن الجزء السفلي هو 2 × 3، أليس كذلك؟,"Well, the thing is, student J, that's the bottom when you can say that the bottom is 2 × 3, right?"
2 times 3.,student,3,0,,,,2 × 3,2 × 3 2 × 3
"2 times 3.  And then, the height would be?  So, we know that Student A said the base is gonna be 6, right?  Which would mean?",teacher,26,0,,,0.0,2 × 3 ثم، الارتفاع سيكون؟ إذاً، نحن نعلم أن الطالب A قال أن القاعدة ستكون 6، صحيح؟ وهذا يعني؟,"So, we know that student A said the rule would be 6, right?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Right?  ’Cause that’s gonna be 6 – 1, 2, 3, 4, 5 times, which holds 30 cubes.  Does that have to be?  That’s what we wanna talk about, ’cause you could also have a base that is –",teacher,38,1,,,0.0,صحيح؟ لأن هذا سيكون 6  1، 2، 3، 4، 5 مرات، والذي يحتوي على 30 مكعب. هل يجب أن يكون ذلك؟ هذا ما نريد التحدث عنه، لأنه يمكن أن يكون لديك أيضا قاعدة هي ,"Because that would be 6 times 1, 2, 3, 4, 5 times, which contains 30 cubes."
15.,student,1,0,,,,15.,15.
