text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Okay, so if you fold something in half.  So if I took a piece of paper like this, how would you do that, Student K? So Student K said if he took something and folded it in half like a piece of paper, this paper’s pretty close.  It’s not 100 percent perfect.  But one side mirrors the other side. That means one side’s the same.  And you can do that with objects, you can do that with a lot of different things. Lines of symmetry.  Some objects have lines of symmetry and some objects don’t. Take a look at these objects on the sheet right here.  We’ll pass these out.  Did everybody write down the table of contents?",teacher,118,5,1.0,,0.0,حسناً، إذاً إذا قمت بتثبيت شيء إلى النصف. إذاً إذا أخذت قطعة ورق كهذه، كيف ستفعل ذلك، الطالب ك؟ قال الطالب ك إذا أخذت شيئاً وتثبتها إلى النصف مثل قطعة ورق، فهذه الورقة قريبة جداً. إنها ليست مثالية بنسبة 100 في المائة. ولكن الجانب الواحد يعكس الجانب الآخر. وهذا يعني أن الجانب الواحد هو نفسه. ويمكنك القيام بذلك مع الأشياء، يمكنك القيام بذلك مع الكثير من الأشياء المختلفة. خطوط التناظر. بعض الأشياء لها خطوط التناظر و بعض الأشياء لا. انظر إلى هذه الأشياء على الصفحة هنا. سنمضي هذه. هل كتب الجميع جدول المحتوى؟,"Student K said, ""If you take something and fold it in half like a piece of paper, this paper is too close. It's not 100% perfect. But one side reflects the other side. This means that one side is the same. And you can do this with things, you can do it with a lot of different things."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay, I’ll turn that off real soon.",teacher,7,0,,,0.0,حسناً، سأطفئ ذلك قريباً,"Well, I'll turn that off soon."
I think I did this before.,student,6,0,,,,أعتقد أنني فعلت هذا من قبل.,I think I've done this before.
"Yeah, I’m sure you guys have kind of done this before.  It’s one of those things that keeps on coming back.  On the top of your sheet that I just gave you are shapes like this. I did my best to trace’m. And they’re asking you in the first problem, it says: “Which of the above polygons have exactly one line of symmetry?” And one line of symmetry, there’s only one way to cut that in half so both sides look the same.  You can’t do it.  Like on this shape, on the shape Letter D, there’s a lot of different ways you can cut that in half, right?  And they will look the same.  And that’s lines of symmetry.",teacher,120,7,1.0,,0.0,نعم، أنا متأكد من أنكم قد فعلتم هذا من قبل نوعا ما. انها واحدة من تلك الأشياء التي تستمر في العودة. على الجزء العلوي من ورقة الخاص بك التي أعطيتك للتو هي أشكال كهذه. لقد فعلت كل ما بوسعي لتتبعها. ويقولون لكم في المشكلة الأولى:,"Yes, I'm sure you've done this kind of thing before. it's one of those things that keeps coming back. on the top of your sheet that I just gave you are shapes like this. I've done my best to track it down. and they tell you in the first problem:"
"Mr. D, do you need the answer for that one?",student,10,0,,0.0,,سيّد (دي) ، هل تحتاج الإجابة على هذه؟,"Mr. D, do you need an answer to this one?"
"Just hold on to it for a second.  I’m just going to explain it then we’ll let everybody work on it a little bit, then we’ll come back, okay? So take a quick look, I’ll give you just a minute to see if you can find that one.  If you’re done with that problem, you can keep on going.  Go to B. “Which of the above polygons have at least four lines of symmetry?” Whoa.  Does this have more lines of symmetry here?",teacher,83,5,0.0,,1.0,فقط استمر في ذلك للحظة. سأشرحها فقط ثم سنترك الجميع يعملون عليها قليلاً، ثم سنعود، حسناً؟ لذا انظر بسرعة، سأعطيك دقيقة واحدة فقط لمعرفة ما إذا كنت تستطيع العثور على هذه. إذا انتهيت من هذه المشكلة، يمكنك المضي قدماً. اذهب إلى B.,"I'll just explain it, then we'll let everyone work on it a bit, then we'll come back, okay? So look quickly, I'll just give you one minute to see if you can find this one."
"Yeah, it has more lines.",student,5,1,,,,نعم، لديها المزيد من الخطوط.,"Yes, she has more lines."
"Okay, you can draw all the lines of symmetry.",teacher,9,2,1.0,,0.0,حسناً، يمكنك رسم جميع خطوط التماثل,"Well, you can draw all the lines of symmetry."
"Mr. B?  There’s two of them that only have one line of symmetry, so let them both there?",student,18,2,,0.0,,سيّد (بي) ، هناك اثنان منهم يمتلكان خطاً واحداً فقط من التناظر، لذا دعيهم هناك؟,"Mr. B, there are two of them who have only one error of analogy, so leave them there?"
You can answer the questions and write down your answers on that sheet too.,teacher,14,0,0.0,,0.0,يمكنك الإجابة على الأسئلة وكتابة إجاباتك على هذا الشريط أيضاً.,You can answer questions and write your answers on this tape as well.
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].,I didn't get the [non-listening].
What’s that?,teacher,2,0,,,0.0,ما هذا؟,What is this?
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].,I didn't get the [non-listening].
"No, you just need that one.  Oh, you didn't get this side.  Oh. Is there one with a backside here? So we’re doing on page 5, just so you’re not confused, and we’re going to do all the A through G.  I don’t mind if you work together a little bit.  If you have any questions you can ask your partners.  Good, Student K. How are you guys doing back here?  Good?  You guys had all this last year and all the other years.",teacher,84,0,,,1.0,لا، أنت فقط تحتاج إلى ذلك. أوه، لم تحصل على هذا الجانب. أوه. هل هناك واحد مع الجانب الخلفي هنا؟ لذلك نحن نقوم به في الصفحة 5، فقط حتى لا تكونون مرتبكين، ونحن سوف نقوم بجميع A إلى G. أنا لا أمانع إذا كنت تعمل مع بعض الشيء. إذا كان لديك أي أسئلة يمكنك أن تسأل شركائك. جيد، الطالب K. كيف حالكم هنا؟ جيد؟ كان لديك كل هذا العام الماضي وجميع السنوات الأخرى.,"So we're doing it on page 5, just so you don't get confused, and we're going to do all A through G. I don't mind if you work with something. If you have any questions you can ask your partners. Good, student K. How are you doing here? Good? You had all this last year and all the other years."
I forgot what congruent means.,student,5,0,,,,لقد نسيت ما تعنيه التوافق,I've forgotten what it means to be consistent.
Don’t worry about that one.,teacher,5,0,0.0,,0.0,لا تقلق بشأن هذا,Don't worry about that.
The same?,student,2,0,,,,نفس الشيء؟,The same thing?
"Yeah, they’re the same, they just shifted.  None of them.  You don’t have to worry about Letter number E, we’re not going to go over congruency today.  So you’re going to do A, B, C, D and F.  Even G you don’t have to do. Okay just about another minute.  Did you do these, Student L?  Okay. Okay, so let’s look at the first one.  “Which of the above polygons have exactly one line of symmetry?” Okay?  Student T?",teacher,79,3,,,0.0,نعم، هم متشابهون، لقد تحولوا فقط. لا أحد منهم. لا داعي للقلق بشأن الحرف رقم E، لن نقوم بمراجعة التوافق اليوم. لذلك سوف تقوم بـ A و B و C و D و F. حتى G لا داعي للقيام بذلك. حسناً، دقيقة أخرى فقط. هل فعلت هذه، الطالب L؟ حسناً. حسناً، دعونا ننظر إلى الأولى.,"Yeah, they're the same, they just changed. None of them. Don't worry about the letter E, we're not going to review the compatibility today. So you're going to do A and B and C and D and F. Even G doesn't have to do that. Okay, just one more minute."
A and B.,student,3,0,,,,(أ) و (ب),(a) and (b)
A and B.  Come up here and you can draw the – just draw it right on there.,teacher,18,0,,,0.0,A و B. تعال هنا ويمكنك رسم  فقط رسمها مباشرة هناك.,A and B. Come here and you can just draw it right there.
Draw what?,student,2,0,,,,رسم ماذا؟,Draw what?
"Draw where the lines of symmetry are for A and B.  All right, very good.  Does everyone agree?",teacher,18,2,,,1.0,الرسم حيث خطوط التناظر هي ل A و B. حسناً، جيد جداً. هل يتفق الجميع؟,"The diagram where the lines of symmetry are for A and B. Well, very well."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Why can’t I do this?  Why can’t I cut this one like this?,teacher,13,0,,,0.0,لماذا لا أستطيع فعل هذا؟ لماذا لا أستطيع قطع هذه بهذه الطريقة؟,Why can't I do this? Why can't I cut this one this way?
Because it won’t be symmetry because like the point.,student,9,1,,1.0,,لأنّها لن تكون متماثلة لأنّها مثل النقطة.,Because it won't be the same because it's like a dot.
"You’re saying because there’s a point, if I folded that in half, it wouldn't be the same, right?",teacher,18,0,1.0,,0.0,أنت تقول لأن هناك نقطة، إذا قمت بجمع ذلك إلى النصف، فإنه لن يكون هو نفسه، أليس كذلك؟,"You're saying because there's a point, if you put it in half, it won't be the same, right?"
The point will be sticking out.,student,6,0,,,,النقطة ستبدو واضحة,The point will seem clear
"You see that?  Go ahead, Student L. How about this way?  How about if I do it that way?  What do you think?",teacher,23,0,0.0,,1.0,هل ترى ذلك؟ هيا، الطالب L. ماذا عن هذا الطريق؟ ماذا عن إذا فعلت ذلك الطريق؟ ما رأيك؟,"Come on, student L. What about this way? What if I did that way? What do you think?"
"No, that’s not equal.",student,4,0,,,,لا، هذا ليس متساويا,"No, that's not equal."
"How about this one, Student O?  Do you think that’s… No?  How come?",teacher,13,0,,,1.0,ماذا عن هذا، الطالب أ؟ هل تعتقد أن هذا...,"What about this, student A?"
There’s two ways…,student,3,0,,,,هناك طريقتان...,There are two ways...
"[Whispers:] Let her answer. If you fold it right along this line, would this side and that side be the same?",teacher,21,1,,,0.0,دعها تجيب، إذا قمت بتثبيتها على طول هذا الخط، هل سيكون هذا الجانب وذلك الجانب هو نفسه؟,"Let her answer, if you install it along this line, will this side and that side be the same?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"No, they would definitely look different.  Okay?  Student A just saw something that.  He said, how about if we draw a line like this?  Will that be equal?  Will both sides be equal that way?  What do you think, Student A?  No, because this side looks a little bit smaller, doesn’t it, over here, than this one.  So if you fold it, it’s not exact. It’s close, but I don’t think it’s exact. So let’s go down to the next question, B: “Which of the above polygons have at least four lines of symmetry?” That’s four different places where you can fold them.  Student L, what do you think?",teacher,109,4,,,0.0,لا، فإنها بالتأكيد تبدو مختلفة. حسناً؟ الطالب A رأى شيئاً من هذا القبيل. قال، ما رأيك في أن نرسم خطاً كهذا؟ هل سيكون ذلك متساوياً؟ هل ستكون الجانبين متساوياً بهذه الطريقة؟ ما رأيك، الطالب A؟ لا، لأن هذا الجانب يبدو أصغر قليلاً، أليس كذلك، هنا، من هذا. إذا قمت بتثبيته، فإنه ليس دقيقاً. إنه قريب، ولكن لا أعتقد أنه دقيقاً. لذلك دعونا ننتقل إلى السؤال التالي، ب:,"No, they certainly look different. OK? Student A saw something like this. He said, ""How about we draw a line like this? Will it be equal? Will the two sides be equal in this way?"" What do you think, Student A? No, because this side looks a little smaller, right, here, than this. If you fix it, it's not accurate. It's close, but I don't think it's accurate. So let's move on to the next question,"
C and D.,student,3,0,,,,(ج) و (د),(c) and (d)
"C and D.  Do you want to come up here and show us where, please? Good.  Does everyone kind of agree with that?  They kind of look like that.",teacher,29,0,,,1.0,سي و د هل تريد أن تأتي إلى هنا وتظهر لنا أين، من فضلك؟ جيد. هل الجميع نوعا ما يوافقون على ذلك؟,"C and D would you like to come here and show us where, please?"
It looks like a pizza.,student,5,0,,,,يبدو مثل البيتزا.,It looks like pizza.
"It does.  They should make pizzas like that shape, huh?",teacher,10,0,1.0,,0.0,يجب أن يصنعوا البيتزا بهذا الشكل، صحيح؟,"They should make pizza like this, right?"
Next question?,student,2,0,,,,السؤال التالي؟,The next question?
"All right, let me just make sure everyone…  Everyone understand this and how the different lines of symmetry are used here? Okay.  Next one. Which polygons above have the most lines of symmetry?  How many lines of symmetry does it have?  Go ahead, Student J.",teacher,45,7,,,0.0,حسناً، دعوني فقط أتأكد من أن الجميع... الجميع يفهم هذا وكيف يتم استخدام خطوط التناظر المختلفة هنا؟,"Well, let me just make sure that everyone... everyone understands this and how are the different parallel lines used here?"
D.,student,1,0,,,,(د),(d)
"D, which is this one, yeah.  And how many lines? This one has four.",teacher,14,1,,,0.0,د، وهذا واحد، نعم. وكم عدد الخطوط؟ هذا واحد لديه أربعة.,"D, and this one, yes. And how many lines? This one has four."
Eight.,student,1,0,,,,ثمانية,Eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight
"How about this one, does this one have eight?",teacher,9,0,,,0.0,ماذا عن هذا، هل هذا لديه ثمانية؟,"How about this one, does this one have an eight?"
That one has four.,student,4,0,,,,هذه لديها أربعة.,This one has four.
Let’s take a look at it.,teacher,6,0,,,0.0,دعونا نلقي نظرة عليه.,Let's take a look at it.
"That one has six. When it’s going like that way, they just flipped it over that way.",student,17,0,,0.0,,هذا واحد لديه ستة، عندما يذهب بهذه الطريقة، فإنهم فقط عكسوها بهذه الطريقة.,"This one has six, and when it goes this way, they just reverse it this way."
Let’s take a look at the [inaudible].  This is pretty good but it’s not exactly. On this one we have …  Are there any more lines of symmetry on either of these can we have?,teacher,35,2,0.0,,1.0,دعونا نلقي نظرة على [الجهاز غير السمعي]. هذا جيد جدا ولكن ليس بالضبط. على هذا لدينا ... هل هناك المزيد من خطوط التناظر على أي من هذه يمكن أن يكون لدينا؟,Let's take a look at [non-acoustic device]. That's very good but not exactly. On this we have ... are there any more lines of symmetry on any of these we can have?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
But one of these shapes has six sides and the other shape has eight sides.  This one has six.  This one has eight.  So which one has the most lines of symmetry?,teacher,32,2,,,1.0,ولكن واحدة من هذه الأشكال لديها ستة جوانب والشكل الآخر لديه ثمانية جوانب هذا واحد لديه ستة وهذا واحد لديه ثمانية,But one of these shapes has six sides and the other has eight sides this one has six and this one has eight
D.,student,1,0,,,,(د),(d)
"D.  But I’m still saying this one has the same, we showed you the way Student L did it.  Is there any other ways of symmetry we can do that?  Where?",teacher,31,1,,,1.0,D. لكن ما زلت أقول أن هذه لديها نفس الشيء، لقد أريتكم الطريقة التي قام بها الطالب L. هل هناك أي طرق أخرى من التناظر يمكننا القيام بذلك؟ أين؟,"D. But I'm still saying that this one has the same thing, I showed you how student L did it. Are there any other ways of analogy we can do this?"
Right there.,student,2,0,,,,هناك تماماً,It's right there.
"Yeah, come on up here and you can add some more lines if you like. Yeah.  Any more?",teacher,18,2,,,1.0,أجل، تعال هنا ويمكنك إضافة المزيد من الخطوط إذا أردت,"Yes, come here and you can add more lines if you want."
The other way.,student,3,0,,,,في الاتجاه الآخر,In the opposite direction
"Yeah, how about the other corners too?  Can we shoot’m in the other corners?",teacher,14,0,,,0.0,أجل، ماذا عن الزوايا الأخرى أيضاً؟,"Yeah, what about the other corners, too?"
Yeah. That?,student,2,0,,,,أجل، هذا؟,"Yeah, that one?"
"Or the other one?  How about down here?   Well, up to the corner.  I’ll do it down here so it’s a little bit…  So we have this one, are those two sides the same?",teacher,34,0,,,0.0,او الاخرى؟ ماذا عن هنا؟ حسنا، الى الزاوية. سوف افعل ذلك هنا الى اسفل لذلك انها قليلا... لذلك لدينا هذا، هل هذان الجانبين نفس الشيء؟,"Well, to the corner. I'm going to do it down here so it's a little bit... so we have this, are these two sides the same thing?"
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
This one?,teacher,2,0,,,0.0,هذه؟,This one?
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
This one?,teacher,2,0,,,0.0,هذه؟,This one?
Yep.,multiple students,1,0,,,,-أجل .,- Yes .
This one?,teacher,2,0,,,0.0,هذه؟,This one?
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Then how about if we cut these in half?,teacher,9,0,,,0.0,إذًا، ماذا لو قطعنا هذه إلى النصف؟,"So, what if we cut this one in half?"
Yes.  That’s good.,student,3,0,,,,نعم، هذا جيد,"Yeah, that's good."
Cut this in half again.,teacher,5,0,,,0.0,قطع هذا إلى النصف مرة أخرى.,Cut this in half again.
It’s like cutting the pizza twice.,student,6,0,,,,إنه مثل قطع البيتزا مرتين,It's like cutting pizza twice.
"Right, cutting it twice. Okay.  And then on this side, if we do it with this one, Student A, should I go from this corner?",teacher,25,0,1.0,,0.0,حسناً، أقطعها مرتين، حسناً، ثمّ من هذا الجانب، إذا فعلنا ذلك بهذا، الطالب الأول، هل يجب أن أذهب من هذا الزاوية؟,"Well, I cut it twice, well, then from this side, if we do it with this, first student, should I go from this corner?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Straight down.  This corner?   This corner?  Okay.  And should we cut these in half again?  They look like they’re symmetric.  Okay?  So which one has the most lines?,teacher,28,2,,,0.0,مباشرة إلى أسفل. هذا الزاوية؟ هذا الزاوية؟ حسناً. هل يجب أن نقص هذه إلى النصف مرة أخرى؟ تبدو وكأنها متماثلة. حسناً؟ إذاً أي منها لديه أكثر خطوط؟,Straight down. This corner? This corner? Okay. Should we cut this down to half again? Looks like they're identical. Okay? So which one has more lines?
D.,multiple students,1,0,,,,(د),(d)
"D, yes.  And that shows it a little bit clearer doing it that way.  Okay?  Now, we actually just did D.  It says: “Draw all the lines of symmetry in the polygons above.” We’re not going to do E.  And for F it says: “Which polygon has more lines of symmetry—polygon A or polygon C?”",teacher,55,8,,,0.0,د، نعم. وهذا يظهر أنه أكثر وضوحا قليلا القيام به بهذه الطريقة. حسنا؟ الآن، نحن في الواقع فقط D. يقول: رسوم جميع خطوط التناظر في المتعددات أعلاه. لن نفعل E. وبالنسبة F يقول: أي المتعدد لديه المزيد من خطوط التناظر متعدد A أو المتعدد C؟,"Now, we're actually just D. Says: Charge all the lines of symmetry in the multiples above. We won't do E. And for F says: Which multiples have more multiples A or multiples C?"
C.,multiple students,1,0,,,,(ج),(c)
A or C?,teacher,3,0,,,0.0,A أو C؟,A or C?
C.,multiple students,1,0,,,,(ج),(c)
"C.  And I think this really shows it, because this one really only has the one.  Exactly.",teacher,17,0,,,0.0,(ج) وأعتقد أن هذا يظهر ذلك حقاً، لأن هذا واحد فقط. بالضبط.,"(c) And I think this really shows it, because there's only one. exactly."
It cuts it in half.,student,5,0,,,,إنه يقطعها إلى النصف,He cuts it in half.
And how many lines of symmetry does C have?,teacher,9,2,0.0,,0.0,وكم عدد خطوط التماثل التي تمتلكها C؟,And how many lines of symmetry does C have?
"Four or five. Now, it has more than five.",student,9,0,,1.0,,أربعة أو خمسة. الآن، لديها أكثر من خمسة.,"Now, she has more than five."
"Let’s count’m.   One, two, three, four, five, six … seven? Just six, I just counted them.  Start from the top 12 o'clock and then count across. That’s one, two, three, four, five, six.  Yeah, six, and you don’t count the other one, because we already counted it. Okay?",teacher,48,0,0.0,,0.0,دعونا نحسب. واحد، اثنان، ثلاثة، أربعة، خمسة، ستة... سبعة؟ فقط ستة، لقد عدتهم للتو. ابدأ من الساعة الثانية عشرة الأولى ثم نحسب عبر. هذا واحد، اثنان، ثلاثة، أربعة، خمسة، ستة. نعم، ستة، وأنت لا تحسب الآخر، لأننا عدناها بالفعل. حسنا؟,"Let's count. one, two, three, four, five, six... seven? just six, I've just counted them. start at the first 12 o'clock and then count through. that's one, two, three, four, five, six. yeah, six, and you don't count the other one, because we've already done it. okay?"
Ohhh! That makes sense.,student,4,0,,,,هذا منطقي,That makes sense.
"Okay, very good.  Let’s put that away please.",teacher,8,0,,,0.0,حسناً، جيد جداً، دعونا نضع هذا بعيداً من فضلك,"Well, very well, let's put this away, please."
Are we going to do the back?,student,7,0,,,,هل سنذهب للخلف؟,Shall we go to the back?
What’s that?,teacher,2,0,0.0,,0.0,ما هذا؟,What is this?
The back.,student,2,0,,,,الخلفية,Background
We’re not going to do the back.,teacher,7,0,,,0.0,نحن لن نفعل الخلف.,We're not going backwards.
What about G?,student,3,0,,,,ماذا عن (جي) ؟,What about (j)?
