text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"And circles.  And a circle is like this.  Good.  You know several strategies to use.  Please, right now, figure out how many different combinations can I make.  Spend a minute.",teacher,30,2,1.0,,0.0,ودورات. ودورة هي مثل هذه. جيد. تعرف العديد من الاستراتيجيات لاستخدامها. رجاءً، الآن، معرفة كم مجموعة مختلفة يمكنني إجراؤها. قضاء دقيقة.,"And courses. and a course is like this. good. know many strategies to use. please, now, find out how many different groups I can run. spend a minute."
You could make a tree.,student,5,0,,,,يمكنك صنع شجرة,You can make a tree
"You can do any strategy that you like – the tree, multiplication problem, or lists.",teacher,15,1,1.0,,0.0,يمكنك القيام بأي إستراتيجية تريدها  الشجرة، مشكلة مضاعفة، أو القوائم.,"You can do whatever strategy the tree wants, the doubling problem, or the lists."
Lists.,student,1,0,,,,القوائم,The lists
I’m not gonna answer questions for another minute or two.,teacher,10,0,,,0.0,لن أجيب على الأسئلة لبضع دقائق أخرى,I won't be answering questions for a few more minutes.
"Well, answer questions.",student,3,0,,,,حسناً، أجيب على الأسئلة,"Well, answer the questions."
"Hold on then.  What’s wrong?  Pick up your head, come on.",teacher,11,0,,,0.0,مهلاً، ما الخطب؟,"Wait, what's wrong?"
Sit in your chair [inaudible].,student,5,0,,,,اجلس في كرسيك,Sit in your chair.
"Good.  Let’s get it started, okay?  So, I’ve got – how about a pencil that works?  Ah, brilliant, thank you.  Pick up. Come.  Take your head out of your hands, please.",teacher,31,0,0.0,,0.0,حسناً، دعونا نبدأ، حسناً، ماذا عن قلم رصاص يعمل؟ رائع، شكراً. ارفع. تعال. خذ رأسك من يديك، من فضلك.,"All right, let's get started, all right, what about a working pencil? great, thanks. raise it. come on. take your head out of your hands, please."
Okay.,student,1,0,,,,-حسناً,-Well then
"Let’s get started and, plus, I’ve got chocolate and vanilla cupcakes, right?  Okay.  So, now, I’ve got chocolate right here.  How many different frostings can I have on the chocolate cake?  I could either have a pink chocolate cake, right?  Let’s make a pink chocolate cake.  What other color cake can I have?  Look at G-R together, grrr.",teacher,58,1,,,0.0,دعونا نبدأ، بالإضافة إلى ذلك، لدي كعكة الشوكولاتة والفانيليا، صحيح؟ حسناً، الآن، لدي كعكة الشوكولاتة هنا. كم عدد الجليدات المختلفة التي يمكنني الحصول عليها على كعكة الشوكولاتة؟ يمكنني إما الحصول على كعكة الشوكولاتة الوردية، أليس كذلك؟ دعونا نصنع كعكة الشوكولاتة الوردية. ما هي الكعكة الأخرى التي يمكنني الحصول عليها؟ انظر إلى G-R معاً، grrr.,"Well, now, I have a chocolate cake here. How many different ice creams can I get on a chocolate cake? I can either get a pink chocolate cake, right? Let's make a pink chocolate cake. What other cake can I get? Look at G-R together, grrr."
Grr.,student,1,0,,,,ج.ر.,J.R.
Grr.,teacher,1,0,,,0.0,ج.ر.,J.R.
Green.,student,1,0,,,,خضراء,Green green
"Green.  I can have green chocolate cake. And what’s the last color?  Ya, ya.",teacher,14,0,,,0.0,أخضر، يمكنني تناول كعكة الشوكولاتة الخضراء، وما هو اللون الأخير؟,"Green, can I have a green chocolate cake, what's the last color?"
Yellow.,student,1,0,,,,الصفراء,Yellow
"And I can have a yellow chocolate cake.  Great.  If I had a chocolate cake that’s pink, I want to put sprinkles on top. I can have st.  What’s this one say?",teacher,32,0,,,0.0,ويمكنني الحصول على كعكة الشوكولاتة الصفراء. عظيم. إذا كان لدي كعكة الشوكولاتة الوردية، أريد وضع رشاشات فوقها. يمكنني الحصول على القديس. ماذا يقول هذا؟,"And I can get a yellow chocolate cake. great. if I have a pink chocolate cake, I want to put sprays on it. i can get a saint. what does that say?"
Star.,student,1,0,,,,نجمة,A star is a star.
"Good.  So, I can have stars.  So, I can have a chocolate cake that’s pink with stars on it.",teacher,19,0,,,0.0,حسناً، يمكنني الحصول على النجوم، ويمكنني الحصول على كعكة الشوكولاتة الوردية ذات النجوم عليها,"Well, I can get the stars, and I can get the pink chocolate cake with the stars on it."
Heart.,student,1,0,,,,القلب.,The heart.
I can have a chocolate cake that’s pink with –,teacher,10,0,,,0.0,يمكنني الحصول على كعكة الشوكولاتة الوردية مع,I can get a pink chocolate cake with 
Heart.,student,1,0,,,,القلب.,The heart.
"– with hearts on it.  Oh, you know how to do this.  Or I can have a chocolate cake that’s pink with circles.",teacher,23,1,,,0.0,تعرف كيف تفعل هذا أو يمكنني الحصول على كعكة الشوكولاتة الوردية ذات الدوائر,You know how to do this or I can get a pink chocolate cake with circles.
Circles.,student,1,1,,,,حلقات,Episodes and episodes.
"So, those are three chocolate cakes I can have right there. Three pink chocolate cakes.  I could also have a chocolate cake that’s green with the green frosting on it.  No pink frosting, instead it can be green frosting.",teacher,39,0,,,0.0,إذاً، هذه ثلاث كعكات الشوكولاتة التي يمكنني الحصول عليها هنا. ثلاثة كعكات الشوكولاتة الوردية. يمكنني أيضاً الحصول على كعكة الشوكولاتة الخضراء مع الجليد الأخضر عليها. لا يوجد جليد وردي، بدلاً من ذلك يمكن أن يكون جليد أخضر.,"So, these are the three chocolate cakes I can get here. Three pink chocolate cakes. I can also get a green chocolate cake with green ice cream on it. There is no pink ice cream, instead it can be green ice cream."
I think I’m done.,student,4,0,,,,أعتقد أنني انتهيت,I think I'm through with it.
Student J?,teacher,2,0,,,0.0,الطالب (جي) ؟,The student (s) ?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"I think I’m gonna move you just a little bit over here, ’cause I think the people who are watching the video might not want to just see you.  Can you pull your desk over, please?",teacher,36,0,,,0.0,أعتقد أنني سأحركك إلى هنا قليلاً، لأنني أعتقد أن الأشخاص الذين يشاهدون الفيديو قد لا يرغبون في رؤيتك.,"I think I'll move you here a little bit, because I think the people watching the video might not want to see you."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Move your desk over, please.",teacher,5,0,,,0.0,تحركوا مكتبكم من فضلكم,Please move your desk.
Oh.,student,1,0,,,,-أوه .,-Oh .
Thank you.  Okay.,teacher,3,0,,,0.0,شكراً، حسناً,"Thank you, all right."
I was in Student B’s way.,student,6,0,,,,كنت في طريق الطالب ب.,I was on my way to student B.
That’s all right for right now.,teacher,6,0,0.0,,0.0,لا بأس الآن,It's all right now.
She was gonna go write the –,student,7,0,,,,كانت ستذهب و تكتب,She would go and write.
"You can have a chocolate cake with green frosting and what kind of sprinkles?  St, stars, right?  Can I have a chocolate cake with green frosting with what else on it?",teacher,31,0,0.0,,0.0,هل يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر و أي نوع من الرشات؟,Can I get a chocolate cake with green ice cream and any kind of spray?
With hearts.,student,2,0,,,,بقلوب,From the heart.
With hearts.,teacher,2,0,,,0.0,بقلوب,From the heart.
And with stars.,student,3,0,,,,ومع النجوم,And with the stars.
"And with circles.  Oh, so, I can have a chocolate cake with green frosting, three different kinds.  Let’s skip ahead, ’cause I’m getting bored.  Are you getting bored with this?",teacher,30,1,,,0.0,و مع الدوائر. أوه، إذا، يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر، ثلاثة أنواع مختلفة. دعونا نقفز إلى الأمام، لأنني أشعر بالملل. هل تشعر بالملل مع هذا؟,"Oh, so, I can get a chocolate cake with green ice cream, three different types.Let's jump ahead, because I'm bored.Do you get bored with this?"
Uh-huh.,student,1,0,,,,اه-ها.,Ah-ha. 
"I think it’s boring too.  So, you know what, I know I can have a chocolate cake with yellow, how many different kinds of yellow chocolate cakes can I have?  Stars, hearts and circles, how many is that?",teacher,38,1,,,0.0,أعتقد أنه ممل أيضاً، لذا، تعلمون ماذا، أعرف أنني أستطيع الحصول على كعكة الشوكولاتة مع الصفراء، كم نوع مختلف من كعكات الشوكولاتة الصفراء يمكنني الحصول عليها؟ النجوم، القلبات والحلقات، كم هذا؟,"I think it's boring too, so, you know what, I know I can get chocolate cake with yellow, how many different types of yellow chocolate cake can I get? stars, hearts and rings, how much is that?"
With stars?,student,2,0,,,,مع النجوم؟,With the stars?
How many did I have right up here.,teacher,8,0,,,0.0,كم عدد كان لدي هنا؟,How many numbers did I have here?
Three.,student,1,0,,,,ثلاثة.,Three.
And here?,teacher,2,0,,,0.0,و هنا؟,And here?
Three.,student,1,0,,,,ثلاثة.,Three.
"So, how many do you think will be for yellow?",teacher,10,0,,,1.0,إذاً، كم تعتقد أنها ستكون للصفراء؟,"So, how much do you think it will be for yellow?"
Two.,student,1,0,,,,اثنان.,Two.
"I’m gonna guess three also.  Stars, hearts and circles.  Stars, hearts and circles, there will be three more.  So, how many different kinds of chocolate cake can I have?",teacher,29,2,,,0.0,سأخمن ثلاثة أيضاً، نجوم، قلوب ودورات، نجوم، قلوب ودورات، سيكون هناك ثلاثة آخرين. لذا، كم نوع مختلف من كعكة الشوكولاتة يمكنني الحصول عليها؟,"I'll also guess three, stars, hearts and circles, stars, hearts and circles, there will be three more."
"Wait, three.",student,2,0,,,,انتظر، ثلاثة.,"Wait, three."
"Three pink ones, three green ones and three yellow ones, how many is that all together?",teacher,16,0,,,0.0,ثلاثة ورديين، ثلاثة أخضرين وثلاثة أصفرين، كم عدد كل هذا معاً؟,"Three pink, three green and three yellow, how many of these together?"
The answer?,student,2,0,,,,الإجابة؟,The answer?
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
Nine.,student,1,0,,,,تسعة,Nine Nine
"Nine.  So, you can have nine chocolate – so, nine chocolate. How many do you think that we’ll be able to have with vanilla if we do this whole tree again down here?",teacher,33,1,,,0.0,تسعة. إذاً، يمكنك الحصول على تسعة شيكولاتة  لذا، تسعة شيكولاتة. كم عدد تعتقد أننا سنكون قادرين على الحصول عليها مع الفانيليا إذا قمنا بهذا الشجرة بأكملها مرة أخرى هنا أسفل؟,"So, you can get nine chocolates, so, nine chocolates. How many do you think we'll be able to get with vanilla if we do that whole tree again down here?"
Three.,student,1,0,,,,ثلاثة.,Three.
"Probably, nine, again.  Okay.  Green –",teacher,6,0,,,0.0,"ربما تسعة مرة أخرى حسناً, أخضر","Maybe nine more times. Okay, green."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"You’re embarrassing me right now.  I wish you wouldn’t do that. Open up your notebook, please.",teacher,16,0,,,0.0,أنت تجعلني أشعر بالحرج الآن أتمنى لو لم تفعل ذلك افتح دفتر الملاحظات من فضلك,You're making me feel embarrassed right now and I wish you hadn't. Please open the notebook
I’m done.,student,2,0,,,,لقد انتهيت,It's over now.
"Yeah.  So, probably, nine.  Figure out what nine plus nine is. Good.  Let’s go back over here.  Can I have your attention? Please put two feet underneath your desk.  Open up your math notebooks to the right page and help me out.  We have a few different strategies that we learned, I think, last week.  I’m gonna wait until I have more hands. Open your math notebook now, please.  Thank you.  Okay. You don’t have the right answer.  So, it makes me wonder what you’ve been doing [inaudible].",teacher,88,0,,,0.0,نعم. ربما تسعة. اكتشفوا ما هو تسعة زائد تسعة. حسناً. دعونا نعود إلى هنا. هل يمكنني الحصول على انتباهكم؟ من فضلكم ضعوا قدمين تحت مكتبكم. افتحوا كتيبكم الرياضية إلى الصفحة الصحيحة و ساعدوني. لدينا بعض الاستراتيجيات المختلفة التي تعلمناها، أعتقد، الأسبوع الماضي. سأنتظر حتى أحصل على المزيد من اليدين. افتحوا كتيبكم الرياضي الآن، من فضلكم. شكراً لكم. حسناً. ليس لديكم الإجابة الصحيحة. لذلك، هذا يجعلني أتساءل ماذا كنتم تفعلون.,"Yes. maybe nine. find out what nine plus nine is. okay. let's get back here. can i get your attention? please put two feet under your desk. open your sportsbook to the right page and help me. we have some different strategies we learned, i think, last week. i'll wait till i get more hands. open your sportsbook now, please. thank you. okay. i don't have any."
"I was doing three and three, because three equals –",student,10,0,,0.0,,كنت أفعل ثلاثة وثلاثة، لأن ثلاثة يساوي ,"I would do three and three, because three is equal to "
"Uh-uh.  Student T, can you help me out?",teacher,8,0,0.0,,0.0,الطالب (تي) ، أيمكنك مساعدتي؟,"Student, can you help me?"
I did a list.,student,4,0,,,,قمت بعمل قائمة,I made a list.
"You did a list.  Okay.  So, let me go over here.  Help me out with the list.",teacher,17,0,,,0.0,حسناً، دعني أذهب إلى هنا، ساعدني في القائمة,"All right, let me go over here, help me with the menu."
And you can do chocolate.,student,5,0,,,,ويمكنك صنع الشوكولاتة,And you can make chocolate.
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,"- Yes, yes, yes"
Pink frosting and stars.,student,4,0,,,,الصفراء الوردية والنجوم.,Pink yellow and stars.
Uh-huh.,teacher,1,0,,,0.0,اه-ها.,Ah-ha. 
Chocolate –,student,2,0,,,,الشوكولاتة,Chocolate is what it's all about.
"Can I abbreviate chocolate, CH?",teacher,5,0,,,0.0,هل يمكنني اختصار الشوكولاتة يا (تش) ؟,Can I shorten the chocolates or (ch)?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Okay.,teacher,1,0,,,0.0,-حسناً,-Well then
Pink and hearts.,student,3,0,,,,الوردي والقلب.,Pink and heart.
And hearts.,teacher,2,0,,,0.0,و القلب,And the heart.
Chocolate –,student,2,0,,,,الشوكولاتة,Chocolate is what it's all about.
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
– pink and circles.,student,4,1,,,,الوردي و الدائرات,Pink and pink circles.
"Okay.  So, I’m noticing that you’re organizing it by chocolate. I want to stop your list for just a second and I want to go to the tree diagram, okay, and just talk about how the tree diagram and the list relate to each other.",teacher,45,0,,,0.0,حسناً، لاحظت أنك تقوم بتنظيمها حسب الشوكولاتة، أريد أن أوقف قائمتك للحظة، وأريد أن أذهب إلى مخطط الشجرة، حسناً، وأتحدث عن كيفية ارتباط مخطط الشجرة والقائمة مع بعضها البعض.,"Well, I noticed that you're organizing it by chocolate, I want to pause your list for a moment, and I want to go to the tree diagram, well, and talk about how the tree diagram and the list relate to each other."
Is there watching up on computer?,student,6,0,,,,هل هناك مراقبة على الكمبيوتر؟,Is there surveillance on the computer?
"Yes, the camera is watching all of you right now.",teacher,10,0,1.0,,0.0,أجل، الكاميرا تراقبكم جميعاً الآن,"Yes, the camera is watching you all right now."
I know most of them.,student,5,0,,,,أعرف معظمهم,I know most of them.
Except for the three kids back there.,teacher,7,0,0.0,,0.0,باستثناء الاطفال الثلاث هناك,Except for the three kids there.
And it’s [hide and go seek].,student,6,0,,,,و هو [الاختباء والذهاب للبحث].,And it is [hide and seek].
"I’m not gonna see it now.  And I really – I don’t want to worry about it now. Can we answer camera questions after the lesson, ’cause this was really not what I wanted to do for the whole math lesson. So, let’s go back over here.  So, I wanna go with Student T said.  She said chocolate and she went to the pink frosting.  So, we can have chocolate cupcake with pink frosting.  And then, Student T said, there are three different kinds of sprinkles.  So, we can do – we can have heart sprinkles, star sprinkles and circle sprinkles. Those are all of the different chocolate, pink cupcakes that I can have. What other frosting colors can I make with my chocolate cake, Student J?",teacher,127,4,0.0,,0.0,أنا لن أراه الآن. وأنا حقاً لا أريد القلق بشأن ذلك الآن. هل يمكننا الإجابة على أسئلة الكاميرا بعد الدروس، لأن هذا لم يكن ما أردت القيام به طوال درس الرياضيات. لذلك، دعونا نعود إلى هنا. لذلك، أريد الذهاب مع الطالب T قال. قالت الشوكولاتة وقالت انها ذهبت إلى التجميل الوردي. لذلك، يمكننا الحصول على كعكة الشوكولاتة مع التجميل الوردي. ومن ثم، قال الطالب T، هناك ثلاثة أنواع مختلفة من التجميل. لذلك، يمكننا القيام,"I'm not going to see it right now. and I really don't want to worry about it right now. can we answer the camera questions after class, because that's not what I wanted to do all through math class. so, let's get back here. so, I want to go with student T said. so, we can get chocolate cake with pink makeup. and then, student T said, there are three different types of makeup. so, we can"
Chocolate?,student,1,0,,,,الشوكولاتة؟,The chocolate?
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
Green frosting.,student,2,0,,,,التجميد الأخضر.,The green freeze.
Great.,teacher,1,0,,,0.0,هذا رائع.,That's great.
"And heart – no, stars.",student,5,0,,,,و القلب لا، النجوم.,"And not the heart, the stars."
Can I do hearts also?,teacher,5,0,1.0,,0.0,هل يمكنني فعل القلب أيضاً؟,Can I do the heart too?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
And stars?,teacher,2,0,,,0.0,و النجوم؟,And the stars?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
And circles?,teacher,2,1,,,0.0,و الدائرات؟,What about the circuits?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Oh, so, there’ll be three different kinds of green, chocolate cupcakes.  Love it.  So, I can do hearts, stars and circles. Let me just stop for a second.  There are three different kinds of pink, chocolate cupcakes I can have. Student S, how many different kinds of green, chocolate cupcakes can I have? Back away.",teacher,55,4,,,0.0,سوف يكون هناك ثلاثة أنواع مختلفة من الكعكات الخضراء والشوكولاتية. أحبها. لذا، يمكنني القيام بالقلبات والنجوم والحلقات. دعني أتوقف للحظة. هناك ثلاثة أنواع مختلفة من الكعكات الوردية والشوكولاتية يمكنني الحصول عليها. الطالب S، كم نوع مختلف من الكعكات الخضراء والشوكولاتية يمكنني الحصول عليها؟ تراجع.,"There will be three different types of green and chocolate cakes. I love them. So, I can do hearts, stars, and rings. Let me pause for a moment. There are three different types of pink and chocolate cakes I can get. Student S, how many different types of green and chocolate cakes can I get?"
We can make three.,student,4,0,,,,يمكننا أن نجعل ثلاثة.,We can make three.
Okay.  Is there another flavor of frosting that I can make my chocolate cupcakes into?  One second.,teacher,17,1,,,0.0,حسناً، هل هناك طعم آخر من الجليد الذي يمكنني جعله كعكة الشوكولاته؟,"Well, is there any other flavor of ice cream I can make as a chocolate cake?"
You just –,student,3,0,,,,أنت فقط,It's just you
"I didn’t want to stop you from working [inaudible] focused you were.  These are our flavors.  Pink, we just did.  Green, we just did.  Student J, what’s the last color?",teacher,30,0,,,0.0,لم أكن أريد أن أمنعك من العمل كنت مركزاً هذه هي طعمنا الوردي فعلنا ذلك الأخضر فعلنا ذلك الطالب جي، ما هو آخر لون؟,"I didn't want to stop you from working I was focused This is our pink taste We did this green We did that student J, what's the last color?"
Yellow.,student,1,0,,,,الصفراء,Yellow
"Yellow.  Very good.  Yellow frosting.  So, this is my flavor, chocolate cupcakes.  Yum, my favorite. I have three different choices of frostings, pink, green and yellow.  And then, I’ve got my sprinkles for the top, three different choices. So, before I write – because Student S and I were talking about how we were getting a little bored with this.  It’s a lot to write.  Right, Student C?",teacher,68,1,,,0.0,الصفراء. جيد جداً. الصفراء الصفراء. هذا هو طعمي، كعك الشوكولاتة. يوم، المفضلة لدي. لدي ثلاثة خيارات مختلفة من الصفراء، الوردية، الخضراء والصفراء. ومن ثم، حصلت على ورشاتي للقمة، ثلاثة خيارات مختلفة. لذلك، قبل أن أكتب  لأن الطالب S وأنا كنا نتحدث عن كيف أصبحنا متعبين قليلا مع هذا.,"Yellow. very good. yellow. yellow. this is my taste, chocolate cake. day, my favorite. i have three different options of yellow, pink, green, and yellow. and then, i got my workshop to the top, three different options. so, before i write because student s and i were talking about how we got a little tired with this."
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
It’s a little bit boring.  Do you think so?,teacher,9,0,,,0.0,إنّه مملّ قليلاً، هل تعتقد ذلك؟,"It's a little boring, you think?"
Yes. I don’t.,student,3,0,,,,أجل، لا أعرف.,"Yeah, I don't know."
"A little bit, no, okay.",teacher,5,0,,,0.0,قليلاً، لا، حسناً,"A little bit, no, all right."
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"How many different kinds of yellow cupcakes, Student O, do you think I’ll have?",teacher,14,1,,,0.0,كم نوع مختلف من الكعك الأصفر، الطالب O، هل تعتقد أنني سوف يكون؟,"How many different kinds of yellow cakes, student O, do you think I'll be?"
Um – Three. – yellow –,student,6,0,,,,ثلاثة. صفراء.,Three. yellow.
There were three pink.  There were three green.  How many yellow do you think there might be?,teacher,17,0,1.0,,1.0,كان هناك ثلاثة ورديين، وثلاثة أخضرين، كم عدد الأصفرين تعتقد أنه يمكن أن يكون هناك؟,"There were three roses, and three greens, how many yellows do you think there could be?"
"Um, yellow, heart or stars – first, the stars.",student,9,0,,0.0,,الأصفر، القلب أو النجوم أولاً، النجوم,"Yellow, heart or stars first, stars"
"First, the stars, okay.",teacher,4,0,1.0,,0.0,أولاً، النجوم، حسناً,"First, the stars, all right?"
And the hearts.,student,3,0,,,,والقلب.,And the heart.
Good.,teacher,1,0,,,0.0,-حسناً,-Well then
And the circles.,student,3,1,,,,و الدوائر,and circuits.
"Good.  So, how many yellow cupcakes could there be that are chocolate?",teacher,12,1,,,0.0,حسناً، كم عدد الكعك الصفراء التي يمكن أن تكون شيكولاته؟,"Well, how many yellow cakes can be chocolate?"
Three.,student,1,0,,,,ثلاثة.,Three.
"Three.  So, I wanna stop for just a minute.  We’ve done the top half of our tree.",teacher,17,0,,,0.0,ثلاثة، لذا أريد التوقف لدقيقة، لقد قمنا بالنصف العلوي من شجرتنا,"Three, so I want to pause for a minute, we've already done the top half of our tree."
I’m stopping.,student,2,0,,,,أنا أتوقف.,I'm going to stop.
