text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
All right.  I need to break the 21 down.  How am I going to break my 21 apart?  Student E?,teacher,20,0,,,0.0,حسناً، أنا بحاجة إلى كسر الـ21 إلى أسفل كيف سأكسر الـ21 إلى أسفل؟,"Well, I need to break the 21 down, how am I going to break the 21 down?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"20 and 1. And what’s my next step?  Student K?  Do you want to come up here and show us that?  It’s very hard to hear you.  You’re going to have to speak a little louder.  Not just for me, but for the fact that we have to deal with next door.",teacher,52,0,,,0.0,20 و 1. وما هي خطوتي التالية؟ الطالب ك؟ هل تريد أن تأتي إلى هنا وتظهر لنا ذلك؟ من الصعب جداً أن أسمعك. عليك أن تتحدث بصوت أعلى قليلاً. ليس فقط من أجلي، ولكن من أجل حقيقة أن علينا التعامل مع الباب المجاور.,"20 and 1. what is my next step? student K? do you want to come here and show us that? it is very hard for me to hear you. you need to speak a little louder. not only for me, but for the fact that we have to deal with the next door."
Add them up together?,student,4,1,,,,أجمعهم معاً؟,Shall I gather them together?
Add what up?,teacher,3,1,,,0.0,إضافة ماذا؟,Add what?
[Inaudible] is 20.,student,3,0,,,,[غير مسموع] هو 20.,[Unheard] is 20.
"All right.  So write nice and big in here, 10 times 20.",teacher,12,0,,,0.0,حسناً، اكتب جيداً هنا، 10 × 20.,"Well, type well here, 10 × 20."
"Do I write the answer, too?",student,6,0,,,,هل أكتب الإجابة أيضاً؟,Should I write the answer too?
"If you know it off the top of your head.  Very good.  What else do we have to do, Student A?  Any idea, or do you want to wait until the next one?",teacher,33,0,0.0,,0.0,إذا كنت تعرف ذلك من فوق رأسك، جيد جداً، ماذا علينا أن نفعل، الطالب الأول؟ أي فكرة، أم تريد الانتظار حتى التالي؟,"If you know that from above your head, very well, what should we do, the first student?"
I think you’re supposed to wait until the next one.,student,10,0,,0.0,,أعتقد أنه من المفترض أن تنتظر حتى المرة القادمة,I think you're supposed to wait until next time.
"Wait until the next one?  All right.  Student T?  Don’t be camera-shy, guys.  Student L?  Come up.  Do it. I know how to do it.  It’s your turn to do it.  All right.  Who can explain why this is 2 times 20?",teacher,42,0,1.0,,0.0,الانتظار حتى المرة القادمة؟ حسناً. الطالب T؟ لا تكونوا خجولين من الكاميرا، يا رفاق. الطالب L؟ تعالوا. افعلها. أنا أعرف كيف أفعل ذلك. حان دورك للقيام بذلك. حسناً. من يمكنه شرح لماذا هذا 2 × 20؟,"Wait till next time? OK. Student T? Don't be embarrassed by the camera, guys. Student L? Come on. Do it. I know how to do it. It's your turn to do it. OK. Who can explain why this is 2 × 20?"
20 [inaudible] on the top of it.,student,7,0,,,,20 [غير مسموع] على رأسها.,20 [Unheard of] on her head.
And where is the 2 coming from?,teacher,7,0,0.0,,0.0,ومن أين يأتي الثاني؟,And where did the second one come from?
The bottom.,student,2,0,,,,القاع,The bottom of the bottom.
"So this is a 2 by 20 array.  All right.  What do you have left? Are you ready, Student A?",teacher,20,1,,,0.0,حسناً، ما الذي تبقى لديك؟ هل أنت مستعد، الطالب أ؟,"Well, what do you have left, are you ready, student A?"
I think you’re supposed to do 1 times 2.,student,9,0,,0.0,,أعتقد أنك من المفترض أن تفعل 1 × 2.,I think you're supposed to do 1 × 2.
You show me.  I’ll let you know if you’re wrong.  Okay.  So show me the 1.  Show me where you got the 1 from. Okay.  Show me where you got the 2 from.  Now let’s look at this.  Where does this 2 line up with?,teacher,45,1,1.0,,1.0,أرني من أين حصلت على 1؟ أرني من أين حصلت على 2؟ الآن دعونا نلقي نظرة على هذا.,Show me where you got 1? show me where you got 2? now let's take a look at this.
10.,student,1,0,,,,عشرة,Ten is ten.
"This 2, if we follow it over, goes in this box here.  So what should be in this box over here, Student A?",teacher,23,0,,,0.0,هذا الثاني، إذا قمنا بتتبعها، يذهب إلى هذا الصندوق هنا. إذن ما الذي يجب أن يكون في هذا الصندوق هنا، الطالب A؟,"So what should be in this box here, Student A?"
10 times 2?,student,3,0,,,,10 × 2 ؟,10 × 2 ?
"10 times 2.  How can we fix this answer, because 2 times 1 and 2 times 10 are related.",teacher,19,0,,,0.0,10 × 2. كيف يمكننا إصلاح هذه الإجابة، لأن 2 × 1 و 2 × 10 مرتبطة.,"How can we correct this answer, because 2 × 1 and 2 × 10 are related."
Add a zero.,student,3,1,,,,إضافة الصفر,Adding a zero
"Add a zero?  What do you mean by “add a zero”?  Add a zero, so 2 plus 0 is 2?  2 times 10 is 20, so when you say “add a zero,” you’re telling me to put the zero after the 2.  All right.  So we’ve got 2 times 10 is 20.  Who wants to fill in this last box?  Who has not been up here yet?  Student A? So our answer is –?",teacher,74,4,,,1.0,إضافة الصفر؟ ماذا تعني بـ ضافة الصفر؟ إضافة الصفر، إذاً 2 + 0 = 2؟ 2 × 10 = 20؟ إذاً عندما تقول ضافة الصفر،  تقول لي أن أضع الصفر بعد 2؟ حسناً، لدينا 2 × 10 = 20؟ من يريد ملء هذا الصندوق الأخير؟ من لم يصل إلى هنا بعد؟ الطالب A؟,"What do you mean by adding zero? adding zero, so 2 + 0 = 2? 2 × 10 = 20? so when you say adding zero, tell me to put zero after 2? well, we have 2 × 10 = 20? who wants to fill this last box? who hasn't gotten here yet? student A?"
I think it’s 218. 218.  [Inaudible.] 262.,student,7,0,,,,أعتقد أنه 218، 218، 262.,"I think it is 218, 218, 262."
I’m not saying which ones are right or wrong.  I’m just hearing everyone’s opinion at the moment.  Student L?,teacher,19,0,1.0,,0.0,أنا لا أقول أي منها صحيح أو خاطئ أنا فقط أسمع رأي الجميع في الوقت الحالي,"I'm not saying which one is right or wrong, I'm just hearing everyone's opinion right now."
262.,student,1,0,,,,262,262 262
"All right.  Who wants to come up and prove their answer is correct?  Someone with nice, neat handwriting.  Student L, come on up. Student J?  Thank you.",teacher,27,0,,,0.0,حسناً، من يريد أن يأتي و يثبت أن إجابته صحيحة؟ شخص لديه كتابة يد لطيفة ونظيفة.,"Well, who wants to come and prove that his answer is correct? someone with a nice, clean handwriting."
You’re welcome.  [Inaudible.],student,3,0,,,,مرحبًا بك.,You are welcome.
"You’re telling me, but explain it to them.",teacher,8,0,,,1.0,أنت تقول لي، ولكن شرح لهم.,"You tell me, but explain to them."
"Because 200 plus 40 equals 240, and plus 20 equals 260, and plus 2 equals 262.",student,16,0,,1.0,,"لأن 200 + 40 = 240 + 20 = 260, + 2 = 262.","Because 200 + 40 = 240 + 20 = 260, + 2 = 262."
"Very good.  Okay.  So we solved that one.  Who remembers Method 2?  It’s a lot like Method 1.  We broke 21 into 20 and 1, and 12 into 10 and 2.  How do we solve this one?  Student K, do you want to come up and explain it, or at least tell us the first step?  What would you do first?",teacher,61,0,0.0,,1.0,جيد جداً. حسناً. لذا قمنا بحل هذه. من يتذكر الطريقة 2؟ إنها تشبه الطريقة 1 تماماً. قمنا بتقسيم 21 إلى 20 و 1 و 12 إلى 10 و 2. كيف نحل هذه؟ الطالب K، هل تريد أن تأتي وتشرحها، أو على الأقل تخبرنا الخطوة الأولى؟ ماذا ستفعل أولاً؟,"So we solved this one. who remembers method 2? it looks exactly like method 1. we divided 21 into 20 and 1 and 12 into 10 and 2. how do we solve these? student K, do you want to come and explain it, or at least tell us the first step? what will you do first?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
No.  Not 20 times 1.,teacher,5,0,,,0.0,لا، ليس 20 × 1.,"No, not 20 × 1."
Make a line to the [inaudible] side [inaudible].,student,8,1,,0.0,,اجعل خطاً إلى الجانب.,Make a mistake on the side.
So we multiply 20 times 10.  What’s step 2?  Student M?,teacher,11,1,0.0,,0.0,اذاً نضاعف 20 × 10 ما هي الخطوة 2؟ الطالب M؟,So multiply 20 × 10 what is step 2? student M?
20 times [inaudible].,student,3,0,,,,20 مرة [غير مستمع].,Twenty times [did not listen].
"Remember, this is a four-step process.  What’s step 3?  Student A, pay attention.  Sit criss-cross, please.",teacher,16,0,,,0.0,تذكر، هذه عملية أربع خطوات، ما هي الخطوة الثالثة؟,"Remember, this is a four-step process, what is the third step?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Step 3 is –.  And step 4?  What’s the last step?  Student E? What’s the only one we haven’t multiplied yet?,teacher,21,1,,,0.0,الخطوة الثالثة هي . والخطوة الرابعة؟ ما هي الخطوة الأخيرة؟ الطالب E؟ ما هي الخطوة الوحيدة التي لم نضاعفها بعد؟,Step three is . and step four? what is the last step? student E? what is the only step we haven't doubled yet?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Did you say 1 times 2?  All right.  So what’s 20 times 10? Everyone, give me the answer on this next one.  20 times 2?",teacher,25,0,,,0.0,هل قلت 1 × 2؟ حسناً، ما هو 20 × 10؟ الجميع، أعطني الإجابة على هذا التالي. 20 × 2؟,"Well, what is 20 × 10? Everyone, give me the answer to the following. 20 × 2?"
40.,multiple students,1,0,,,,أربعين,Forty
1 times 10?,teacher,3,0,,,0.0,1 × 10؟,1 × 10? 1 × 10?
10.,multiple students,1,0,,,,عشرة,Ten is ten.
1 times 2?,teacher,3,0,,,0.0,1 × 2 ؟,1 × 2 ? 1 × 2 ?
2.,multiple students,1,0,,,,2 .,2 .
Did I make a mistake somewhere?,teacher,6,0,,,0.0,هل ارتكبت خطأ في مكان ما؟,Have you ever made a mistake somewhere?
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
Then why is our answer different?  Where did I go wrong?,teacher,11,0,,,1.0,إذاً لماذا تكون إجابتنا مختلفة؟,So why would our answer be different?
In the 10 times 1?,student,5,0,,,,في 10 × 1؟,In 10 × 1?
In the 10 times 1?  How did I go wrong there?,teacher,11,0,1.0,,1.0,في 10 × 1؟ كيف أخطأت هناك؟,How did I go wrong there?
[Inaudible] 200 plus 1 is 201.  [Inaudible.],student,7,0,,,,200 + 1 = 201,1 + 1 = 201 200
What’s that?  Okay.  So you’re saying that there’s a difference there?,teacher,11,0,0.0,,1.0,ما هذا؟ حسناً، إذاً أنت تقول أن هناك فرق هناك؟,So you're saying there's a difference there?
10 times 2.,student,3,0,,,,10 × 2,10 × 2
"We did 10 times 2.  Where’s our 10 times 2 in this one?  Right? We’ve got our 20 times 2, our 20 times 10 – 200 – our 1 times 10, and our 1 times 2.  Where did I go wrong?  Maybe we’ll have to revisit this.  Mr. D, do you see where I’m going wrong on this?  My 2 times 10 is missing, and I don’t see where I –.",teacher,71,0,,,0.0,لقد فعلنا 10 × 2 أين لدينا 10 × 2 في هذا؟ صحيح؟ لدينا 20 × 2، لدينا 20 × 10  200  1 × 10، ونحن لدينا 1 × 2. أين أخطأت؟ ربما علينا إعادة النظر في هذا. سيد د، هل ترى أين أخطأت في هذا؟ 2 × 10 غائبة، وأنا لا أرى أين أنا .,"We've done 10 × 2 where we've got 10 × 2 in this? right? we've got 20 × 2, we've got 20 × 10 200 1 × 10, and we've got 1 × 2. where did I go wrong? maybe we should reconsider this."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Did I miswrite this here?  All right.  Well, what a great lesson to be taped, huh?  Student L?",teacher,18,0,,,0.0,حسناً، يا لها من درس رائع لتسجيله، أليس كذلك؟,"Well, what a great lesson to record, isn't it?"
It’s supposed to be 2 times 10 and you [inaudible] 1 times 10.,student,13,0,,0.0,,من المفترض أن يكون 2 × 10 وأنت 1 × 10.,It's supposed to be 2 × 10 and you're 1 × 10.
"Oh.  I had 2 times 10.  So we’ve got 20.  We add it up.  No, actually, you know what? – and this is why we double-check things.  This is 1 times 10.  This is 10.  I just looked back up here.  What do we have here?",teacher,46,1,1.0,,0.0,لقد حصلت على 2 × 10 ، لذلك لدينا 20 ، نقوم بإضافة ذلك. لا ، في الواقع ، أتعلمون ماذا؟  وهذا هو السبب في أننا نتحقق من الأشياء مرتين. هذا هو 1 × 10 ، هذا هو 10. لقد نظرت إلى الوراء هنا. ماذا لدينا هنا؟,"I got 2 × 10, so we have 20, we add that. No, actually, you know what? That's why we check things twice. This is 1 × 10, this is 10. I looked back here. What do we have here?"
2.,multiple students,1,0,,,,2 .,2 .
What should this be?,teacher,4,0,,,0.0,ما هذا؟,What is this?
12.,multiple students,1,0,,,,12,12  12 
"This is just supposed to be 1.  So even though the addition was right, we made a simple mistake and we didn’t catch it right away.  Student J, can you have a seat at the back table?  All right.  We have 252.  Unintentionally, we just proved why it’s important to solve things two ways.  A mistake just became a learning experience for us, because I was confused.  This was making perfect sense to me.  All right.  It’s very important that we double-check our work. If I can make a mistake, it’s pretty easy that we can make mistakes on our tests, correct?",teacher,102,1,,,0.0,لذلك على الرغم من أن الإضافة كانت صحيحة، فقد ارتكبنا خطأ بسيطًا ولم نلتقطه على الفور. الطالب J، هل يمكنك الجلوس على الطاولة الخلفية؟ حسناً. لدينا 252. دون قصد، فقد أثبتنا فقط لماذا من المهم حل الأشياء بطريقتين. أصبح خطأ تجربة تعليمية بالنسبة لنا، لأنني كنت مشوشًا. كان هذا منطقيًا تمامًا بالنسبة لي. حسناً. من المهم جدًا أن نقوم بفحص عملنا مرتينًا. إذا استطعت أن أرتكب خطأً، فمن السهل جدًا أن نرتكب خطأً في اختباراتنا، صحيح؟,"So even though the addition was correct, we made a simple mistake and didn't pick it up right away. Student J, can you sit at the back table? Okay. We have 252. Unintentionally, we just proved why it's important to solve things in two ways."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"All right.  [Inaudible] show your work two ways.  So if we add this up:  200 plus 40 plus 10 plus 2, what do we get?",teacher,25,1,,,0.0,حسناً. [لا يمكن سماع] أظهر عملك بطرق اثنتين. إذاً إذا جمعنا هذا: 200 زائد 40 زائد 10 زائد 2، ما الذي نحصل عليه؟,"So if we add this up: 200 plus 40 plus 10 plus 2, what do we get?"
152? 252.,student,2,0,,,,152؟ 252.,252. 152?
"252.  I should’ve caught that earlier, but I’m glad we caught it.  Step 3, Student 3 said earlier – or not Step 3, Method 3 – is to break it up into smaller problems.  We can break 21 into times 12 into these here.  Where is my 21 in these three problems down here?  Student K?  Where’s my 21?",teacher,59,0,,,0.0,252. كان يجب أن أفهم ذلك في وقت سابق ، لكنني سعيد أننا أمسكنا به. الخطوة الثالثة ، قال الطالب 3 في وقت سابق  أو لا الخطوة الثالثة ، الطريقة الثالثة  هي تقسيمها إلى مشاكل أصغر. يمكننا تقسيم 21 إلى 12 في هذه هنا. أين 21 في هذه المشاكل الثلاثة هنا؟ الطالب K؟ أين 21؟,"The third step, student 3 said early or not the third step, the third method is to divide it into smaller problems. We can divide 21 by 12 in this one here. Where is 21 in these three problems here? Student K? Where is 21?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"The 10, the 10 and the 1 is my 21.  Why would I break things into 10s?  Student L?",teacher,19,0,,,1.0,الـ10 و الـ10 و الـ1 هي 21 لِمَ أَنْ أَكْسِرَ الأشياءَ إلى الـ10؟ الطالب L؟,The 10 and the 10 and the 1 are 21 why should I break things down to 10?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"All right.  Anything times 10, you have the 0 at the end. So 10 times 120 is –?",teacher,18,0,,,0.0,حسناً. أي شيء × 10 لديك 0 في النهاية. إذاً 10 × 120 هو ؟,All right. anything x 10 you have 0 at the end. so 10 x 120 is?
120.,student,1,0,,,,120.,120.
10 times 12 is –?,teacher,5,0,,,0.0,10 × 12 هو ؟,Is it 10 × 12?
120.,student,1,0,,,,120.,120.
1 times 12 is –?,teacher,5,0,,,0.0,1 × 12 هو ؟,Is it 1 × 12 ?
12.,multiple students,1,0,,,,12,12  12 
"0, 0, and 2?",teacher,4,0,,,0.0,0، 0، و 2؟,"0, 0, and 2?"
2.,multiple students,1,0,,,,2 .,2 .
"2, 2, and 1?",teacher,4,0,,,0.0,2، 2، و 1؟,"2, 2, and 1?"
5.,multiple students,1,0,,,,5 .,5 .
1 and 1?,teacher,3,0,,,0.0,واحد و واحد؟,One and one?
2.,multiple students,1,0,,,,2 .,2 .
"How many people can do one of these three methods?  Show of hands?  Very good.  If you can do any one of these, that’s going to be great.  If you can do more than one, it’s going to be helpful because then you can check your answers.  We saw how it’s very easy to make a quick mistake.  How many people prefer Method 1?  Method 2?  I always liked Method 2.  It seemed to work for me.  Method 3?  Good.  So as long as you can do one or the other.  So this is multiplication. What’s the opposite of multiplication?",teacher,100,2,,,1.0,كم من الناس يمكنهم القيام بأحد هذه الأساليب الثلاثة؟ أظهار اليدين؟ جيد جداً. إذا كنت تستطيع القيام بأي من هذه الأساليب، فسيكون ذلك رائعاً. إذا كنت تستطيع القيام بأكثر من واحد، فسيكون ذلك مفيدًا لأنه عندئذ يمكنك التحقق من إجاباتك. رأينا كيف أنه من السهل جداً إجراء خطأ سريعًا. كم من الناس يفضلون الطريقة 1؟ الطريقة 2؟ لطالما أحببت الأسلوب 2. يبدو أنه يعمل بالنسبة لي. الطريقة 3؟ جيدًا. لذا طالما يمكنك القيام بأحد أو الآخر. لذلك هذا مضاعفة. ما هو عكس مضاعفة؟,"If you can do any of these methods, it would be great. If you can do more than one, it would be useful because then you can check your answers. We've seen how easy it is to make a quick mistake. How many people prefer method 1? method 2? I've always liked method 2. it seems to work for me. method 3? good."
Division.,multiple students,1,1,,,,القسم,I swear by it.
"Wait to be called on, please.  All right.  Everyone wants to give the answer, so what’s the answer?",teacher,18,0,,,0.0,حسناً، الجميع يريد الإجابة، فما هي الإجابة؟,"Well, everyone wants the answer, so what's the answer?"
Division.,multiple students,1,1,,,,القسم,I swear by it.
"Very good.  I have 138 divided by 7 here because it’s showing through.  I’m going to flip the page for us, so you guys remember the numbers 138 divided by 7.  What was the problem?",teacher,35,2,,,0.0,جيد جداً. لدي 138 مقسماً بـ 7 هنا لأنه يظهر من خلال. سأقوم بتحويل الصفحة لنا، لذا تذكرون أرقام 138 مقسماً بـ 7. ما كانت المشكلة؟,"I have 138 divided by 7 here because it appears through. i'm going to turn the page for us, so remember the numbers 138 divided by 7. what was the problem?"
138 divided by 7.,multiple students,4,1,,,,138 مقسمة على 7.,138 divided by 7.
Who can tell me one way we could solve this?  Student G? Student W?,teacher,14,0,,,1.0,من يمكنه أن يخبرني عن طريقة لحل هذا؟,Who can tell me how to solve this?
We could do 138 divided by [10-something].,student,7,1,,,,يمكننا أن نفعل 138 مقسمة على [10 شيء].,We can make 138 divided by [10 things].
"Do you know 138 divided 6 memorized?  All right.  If we’re going to try to break it apart, we want to try to work with numbers that we know, and we don’t want to just break the 7 apart.  We want to break the 138 apart.  Okay?",teacher,47,1,1.0,,0.0,هل تعلمون 138 مقسماً 6 حفظ؟ حسناً، إذا كنا سنحاول تفكيكه، نريد أن نحاول العمل مع الأرقام التي نعرفها، ونحن لا نريد فقط تفكيك 7 بعيداً. نريد تفكيك 138 بعيداً. حسناً؟,"Well, if we're going to try to solve it, we want to try to work with numbers we know, and we don't just want to solve 7 away."
Or you could do the hangman with it.,student,8,0,,0.0,,أو يمكنك القيام بالشنق معه.,Or you can hang with him.
"The hangman method?  Do you want to show us the hangman method? Could you walk me through the hangman method, that Student J, while not on camera, was the one who named?  I think it works well.  So we start with this.",teacher,42,0,1.0,,0.0,الطريقة المعلقة؟ هل تريد أن تظهر لنا طريقة المعلقة؟ هل يمكنك أن تشير لي من خلال طريقة المعلقة، أن الطالب J، بينما ليس على الكاميرا، هو الذي سمي؟ أعتقد أنه يعمل بشكل جيد. لذلك نبدأ بهذا.,"Would you like to show us the hanging method? could you point me to the hanging method, that student J, while not on camera, was the one who named it? i think it works well. so let's start with this."
You put 138 –,student,4,0,,,,وضعت 138 ,I put in 138 
"138, because that’s the number we’re –",teacher,7,0,,,0.0,138، لأن هذا هو الرقم نحن,"138, because that's the number we are."
And then you put 7 right there.,student,7,0,,,,ومن ثم تضع 7 هناك.,And then put 7 there.
"Put 7 here.  This is the one [inaudible].  Okay.  Thank you. Who can tell me the next step?  Student A, come on up.",teacher,23,0,1.0,,0.0,ضعي 7 هنا، هذا هو واحد، حسناً، شكراً، من يمكنه أن يخبرني الخطوة التالية؟ الطالب الأول، تعال.,"Put 7 here, this is one, well, thank you, who can tell me the next step?"
You take out a group.,student,5,0,,,,أنت تقتل مجموعة,You're killing a bunch of people.
Take out a group?  Okay.  You want one group taken out?,teacher,11,0,1.0,,0.0,حسناً، أتريدين إزالة مجموعة واحدة؟,"Well, do you want to remove one set?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
It can be more than either.  How many groups should we take out?,teacher,13,0,,,0.0,يمكن أن يكون أكثر من كل منهما، كم من المجموعات يجب أن نتخلص منها؟,"It could be more than both, how many sets do we have to get rid of?"
10.,student,1,0,,,,عشرة,Ten is ten.
"10.  Ten is always a good number.  So we take away 10 groups of 7, how many are we taking away?",teacher,21,0,,,0.0,10 هو دائما عدد جيد. إذاً نأخذ 10 مجموعات من 7، كم عدد نأخذ؟,"10 is always a good number. so if we take 10 sets of 7, how many numbers do we take?"
70.,student,1,0,,,,70., 70.
"Who can come up here and tell me the subtraction.  Student A, would you like to?",teacher,16,1,,,1.0,من يمكنه أن يأتي إلى هنا ويقول لي عن العزل؟,Who can come here and tell me about isolation?
They could do it.,student,4,0,,,,يمكنهم فعل ذلك,They can do that.
"Okay.  Have a seat.  Student W.  Student J.  I’m going to call you to take up the next groups, okay?",teacher,20,0,,,0.0,حسناً، اجلس، الطالب (و) الطالب (ج) سأتصل بك لتأخذ المجموعات التالية، حسناً؟,"All right, sit down, student (s) student (s) I'll call you to pick up the following groups, okay?"
138 divided by 70.,student,4,1,,,,138 مقسمة على 70.,138 divided by 70.
138 subtract 70.,teacher,3,1,,,0.0,138 انقطاع 70.,138 interrupted 70. 138 interrupted 70.
"Minus 70, and 68.",student,4,0,,,,ناقص 70 و 68.,Minus 70 and 68.
"Very good.  All right.  What should we do next?  Student K?  If we take away another 10, how much would that be?",teacher,22,0,,,0.0,جيد جداً، حسناً، ماذا نفعل بعد ذلك؟ الطالب كيه؟ إذا أخذنا عشرة أخرى، كم سيكون ذلك؟,"If we take another ten, how much will that be?"
70.,student,1,0,,,,70., 70.
Do we have 70 left?  Nope.  So we can’t take away 10 more. Student R?,teacher,15,0,,,0.0,هل تبقى لدينا 70؟ لا، لذلك لا يمكننا أخذ 10 آخرين. الطالب R؟,"Do we have 70 left? No, so we can't take another 10."
Taking 56? [0:17:00],student,3,0,,,,هل تأخذ 56؟,Do you take 56?
Where are you getting 56 from?,teacher,6,0,,,1.0,من أين حصلت على 56؟,Where did you get 56?
8 times 7 equals 56.,student,5,0,,,,8 × 7 يساوي 56.,8 × 7 is equal to 56.
Okay.  So you’re saying take 8 groups away which is a total of 56.,teacher,14,1,1.0,,0.0,حسناً، إذاً تقول أن تأخذ 8 مجموعات بعيداً، أي 56 مجموعاً.,"Well, then you say to take 8 sets away, i.e. 56 sets."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
