text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
One and?,teacher,2,0,,,0.0,واحد و؟,And one?
[Inaudible] Two?,student,2,0,,,,اثنان؟,Two?
"One and two, good.  What are the factors of eight?  What are the factors of eight?  Student J?",teacher,18,2,,,0.0,واحد و اثنان، جيد. ما هي عوامل الثمانية؟ ما هي عوامل الثمانية؟ الطالب J؟,"One and two, good. What are the eight factors? What are the eight factors? Student J?"
"Two, four and eight.",student,4,0,,,,اثنان، أربعة وثمانية.,"Two, four and eight."
Are you missing one?,teacher,4,0,,,0.0,هل تفتقدين واحدة؟,Do you miss one?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You’re missing the obvious one.  Student W, what’s the factor she’s missing?",teacher,12,0,,,0.0,تلميذ (و) ، ما هو العامل الذي تفتقده؟,"Student (s), what factor are you missing?"
One.,student,1,0,,,,واحد.,One.
One.  I didn’t hear you.,teacher,5,0,,,0.0,واحد، لم أسمعك,"One, I didn't hear you."
I said one.  [Inaudible],student,4,0,,,,قلت واحداً,I said one.
"Now, if you – you can say that you said that.  If I didn’t hear it, I didn’t hear it.  You need to use a big girl voice or a big boy voice.  So, which number goes into the numerator and the denominator?  Which number goes into the numerator and the denominator?  Student A?",teacher,54,4,,,0.0,الآن، إذا كنت  يمكنك أن تقول أنك قلت ذلك. إذا لم أسمع ذلك، لم أسمع ذلك. تحتاج إلى استخدام صوت فتاة كبيرة أو صوت ولد كبير. إذاً، أي رقم يدخل في العداد والعاقل؟ أي رقم يدخل في العداد والعاقل؟ الطالب A؟,"Now, if you can say that you said that. if I didn't hear that, I didn't hear that. you need to use the voice of an older girl or the voice of an older boy. so, what number goes into the counter and the counter? what number goes into the counter and the counter? student A?"
Two.,student,1,0,,,,اثنان.,Two.
"Two.  We have two right here as a factor of two and we have two over here as a factor of eight.  So, we know that we need to divide by two.  So what’s my new fraction?  What’s my new fraction?  I should see more hands than this.  What’s my new fraction?  Who haven’t I heard from?  Student M?",teacher,59,4,,,0.0,اثنان. لدينا اثنان هنا كعامل اثنين و لدينا اثنان هنا كعامل ثمانية. لذلك، نحن نعلم اننا بحاجة الى تقسيم اثنين. اذا ما هو كسر جديد لي؟ ما هو كسر جديد لي؟ يجب ان أرى المزيد من اليدين من هذا. ما هو كسر جديد لي؟ من لم اسمع؟ الطالب M؟,"Two. we have two here as a factor of two and we have two here as a factor of eight. so, we know we need to divide by two. so what's a new break for me? what's a new break for me? i need to see more hands of this. what's a new break for me? who hasn't heard? student m?"
One-fourth.,student,1,0,,,,ربع واحد.,A quarter and a half.
"One-fourth.  So that’s our simplest, simplest fraction.  Let’s do another one for letter B.  Which factors go into ten? Student E?",teacher,21,2,,,0.0,واحد ربع. لذلك هذا هو لدينا أبسط، أبسط كسر. دعونا نفعل واحد آخر للحرف B. ما العوامل تذهب إلى عشرة؟ الطالب E؟,"So this is one quarter. So this is our simplest, simplest break. Let's make another one for the letter B. What factors go to ten? Student E?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"One, two, five and ten.  Good.  What factors goes into 20? What factors go into 20?  Student D?",teacher,18,2,,,1.0,واحد، اثنان، خمسة وعشرة. جيد. ما العوامل التي تذهب إلى 20؟ ما العوامل التي تذهب إلى 20؟ الطالب D؟,"One, two, five and ten. Good. What factors go to 20? What factors go to 20? Student D?"
"Five, [Inaudible]",student,2,0,,,,خمسة، [غير مسموع],"Five, [unheard of]"
Is she missing any?,teacher,4,0,,,0.0,هل تفتقد أي منها؟,Do you miss any of them?
Yeah.  Yeah.  Mm-hm.,multiple students,3,0,,,,أجل، أجل.,"Yes, yes, yes."
"What is she missing, Student J?",teacher,6,0,,,0.0,ما الذي تفتقده، الطالب جي؟,"What are you missing, student J?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Is that it?,teacher,3,0,,,0.0,أهذا كل شيء؟,Is that all?
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
Is that it?  I think there’s one more.  I don’t know who’s gonna be able to get it though.  Student J?,teacher,21,0,,,0.0,أعتقد أن هناك واحد آخر لا أعرف من سيتمكن من الحصول عليه,I think there's another one I don't know who's going to be able to get.
One?,student,1,0,,,,واحد؟,One?
You already have one.  Student J?,teacher,6,0,,,0.0,لديكِ واحدة بالفعل، الطالب (جي) ؟,"Do you already have one, student (s)?"
Um –,student,2,0,,,,أم ,or   
"One, two, five, ten, 20 and four.  Good.  Good.  Now, we have a problem here.  Because we have two numbers that goes into the numerator and the denominator.  Five and ten go into both of them.  Do you see that?  They’re both factors. Five and ten. So, when we have that problem, which we have a lot of, we had it on the board earlier, you need to pick the highest number. When you divide a number by a bigger number it ends up being smaller.  So, what’s our new fraction if we divide it by the bigger number?  Which one is the bigger number? Student D?",teacher,107,6,,,0.0,واحد، اثنان، خمسة، عشرة، 20 وأربعة. جيد. جيد. الآن، لدينا مشكلة هنا. لأن لدينا اثنين من الأرقام التي تذهب إلى العداد والعاقب. خمسة وعشرة تذهب إلى كليهما. هل ترى ذلك؟ هم كل من العوامل. خمسة وعشرة. لذلك، عندما لدينا تلك المشكلة، والتي لدينا الكثير من، كان لدينا على اللوحة في وقت سابق، تحتاج إلى اختيار أعلى عدد. عندما تقسم عدد من قبل عدد أكبر ينتهي بكونه أصغر.,"Now, we have a problem here. Because we have two numbers that go to the counter and the sequence. Five and ten go to both. Do you see that? They are each of the factors. Five and ten. So, when we have that problem, which we have many, we had on the board earlier, you need to choose the highest number. When a number divided by a larger number ends up being smaller."
Ten.,student,1,0,,,,عشرة.,Ten.
Ten.  Good.  So we divide it by ten.  What’s our new fraction?,teacher,12,2,,,0.0,عشرة. جيد. إذاً نقسمها على عشرة. ما هو الجزء الجديد لدينا؟,Ten. Good. So we divide it by ten. What's the new part we have?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
What’s our new fraction?  Student L?,teacher,6,1,,,0.0,ما هو الجزء الجديد لدينا؟ الطالب L؟,"What's the new part we have, student L?"
One half.,student,2,0,,,,نصف.,Half of it.
One half.  Excellent.  You see how we did that?,teacher,9,0,,,0.0,نصف، ممتاز، أترى كيف فعلنا ذلك؟,"Half, excellent, do you see how we did it?"
Yeah.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Anybody have questions so far?  So, when you have a numerator and a denominator that has two factors that go into each other, which one do you pick?  Which one do you pick? Student Y?",teacher,35,3,,,0.0,إذاً، عندما يكون لديك عدداً وعيداً يحتويان على عاملين يتوافقون مع بعضهما البعض، أيّ واحد تختار؟ أيّ واحد تختار؟ الطالب Y؟,"So, when you have a number and a number of factors that are consistent with each other, which one do you choose? which one do you choose? student Y?"
The bigger number.,student,3,0,,,,الرقم الأكبر.,The greatest number.
"The bigger number out off the two.  Excellent.  Now, let’s look at letter C.  What are the factors of three?  Student A?",teacher,22,1,,,0.0,الرقم الأكبر من اثنين. ممتاز. الآن، دعونا ننظر إلى الحرف C. ما هي عوامل الثلاثة؟ الطالب A؟,"A number greater than two. Excellent. Now, let's look at the letter C. What are the three factors? Student A?"
Three and one.,student,3,0,,,,ثلاثة وواحد,Three and one
What are the factors of five?  Student J?,teacher,8,1,,,0.0,ما هو العوامل لخمسة؟,What are the factors of five?
One [Inaudible],student,2,0,,,,واحد [غير مسموع],One [unheard of]
One and five.  Do we have a number that’s common?  Can we divide by a number that’s there?  Student W?,teacher,20,1,,,0.0,واحد وخمسة. هل لدينا رقم شائع؟ هل يمكننا تقسيمه بأعداد موجودة؟ الطالب W؟,One and five. Do we have a common number? can we divide it by existing numbers? student W?
[Inaudible] [to get a number that is not common.],student,9,0,,0.0,,[لا يمكن سماعها] [للوصول إلى رقم غير شائع.],[Unable to hear] [to access an unpublished number.]
No.  I want the simplest fraction.  Simple means breaking it down to the smallest possible numbers.  I don’t want to make it bigger.  That’s finding an equivalent fraction.  I want to break it down to simple form.  Simple.   What does simple mean?  Student L?,teacher,44,2,0.0,,1.0,لا. أريد أبسط كسر. بسيط يعني تقسيمها إلى أصغر الأرقام الممكنة. أنا لا أريد أن تجعلها أكبر. هذا هو العثور على كسر معادلة. أريد تقسيمها إلى شكل بسيط. بسيط. ماذا يعني بسيط؟ الطالب L؟,No. I want the simplest fraction. Simple means dividing it into the smallest possible numbers. I don't want you to make it bigger. This is finding the fraction of an equation. I want to divide it into a simple form. Simple. What does simple mean? Student L?
Easiest.,student,1,0,,,,أسهل شيء,The easiest thing to do
"Easiest.  Plain.  Okay?  We don’t want to make it harder.  We could keep going.  You could have hundreds of equivalent fractions but we’re trying to find the very small little fraction, simplest form.  So, what can we do here?  What number can we divide by?  Student J?",teacher,47,4,,,0.0,أسهل. بسيط. حسناً؟ لا نريد أن نجعل الأمر أكثر صعوبة. يمكننا الاستمرار. يمكنك الحصول على مئات الكسور المتكافئة ولكننا نحاول العثور على الكسور الصغيرة جداً، أسهل شكل. لذا، ماذا يمكننا أن نفعل هنا؟ ما هو الرقم الذي يمكننا تقسيمه؟ الطالب J؟,"Well, we don't want to make it more difficult. We can go on. You can get hundreds of equal fractions but we're trying to find very small fractions, a simpler form. So, what can we do here? What number can we divide? Student J?"
[Inaudible] by one.,student,3,0,,,,[غير مسموع] من قبل واحد.,[Unheard] by one.
What happens when we divide anything by one?,teacher,8,1,,,0.0,ماذا يحدث عندما نقسم أي شيء بواحد؟,What happens when we divide something by one?
It’s still the same.,student,4,0,,,,لا تزال نفسها,She's still the same.
"Student J, what happens when we divide anything by one?",teacher,10,1,,,1.0,الطالب جي، ماذا يحدث عندما نقسم أي شيء واحد؟,"Student Jay, what happens when we divide one thing?"
It stays the same.,student,4,0,,,,انها تبقى نفسها.,It stays the same.
"It stays the same.  So, if we divide three fifths by one, guess what answer we come up with?",teacher,19,1,,,0.0,فإنه يبقى كما هو، لذا، إذا قمنا بتقسيم ثلاثة الخامسة بمقدار واحد، تخمين ما هي الإجابة التي سنحصل عليها؟,"It stays the same, so if we divide three fifths by one, guess what the answer is?"
Three fifths.,student,2,0,,,,ثلاثة الخامسة,Three to five
"Three fifths.  So then, is it in its simplest form?",teacher,10,0,,,0.0,إذاً، هل هي في أبسط شكلها؟,"So, is it in its simplest form?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"When you cannot divide any more, when you’re all the way down to dividing by one that means it’s in its simplest form and you don’t need to do any more.  ‘Cause some of you, when I gave you problems last time you had three fits and you’re like, “Well, there isn’t a number that goes into three and into five.”  And I’m like, “Exactly.  What does that mean?” You’re like.  Two?  When you get to the point where you’re dividing by one, you’re done.  Questions on that?",teacher,88,1,,,0.0,عندما لا تستطيعين الانقسام بعد الآن، عندما تكونين حتى الانقسام بمقدار واحد فهذا يعني أنه في أبسط شكله ولا تحتاجين للقيام بمزيد من ذلك. لأن بعضكم، عندما أعطيتكم المشاكل في المرة الماضية كنتم تعاني من ثلاث نوبات وكنتم مثل، حسناً، لا يوجد عدد يذهب إلى ثلاثة إلى خمسة. وأنا مثل، بالضبط. ماذا يعني هذا؟ أنت مثل. اثنان؟ عندما تصلين إلى نقطة حيث كنتم تقسمين بمقدار واحد، انتم قد انتهوا من الأسئلة حول ذلك؟,"When you can't divide anymore, when you're even divided by one, that means it's in its simplest form and you don't need to do more. Because some of you, when I gave you the problems last time, were having three seizures and were like, well, there's no number going from three to five."
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
Questions on anything we’ve done so far?,teacher,7,0,,,0.0,أسئلة عن أي شيء فعلناها حتى الآن؟,Questions about anything we've done so far?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
You sure?  Positive?,teacher,3,0,,,0.0,هل أنت متأكد؟,Are you sure?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay.  Teacher’s assistants?  Student W is going to have a piece of paper that says two. Student L is going to have a piece of paper that says one.  Hang on a second guys.  Each of you are going to have a different piece of paper from your partner.  So, Student J is going to have one and Student L is going to have two.  Student J is going to have one and Student L is going to have two. Do you see what I’m talking about?  [Inaudible] is going to have one, Student Y is going to have two. What I want you to do is when you are done with your sheets, it’s the same thing we were doing before, simplest fractions.  I want you to explain to your partner how you got your answer.  Okay?  So I want to hear you using the beautiful words of English and explaining how you got to where you got and how did you solve it.  Okay?  Questions on that?",teacher,169,1,,,0.0,حسناً. مساعدات المعلمين؟ الطالب W سيكون لديه قطعة ورق تقول اثنين. الطالب L سيكون لديه قطعة ورق تقول واحدة. انتظروا ثانيةً يا رفاق. كل واحد منكم سيكون لديه قطعة ورق مختلفة من شريككم. لذا، الطالب J سيكون لديه قطعة ورق واحدة والطالب L سيكون لديه اثنين. الطالب J سيكون لديه واحد والطالب L سيكون لديه اثنين. هل ترى ما أتحدث عنه؟ [غير قابل للسمع] سيكون لديه واحد، الطالب Y سيكون لديه اثنين. ما أريدك أن تفعله هو عندما تنتهي من أوراقك، هو نفس الشيء الذي كنا نفعله من قبل، أسهل الكسور. أريد منك أن تشرح لشريكك كيف حصلت على إجابتك. حسناً؟ لذلك أريد أن أسمعك تستخدم كلمات اللغة الإنجليزية الجميلة وتشرحك كيف وصلت و كيف حللت تلك الأسئلة؟ حسناً؟,"Student W will have a piece of paper that says two. Student L will have a piece of paper that says one. Wait a second, guys. Each of you will have a different piece of paper than your partner. So, student J will have one piece of paper and student L will have two. Student J will have one and student L will have two. See what I'm talking about?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Okay, Student L.",teacher,3,0,,,0.0,حسناً، الطالب (إل),"Well, the student (l)"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
What?,teacher,1,0,,,0.0,ـ ماذا؟,- What?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Go ahead.  You guys can give it out.,teacher,8,0,,,0.0,هيّا، تستطيعون إعطائه,"Come on, you can give it to me."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Excellent.  Lights.  Sh! So, put your name on it.  Find the simplest fraction and then shade in, thank you.  Finished?",teacher,20,1,,,0.0,حسناً، أضواء، ضع اسمك عليها، ابحث عن الجزء الأسهل، ثم ضع ظلّاً، شكراً.,"All right, lights, put your name on it, find the easiest part, and then put a shadow on it, thank you."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
And then I want you to shade in the part of the figure that represents your fraction.  Good. Okay.  Okay.  There’s 12 right?  How many do you need to color in?,teacher,31,1,,,0.0,ومن ثم أريدك أن تضع ظلال في الجزء من الرقم الذي يمثل الجزء الخاص بك. جيد. حسنا. حسنا. هناك 12 حق؟ كم تحتاج إلى لون في؟,And then I want you to put shadows on the part of the number that represents your part.
Four.,student,1,0,,,,أربعة.,Four.
"Uh-huh.  And that’s the same as one third.  Keep going. [Inaudible], you shouldn’t be playing right now.  You’re not in music class.  You’re not a drummer.  Okay? Dropping pencils, Student D.  What do we divide here to get to – two fourth is the same as one fourth?   Oh.  Why did you change it?  You made a mistake?  So then you need to change that. Do you?  Is that one half?  You colored in two out of four? Think about what I’m asking.  You have to color in two out of four which is the same as one half. Did you color in one half?  Color in one half.  Half means in the middle.  Right?  Mm-hm.",teacher,116,1,,,0.0,و هذا هو نفس الثلث. استمر. [لا يمكن سماعها] ، يجب أن لا تعزف الآن. أنت لست في فئة الموسيقى. أنت لست بطار. حسنا؟ إسقاط الأقلام، الطالب D. ما الذي نقسم هنا للوصول إلى  2 ربع هو نفس ربع؟ أوه. لماذا قمت بتغيير ذلك؟ قمت بخطأ؟ لذلك ثم تحتاج إلى تغيير ذلك. هل أنت؟ هل هذا نصف؟ هل قمت بتلوين في اثنين من أربعة؟ فكر في ما أنا أسألك عنه. يجب عليك تلوين في اثنين من أربعة وهو نفس نصف. هل قمت بتلوين في نصف؟ لون في نصف. نصف يعني في الوسط. صحيح؟,"You're not in the music category. You're not a drummer. Okay? Drop the pencil, student D. What we're dividing here to get to two quarters is the same quarter? Oh. Why did you change that? Did you make a mistake? So then you need to change that. Are you? Is that half? Have you painted in two out of four? Think about what I'm asking you about."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
You have to color in one fourth of that whole thing or four sixteenths.  That’s not one fourth.,teacher,18,1,,,0.0,يجب أن تلوين في ربع كل شيء أو أربعة ستة عشر. هذا ليس ربع.,You should color in a quarter of everything or fourteen sixteen.
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
It’s either one fourth or four sixteenths.,teacher,7,0,,,0.0,إما ربع أو أربعة عشر,Either a quarter or fourteen
"If I color this way, [Inaudible] five?",student,7,0,,,,إذا كنت ألون بهذه الطريقة، [غير قابل للسمع] خمسة؟,"If you color this way, [inaudible] five?"
What?,teacher,1,0,0.0,,0.0,ـ ماذا؟,- What?
"If I color five this, [Inaudible] five?",student,7,0,,,,إذا كنت ألون خمسة هذا، [غير سمع] خمسة؟,"If you're a five color this, [unheard] five?"
"Where you getting – you have to break this down to the smallest fraction, Student J. No, no.  Forget about coloring.  Break this down to the smallest fraction.",teacher,28,2,1.0,,0.0,حيث تحصل على  يجب أن تقطع هذا إلى الجزء الأصغر، الطالب J. لا، لا. انسى عن التلوين.,"Where you get you have to cut this into the smaller part, student J. No, no. Forget about the coloring."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"That number is not broken down, is it?  Good.  So you color in that.  How many boxes are there?",teacher,19,0,,,0.0,هذا الرقم ليس مقطوعاً، أليس كذلك؟ حسناً، لذا قم بتلوين ذلك. كم عدد الصناديق الموجودة هناك؟,"Okay, so paint it.How many boxes are there?"
Ten.,student,1,0,,,,عشرة.,Ten.
So then how many are you supposed to color in?,teacher,10,0,,,0.0,إذاً كم من المفترض أن تلوين؟,So how much are you supposed to color?
Five.,student,1,0,,,,خمسة.,Five.
Really?  That’s a five?,teacher,4,0,,,0.0,حقاً، هل هذا خمسة؟,"Really, is that five?"
Four.,student,1,0,,,,أربعة.,Four.
There you go. Good.  Uh-huh.  You also have to color it in.  Four goes into nine?,teacher,16,0,,,0.0,حسناً، عليك أيضاً أن تلوينها، أربعة تساوي تسعة؟,"Well, you should also color it, four is equal to nine?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Four goes into nine two times?,teacher,6,0,,,0.0,أربعة تذهب إلى تسعة مرتين؟,Four goes to nine twice?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
Give me the factors of each of these numbers.,teacher,9,1,,,0.0,أعطني العوامل لكل من هذه الأرقام,Give me the factors for each of these numbers.
Factor is one.,student,3,0,,,,العامل هو واحد,The factor is one
And?,teacher,1,0,,,1.0,-وماذا؟,-And what?
Nine.,student,1,0,,,,تسعة,Nine Nine
And?,teacher,1,0,,,1.0,-وماذا؟,-And what?
Three?,student,1,0,,,,ثلاثة؟,Three?
