text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
Can we choose our own partners?,student,6,0,,,,هل يمكننا اختيار شركائنا؟,Can we choose our partners?
First we’re gonna do a demonstration and then we’re gonna all – I don’t know before we were doing all right with the partners that we chose before.  You want to maybe mix it up a little bit?,teacher,38,0,1.0,,0.0,أولاً سنقوم بعرض ثم سنقوم جميعاً لا أدري قبل أن نكون على ما يرام مع الشركاء الذين اخترناهم من قبل,First we're going to do a show and then we're all going to do I don't know until we get along with the partners we've chosen beforehand.
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay.  Okay.  So what I’d like you to do is first take out all of your little fraction cards and you see the diamond on the side, just the diamond ones and then put the other ones in a safe place for later on when we talk about improper fractions when the numerator is bigger than the denominator.  We haven’t really quite got to that section yet.  So just take out the cards with the little diamond on the side.  Do you have your cards?  Okay.  Everybody’s got them, hopefully.  Okay.",teacher,91,4,,,0.0,حسناً. حسناً. لذا ما أود منك فعله هو أولاً إخراج كل بطاقات الكسور الصغيرة الخاصة بك وترى الماس على الجانب، فقط تلك الماسية ومن ثم وضع الآخرين في مكان آمن لاحقًا عندما نتحدث عن الكسور غير المناسبة عندما يكون العداد أكبر من الناطق. لم نصل إلى هذا القسم بعد. لذا فقط إخراج بطاقات مع الماس الصغير على الجانب. هل لديك بطاقاتك؟ حسناً. على أمل أن الجميع يحصل عليها. حسناً.,"Okay, so what I'd like you to do is first take out all your little crack cards and see the diamonds on the side, just those diamonds and then put the others in a safe place later when we talk about the wrong crackers when the meter is bigger than the speaker."
I left mine at home.,student,5,0,,,,لقد تركت لي في المنزل.,She left me at home.
"Okay.  Then you’re gonna just have to watch, then, if you don’t have them.  Okay.  You may be – oh, no.  You know what? You can sit with somebody that has them.  Okay.  But they shouldn’t be at home.  They should be brought in.  Okay.",teacher,45,0,1.0,,0.0,حسناً، إذاً عليك أن تشاهد، إذا لم يكن لديك، حسناً، قد تكوني كذلك، يمكنك أن تجلس مع شخص لديه، لكن لا ينبغي أن يكون في المنزل، يجب أن يتم إحضارهم، حسناً.,"Well, then you have to watch, if you don't have, well, you might be, you can sit with someone who has, but they shouldn't be home, they should be brought in, okay."
I forgot them.,student,3,0,,,,لقد نسيتُهم,I forgot about them.
"Okay.   All right.  Now, in addition to having – two of you play you really need one deck of cards, correct.  So now take out, if you would, the rules for the game.  You’ve got the rules for the in between game that I gave you last week when we were working on it.",teacher,54,1,,,0.0,حسناً. حسناً. الآن، بالإضافة إلى أن يكون لديكما اثنان منكم يلعبون تحتاجون حقاً إلى مجموعة واحدة من البطاقات، صحيح. لذا الآن اخترعوا قواعد اللعبة، إذا كنتم تريدون، لديكما قواعد اللعبة المتوسطة التي أعطيتكمها الأسبوع الماضي عندما كنا نعمل عليها.,"Now, in addition to having the two of you playing, you really need one set of cards, right? so now invent the rules of the game, if you want, you have the average game rules I gave you last week when we were working on them."
So we gotta go in between?,student,6,0,,,,إذاً يجب أن نذهب بينهما؟,So we should go between them?
"And if you have the rules you might also have, please sit down. Pleas sit down.",teacher,16,0,0.0,,0.0,وإذا كان لديك القواعد التي قد تكون لديك أيضاً، رجاءً اجلس.,"And if you have any rules that you may also have, please sit down."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Please sit down.  Please sit down, Student D.  You may also have your percent equivalent strip, too, that we worked on and we were right in the fractions, right below the percents.  You may have that also or you might have this one also.  That’s if you don’t know them still, you know, some of you may very well know them so – game it’s in your math handbook, okay, you have that so if you don’t have the rules but I think most of you know how to – kinda have a clue as to – we’re gonna do a demonstration on it anyway. Okay.  So everybody’s got all of those papers out.  What we will also need would be just a piece of scrap paper so that we’re gonna play five rounds of this game.  Okay.  And whoever – who’s gonna win the game?",teacher,146,4,,,0.0,يرجى الجلوس. يرجى الجلوس، الطالب D. قد يكون لديك أيضا شريط تعادل النسبة المئوية، التي عملنا عليها وكنا على حق في الكسور، تماما تحت النسبة المئوية. قد يكون لديك ذلك أيضا أو قد يكون لديك هذا أيضا. هذا إذا كنت لا تعرفهم بعد، كما تعلمون، بعض منكم قد يعرفهم جيدا جدا لذلك  اللعبة انها في دليل الرياضيات الخاص بك، حسنا، لديك ذلك لذلك إذا لم يكن لديك قواعد ولكن أعتقد أن معظمكم يعرف كيف  نوع من فكرة ,"Please sit down. Please sit down, student D. You may also have a bar equal to the percentage, which we worked on and we were right on fractions, just below the percentage. You may have that too or you may have that too. That is, if you don't know them yet, you know, some of you may know them very well."
Me.,student,1,0,,,,-أنا,-It's me
Who’s going to win the game?,teacher,6,0,,,0.0,من سيفوز بالمباراة؟,Who will win the game?
Me.  [Inaudible.],multiple students,2,0,,,,أنا. [غير مسموع],It's me.
When somebody –,teacher,3,0,,,0.0,عندما شخص ما,When someone makes a mistake 
Got the lowest –,student,4,0,,,,حصلت على أدنى ,I got the lowest 
"Right.  Has the lowest number.  Right.  When somebody has the lowest number they will be the ones that win.  So you’ve got everything out that we need.  I – Student D, can you pass out a small piece of math paper to everybody?  So we’ll use this to, you know, mark rounds, one round, two rounds, three rounds, four rounds and five rounds and whoever wins is the winner.",teacher,69,0,,,0.0,صحيح. لديه أدنى الرقم. صحيح. عندما يكون لدى شخص ما أدنى الرقم هم من يفوزون. لذلك لديك كل ما نحتاجه. أنا  الطالب D، هل يمكنك توزيع قطعة صغيرة من ورقة الرياضيات للجميع؟ لذلك سوف نستخدم هذا ل، كما تعلمون، علامة جولات، جولة واحدة، جولتين، ثلاث جولات، أربعة جولات وخمس جولات ومن يفوز هو الفائز.,"He has the lowest number. Right. When someone has the lowest number, they win. So you have everything we need. I'm student D, can you distribute a small piece of math sheet to everyone? So we're going to use this for, you know, the round symbol, one round, two rounds, three rounds, four rounds and five rounds and whoever wins is the winner."
We play five rounds?,student,4,0,,,,سنلعب خمس جولات؟,Are we going to play five rounds?
"We’re gonna play five rounds.  Yeah.  Okay.  So first though, I think before we even do anything what I’d like to do is have a little demonstration just to be sure that people remember.  There’s something on the floor, honey.  I don’t know if that’s one of the cards.  I don’t know.",teacher,52,0,,,0.0,سنلعب خمس جولات، أجل، حسناً، لذا أولاً، قبل أن نفعل أي شيء، أعتقد أنّي أودّ القيام بعرض صغير فقط للتأكد من أنّ الناس يتذكّرون.,"We'll play five rounds, yeah, okay, so first of all, before we do anything, I think I'd like to do a little show just to make sure people remember."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Pardon me?,teacher,2,0,,,0.0,عفواً؟,"What do you mean, I'm sorry?"
The cards.,student,2,0,,,,البطاقات,The cards cards
Is somebody’s initials on that?,teacher,5,0,,,0.0,هَلْ يَجِبُ أَحَدُ أَنْ يَكُونَ أَوْلَفَ على ذلك؟,Should anyone be aware of this?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
No?,teacher,1,0,,,0.0,-أليس كذلك؟,- Isn't that right?
I don’t think it’s mine.,student,5,0,,,,لا أعتقد أنها ملكي,I don't think it is mine.
"Well, there should be initials on the back.  No.  Okay.",teacher,10,0,0.0,,0.0,حسناً، يجب أن يكون هناك حروف أولية على الخلف,"Well, there should be initials on the back."
"Yeah, I put all my initials [inaudible].",student,7,0,,,,نعم، وضعت كل أولياتي [غير مستمع].,"Yes, I put all my priorities [inaudible]."
"Okay.  So you know what?  We’re gonna – you  might have an extra piece of scrap paper.  That’s okay but I think first of all we’re gonna have Student D, I don’t know who owns it anyway.  Student D and Student A play a demonstration game for us.  Okay.  ’Cause they know how to play.  Who won last time with you two?",teacher,62,0,0.0,,0.0,حسناً، إذاً أتعلمون ماذا؟ ربما يكون لديك قطعة إضافية من الورق الخردة، لا بأس، لكن أعتقد أولاً أننا سنحصل على الطالب (د) ، لا أعرف من يملكه على أي حال، الطالب (د) والطالب (أ) يلعبون لنا لعبة إثباتية، حسناً، لأنهم يعرفون كيف يلعبون، من فاز معكما آخر مرة؟,"Maybe you have an extra piece of junk paper, that's fine, but I think first we'll get student (d), I don't know who owns it anyway, student (d) and student (a) playing a proof game for us, well, because they know how to play, who won with you last time?"
Me.,student,1,0,,,,-أنا,-It's me
"You?  Okay.  So what we’re gonna do just for a couple of minutes is we’re gonna review playing the game to make sure everybody knows what to do.  If you don’t have the rules to the in-between game you need to take it out, okay and that –",teacher,48,0,,,0.0,حسناً، ما سنفعله فقط لبضع دقائق هو مراجعة لعب اللعبة للتأكد من أن الجميع يعرف ما يجب القيام به,"Well, what we're going to do for just a few minutes is review the gameplay to make sure everyone knows what to do."
[Inaudible?],student,1,0,,,,[غير مسموع],[Unheard of]
Excuse me?,teacher,2,0,,,0.0,المعذرة؟,I'm sorry?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"No, everybody can just have one and they could just, you know, go with – wit with another person, whoever we’re gonna play with.  But first of all I would like Student D.  I would like all of you kind of move your desks over so we can bring Student D up here and then Student A can come up. You don’t need to move too far, just so we have enough room to kinda stand around them as we put their desks in the middle.  So want to move over a little bit, please?  Move over so I want to bring Student D’s desk up here.",teacher,107,0,,,0.0,لا، يمكن للجميع الحصول على واحدة ويمكن أن يذهبوا فقط، كما تعلمون، مع شخص آخر، مهما كنا سنلعب معه. ولكن أولاً أود من الطالب D. أود منكم جميعاً أن تحركوا مكاتبكم نوعاً ما حتى نتمكن من جلب الطالب D إلى هنا ثم الطالب A يمكن أن يرتفع. لا تحتاج إلى التحرك بعيداً جداً، فقط لكي يكون لدينا مساحة كافية للوقوف حولهم عندما نضع مكاتبهم في المنتصف. لذا هل تريد التحرك قليلاً، من فضلك؟ تحركوا حتى أريد إحضار مكتب الطالب D هنا.,"No, everyone can get one and can just go, you know, with someone else, no matter where we play with them. But first I'd like student D. I'd like all of you to move your desks a little bit so that we can bring student D here and then student A can climb up. You don't need to move too far, just so we have enough space to stand around them when we put their desks in the middle."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Huh?,teacher,1,0,,,0.0,هاه؟,That's right.
Why can’t we just use everybody else –,student,8,0,,0.0,,لماذا لا نستخدم الجميع؟,Why not use everyone?
"Well, he’s right here, too, so that’s fine.",teacher,8,0,0.0,,0.0,حسناً، هو هنا أيضاً، لذا لا بأس.,"Well, he's here too, so it's all right."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Excuse me?,teacher,2,0,,,0.0,المعذرة؟,I'm sorry?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Student D, want to come up please?  And Student A bring a chair up, please and just come right here and then we’re just gonna stand.  Just bring a chair hon, you don’t need to bring the desk, okay.  Okay.  Good.  Come on up.  All right.  Now, the rest of you, Students, all of us we’re gonna be so good at this.  We’re gonna be so good.  Look at that, uh oh.  Uh oh.",teacher,74,0,,,0.0,الطالب (د) ، هل تريد الصعود من فضلك؟ والطالب (أ) يرفع الكرسي، من فضلك، تعال هنا وحسب، ثم سنقف فقط. فقط أحضر الكرسي حبيبتي، ليس عليك إحضار المكتب، حسناً. حسناً. حسناً. تعالوا. حسناً. الآن، البقية منكم، الطلاب، جميعنا سنكون جيدين جداً في هذا. سنكون جيدين جداً. انظروا إلى ذلك، اوه اوه اوه,"Student (d), would you like to go up, please? and student (a) raises the chair, please, just come here, and then we'll just stand. just get the chair, honey, you don't have to bring the office, okay. okay. okay. okay. okay. come on. okay. now, the rest of you, students, we're all going to be very good at this. we're going to be very good. look at that, oh, oh, oh, oh."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Student A, come over here please and Student I, please, come on up.  Okay.  So come on over everybody.  Come on over. And especially if some of you don’t remember so the very – I would need everybody standing up so everybody can see what’s going on with these kids.  Okay.  So we are on round number one so could you please write round one on your paper anywhere and then put A and then D so we’re gonna see – we’re gonna do the first round.  Could someone loan him a pencil so he could write that.  Just write round one, okay. Student B, I need you too, honey.  Okay.  So we’re gonna do round one and whoever gets the lowest score after all five rounds will be a winner and I think since you did such a good job on Friday, since I’m bringing you in something tomorrow that maybe some of the winners today.  Student I won the spelling bee so you’re gonna get something else and then maybe the winners of this so come on over, honey, come on over and watch.  Okay. So let’s explain so the very first thing that we do, what do we do here?  What do we do?  Student A?",teacher,209,0,,,0.0,الطالب (أ) ، تعال هنا من فضلك و الطالب (أ) ، تعال هنا من فضلك. حسناً. تعالوا جميعاً. تعالوا إلى هنا. وخصوصاً إذا كان بعضكم لا يتذكرون ذلك تماماً  سأحتاج الجميع إلى الوقوف حتى الجميع يستطيعون رؤية ما يجري مع هؤلاء الأطفال. حسناً. لذا نحن في الجولة الأولى لذا هل يمكنك من فضلك كتابة الجولة الأولى على ورقتك في أي مكان ثم وضع A ثم D لذلك سوف نرى  سنقوم بالجولة الأولى. هل يمكن لشخص ما استعارة قلماً له حتى يستطيع كتابة ذلك. فقط اكتب الجولة الأولى، حسناً. الطالب B، أنا بحاجة لك أيضاً يا عزيزي. حسناً. لذا سنقوم بالجولة الأولى ومن يحصل على أدنى درجة بعد كل الجولات الخمس سيكون الفائز وأعتقد أنك قمت بعمل جيد جداً يوم الجمعة، بما أنني سوف أحضر لك شيئاً من الفائزين غداً.,"Student (a), please come here and student (a), please come here. All right. All right. Come here. Especially if some of you don't quite remember that. I'll need everyone to stand up so everyone can see what's going on with these kids."
Shuffle the cards.,student,3,0,,,,خلي البطاقات,Keep the cards
"We shuffle the cards, just the ones with the diamonds on them, right?  And then in the middle of the desk what are we putting down?  Are we putting down fractions or percents?",teacher,33,2,,,0.0,ونحن نخلط بين البطاقات، فقط تلك التي لديها الماس عليها، صحيح؟ ثم في منتصف المكتب ماذا نضع؟ هل نضع أسفل الكسور أو المئات؟,"And we mix the cards, only the ones with the diamonds on them, right? and then in the middle of the desk what do we put? do we put down fractions or hundreds?"
Percents.,multiple students,1,1,,,,نسبة مئوية,Percentage of the population 
"Percents.  We put 10 percent over here, 50 percent in the middle and 90 percent over here.  First of all, who can tell me 10 percent stands for what fraction?  Who can tell me?  Student J?",teacher,36,6,,,0.0,نضع 10 في المئة هنا، 50 في المئة في الوسط و 90 في المئة هنا. أولاً، من يمكنه أن يقول لي 10 في المئة تعني أي جزء؟ من يمكنه أن يقول لي؟ الطالب J؟,"Let's put 10 percent here, 50 percent in the middle, and 90 percent here.First, who can tell me 10 percent means what part? who can tell me? student J?"
Tenth.,student,1,1,,,,العاشر,The tenth
"One-tenth.  Fifty percent stands for what?  Student I, come on up, please.  50 percent stands for –",teacher,17,3,,,0.0,واحد عشرة. 50 في المئة تعني ماذا؟ الطالب الأول، تعال، رجاءً. 50 في المئة تعني ,"One tenth. 50 percent means what? First student, come on, please. 50 percent means "
One-half.,student,1,0,,,,ونصف.,One and a half.
One-half.  And 90 percent stands for –,teacher,7,1,,,0.0,ونصف. و 90 في المئة تعني ,One and a half. and 90 percent means .
Nine-tenths.,student,1,1,,,,تسعة عشرات.,It's nine o'clock.
"Nine-tenths.  Very good.  Okay.  So first of all we put those out, right.  And then the next thing we’re going to do is we shuffle the cards around and you all – how much is each person going to get?  How many cards?",teacher,43,1,,,0.0,تسعة عشرات. جيد جداً. حسناً. لذا أولاً نضع هذه، حسناً. ثمّ الشيء التالي الذي سنفعله هو نقوم بتدفق البطاقات,"Nine-tenths. Very good. Okay. So first let's put this one, okay. Then the next thing we're going to do is stream the cards."
Six.,student,1,0,,,,ستة.,Six.
"Six.  Okay.  So we mix them up.  Now, do you have six, Student A?  And you  have six, right?  Okay.  So now you’re gonna take turns placing the card so that it touches another card like this.  You also can put an equivalent – what does equivalent mean?",teacher,48,2,,,1.0,ستة. حسناً. لذا نقوم بتخليطهم. الآن، هل لديك ستة، الطالب A؟ وهل لديك ستة؟ حسناً. الآن سوف تقوم بتناوب وضع البطاقة بحيث تلمس بطاقة أخرى كهذه. يمكنك أيضاً وضع مكافئ  ماذا يعني مكافئ؟,"Six. Okay. So let's mix them up. Now, do you have six, student A? and do you have six? Okay. Now you're going to rotate the card position so that it touches another card like this. You can also put an equivalent."
The same.,multiple students,2,0,,,,نفس الشيء.,It's the same thing.
"The same.  Equivalent fraction right up above the percent. Right.  Or below, yeah.  Okay.  So the object of the game is to see how many cards you are going to place.  Okay. Now, as you put the card down, if you get one close to any of the percents that are down here you are going to say what the fraction is and its equivalent.  Okay.  I don’t know, Student C, I don’t know if we were doing that last time.  So anyway, okay, so who dealt the cards?  Did somebody – did you – he dealt them.  Okay.  Student A, take one of your cards out and then you have to state the fraction and the percent equivalent.",teacher,119,8,,,1.0,نفس الشيء. الجزء المكافئ فوق المئة مباشرة. صحيح. أو أسفل، نعم. حسناً. لذا الهدف من اللعبة هو معرفة عدد البطاقات التي ستضعها. حسناً. الآن، عندما تضع البطاقة إلى أسفل، إذا حصلت على واحدة قريبة من أي من المئات التي هي هنا سوف تقول ما هي الجزء ومعادلها. حسناً. لا أعرف، الطالب C، لا أعرف ما إذا كنا نفعل ذلك في المرة الماضية. على أي حال، حسناً، إذاً من قام بتوزيع البطاقات؟,"So, the goal of the game is to figure out how many cards you're going to put down. Okay. Now, when you put down the card, if you get one close to any of the hundreds that are here, you'll say what the part is and what its equation is. Okay. I don't know, student C, I don't know if we did that last time. Anyway, well, then who dealt the cards?"
One ten and 10 percent.,student,5,1,,,,واحد عشرة و 10 في المئة.,One tenth and 10 percent.
"One-tenth is 10 percent equal to.  Okay.  Good.  Student D, your turn.",teacher,12,2,1.0,,0.0,واحد عشرة يساوي 10 في المئة حسناً حسناً الطالب (د) ، دورك,"Ten is equal to 10 percent well well well student (d), your turn one"
33 and a third.,student,4,0,,,,33 و ثالثة,33 and the third.
[Inaudible] and a third.  What’s the other word?,teacher,8,0,,,0.0,و ثالثاً ما هي الكلمة الأخرى؟,"And third, what is the other word?"
Percent [whispering]. percent.,student,3,2,,,,نسبة مئوية,Percentage of the population 
percent.  Thirty-three and a third percent.  Now notice no one can take a card and stick it now in between these two ’cause they’re touching.  Okay.  Okay.  Go ahead.,teacher,29,2,,,0.0,الآن لاحظ أنه لا يمكن لأحد أن يأخذ بطاقة ويضعها الآن بين هذين الاثنين لأنهم يلمسون. حسناً. حسناً. هيا.,Now notice that no one can take a card and put it now between these two because they are touching.
"One-forth, 25 percent.",student,3,1,,,,ربع، 25 في المائة.,"A quarter, 25 percent."
"Very good.  Next one, Student C?",teacher,6,0,,,0.0,جيد جداً، التالي، الطالب (سي) ؟,"Very well, next, the student (C) ?"
"One-half, 50 percent.",student,3,1,,,,نصف، 50 في المائة.,"Half, 50 percent."
Very good.,teacher,2,0,,,0.0,جيد جداً,"Very good, very good."
"Three-tenths, 30 percent.",student,3,2,,,,ثلاثة عشرات، 30 في المائة.,"Three tenths, 30 percent."
"Very good.  You watching, girls?  So we’re gonna know exactly what we’re doing.  And the winners will get a little something tomorrow.",teacher,22,0,,,0.0,حسناً يا فتيات سوف نعرف بالضبط ما نفعله والفائزين سيحصلون على شيء صغير غداً,"All right, girls, we'll know exactly what we're doing and the winners will get a little something tomorrow."
"Three-fifths, 60 percent.",student,3,1,,,,ثلاثة خمسة، 60 في المائة.,"Three, five, 60 percent."
"Three-fifths, 60 percent.",teacher,3,1,,,0.0,ثلاثة خمسة، 60 في المائة.,"Three, five, 60 percent."
"Nine-tenths, 90 percent.",student,3,2,,,,تسعة عشرات، 90 في المائة.,"Nine tenths, 90 percent."
"Excellent.  Excellent.  Any more, Student D?",teacher,6,0,,,1.0,ممتاز، ممتاز، المزيد يا طالب (دي) ؟,"Excellent, excellent, more or student (s)?"
"Two-thirds, 66 and a two-thirds.",student,5,0,,,,ثلثين، 66 وثلثين,"Two-thirds, 66 and two-thirds."
Per?,teacher,1,0,0.0,,0.0,في كل مرة؟,Every time?
Cent.,student,1,0,,,,سنت.,Cents.
Very good.  Okay.  66 that’s a tough one.  So you really know them.  Good for you.  Okay.,teacher,17,0,,,0.0,جيد جداً حسناً 66 هذا صعب جداً لذا تعرفهم حقاً جيد لك حسناً,"Very good, well 66, that's very difficult, so knowing them is really good for you."
"Four-fifths, 80 percent.",student,3,1,,,,أربع خمسة، 80 في المائة.,"Four five, 80 percent."
Okay.,teacher,1,0,,,0.0,-حسناً,-Well then
Can’t do any more.,student,4,0,,,,لا أستطيع فعل المزيد,I can't do more than that.
Can’t do any more?,teacher,4,0,,,0.0,لا يمكنك فعل المزيد؟,Can't you do more?
"Seven-tenths, [inaudible].",student,2,1,,,,سبعة عشرات، [غير مسموع].,"Seven o'clock, [unheard of]."
Okay.  Good.  Excuse me.  Okay.  Seven-tenths stands for 70 percent.  Right.  Okay.  Okay.  Student D.,teacher,15,2,,,0.0,حسناً، حسناً، عفواً، حسناً، سبعة عشرات تعني 70 في المئة، حسناً، حسناً، الطالب (دي),"Well, well, well, sorry, well, seventeen decimal places means 70 percent, well, well, well, the student (D)"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Student D’s done?  He’s got – what have you got left?  What are the two fractions you have left?,teacher,19,1,,,0.0,الطالب D  انتهى؟ لديه  ماذا تبقى لديك؟ ما هي الكسورتان التي تبقى لديك؟,The student D is done? has what you have left? what are the remaining sections you have left?
Three-eights and [inaudible].,student,3,0,,,,ثلاثة ثمانية و [غير مسموع].,Three eight and [unheard of].
Three-eights and one-eighth.  What would three-eights stand for in percent?,teacher,10,1,,,0.0,ثمانية ثمانية و واحد ثمانية ماذا يعني ثمانية ثمانية في المئة؟,Eight eight and one eight what does eight eight percent mean?
37 -and-a-half.,student,2,0,,,,37 و نصف,Thirty-seven and a half.
37 -and-a-half percent.  Could we put it in here anywhere?,teacher,10,1,,,0.0,37 في المائة ونصف، هل يمكننا وضعها هنا في أي مكان؟,"37 percent and a half, can we put it here anywhere?"
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
