text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"It doesn’t have all the square units, so we won’t bother with every single small square unit in the box.  That helps us with smaller multiplication problems, but when we get into the hundreds we would spend a long time drawing all those small boxes.  So with the open array you don’t have to do that, right, Student M? Okay. So here is an example of what this will look like.  After you draw you’re array you’re going to write a short little description of how you solved the final problem and why you used the problems that you used.  So what were you thinking about when you chose each of the problems? How did you come to decide on those particular problems? Because Student M, you might work with Student C, and each of you are going to have the same set, but you might want to use two problems and Student M might want to use another two problems because he sees math in a different way.  He’s making sense of the breaking down of problems a little bit different. Is that okay to do?",teacher,187,8,,,1.0,ليس لديها كل الوحدات التربيعية، لذلك لن نضطرب مع كل الوحدة التربيعية الصغيرة في الصندوق. هذا يساعدنا في مشاكل مضاعفة أصغر، ولكن عندما نصل إلى المئات سنمضي وقتًا طويلًا في رسم جميع تلك الصناديق الصغيرة. لذلك مع الترتيب المفتوح لا يجب عليك القيام بذلك، أليس كذلك، الطالب M؟ حسناً. وهنا مثال على كيف يبدو هذا. بعد رسم الترتيب الخاص بك ستكتب وصفاً قصيراً قصيراً لكيفية حل المشكلة النهائية ولماذا استخدمت المشكلات التي استخدمتها. إذاً ما الذي كنت تفكر فيه عندما اخترت كل من المشكلات؟ كيف وصلت لتقرر تلك المشكلات المحددة؟ لأن الطالب M، قد تعمل مع الطالب C، وكل واحد منكم سيكون لديه نفس مجموعة، ولكنك تريد استخدام مشكلين و الطالب M يريد استخدام مشكلين آخرين لأنه يرى بطريقتين مختلفة من المشكلات التي استخدمتها.,"It doesn't have all the square units, so we won't bother with every small square unit in the box. This helps us with smaller doubling problems, but when we get to hundreds we'll spend a lot of time drawing all those small boxes."
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"So if you’re working with a partner on the same set, is it okay if you each choose a different way to solve the problem? What do you think, Student B?",teacher,31,0,,,1.0,إذاً إذا كنت تعملين مع شريك في نفس المجموعة، هل من الممكن أن تختار كل واحد طريقة مختلفة لحل المشكلة؟ ما رأيك، الطالب ب؟,"So if you're working with a partner in the same group, can each one choose a different way to solve the problem?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Do you have to use the same problems that your partner uses?,teacher,12,0,,,0.0,هل يجب عليك استخدام نفس المشاكل التي يستخدمها شريكك؟,Should you use the same problems your partner uses?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"Are you with me? Pay attention, pay attention.  Who can answer my question?",teacher,13,0,,,0.0,انتباه، انتباه، من يمكنه الإجابة على سؤالي؟,"Attention, attention, who can answer my question?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
Why?,teacher,1,0,,,1.0,-لماذا؟,-Why?
Because the two of us may think a different way.,student,10,0,,0.0,,لأننا قد نفكر بطريقة مختلفة,Because we may think differently.
"So even though you have the support of your partner, and you can work together and help each other, Student C, you might decide that you want to use the first two problems and Student E, if you happen to be with him, you might decide you want to use the third problem or make up your own second problem, that’s perfectly fine.  You’re just there to support each other, you don’t have to have the exact same ones.  Okay? Because you each have your own way of thinking about these.  And you each already thought about them for homework anyway.  So it’s up to you how you come to that conclusion of what to use.  [Inaudible], deciding on which problems to use, open array, short description of your thinking, why you did what you did and how you got to the final answer, okay? And then you’re going to put it all together on a little sheet that looks something like this.",teacher,163,1,1.0,,0.0,حتى لو كان لديك دعم شريكك، ويمكنك العمل معًا ومساعدة بعضكم البعض، الطالب C، قد تقرر أنك تريد استخدام المشكلة الأولى و الطالب E، إذا كنت معه، قد تقرر أنك تريد استخدام المشكلة الثالثة أو ابتكار المشكلة الثانية الخاصة بك، فهذا جيد تمامًا. أنت فقط هناك لدعم بعضك البعض، لا تحتاج إلى نفس المشكلة بالضبط. حسناً؟ لأن لكل واحد منكم طريقته الخاصة بالتفكير في هذه الأمور. وكل واحد منكم قد فكّر بالفعل في هذه المهام المنزلية على أي حال.,"If you have the support of your partner, and you can even work together and help each other, student C, may decide that you want to use the first problem and student E, if you are with him, may decide that you want to use the third problem or create your own second problem, that's fine."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Similar.  Exactly.  So you’re going to do it on the slip that I gave you, do the solving.  This is where you write your little explanation, and your open array can go down here. You can mix it up a little bit, if it doesn’t all go on the same exact spot that’s fine with me, as long as you have those components.  The answers to the small problem, the description of how you solved it and why you did it that way, and your open array with the dimensions.  What are the dimensions of an open array? What do I mean by that?",teacher,104,5,,,1.0,مماثلة. بالضبط. لذا سوف تفعل ذلك على المخطط الذي أعطيتك، قم بحل. هنا يمكنك كتابة تفسيرك الصغير، ويمكن أن تذهب صفوفك المفتوحة إلى هنا. يمكنك خلطها قليلاً، إذا لم يذهب كل شيء في نفس المكان بالضبط الذي يصلح لي، طالما لديك تلك المكونات. الإجابات للمشكلة الصغيرة، وصف كيف قمت بحلها ولماذا فعلتها بهذه الطريقة، ومصفوفك المفتوح مع الأبعاد. ما هي أبعاد صفوف مفتوحة؟ ما الذي أعنيه بذلك؟,"So you're going to do it on the chart I gave you, solve it. Here you can write your little explanation, and your open rows can go here. You can mix them up a little bit, if everything doesn't go to the exact same place that works for me, as long as you have those components."
Sideways and…,student,2,0,,,,في الجانب و...,On the side and...
"So the number that goes on the side of the array and the number that would go on the top of the array, right? And one of those numbers will most likely be broken apart into smaller pieces, okay? So this is a small version to show you what yours will look like, and then I just made kind of a gigantic version so you could see.  So I did Set A, 4 x 10 is 40.  4 x 40 is 160.  4 x 3 is 12.  And 2 x 43 is 86. The final problem is [inaudible] .43.  So what made sense for me when I was figuring out what to use to solve this, was 4 x 40 and 4 x 3.  Is this the only way I could have done it? No, but it was my first thought.  It was the first thought I had.  And the reason for that is, I know that 4 x 40 and 4 x 3 gives me 4 x 43.  Because I took the 43 and I broke it into two smaller parts.  I broke it into a 40 and a …",teacher,191,2,,,0.0,إذاً الرقم الذي يذهب إلى جانب الترتيب والرقم الذي يذهب إلى الجزء العلوي من الترتيب، أليس كذلك؟ ومن المرجح أن يتم تفكيك أحد هذه الأرقام إلى قطع أصغر، حسناً؟ إذاً هذه نسخة صغيرة لأريكم كيف ستبدو نسخةك، ثم صنعت نسخة ضخمة نوعاًا ما حتى تتمكنوا من رؤيتها. لذلك قمت بتجميع A، 4 × 10 هو 40. 4 × 40 هو 160. 4 × 3 هو 12. و 2 × 43 هو 86. والمشكلة النهائية هي .43.,"So this is a small version to show you what your version will look like, then I made a somewhat larger version so you can see it. So I put together A, 4 × 10 is 40. 4 × 40 is 160. 4 × 3 is 12. and 2 × 43 is 86."
Three.,multiple students,1,0,,,,ثلاثة.,Three.
"Three, right? So this number sentence right here represents 40 groups of 4, which is this one, plus 3 more groups of 4, which is this one, gives me a total of 43 groups of 4.  All I have to do is what?",teacher,43,2,,,0.0,ثلاثة، صحيح؟ هذه الجملة الرقمية هنا تمثل 40 مجموعة من 4، وهذا هو واحد، زائد 3 مجموعات أخرى من 4، وهذا هو واحد، تعطيني إجمالي 43 مجموعة من 4. كل ما علي فعله هو ماذا؟,"This numerical sentence here represents 40 sets of 4, and this is one, plus 3 other sets of 4, and this is one, giving me a total of 43 sets of 4.All I have to do is what?"
Add.,student,1,1,,,,إضافة.,Add to it.
Add the what? What’s that word with the P?,teacher,9,1,,,0.0,إضافة ماذا؟ ما هذه الكلمة بـ (ب) ؟,"Add what, what's that word b?"
Products.,student,1,1,,,,المنتجات,products
"The products, right? I have to add the products for these and it gives me the product for the final one.  So I didn't really do any extra work, did I? So that made sense for me. Are there other ways I could have solved it? Certainly. But I only have to solve it in one way for this purpose.",teacher,60,4,,,1.0,المنتجات، أليس كذلك؟ يجب أن أضيف المنتجات لهذه، وهذا يعطي لي المنتج للآخر. لذلك لم أفعل أي عمل إضافي، أليس كذلك؟ لذلك كان ذلك منطقي بالنسبة لي. هل هناك طرق أخرى كنت قد حلها؟ بالتأكيد. ولكنني فقط يجب أن حلها بطريقة واحدة لهذا الغرض.,"I have to add products to this one, and that gives me the product to the other. So I didn't do any extra work, right? So that made sense to me. Are there other ways I could have solved it? Sure. But I only have to solve it in one way for this purpose."
Miss?,student,1,0,,,,آنسة؟,Miss? 
Yes?,teacher,1,0,,,0.0,-أجل؟,- Yes?
On our paper do we have to explain why we use those [inaudible].,student,13,0,,0.0,,في ورقتنا يجب أن نشرح لماذا نستخدم تلك [الجهات غير السمعية].,In our paper we should explain why we use these [deaf parts].
"Yes, please.  I would like for you to describe it as carefully as possible, put your thoughts down of why [inaudible] you chose.",teacher,23,0,1.0,,1.0,نعم، من فضلك، أود منك أن تصفها بعناية قدر الإمكان، ضع أفكارك على سبب اختيارك.,"Yes, please, I would like you to describe it as carefully as possible, put your thoughts on the reason for your choice."
Write it on paper?,student,4,0,,,,أكتبها على الورق؟,Should I write it down on paper?
"Do all the work in your notebook first.  Once you have it all clear, your array’s going to be in your notebook, right, your big open array will be in your notebook, the explanation will be in your notebook, I will check it over, and then I’ll give you the final poster paper.",teacher,53,2,,,0.0,قم بكل العمل في دفتر الملاحظات الخاص بك أولاً. بمجرد أن يكون كل شيء نظيفاً، ستصبح صفوفك في دفتر الملاحظات الخاص بك، صحيح، ستصبح صفوفك المفتوحة الكبيرة في دفتر الملاحظات الخاص بك، وسوف يكون التفسير في دفتر الملاحظات الخاص بك، وسوف تحقق من ذلك، ومن ثم سأعطيك ورقة الملصق النهائية.,"Once everything is clean, your rows will be in your notebook, right, your big open rows will be in your notebook, the explanation will be in your notebook, I'll check it out, and then I'll give you the final sticker."
"No, but I’m talking about like, you pick those two, right, and we have to show on paper [inaudible].",student,19,0,,0.0,,لا، ولكن أنا أتحدث عن مثل، انت اختر تلك الاثنتين، الحق، ونحن يجب أن تظهر على الورق [غير مستمع].,"No, but I'm talking about, like, you pick those two, right, and we have to show up on paper [non-listening]."
"Yes, and as you can see, on this small paper I wrote, “Explain your thinking in words and numbers.” So however you added it together, whatever you multiply, explain why you did it that way and show your mathematical [inaudible].  Does that answer your question?",teacher,45,1,1.0,,1.0,نعم ، وكما ترون ، في هذه الورقة الصغيرة كتبت ،  شرح تفكيرك في الكلمات والأرقام. لذلك مهما كنت تضيفها معا ، مهما كنت مضاعفة ، شرح لماذا فعلت ذلك بهذه الطريقة وتظهر الرياضيات الخاصة بك. هل هذا يجيب على سؤالك؟,"Yes, and as you can see, in this little piece of paper I wrote, I explain your thinking in words and numbers. So no matter how you add them together, no matter how you multiply them, explain why you did it this way and show your mathematics."
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Are there any other questions? Student R?,teacher,7,0,,,0.0,هل هناك أي أسئلة أخرى؟,Are there any other questions?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You will have a final project.  We may or may not finish this today, we got started a little bit late with the camera issue, but if we don’t finish it today we’ll finish it up tomorrow.  But you should be able to get a significant amount of work done on it today.  Okay? And are there any questions? Okay, so I’m picking partners.  When I pick your partners I want you to come to me and I’m going to give you each a slip.  There’s no [gluing], there’s no final product until these are solved and the work is in your notebook. When all is that is finished and you checked it all over and you’re sure that it represents what you want it to say or to be, then you can have it checked with me and I’ll just be walking around and helping you out.  You might end up sitting at other people's desks and that’s fine of me. Just please be thoughtful of their belongings, don’t touch things that don’t belong to you, but we’ve got to be working at desks.  So whatever partner you get with, you need to find a desk to work at.  Okay? Clear? And like I already said, your partner is your partner for math, you’re not getting married, so it doesn’t matter who you’re working with.  Use them for the best ability that they have, right? You’re sharing ideas, okay. So let’s start with Student L and Student B, come on up and get your slips, one for each of you.  Work together [inaudible] smaller parts.  Student A and Student Y.",teacher,271,1,,,0.0,سيكون لديك مشروع نهائي. قد ننهي هذا اليوم أو قد لا ننهي هذا اليوم، لقد بدأنا قليلاً متأخراً مع قضية الكاميرا، ولكن إذا لم ننهيها اليوم سننهيها غداً. ولكن يجب أن تكون قادراً على إنجاز كمية كبيرة من العمل عليها اليوم. حسناً؟ وهل هناك أي أسئلة؟ حسناً، لذلك أنا أختار الشركاء. عندما أختار شركائك أريد منك أن تأتي إلي وسأعطيك كل واحد منكم نسخة. لا توجد [التمزيق] ، لا توجد منتج نهائي حتى يتم حل هذه المشكلات والعمل في دفتر الملاحظات الخاص بك. عندما يكون كل شيء قد انتهى وتحقق من كل شيء وأنت متأكد من أنه يمثل ما تريد قوله أو أن تكون معًا، ثم يمكنك التحقق منه معي وسأكون معك في نهاية المطاف.,"You'll have a final project. We may end this day or we may not end this day, we started a little late with the camera issue, but if we don't finish it today, we'll finish it tomorrow. But you should be able to finish a large amount of work on it today. Okay? And are there any questions? Okay, so I choose partners. When I choose your partners, I want you to come to me and I'll give you each a copy."
Do we have different problems?,student,5,0,,,,هل لدينا مشاكل مختلفة؟,Do we have different problems?
"No, you have the same problem.  So you can work on solving the smaller ones together, but when it comes to how you tackle that final one it will be a personal choice, okay? Student A and Student A.  Student S and Student R.  Student D and Student M.  Student A and Student E.  Student N and Student J.  Student A and Student E.  Student C and Student M.  And Student C and Student D.  And Student C and Student C.  We have two students absent and we’re still even, which is good.  Student C and Student C.  All right, so get settled. [Starting at this point the teacher is going around helping the students individually, mike not picking it up very well:] How are you doing this together?  You’re not just copying the answers are you?  So how are you…  [Inaudible] So is 50 ten times five?  So the 50 is 10 times 5, so will this answer be ten times five?  So how is 4 x 9 30?  Right, because this and this will be [inaudible].  So how will that give you the product? Think about it, I’ll be back. [Inaudible] Okay, so you chose 70 times 5, you chose this one.  So this is [inaudible].  And here I’ve got 76 [inaudible].  So after you do this one [inaudible].",teacher,221,1,1.0,,0.0,لا، لديك نفس المشكلة. لذلك يمكنك العمل على حل الأصغر معا، ولكن عندما يتعلق الأمر بكيفية التعامل مع ذلك النهائي سيكون اختيار شخصي، حسنا؟ الطالب A والطالب A والطالب S والطالب R الطالب D والطالب M والطالب E الطالب N والطالب J الطالب C والطالب M والطالب C الطالب D والطالب C والطالب C الطالب C. ولدينا اثنان من الطلاب غائبين وما زلنا متساويين، وهو جيد. الطالب C والطالب C. حسنا، لذلك استقر. [بدءا من هذه النقطة المعلم يدور حول مساعدة الطلاب بشكل فردي، صحيح لا يلتقطها جيدا:] كيف تفعل هذا معا؟ أنت لا تقوم فقط بنسخ الإجابات أنت؟ لذلك كيف أنت ... [تعتقد] لذلك كيف كنت؟ [تعتقد] إذاً؟ إذاً؟ 10 مرات خمسة مرات من 50، والطالب C، والطالب C. حسناً، لذلك سوف تحصل على حل. [بدءًا من هذه النقطة المعلم يساعد الطلاب بشكل فردي، صحيح] كيف تفعل هذا معاً؟ كيف تفعل ذلك؟ إذاً؟ إذاً، كيف تفعل ذلك؟ إذاً؟ [تعتقد] إذاً؟ [تعتقد] إذاً؟ إذاً، فهذاً؟,"No, you have the same problem. So you can work on a smaller solution together, but when it comes to how to handle that final one, it will be a personal choice, okay? Student A and student A and student S and student R student D and student M and student E student N and student J student C and student M and student C student D and student C and student C student C. We have two students missing and we're still equal, which is good."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"71.  The main problem is 76 x 5, right?  You already got the answer to 70 x 5.  And this is [inaudible].  Okay? And then what’s the difference between these two problems?",teacher,32,0,,,0.0,71. المشكلة الرئيسية هي 76 × 5، أليس كذلك؟ لديك بالفعل الإجابة على 70 × 5، وهذا هو [غير قابل للسمع]. حسنا؟,"The main problem is 76 × 5, right? you already have the answer to 70 × 5, and that's [inaudible]."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"This is 7, this is 5.  [Inaudible]  So how many more groups of five [inaudible].  So if you do 70 x 5 [inaudible], and then [inaudible].  Right? [Inaudible] Use this one.",teacher,31,0,,,0.0,هذا هو 7، هذا هو 5 [غير مسموع] كم عدد مجموعات أخرى من 5 [غير مسموع] إذاً إذا قمت بعمل 70 × 5 [غير مسموع] ، ثم [غير مسموع]. صحيح؟ [غير مسموع] استخدم هذا.,"That's 7, that's 5, how many more sets of 5, so if you do 70 × 5, then use this."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
All right.  And how would you show that you have [inaudible]. So did you figure out the answers to your smaller problems yet?,teacher,23,0,,,1.0,حسناً، وكيف ستظهرين أنكِ لا تسمعين؟ هل وجدتِ الإجابات لمشاكلك الصغيرة بعد؟,"Well, how are you going to show that you can't hear? Have you found the answers to your little problems yet?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Well, it would be helpful to share ideas.",teacher,8,0,,,0.0,حسناً، سيكون من المفيد مشاركة الأفكار,"Well, it would be helpful to share ideas."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Did you solve the other problems? So what’s next?  Did you decide on your own? Did you talk to each other about what to use? [Inaudible]  This is 15.  [Inaudible]  15 x 2.  How does 15 x 2 [inaudible] 58 x 6? How does 58 x 2 [inaudible] 58 x 6? [Inaudible] How does [inaudible] have to make this array to match this problem. [Inaudible],teacher,65,1,,,0.0,هل حللت المشاكل الأخرى؟ إذاً ما هو التالي؟ هل قررتم بنفسك؟ هل تحدثتم مع بعضكم البعض حول ما يجب استخدامه؟ [غير مسموع] هذا 15 × 2. كيف يساوي 15 × 2 [غير مسموع] 58 × 6؟ كيف يساوي 58 × 2 [غير مسموع] 58 × 6؟ [غير مسموع] كيف يجب على [غير مسموع] جعل هذا الترتيب يتطابق مع هذه المشكلة. [غير مسموع],Have you solved the other problems? so what's next? have you decided for yourself? have you talked to each other about what to use? this is 15 × 2. how is 15 × 2 equal to 58 × 6? how is 58 × 2 equal to 58 × 6? how should we make this order match this problem?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
[Inaudible] What would you do to these three [inaudible]?,teacher,9,0,,,1.0,ماذا ستفعل مع هؤلاء الثلاثة؟,What are you going to do with these three?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You would do what? Add them up? Why would you add them up?  I agree, but why would you add them up?",teacher,22,3,,,1.0,ماذا ستفعلين؟ لماذا ستضيفينهم؟ أوافقك، لكن لماذا ستضيفينهم؟,"What are you going to do, why are you going to invite them? I agree, but why are you going to invite them?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Each one is [inaudible].  So if I add all of these [inaudible]. Are you all right?,teacher,16,1,,,0.0,كل واحد [غير قابل للسمع]. إذاً إذا أضفت كل هذه [غير قابل للسمع]. هل أنت بخير؟,"So if I add all of these together, are you okay?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"The exact same way you explained it to me in words. [Inaudible]  It’s exactly how you described it to me orally.  [Inaudible] Okay, so you started the problem, [inaudible], and then you decided to make your own problem which is 8 x 6.  This is definition going to get you [inaudible].  However this equation here [inaudible].  What is 8 x 6? [Inaudible] 58 x 4, how about that.  Who’s your partner? Student C, can you help Student C? She’s trying to solve the same problem but keeps getting a different result. [Inaudible] Did you have a conversation with your mom and it still comes back with [inaudible].  What happened?",teacher,109,1,,,0.0,تماماً نفس الطريقة التي شرحتها لي بها بكلمات. [لا يمكن سماعها] إنها بالضبط الطريقة التي وصفتها لي بها عن طريق الفم. [لا يمكن سماعها] حسناً، لذا بدأت المشكلة، [لا يمكن سماعها] ، ثم قررت أن تجعل مشكلتك الخاصة التي هي 8 × 6. هذا هو التعريف الذي سوف يحصل لك [لا يمكن سماعها]. ومع ذلك، هذه المعادلة هنا [لا يمكن سماعها]. ما هي 8 × 6؟ [لا يمكن سماعها] 58 × 4، ماذا عن ذلك. من هو شريكك؟ الطالب C، هل يمكنك مساعدة الطالب C؟ هي تحاول حل نفس المشكلة ولكنها تستمر في الحصول على نتيجة مختلفة. [لا يمكن سماعها] هل تحدثت مع والدتك ولا تزال تأتي مع [لا يمكن سماعها]. ماذا حدث؟,"Exactly the same way you described it to me in words. [Unheard] It's exactly the way you described it to me orally. [Unheard] Well, so you started the problem, [Unheard] and then you decided to make your own problem, which is 8 × 6."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Did she check your notebook? Your homework that you had to do?,teacher,12,0,,,0.0,هل تحققت من دفتر الملاحظات الخاص بك؟,Did you check your notebook?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Okay, well let me tell you what this means for you.  This means that you’re a little bit behind because this work has already been done, and now you need to start from scratch. Set F, you need to solve all three of these problems, decide what’s going to help you with this problem, and [inaudible]. How’s it going over here? Student M? Which set did you do?",teacher,68,0,,,1.0,حسناً، دعوني أخبركم ما يعنيه هذا بالنسبة لكم. هذا يعني أنك متخلف قليلاً لأن هذا العمل قد تم بالفعل، والآن تحتاج إلى البدء من الصفر. مجموعة F، تحتاج إلى حل كل هذه المشاكل الثلاثة، وتقرر ما الذي سيساعدك في هذه المشكلة، و [غير قابل للسمع]. كيف تسير الأمور هنا؟ الطالب M؟ أي مجموعة قمت بها؟,"Well, let me tell you what this means for you. This means that you are a little behind because this work has already been done, and now you need to start from scratch. Group F, you need to solve all three of these problems, and decide what will help you with this problem, and [inaudible]."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
And did you work together to solve [inaudible]? Yes? And did you decide on the same [inaudible]? The same ones? And did it make sense to both of you? And where did you begin?,teacher,34,0,,,1.0,وهل عملتم معاً لحل [الجهاز غير السمعي]؟ نعم؟ وهل قررتم على نفس [الجهاز غير السمعي]؟ نفسها؟ وهل كان ذلك منطقيًا لكما؟ ومن أين بدأتم؟,And did you work together to solve [the non-acoustic device]? Yes? And did you decide on the same [non-acoustic device]? The same? And did that make sense to you? And where did you start?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
