text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"We can write it up here, 3 out of 8 plus … Okay, when we add them up, what do we get?",teacher,22,1,,,0.0,يمكننا أن نكتبها هنا، 3 من 8 زائد ... حسنا، عندما نجمعهم، ما الذي نحصل عليه؟,"We can write it down here, 3 out of 8 plus... well, when we add them up, what do we get?"
5 out of 8.,student,4,0,,,,خمسة من ثمانية,Five out of eight
"All right, so we’ve been doing adding for awhile now, right? We did it on this.  We kind of started a little bit yesterday with the clocks.  We’re going to do subtracting fractions today, and then we’re going to practice both of them.  Does anyone have a guess as to how we might solve, for subtracting fractions, how might we start?  What process might we do?  Student C, do you have any thoughts of how we might do subtracting fractions?  We’ve been doing adding, how might we do subtracting?",teacher,89,7,,,1.0,حسناً، لقد قمنا بالاضافة لبعض الوقت الآن، أليس كذلك؟ فعلنا ذلك على هذا. بدأنا قليلاً بالأمس مع الساعات. سنقوم بخصم الكسور اليوم، ومن ثم سنقوم بتدريب كليهما. هل لدى أحد تخمين حول كيف يمكننا حل، عن طريق خصم الكسور، كيف يمكننا البدء؟ ما هي العملية التي يمكننا القيام بها؟,"Well, we've added some time now, haven't we? we've done it on this. we started a little bit yesterday with the clocks. we're going to deduct fractions today, and then we're going to practice both. does anyone have any idea how we can solve, by deducting fractions, how can we get started? what process can we do?"
"Oh, do the same thing.",student,5,0,,,,افعل نفس الشيء,Do the same thing.
"Okay, so what would I do first?",teacher,7,0,0.0,,0.0,حسناً، ماذا سأفعل أولاً؟,"Well, what do I do first?"
Multiples of 3.,student,3,1,,,,مضاعفات من 3,multiples of 3
We’ll do it in a different color.  So what would I start with?,teacher,13,0,,,0.0,سنقوم بذلك بألوان مختلفة، إذاً ما الذي سأبدأ به؟,"We're going to do this in different colors, so where do I start?"
3.,student,1,0,,,,3 .,3 .
3,teacher,1,0,,,0.0,3,3 3
6.,student,1,0,,,,6 .,6 .
6.,teacher,1,0,,,0.0,6 .,6 .
You need to just leave it there.,student,7,0,,,,عليك فقط أن تتركها هناك,You just have to leave it there.
"Okay, we can stop.  And then what?",teacher,7,0,0.0,,0.0,حسناً، يمكننا التوقف وماذا بعد ذلك؟,"Well, we can stop and then what?"
And the other one…,student,4,0,,,,والآخر...,And the last one...
6.,teacher,1,0,,,0.0,6 .,6 .
And you could just circle the…,student,6,1,,,,ويمكنك فقط أن تدور حول...,And you can only go around...
"Circle the 6’s, okay.",teacher,4,1,1.0,,0.0,حلقة 6 s، حسنا.,"Episode 6s, all right."
And then you count how many [inaudible] to come out to 6.,student,12,0,,0.0,,وبعدها تحسب عدد [غير مسموع] للخروج إلى 6.,Then calculate the number [unheard of] to exit to 6.
So how many?,teacher,3,0,1.0,,1.0,إذاً كم عدد؟,So how many numbers are there?
2.  You put times 2.,student,5,0,,,,2. تضع ضرب 2.,2. put a multiple of 2.
So I multiply by 2.  Then what do I do here?,teacher,11,1,1.0,,0.0,إذاً أنا مضاعفة بـ2 ماذا أفعل هنا؟,"So I'm multiplying by 2, what am I doing here?"
"And the other one, it comes to [inaudible].",student,8,0,,0.0,,والآخر، يأتي إلى [غير مسموع].,"And the latter, comes to [unheard of]."
"Okay, and then what?",teacher,4,0,0.0,,0.0,حسناً، وماذا بعد ذلك؟,"Well, what happens next?"
You make your new…,student,4,0,,,,أنتِ تصنعين...,You are making...
Fra…,teacher,1,0,,,0.0,(فرا)...,(from)...
Fraction.,student,1,1,,,,الجزء.,The part.
"Fraction, right.  Okay, what’s my new fraction going to be?",teacher,10,2,,,0.0,حسناً، ما هو جزءي الجديد؟,"Well, what's my new part?"
It’s going to be 4 out of 6.,student,8,0,,0.0,,سيكون 4 من 6,It's going to be 4 out of 6
4 out of 6.,teacher,4,0,1.0,,0.0,أربعة من ستة,Four out of six
And 1 out of 6.,student,5,0,,,,و 1 من 6,and 1 out of 6
And 1 out of 6.  What am I doing?  I’m…,teacher,10,0,1.0,,0.0,و 1 من 6 ماذا أفعل؟,And 1 out of 6 what do I do?
Adding.,multiple students,1,0,,,,إضافة,Add to it
"Adding the top numbers. Take away, it’s subtracting.",student,8,1,,0.0,,إضافة الأرقام العليا. إزالة، هو سحب.,"Adding upper digits, removing, is a pull."
"I’m subtracting, right?",teacher,3,1,1.0,,0.0,أنا أسحب، أليس كذلك؟,"I'm withdrawing, aren't I?"
So it’s 3/6.,student,3,0,,,,اذاً هو 3/6.,So it is 3/6.
"So it’s 3 out of 6.  Is that our lowest form, or can we find an equivalent for that?",teacher,19,1,,,0.0,إذاً فهو 3 من 6، هل هذا هو أدنى شكل لدينا، أو يمكننا العثور على ما يعادله لذلك؟,"So it's 3 out of 6, is this the lowest form we have, or can we find an equivalent?"
One-half.,student,1,0,,,,ونصف.,One and a half.
"One-half, because three is half of six.  Okay, I’m going to put one up here, a subtraction one, that you’re going to do in your notebook, and then we’ll go over it.  Actually I’ll put two up and then I’ll call two of you to come do the work up here before we go on our own, okay?",teacher,58,1,,,0.0,نصف، لأن ثلاثة هو نصف ستة. حسناً، سأضع واحد هنا، واحد خصم، الذي ستقوم به في دفتر الملاحظات الخاصة بك، ومن ثم سنقوم بمراجعته. في الواقع سأضع اثنين فوق ثم سأتصل ب اثنين منكم للقيام بالعمل هنا قبل أن نذهب بمفردنا، حسناً؟,"Well, I'll put one here, one discount, which you'll do in your notebook, and then we'll review it. actually, I'll put two above and then I'll call the two of you to do the work here before we go alone, okay?"
How do you get a recording acting like that? [In reference to kids in nearby classroom yelling and screaming.],student,19,0,,0.0,,كيف يمكنك الحصول على تسجيل يتصرف مثل هذا؟,How can you get a recording behaving like this?
"How did they get a recording acting like that?  Well, I don't know.  Everyone’s different, sweetie. All right, here we go.  So copy these two down in your notebook, please.  So you should have your notebook open, the date, and you’re copying these down. What do we need to do though?  This is 50 percent.",teacher,55,1,1.0,,0.0,كيف حصلوا على تسجيل يتصرفون هكذا؟ حسناً، لا أعرف. الجميع مختلفين، عزيزتي. حسناً، ها نحن ذا. لذا نسخ هذان الاثنان في دفتر الملاحظات الخاص بك، من فضلك. لذلك يجب أن يكون دفتر الملاحظات الخاص بك مفتوحاً، والتواريخ، وأنت نسخ هذه. ماذا يجب علينا أن نفعل؟ هذا هو 50 في المئة.,"Well, I don't know. Everyone's different, honey. Well, here we are. So copy these two in your notebook, please. So your notebook should be open, and dates, and you copy these. What should we do? That's 50 percent."
Take it away. It’s one and a half.,student,8,0,,0.0,,خذها، إنها ساعة ونصف,"Take it, it's an hour and a half."
"Sssh, please don’t yell out.  Please do the work in your notebook.",teacher,12,0,0.0,,0.0,ارجوك لا تصرخ، ارجوك قم بالعمل في دفتر الملاحظات,"Please don't scream, please work in the notebook."
"Miss G, I guess this [week] is going by fast.",student,10,0,,0.0,,آنسة جي، أعتقد أن هذا [الأسبوع] يمر بسرعة.,"Miss J, I think this [week] is going by fast."
Hmm?,teacher,1,0,0.0,,0.0,هل هذا صحيح؟,Is that true?
I said I guess this [week] is going by fast.  Next week is already the 17th.,student,16,0,,0.0,,قلت أعتقد أن هذا الأسبوع يمر بسرعة الأسبوع القادم هو بالفعل السابع عشر,I said I think this week is going by fast next week is already the seventeenth.
"Next week really is the 17th, on Friday, yes. Okay, so we’re working on the steps that we already know.  These are the ones that we’re working on.",teacher,28,0,1.0,,0.0,الأسبوع القادم هو يوم الجمعة السابعة عشر، نعم، حسناً، نحن نعمل على الخطوات التي نعرفها بالفعل، هذه هي الخطوات التي نعمل عليها.,"Next week is Friday the 17th, yes, well, we're working on the steps we already know, these are the steps we're working on."
How can you take 3 away from 5?,student,8,0,,1.0,,كيف يمكنك أن تأخذ 3 بعيدا عن 5؟,How can you take 3 away from 5?
"We don’t.  Good thinking.  But remember what we do for adding fractions.  Can we subtract or add – what are these called, the bottom number, the denominator?",teacher,27,4,0.0,,0.0,ونحن لا. تفكير جيد. ولكن تذكر ما نفعله لإضافة الكسور. هل يمكننا أن نخصم أو نضيف  ما هي هذه تسمى، الرقم السفلي، القاسم؟,"But remember what we do to add fractions. Can we subtract or add what these are called, the bottom number, the prime number?"
Numerator and denominator.,student,3,2,,,,العداد والقاسم,The counter and the cashier
Numerator and denominator.  But are the denominators the same?,teacher,9,3,,,0.0,العداد والعاقب، لكن هل العاقب هو نفسه؟,"The counter and the penalty, but is the penalty the same?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
So we need to make it so the denominators are the…,teacher,11,1,,,0.0,لذا علينا أن نجعلها حتى تكون المُسمى...,So we have to make it so that it is called...
Same.,student,1,0,,,,نفس الشيء.,It's the same thing.
"So we need to use our steps, right?  Remember what our steps are?  You told me that we have to find multiples, right? So for this, list 6, and you have to find 6 and 8 in common.  You don’t just subtract, honey, it’s the same as addition.  The bottom numbers aren’t the same.  Keep going. Now what comes after 18?",teacher,61,3,,,0.0,لذلك نحن بحاجة إلى استخدام خطواتنا، أليس كذلك؟ تذكر ما هي خطواتنا؟ قلت لي أننا يجب أن نجد مضاعفات، أليس كذلك؟ لذلك بالنسبة لهذا، القائمة 6، وعليك أن تجد 6 و 8 في المشترك.,"So we need to use our steps, right? Remember what our steps are? You told me we have to find multiples, right? So for this, table 6, and you have to find 6 and 8 in common."
16.,student,1,0,,,,16.,16.
Did you [inaudible]?,teacher,3,0,,,0.0,هل أنت (غير مسموع) ؟,Are you (unheard of)?
Oooh! [Inaudible],student,2,0,,,,أوه! [غير مسموع],Oh! [unheard of]
"And now list the multiples for 8.  So which ones do you see in common?  Now you might want to erase your answer because it’s not right.  [Inaudible] Good, and write your new fraction below it, right?  Or you can write it over there if you want.  Nice. Look at your operation now.  Are we doing addition?",teacher,57,3,,,0.0,والآن قم بإدراج المضاعفات لـ 8. إذن ما هي المضاعفات التي ترونها مشتركة؟ الآن قد ترغب في حذف إجابتك لأنها ليست صحيحة. [لا يمكن سماعها] جيد، وكتب جزءك الجديد أسفلها، أليس كذلك؟ أو يمكنك كتابته هناك إذا كنت تريد. جيد. انظر إلى العملية الخاصة بك الآن. هل نقوم بالإضافة؟,"Now, add multiples to 8. So what multiples do you see in common? Now you might want to delete your answer because it's not true. [Unheard] Good, and write your new part underneath it, right? or you can write it there if you want. Good. Look at your process now."
"No, take away.",student,3,0,,,,لا، خذ بعيدا.,"No, take it away."
We’re doing take away.,teacher,4,0,,,0.0,نحن نقوم بأخذ.,We are taking it.
It’s 6.,student,2,0,,,,إنها ستة,It's six.
6 out of what?,teacher,4,0,,,0.0,6 من ماذا؟,6 of what?
8.,student,1,0,,,,8,8 8
"Good.  And can we find the equivalent fraction that’s smaller? We can’t simplify or reduce that and find the equivalent that’s smaller?  See if you can.  What would you divide them both by?  Good, did you write your new fractions?  Are you thinking what can go into both of them?",teacher,50,5,,,1.0,جيد. وهل يمكننا العثور على الجزء المكافئ الذي هو أصغر؟ لا يمكننا تبسيط أو تقليل ذلك والعثور على الجزء المكافئ الذي هو أصغر؟ انظر إذا كنت تستطيع. ما الذي سوف تقسيم كل منهما؟ جيد، هل كتبت الجزء الجديد الخاص بك؟ هل تتساءل ما يمكن أن يذهب في كل منهما؟,"Can't we simplify or reduce it and find the equivalent part that's smaller? See if you can. What will divide each of them? Good, have you written your new part? Are you wondering what can go into each of them?"
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
So what can you divide both of these by?  What common factor do they have?,teacher,15,2,,,1.0,إذاً ما الذي يمكن تقسيم الاثنين به؟ ما هو العامل المشترك بينهما؟,So what can the two be divided by? what is the common factor between them?
6.,student,1,0,,,,6 .,6 .
"Okay, so do the little divides, right?  What’s 6 divided by 6?",teacher,12,2,,,0.0,حسناً، إذاً القسمات الصغيرة، صحيح؟ ما هي 6 مقسمة على 6؟,"Okay, so the subdivisions, right? what's 6 divided by 6?"
1.,student,1,0,,,,1 .,1 .
"Okay, what’s 24 divided by 6?",teacher,6,1,,,0.0,حسناً، ما هو 24 مقسماً بـ 6؟,"Well, what is 24 divided by 6?"
4.,student,1,0,,,,4 .,4 .
So it’s one…,teacher,3,0,,,0.0,لذا فهو واحد...,So he is one...
Fourth.,student,1,0,,,,الرابع,The fourth
"And you write it, for the little divided signs, you write divided by 6, divided by 6, and that’s our new one, right? One-fourth.  Good, try the second one.  Put the date.",teacher,32,3,,,0.0,"وانت تكتبها، للخطوط الصغيرة المنقسمة، وانت تكتب مقسمة على 6, مقسمة على 6, وهذا هو الجديد لدينا، أليس كذلك؟ واحد ربع. جيد، جرب الثاني. ضع التاريخ.","And you're writing it, for small split lines, and you're writing divided by 6, divided by 6, and that's our new one, isn't it?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Yes, it looks like that.  Can you try the next one?  Good, Student D. How are we doing?",teacher,18,0,,,0.0,نعم، يبدو كذلك هل يمكنك تجربة التالي؟ جيد، الطالب د. كيف الحال؟,"Yeah, that sounds like it, can you try the next one?"
Good.,student,1,0,,,,-حسناً,-Well then
"You’re done with this one, you want to do this one?",teacher,11,0,,,0.0,"انت انتهيت من هذا, هل تريد ان تفعل هذا؟","I'm done with this, do you want to do this?"
I need help with the second one.,student,7,0,,,,أحتاج مساعدة مع الثانية.,I need help with the second.
"With the second one?  Okay, what do we need to do first? First we need to list the what?",teacher,19,0,1.0,,0.0,حسناً، ماذا يجب أن نفعل أولاً؟ أولاً علينا أن نضع قائمة بماذا؟,"Well, what should we do first? first we should make a list of what?"
The multiples.,student,2,1,,,,المتعددات.,Multiples. Multiples.
"So can you start with 5.  Okay, then you can list them with this.  Did you find one in common?",teacher,20,0,,,1.0,إذاً، هل يمكنك البدء بـ 5؟ حسناً، ثم يمكنك إدراجها مع هذا. هل وجدت واحدة مشتركة؟,"So, can you start with 5? well, then you can include it with this. did you find one common?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Next you need to do what?,teacher,6,0,,,0.0,ماذا ستفعل بعد ذلك؟,What are you going to do next?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Now you need to rewrite it out there.  4 times…,teacher,10,0,,,0.0,الآن عليك إعادة كتابته هناك أربع مرات,Now you have to rewrite it there four times
4 is 16.,student,3,0,,,,4 = 16,4 = 16
Over what?,teacher,2,0,,,0.0,من أجل ماذا؟,For what?
20.,student,1,0,,,,عشرون,Twenty years later.
"All right, minus?",teacher,3,0,,,0.0,حسناً، ناقص؟,"Well, less than that?"
2.  Over 20.,student,3,0,,,,أكثر من 20 سنة,More than 20 years
Equals…,teacher,1,0,,,0.0,متساوية,Equal to each other
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"[Inaudible]  Can we find an equivalent fraction for that that’s smaller?  If we divide both 14 and 20 by something?  Well, they’re both even, and even numbers we can always divide by at least what?",teacher,35,4,,,0.0,[لا يمكن سماعها] هل يمكننا العثور على كسر معادل لهذا الذي هو أصغر؟ إذا قمنا بتقسيم كل من 14 و 20 بشيء؟ حسنا، كلاهما متساوية، والأرقام المتساوية يمكننا دائمًا تقسيمها على الأقل بماذا؟,"Can we find a fraction equal to the smallest fraction if we divide 14 and 20 by something? Well, both are equal, and the same numbers can always be divided by at least what?"
4.,student,1,0,,,,4 .,4 .
"No, not all of them by 4.  You can always cut in half, that means you can always divide them by 2.   So if you divide them both by…",teacher,29,2,,,0.0,لا، ليس جميعها بـ4 يمكنك دائماً قطعها إلى النصف، وهذا يعني أنه يمكنك دائماً تقسيمها بـ2,"No, not all of them by 4 you can always cut them in half, which means you can always divide them by 2."
Can I do the last one?,student,6,0,,,,هل يمكنني القيام بالآخر؟,Can I do the other one?
"Yep, go ahead.  In your neatest writing please.  I’m going to make this a little smaller so you can write below it.  What is it?  4 out of 20 minus 2 out of 20, was that the problem?  2 out of 20.  Okay, do it in your neatest handwriting.",teacher,49,0,1.0,,0.0,نعم، هيّا. في كتابتك الأكثر تنظيفاً من فضلك. سأجعلها أصغر قليلاً حتى تتمكن من الكتابة تحتها. ما هي؟ 4 من 20 - 2 من 20، هل كانت هذه هي المشكلة؟ 2 من 20. حسناً، افعل ذلك بأكثر تنظيفاً من كتابة يدك.,"Yes, come on. in your cleanest writing please. i'll make it a little smaller so you can write underneath. what is it? 4 out of 20 - 2 out of 20, was that the problem? 2 out of 20. well, do it cleaner than your handwriting."
Thanks.,student,1,0,,,,شكراً لكِ,Thank you very much.
"You said if they’re even numbers we can cut them all in half, right?  So if we cut these in half, that means we divide them by what?  Or cut them in half?  So see up here? I just wrote it smaller. Oh, 4 over 5.   There we go.",teacher,49,2,,,0.0,لقد قلت ان كانت ارقام متساوية يمكننا ان نقصها كلها الى النصف، صحيح؟ اذا ان نقصها الى النصف، هذا يعني ان نقصها الى ماذا؟ او نقصها الى النصف؟ انظر هنا؟ انا فقط كتبتها أصغر.,"You said if the numbers were equal we could cut them all in half, right? so if we cut them in half, that means we cut them in half to what? or we cut them in half? look here? I just wrote it smaller."
I can’t see.,student,3,0,,,,لا أستطيع أن أرى,I can't see.
It’s 4 over 5 minus 2 over 20.  4/5 minus 2/20.  2 over 20.,teacher,14,0,,,0.0,هو 4 على 5 ناقص 2 على 20. 4/5 ناقص 2/20. 2 على 20.,It is 4 over 5 minus 2 over 20. 4/5 minus 2/20. 2 over 20.
2 over 20.,student,3,0,,,,اثنان على عشرين,Two out of twenty.
4 over 5 minus 2 over 20.  4 divided by 2 is?,teacher,12,1,,,0.0,4 على 5 - 2 على 20. 4 مقسمة على 2 هي؟,4 over 5 - 2 over 20. 4 divided by 2 is what?
4 divided by 2 equals 2.,student,6,1,,,,4 مقسومة على 2 تساوي 2.,4 divided by 2 is equal to 2.
So what is 14 divided by 2?,teacher,7,1,1.0,,0.0,اذاً ما هو 14 مقسماً بـ 2؟,So what is 14 divided by 2?
7.,student,1,0,,,,7,7 7
"So can you write an equals.  Remember how you learned an equal fraction?  [Inaudible] Yep, 20 divided by 2, yeah.  That’s the smallest form, remember?  [Inaudible] the smallest form, the equivalent, right?  Now what percent is that?",teacher,37,4,,,0.0,هل يمكنك كتابة مساوية؟ تذكر كيف تعلمت جزء مساوية؟ نعم، 20 مقسماً بـ 2، نعم. هذا هو أصغر شكل، تذكر؟,"Yes, 20 divided by 2, yes. This is the smallest form, remember?"
70.,student,1,0,,,,70., 70.
"70, good.  But if you said 14 over 20, would you be able to know the percent?",teacher,17,1,,,1.0,70، حسناً، ولكن إذا قلت 14 على 20، هل ستكون قادراً على معرفة النسبة؟,"Seventy, well, but if I said 14 over 20, would you be able to figure out the ratio?"
"No,",student,1,0,,,,لا، لا.,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no"
"No, it’s a little trickier, so it’s easier when we do that.",teacher,12,0,,,0.0,لا، هو أكثر صعوبة قليلا، لذلك هو أسهل عندما نفعل ذلك.,"No, it's a little more difficult, so it's easier when we do it."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Good, did you find percents?",teacher,5,1,,,0.0,جيد، هل وجدت نسبة مئوية؟,"Good, did you find the percentage?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Can you do that?  Can you find the percents for those?  It’s a little tricky.,teacher,15,1,,,0.0,هل يمكنك فعل ذلك؟ هل يمكنك العثور على النسبة المئوية لهذه؟,Can you find the percentage of this?
This one’s 25 percent.,student,4,1,,,,هذه 25 بالمئة,That's 25 percent
Mm-hmm.  And that one should be easy too.,teacher,8,0,,,0.0,وهذا يجب أن يكون سهلاً أيضاً,And that should be easy too
Easy like [a pea in a pod].,student,7,0,,,,سهل مثل (البازلاء في الكبسولة),Easy for example (peas in a capsule)
Yeah?,teacher,1,0,0.0,,0.0,-أجل؟,- Yes?
This blue or red marker?,student,5,0,,,,هذا العلامة الزرقاء أم الحمراء؟,Is this sign blue or red?
"You want a red marker?  It’s right here.  Maybe you want to … Oh good.  You got yours done nicely, Student D. one, that it was immediately 20. Yeah, sometimes we can list them, sometimes we don’t have to. It’s okay.",teacher,41,0,1.0,,0.0,هل تريد علامة حمراء؟ انها هنا. ربما تريد ... أوه جيد. حصلت على الخاص بك بشكل جيد، الطالب D. واحد، أنه كان على الفور 20. نعم، في بعض الأحيان يمكننا إدراجهم، في بعض الأحيان لا يجب علينا ذلك.,"Do you want a red sign? it's here. maybe you want... oh good. got yours well, student D. One, it was immediately 20. yes, sometimes we can list them, sometimes we shouldn't."
I know what the first one is.,student,7,0,,,,أعرف ما هو الأول.,I know what's first.
"Well, you can check your work with his, don’t yell it out though, because he wants to solve it on his own.  While Student B is working on that, put your name and date on this please.  This is the work that goes along with today’s.  We’re just doing Side 46.  Okay?  So put your name on 46 and if you want to get started before we go over those, you can?  He should be done any second.",teacher,78,0,0.0,,0.0,حسناً، يمكنك التحقق من عملك مع عمله، لكن لا تصرخ عليه، لأنه يريد أن يحل الأمر بنفسه. بينما الطالب ب يعمل على ذلك، ضع اسمك وتاريخك على هذا من فضلك. هذا هو العمل الذي يتوافق مع اليوم. نحن نقوم فقط بالجانب 46. حسناً؟ لذا ضع اسمك على 46 وإذا كنت تريد البدء قبل أن نذهب إلى تلك، يمكنك؟ يجب أن يتم في أي لحظة.,"Well, you can check your work with his work, but don't yell at him, because he wants to solve it himself. while student b is working on it, please put your name and date on this. this is the work that corresponds to the day. we are only doing side 46. okay? so put your name on 46 and if you want to get started before we go to that, can you? it should be done at any moment."
40…?,student,1,0,,,,أربعين؟,Forty?
"46.   Good, but you skipped on step.  Where are the new fractions?  Wait a minute.  Here.  Right our new fractions first and then write that after.  So write the new fractions, 12 out of… Good.  Minus.  Yeah, you have it all on your paper but we don’t want to confuse everyone.  And what do we get?  What does that equal when you subtract them?  Equals?",teacher,65,4,,,0.0,46، حسناً، ولكنك قفزت على الخطوة. أين الكسور الجديدة؟ انتظر لحظة. هنا. حق كسورنا الجديدة أولاً ثم اكتب ذلك بعد ذلك. لذا اكتب الكسور الجديدة، 12 من... جيد. سلبي. نعم، لديك كل شيء في ورقتك ولكننا لا نريد أن نخلط في الخلط الجميع. وماذا نحصل؟ ما الذي يساوي عندما تقوم باستبعادهم؟ يساوي؟,"So write the new fractions, 12 of... good. negative. yes, you have everything on your paper but we don't want to confuse everyone. and what do we get? what is worth when you exclude them? is equal?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
6 out of…,teacher,3,0,,,0.0,ستة من...,Six of the...
2.,student,1,0,,,,2 .,2 .
20.,teacher,1,0,,,0.0,عشرون,Twenty years later.
[Inaudible] 4.,student,2,0,,,,[غير مسموع] 4.,[Unheard] 4.
"And then you can write equals the one, find your equivalent, okay?  Thank you. Okay, Student D, we’re going to just go over these real quickly and then you can work on that, okay?  So can you sit up and double-check and make sure they’re right?  Because I’m going to ask you for the percents, okay?",teacher,56,2,,,0.0,ثم يمكنك كتابة يساوي واحد، والعثور على ما يعادله، حسناً؟ شكراً. حسناً، الطالب د، سنقوم بمراجعة هذه بسرعة ويمكنك العمل على ذلك، حسناً؟ لذا هل يمكنك الجلوس والتحقق مزدوجة للتأكد من أنهم على حق؟ لأنني سأطلب منك النسبة المئوية، حسناً؟,"Well, student D, we're going to review these quickly and you can work on it, okay? so can you sit down and double-check to make sure they're right? because I'm going to ask you a percentage, okay?"
That’s right.,student,2,0,,,,هذا صحيح,That's right
Is it the same answer you got?,teacher,7,0,,,0.0,هل هي نفس الإجابة التي حصلت عليها؟,Is this the same answer you got?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay, are you done?",teacher,4,0,,,0.0,حسناً، هل انتهيت؟,"Well, are you done?"
"Yeah, and I did my percents.",student,6,1,,,,نعم، وأنا فعلت نسبة مئتي.,"Yes, and I did 100 percent."
