text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Just this top track, this first one right here.  Do I need to add any other stops on? And what I want you to think of, it’s called fraction tracks, so think of a train track.  So you’re on the half train.  You start off at zero halves, that’s the starting point. That’s where you get on and board.  Then, what is your first stop going to be, Student I? What is the first stop on that track? The half track.  If you get on your train and you board at zero halves, what stop is the train going to make next?",teacher,102,2,,,0.0,فقط هذا المسار العلوي، هذا المسار الأول هنا. هل أحتاج إلى إضافة أي توقف آخر؟ وأريدكم أن تفكروا فيه، يُدعى مسارات الكسور، لذا فكروا في مسار القطار. إذا كنتم على نصف القطار. تبدأون من نصف صفر، وهذا هو نقطة البداية. هذا هو المكان الذي تصلون إليه وتصعدون إليه. ثم، ما هي أول محطة ستقوم به، الطالب الأول؟ ما هي أول محطة على ذلك المسار؟ نصف المسار. إذا وصلتم إلى قطاركم وتصعدون إلى نصف صفر، ما هي المحطة التالية التي ستقوم بها القطار؟,"Just this upper course, this first course here. Do I need to add any more stops? and I want you to think about it, it's called the fracture courses, so think about the train course. if you're on the halfway train. you start at half-zero, and that's the starting point. that's where you get to and climb. then, what's the first stop you're going to do, first student? what's the first stop on that route? halfway. if you get to your train and then you're going to get"
Half.,student,1,0,,,,النصف.,Half of it.
"So this train is on its route and it stops here.  That’s its first stop.  Some people might board, some people might get off, but then it continues on.  What’s the next stop on this track? Student T?",teacher,38,0,,,0.0,إذاً هذا القطار في طريقه و يتوقف هنا. هذه هي أول محطة. قد يركب بعض الناس، قد ينزل بعض الناس، ولكن بعد ذلك يستمر. ما هي المحطة التالية على هذا المسار؟ الطالب T؟,"So this train is on its way and stops here. This is the first stop. Some people may get on, some people may get off, but then it goes on. What's the next stop on this route? Student T?"
A whole.,student,2,1,,,,ككل.,As a whole.
"A whole, two halves.  Did I miss any stops?",teacher,9,1,,,0.0,كامل، نصفين، هل فاتني أيّ توقف؟,"Full, two halves, did I miss any stops?"
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
"No.  Right? But what I want to double-check is to make sure that my stops are accurate. So everybody take their rulers now, everybody take their rulers and we’re going to measure.  And what should we notice? Let’s think about it.  Let’s make a prediction. What do you think the distance from zero halves to one-half is going to be? Student K? Let’s make a prediction.  How far do you think this first stop will be from zero halves to one half? Student T?",teacher,84,4,,,0.0,لا. صحيح؟ ولكن ما أريد التحقق منه هو التأكد من أن توقفاتي دقيقة. لذا كل شخص يأخذ حكامه الآن، كل شخص يأخذ حكامه ونحن سنقيس. وماذا يجب أن نلاحظ؟ دعونا نفكر في ذلك. دعونا نقوم بتنبؤ. ما هو المسافة التي تعتقد أنها ستكون من صفر نصف إلى نصف؟ الطالب K؟ دعونا نقوم بتنبؤ. كم تعتقد أن هذه المحطة الأولى ستكون من صفر نصف إلى نصف؟ الطالب T؟,"But what I want to verify is to make sure that my stops are accurate. So everyone takes his judgment now, everyone takes his judgment while we measure. And what should we notice? Let's think about it. Let's predict. What distance do you think will be from zero and a half to half? Student K? Let's predict. How much do you think this first stop will be from zero and a half to half? Student T?"
"It’s a half, or it could be called 50 percent.",student,10,1,,0.0,,إنه نصف، أو يمكن أن نسميه 50 في المئة.,"It's half, or we could call it 50 percent."
"Okay, but do you think it’s going to be the same amount as it will be from one-half to one-whole?",teacher,20,1,1.0,,0.0,حسناً، لكن هل تعتقد أنه سيكون نفس المبلغ كما سيكون من نصف إلى واحد كامل؟,"Okay, but do you think it will be the same amount as half to one full?"
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Right.  And that’s where this ruler comes in, and that’s where our double-checking will come into play. So everybody take their rulers now.  How many inches is it from zero halves to one-half? Hands up.",teacher,35,2,,,0.0,صحيح. وهذا هو المكان الذي يأتي فيه هذا الحاكم، وهذا هو المكان الذي يبدأ فيه التحقق المزدوج لدينا. لذلك الجميع يأخذ الحاكم الخاص بهم الآن. كم بوصة هو من صفر نصف إلى نصف؟ ارفع يديك.,"That's right. and that's where this governor comes in, and that's where our double-checking begins. so everyone takes their governor now. how many inches is from zero and a half to half? raise your hands."
In inches or …,student,4,0,,,,في بوصات أو ...,In inches or ...
Let’s do inches.  Student C?,teacher,5,0,,,0.0,دعونا نفعل بوصات الطالب (سي) ؟,Let's do the student thumbs up?
Four.,student,1,0,,,,أربعة.,Four.
"Four.  Now, Student C, let’s double-check the next stop.  Is it four inches from one-half to one-whole?",teacher,17,1,,,0.0,أربعة، الآن، الطالب سي، دعونا نتحقق من المحطة التالية. هل هو أربعة بوصات من نصف إلى واحد كامل؟,"Four, now, student C, let's check the next station. is it four inches from half to one full?"
"Yes, it is.",student,3,0,,,,-أجل، إنه كذلك,"-Yes, it is."
"Right.  So then Student C would say, “I have successfully finished this fraction track.”  Then, up here if you see on the white board, I’ve labeled to make it easier for you so we don’t forget any, all the fractions that need to be on this track.  So Miss H could say, “This track is done.” Then I would move on to my next track, to the thirds track. So this is kind of your guidance to make sure you don’t forget any stops, okay? So the next step is you’re going to go down to the thirds track, and this is where you’re going to work with your partners. Make sure that from each space in between zero thirds to one-third is the same, one-third to two-thirds, then two- thirds to three-thirds are all equal.  Also, don’t forget, some of them are already marked on there for you.  So some of the stops are already there.  And use what you know of the equivalent percents in fractions to help you fill in more than one at a time, just like we did with the halves. We knew that one-half was also equal to two-fourths, three- sixths, four-eighths and five-tenths.  So when we were filling out our half stop, we could fill out other ones as well.  So use what you know of equivalent percents in fractions to help you out.  Okay? So now what you’re going to be doing, Student A, is you’re going to be working with your table partner to fill in the rest of your tracks. Make sure you use your ruler and your background knowledge, okay? I will be coming around to each group to check to make sure you’re on the right track, okay? Also, be ready to share some of your strategies on how you filled out this fraction track.  Come on girls, how come you don’t have those filled out? We did those together. So did you double-check and measure?",teacher,328,12,,,0.0,حسناً. إذاً فإن الطالب (ج) سيقول: لقد أنهيت بنجاح هذه المسارة الكسرية، حسناً؟ إذاً، إذاً، إذاً إذا رأيت على اللوحة البيضاء، سأضع علامة لتسهيل الأمر بالنسبة لك حتى لا ننسى أي منها، جميع الكسائر التي تحتاج إلى أن تكون على هذه المسارة. لذا يمكن أن تقول الآنسة (ه) ، هذا المسار قد تم. ثم سأنتقل إلى مسارتي التالي، إلى مسار الثلثات. إذاً، هذه نوع من الإرشادات الخاصة بك للتأكد من عدم نسيان أي توقفات، حسناً؟ إذاً، الخطوة التالية هي أنك ستذهب إلى أسفل إلى الثلثات، وهذا هو المكان الذي ستعمل فيه مع شركائك. تأكد من أن كل مساحة بين صفر إلى ثلث واحد هي نفس المسار، ثلث واحد إلى ثلث واحد.,"So, then, if you see on the whiteboard, I'll put a sign to make it easier for you so that we don't forget any of them, all the breaks that need to be on this path. So you can say Miss (h), this path has been completed. Then I'll move on to my next path, the path of thirds."
"Yeah, the way we did the first one is we measured the distance in here and it was … 7 centimeters. Yeah, 7 centimeters.  And then we did the same thing over here and it was 7 centimeters.",student,38,5,,0.0,,نعم، الطريقة التي قمنا بها في الأولى هي قياس المسافة هنا وكانت 7 سنتيمترات نعم، 7 سنتيمترات ثم فعلنا نفس الشيء هنا وكانت 7 سنتيمترات,"Yes, the way we did it in the first one was to measure the distance here and it was 7 centimetres yes, 7 centimetres then we did the same thing here and it was 7 centimetres"
"Okay, and was it 7 centimeters also between one-third and two- thirds?",teacher,12,1,1.0,,0.0,حسناً، وهل كانت 7 سنتيمتر أيضاً بين ثلثي و ثلثي؟,"Well, was there also 7 centimeters between two-thirds and two-thirds?"
Uh-huh.  That’s why we put 7 centimeters.  See? That’s 7 centimeters.  And then you go over here and it’s 7 centimeters.,student,21,3,,0.0,,لهذا وضعنا سبعة سنتيمترات، هذا سبعة سنتيمترات، ثم تذهب إلى هنا وتجد سبعة سنتيمترات.,"That's why we put seven centimeters, this is seven centimeters, and then you go over here and find seven centimeters."
"Good, all right.",teacher,3,0,0.0,,0.0,حسناً، حسناً,"All right, all right."
These ones are confusing.,student,4,0,,,,هذه الخلطات,These are mixtures.
"Okay, so the next one you’re going to do is the thirds track, right? So looking at our fraction here, how many equal groups do we need to break this track into? How many stops are we going to have?",teacher,40,2,,,0.0,حسناً، إذاً التالي الذي ستقوم به هو مسار الثالث، صحيح؟ إذاً بالنظر إلى جزءنا هنا، كم مجموعة متساوية نحتاجها لقطع هذا المسار؟ كم توقف سنحصل عليه؟,"So considering our part here, how many equal sets do we need to cut this path? How many stops will we get?"
Three.,student,1,0,,,,ثلاثة.,Three.
Right.  And what told us that?,teacher,6,0,,,1.0,صحيح، وما الذي أخبرنا بذلك؟,"That's right, and why did he tell us that?"
"Because one stop here, one stop here, and one stop here.",student,11,0,,1.0,,لأنه توقف واحد هنا، توقف واحد هنا، ووقف واحد هنا.,"Because one stop here, one stop here, and one stop here."
"Okay, so what tells us how many groups we’re going to have in total?",teacher,14,1,0.0,,1.0,حسناً، ما الذي يخبرنا عن عدد مجموعاتنا الإجمالية؟,"Well, what tells us about the total number of our sets?"
Three.,student,1,0,,,,ثلاثة.,Three.
What’s telling us that?,teacher,4,0,,,1.0,ما الذي يخبرنا بذلك؟,What tells us that?
The first one.,student,3,0,,,,الأولى.,The first one.
"Look at this fraction, what tells you.  Zero tells you how many stops there are going to be?",teacher,18,1,,,0.0,انظر إلى هذا الجزء، ما الذي يخبرك؟ صفر يخبرك كم توقف سيكون هناك؟,"Look at this section, what tells you? 0 tells you how many stops there will be?"
Three.,student,1,0,,,,ثلاثة.,Three.
"Three.  Because remember, the denominator tells you how many groups you’re going to have altogether, right? So we know that this track is going to have three stops.  So far we only have one stop, from here to here, so we need to add in the next stop.  So we need to figure out where we’re going to put one-third, right? So what could you measure on here that would help tell you the measurement for the next stop? Because each stop has to be what?",teacher,86,4,,,0.0,ثلاثة. لأن تذكر، القاسم يخبرك كم المجموعات التي سوف يكون لديك، صحيح؟ لذلك نحن نعلم أن هذا المسار سوف يكون ثلاثة توقف. حتى الآن لدينا توقف واحد فقط، من هنا إلى هنا، لذلك نحن بحاجة إلى إضافة في المحطة التالية. لذلك نحن بحاجة إلى معرفة أين سوف نضع الثلث، أليس كذلك؟ لذلك ما الذي يمكن قياس هنا الذي سيساعدك على معرفة قياس المحطة التالية؟ لأن كل محطة يجب أن يكون ما؟,"So we know that this path will be three stops. So far we have only one stop, from here to here, so we need to add in the next stop. So we need to know where we will put the third, right?"
Four inches?,student,2,0,,,,أربعة بوصات؟,Four inches?
It doesn’t have to be four inches.  That was on the halves one. But what did you know about each stop? This was four inches and this was four inches.  So they need to be what?,teacher,36,0,,,0.0,ليس من الضروري أن يكون أربعة بوصات. كان ذلك في نصف واحد. ولكن ماذا كنت تعرف عن كل محطة؟ هذا كان أربعة بوصات وهذه كانت أربعة بوصات. لذلك يجب أن يكونوا ما؟,It doesn't necessarily have to be four inches. It was at half one. But what did you know about each station? This was four inches and these were four inches. So they must be what?
Eight inches.,student,2,0,,,,ثمانية بوصات,Eight inches
No.,teacher,1,0,,,0.0,-كلا .,"- No , not at all ."
It needs to be three.,student,5,0,,,,يجب أن يكون ثلاثة.,There must be three.
"It needs to be equal.  Each stop needs to be the equal amount. Now, this measurement is going to be the same for any other one.  Okay? But what you need to know is that each stop on this track is going to be equal.  Okay? So is there already a stop on this track?",teacher,55,1,1.0,,0.0,يجب أن تكون متساوية. كل توقف يجب أن يكون بنفس الكمية. الآن، هذه القياسات سوف تكون نفسها لأي واحد آخر. حسنا؟ ولكن ما تحتاج إلى معرفته هو أن كل توقف على هذا المسار سوف تكون متساوية. حسنا؟ لذلك هل هناك بالفعل توقف على هذا المسار؟,"Now, these measurements will be the same for any other. Okay? but what you need to know is that every stop on this path will be equal. Okay? So is there really a stop on this path?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
