text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Yeah, make sure you show me which ones you chose to help you. [Short pause]  Would you help Student C a little bit, need some extra help.  Student J A. Okay.  So, should we go through the problems first?",teacher,39,0,,,1.0,أجل، تأكد من أنّكِ تُريني أيّة من تلك التي اخترتِها لمساعدتكِ، هلّا ساعدتِ الطالب (ج) قليلاً، تحتاجين إلى بعض المساعدة الإضافية؟ الطالب (ج) ، حسناً، إذاً، هل يجب أن نبحث عن المشاكل أولاً؟,"Yes, make sure you show me which one you have chosen to help you, can you help the student (c) a little bit, need some extra help? Student (c), well, then, should we look for problems first?"
Yeah.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay, so what’s thirteen times two,  Student K?",teacher,8,0,,,0.0,حسناً، ما هو الثالثة عشرة × اثنان، الطالب ك؟,"Well, what is thirteen times two, student K?"
Twenty-six.,student,1,0,,,,ستة وعشرون,Twenty-six and twenty-six.
Okay.  And thirteen times four?  Student J?,teacher,7,0,,,0.0,حسناً، ثمّة ثلاثة عشر مرّة أربعة؟,"Well, there are thirteen times four?"
Fifty-two.,student,1,0,,,,خمسين و اثنان,Fifty-two.
"Student J, how did you know thirteen times four was fifty-two?",teacher,11,0,,,1.0,الطالب جي، كيف عرفت 13 × 4 هو 52؟,"Student Jay, how did you know 13 × 4 is 52?"
[inaudible] ten times four. Oh man.,student,6,0,,,,عشرة مرات أربعة.,Ten times four.
"Oh, you did ten times four and –",teacher,8,0,1.0,,0.0,أوه، فعلت عشرة × أربعة و ,"Oh, I did ten x four and ."
[inaudible] ten times four.,student,4,0,,,,عشر مرات أربعة,Ten times four
"And three times four.  Okay, good.  Did anybody notice something else about thirteen times two and then thirteen times four.  That was good, Student J.  Student J broke it down with ten times four and three times four.  Student D?",teacher,40,0,,,1.0,حسناً، حسناً، هل لاحظ أي شخص شيء آخر حول 13 × 2 ثم 13 × 4؟ كان ذلك جيداً، الطالب J. الطالب J قام بتقسيمها بـ 10 × 4 و 3 × 4. الطالب D؟,"Well, well, did anyone notice anything else about 13 × 2 and then 13 × 4?"
[Inaudible] thirteen times [inaudible] thirteen times four.  We just doubled the twenty [cents].,student,13,0,,0.0,,ثلاثة عشر مرات ثلاثة عشر مرات أربعة. لقد مضاعفنا العشرين سنت فقط.,Thirteen times thirteen times four. we've only doubled the twenty cents.
Uh-huh.  Absolutely.,teacher,2,0,0.0,,0.0,بالتأكيد.,Certainly not.
So it’s twenty-six plus twenty-six.,student,5,0,,,,اذاً هو 26 + 26,So it is 26 + 26
Is?,teacher,1,0,1.0,,0.0,هل هو كذلك؟,Is he like that?
Fifty-two.,student,1,0,,,,خمسين و اثنان,Fifty-two.
"You got it.  So you’re doubling the twenty-six.  Student D noticed – remember we talked about this a little bit before – last week how having and doubling.  And he noticed right away four was a double of two so he got fifty-two, twenty- six doubled.  All right, what about three times eight? That’s an easy one, right?  Student L?",teacher,60,0,,,0.0,لقد فهمت. إذاً أنت تضاعف الـ26 . الطالب D لاحظ  تذكر أننا تحدثنا عن هذا قليلًا قبل  الأسبوع الماضي كيفية الحصول على مضاعفة. ولاحظ على الفور أربعة هو مضاعفة من اثنين لذلك حصل على 52، 26 مضاعفة. حسناً، ماذا عن 3 × 8؟ هذا سهل، أليس كذلك؟ الطالب L؟,"Student D noticed that we talked about this a little before last week how to get a double. and immediately noticed four is double of two so he got 52, 26 times."
Twenty-four.,student,1,0,,,,أربعة وعشرون,Twenty-four
Okay.  And now twelve times eight?,teacher,6,0,,,0.0,حسناً، والآن 12 × 8؟,"Well, now 12 × 8?"
Ninety –,student,2,0,,,,تسعين ,Ninety 
Student M?,teacher,2,0,,,0.0,الطالب (م) ؟,The student (s) ?
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
A little louder.,teacher,3,0,,,0.0,أصوت أكثر قليلاً,I'm going to sound a little louder.
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Again, you could have – Student M, did you know that right away or did you have to break that one down?",teacher,22,0,,,0.0,مرة أخرى، يمكن أن يكون لديك  الطالب M، هل كنت تعرف ذلك على الفور أو كان عليك كسر هذا واحد؟,"Again, you could have student M. Did you know that right away or should you have broken this one?"
Break it down.,student,3,0,,,,أقطعها.,Cut it off.
How did you break it down?,teacher,6,0,,,1.0,كيف قمت بتفكيكها؟,How did you dismantle it?
Ten times eight.,student,3,0,,,,عشر مرات ثمانية.,Ten times eight.
And?,teacher,1,0,,,1.0,-وماذا؟,-And what?
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Okay, so Student M did ten times eight, eighty, two times eight, eighteen added together.  That’s fine.  And some of you may already remember that.  You might know what twelve times eight by now, right?  We’ve been studying our multiplications facts for a while now.  All right.  So here is our final problem.  Thirteen times eight.  Sow which of these cluster problems – these are all parts of the cluster, right?  Which of them would you have used to help you solve the final one?  Student K?",teacher,87,1,,,0.0,حسناً ، إذاً الطالب M فعل 10 × 8 ، 80 ، 2 × 8 ، 18 جمع معاً. هذا جيد. وربما يتذكر البعض منكم ذلك بالفعل. ربما تعرفون ما هو 12 × 8 الآن ، أليس كذلك؟ لقد كنا ندرس حقائق ضرباتنا لفترة من الوقت الآن. حسناً. إذاً هذه هي مشكلتنا النهائية. 13 × 8.,"Well, then student M is a function of 10 × 8, 80, 2 × 8, 18 plus. That's good. Maybe some of you already remember that. Maybe you know what 12 × 8 is now, right? We've been studying the facts of our multiples for a while now."
Thirteen time four.,student,3,0,,,,الثالثة عشر ضرب أربعة.,Thirteen times four.
"And oh, by the way, and there are lots of right answers.  You know that.  There’s many different strategies to solve it. I want to – I’m interested in sharing different ones.  Go ahead, Student K.",teacher,36,0,,,0.0,وبالمناسبة، وهناك الكثير من الإجابات الصحيحة. تعرف ذلك. هناك العديد من الاستراتيجيات المختلفة لحلها. أريد أن أشارك بعضها البعض.,"And by the way, there are a lot of right answers. you know that. there are a lot of different strategies to solve. i want to share some."
Thirteen times four.,student,3,0,,,,13 × 4,13 × 4 13 × 4
Thirteen times four and?,teacher,4,0,,,0.0,ثلاثة عشر × أربعة و؟,Thirteen times four and?
And thirteen times four [inaudible],student,5,0,,,,وثلاثة عشر × أربعة [غير مسموع],and thirteen × four [unheard of]
"Okay, what’s thirteen times four?",teacher,5,0,1.0,,0.0,حسناً، ما هو الثالثة عشر × أربعة؟,"Well, what is thirteen times four?"
Fifty-two.,student,1,0,,,,خمسين و اثنان,Fifty-two.
Uh-huh.  And what’s thirteen times four again?,teacher,7,0,,,0.0,و ما هو الثالثة عشر × أربعة مرة أخرى؟,And what is thirteen times four again?
Fifty-two.,student,1,0,,,,خمسين و اثنان,Fifty-two.
Okay.  And what did you get?,teacher,6,0,,,0.0,حسناً، وماذا حصلت؟,"Well, what did you get?"
A hundred and four.,student,4,1,,,,مائة وأربعة.,One hundred and four.
Did anybody else get a hundred and four?,teacher,8,1,,,1.0,هل حصل أي شخص آخر على 144؟,Did anyone else get the 144?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"All right, that’s good.  It looks like you’re on the right track then.",teacher,13,0,,,0.0,حسناً، هذا جيد، يبدو أنك على الطريق الصحيح إذاً,"Well, that's good, so it looks like you're on the right track."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Good, Student A, I want to hear that.  Hold on one sec. Student C, you did thirteen times four.  So Student C just used one of these, right?  He didn’t use two different ones together.  He used one.  Remember I said pick one or two. So he used one of them and then what did you – explain to me why did you do thirteen times four again?",teacher,68,0,,,1.0,جيد، الطالب A، أريد أن أسمع ذلك. انتظر لحظة. الطالب C، قمت بثلاثة عشر مرات أربعة. لذلك الطالب C فقط استخدم واحدة من هذه، أليس كذلك؟ لم يستخدم اثنين مختلفين معا. استخدم واحد. تذكر قلت اختر واحد أو اثنين. لذلك استخدم واحد منهم ثم ما الذي شرح لي لماذا قمت بثلاثة عشر مرات أربعة مرة أخرى؟,"Well, student A, I want to hear that. Wait a minute. student C, I did thirteen times four. so student C only used one of these, right? he didn't use two different ones together. use one. remember I said pick one or two. so use one of them and then what explained to me why I did thirteen times four again?"
Because four – four is a half of eight.,student,9,0,,1.0,,لأن أربعة  أربعة هو نصف ثمانية,Because four four is half an eight
"You got it.  So you did four.  You doubled it to make it thirteen times eight.  Awesome strategy.  Okay.  So if this was what Student C used to help him, he could circle this and say okay, that’s what he used.  That was his strategy. Now, Student E used a different strategy.  I’m just going to un-circle this, Student E, because you used a different one.  You might need this one.  I’m not sure what you did yet.  All right, go ahead, Student E.",teacher,84,2,0.0,,0.0,حصلت عليه. لذلك قمت بأربعة. قمت بتضاعفها لتكون 13 × 8. استراتيجية رائعة. حسناً. إذا كان هذا هو ما يستخدمه الطالب C لمساعدته، فإنه يمكن أن يدور حول هذا ويقول حسناً، هذا هو ما استخدمه. هذه كانت استراتيجيته. الآن، الطالب E استخدم استراتيجية مختلفة. سأقوم فقط بتفكيك هذه، الطالب E، لأنك استخدمت واحدة مختلفة. قد تحتاج هذا واحد. أنا لست متأكداً ما فعلت حتى الآن. حسناً، هيا، الطالب E.,"Well, if that's what student C uses to help him, then he can turn around and say, well, that's what he used. Now, student E used a different strategy. I'm just going to dismantle this one, student E, because you used a different one. You might need this one. I'm not sure what you've done yet."
"First, I did eighteen times two.",student,6,0,,,,في البداية، فعلت ثمانية عشر ضرب اثنين.,"At first, I did eighteen times two."
Okay.,teacher,1,0,0.0,,0.0,-حسناً,-Well then
And fifteen times four.,student,4,0,,,,وخمسة عشر × أربعة.,And fifteen times four.
Okay.,teacher,1,0,,,0.0,-حسناً,-Well then
And then when I was doing the problems –,student,9,0,,0.0,,وبعد ذلك عندما كنت أقوم بالمشاكل,And then when I was making trouble
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,"- Yes, yes, yes"
-- I looked at it and I said it was thirteen times eight so I did a hundred ‘cause I doubled it and then it was [inaudible] so I just got – I just got it.,student,36,1,,0.0,,-- نظرت إليها وقلت انها الثالثة عشرة × ثمانية لذلك فعلت مائة  لأنني مضاعفة ذلك ثم كان [غير قابل للسمع] لذلك حصلت  حصلت عليه.,I looked at it and said it was thirteen times eight so I did a hundred because I doubled it and then it was [inaudible] so I got it.
What do you mean you did a hundred?  Explain that again.,teacher,11,1,1.0,,1.0,"ماذا تعني بـ""مئة"" ؟","What do you mean by ""hundred""?"
Just ‘cause the three [inaudible] by an accident and the three times eight.  And then I got a hundred four so I did thirteen times eight was a hundred and four.,student,31,2,,1.0,,فقط لأن الثلاثة [غير مسموعة] بالصدفة والثلاثة × ثمانية. ومن ثم حصلت على مائة أربعة لذلك فعلت الثلاثة عشر × ثمانية هو مائة أربعة.,Just because the three [unheard of] are random and the three × eight. and then I got a hundred and four so I did thirteen × eight is a hundred and four.
"Wait.  Okay, explain it to me one more time.  Explain it to us one more time.  Go ahead.",teacher,18,0,0.0,,1.0,حسناً، اشرح لي مرة أخرى، اشرح لنا مرة أخرى، هيّا.,"Well, explain it to me again, explain it to us again, come on."
I did thirteen times two and thirteen times four equals fifty- two and twenty-six.,student,14,0,,0.0,,لقد فعلت 13 × 2 و 13 × 4 يساوي 52 و 26,I've done 13 × 2 and 13 × 4 is equal to 52 and 26
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.,Ah-ha. 
"And then I did – then I did three times eight, but I did it by matching it by – from thirteen times eight, so I did a hundred and four.",student,31,1,,0.0,,ثم فعلت  ثم فعلت ثلاث مرات ثمانية، ولكن فعلت ذلك من خلال مطابقة  من 13 مرات ثمانية، لذلك فعلت مائة وأربعة.,"Then I did, then I did three times eight, but I did it by matching 13 times eight, so I did a hundred and four."
Here you did three times eight?,teacher,6,0,1.0,,0.0,هنا فعلت ثلاث مرات ثمانية؟,Did you do three times eight here?
"Yeah.  No, thirteen times eight from right there.",student,8,0,,0.0,,نعم، لا، ثالثة عشر ضرب ثمانية من هناك.,"Yeah, no, thirteen times eight from there."
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,"- Yes, yes, yes"
And then I took out the one and I figure out it was twenty- four.  And then I put – then I started the final problem and I put it together.,student,31,0,,0.0,,وبعدها أخذت واحدة وأكتشفت أنها كانت أربعة وعشرون ثم وضعت  ثم بدأت المشكلة النهائية وضعتها معا,And then I took one and found out it was twenty-four and then I put it together and then I started putting the final problem together.
"So what were you putting together, three times eight?",teacher,9,0,1.0,,0.0,إذاً، ما الذي كنت تضعه معاً، ثلاث مرات ثمانية؟,"So, what would you put together, three times eight?"
"No, thirteen times two and thirteen times four.",student,8,0,,0.0,,لا، 13 × 2 و 13 × 4,"No, 13 × 2 and 13 × 4"
"Okay, I get the thirteen times two and thirteen times four but then you’re losing me.  Thirteen times two is twenty-six. Thirteen times four is fifty-two.  What did you do next?",teacher,31,0,1.0,,0.0,حسناً، أنا أحصل على الثالثة عشرة × اثنين و الثالثة عشرة × أربعة ولكنك تفقدني. الثالثة عشرة × اثنان = ستة وعشرون. الثالثة عشرة × أربعة = خمسة وعشرون. ماذا فعلت بعد ذلك؟,"Well, I get thirteen x two and thirteen x four but you lose me. thirteen x two = six and twenty. thirteen x four = twenty-five. what did you do next?"
Thirteen times two.,student,3,0,,,,ثلاثة عشر ضرب اثنان.,Thirteen times twelve.
"Thirteen.  That’s what you keep not saying.  [Laughter] Thirteen times two.  Okay.  I knew I’d get it eventually. So when you have thirteen times two, thirteen times four, thirteen times two, why did you do thirteen times two again?",teacher,39,0,,,1.0,الثالثة عشر. هذا ما لا تقولينه. [ضحك] الثالثة عشر ضرب اثنين. حسناً. كنت أعرف أنني سأحصل عليه في نهاية المطاف. إذاً عندما يكون لديك الثالثة عشر ضرب اثنان، الثالثة عشر ضرب أربعة، الثالثة عشر ضرب اثنان، لماذا فعلت الثالثة عشر ضرب اثنان مرة أخرى؟,"So when you have thirteen times two, thirteen times four, thirteen times two, why did you do thirteen times two again?"
Because two is a double of four.  I mean is half of four.,student,13,0,,1.0,,لأن اثنين هو مضاعف أربعة. أعني هو نصف أربعة.,"Because two is double four, I mean it's half four."
"So you saw that you got two and four is six and you needed two more to get eight; is that what you’re saying?  Yeah. Okay, so what is thirteen times two?",teacher,32,0,1.0,,0.0,"اذا رأيت ان لديك اثنين و اربعة هو ستة و كنت بحاجة الى اثنين اخرى للحصول على ثمانية هل هذا ما تقوله؟ نعم. حسنا, اذا ما هو الثالث عشر ضرب اثنين؟","If you see that you have two and four is six and you need two more to get eight, is that what you're saying?"
Twenty-six.,student,1,0,,,,ستة وعشرون,Twenty-six and twenty-six.
"All right.  So Student E saw he needed like another set of four, right?  Four and four.  You’re thinking your doubles to get up to eight.  So this is how he did it.  Two plus four plus two.  Okay, so he used the thirteen times two and thirteen times four and added another thirteen times two. Good strategy.  And you got a hundred and four, right? Okay, somebody do another strategy.  Those are really good. Student J.",teacher,77,1,,,0.0,حسناً. إذاً الطالب E رأى أنه يحتاج إلى مجموعة أخرى من أربعة، أليس كذلك؟ أربعة وأربعة. أنت تفكر في مضاعفاتك لتصل إلى ثمانية. لذا هكذا فعل ذلك. اثنان زائد أربعة زائد اثنان. حسناً، استخدم الثالثة عشر ضرب اثنان وثلاثة عشر ضرب أربعة واضاف ثلاثة عشر ضرب اثنان. استراتيجية جيدة. وأنت حصلت على مائة وأربعة، أليس كذلك؟ حسناً، أحدهم يفعل استراتيجية أخرى. تلك جيدة حقاً. الطالب J.,"So student E saw that he needed another set of four, right? four and four. You're thinking of multiplying to eight. So that's how he did it. Two plus four plus two. Well, use thirteen times two and thirteen times four plus thirteen times two. Good strategy. And you got a hundred and four, right?"
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Twelve times eight.  Student J jumped right up to twelve times eight.  Why Student J?,teacher,15,0,,,1.0,12 × 8 الطالب J قفز إلى 12 × 8 لماذا الطالب J؟,12 × 8 Student J jumped to 12 × 8 Why Student J?
Because -- ‘cause you just need to add one more [inaudible],student,11,1,,1.0,,لأنك فقط تحتاج إلى إضافة واحد آخر [غير مسموع],Because you just need to add one more [unheard]
Okay.  So what’s twelve times eight?,teacher,6,0,0.0,,0.0,حسناً، ما هو 12 × 8؟,"Well, what is 12 × 8?"
Ninety-six.,student,1,0,,,,96,96 96
"And Student J, did you remember that or did you have to break that down?",teacher,15,0,,,0.0,و الطالب جي، هل تذكرت ذلك أو كان عليك أن تكسر ذلك؟,"And student J, did you remember that or did you have to break it?"
I remembered.,student,2,0,,,,لقد تذكرت,I remembered.
"Good.  Okay, and then one times eight?",teacher,7,0,,,0.0,حسناً، ثم مرة ثمانية؟,"Well, then eight times?"
Uh-huh.,student,1,0,,,,اه-ها.,Ah-ha. 
"So Student J used the twelve times eight one.  So this would have been the one she would have circled, twelve times eight.  And then she added one times eight to get thirteen times eight.  Great strategy.  It’s three different strategies.  Do we have another one?  Student H?",teacher,48,1,,,0.0,اذاً الطالب J استخدم 12 × 8 واحد. اذاً كان هذا ما كانت ستقوم به، 12 × 8. ثم أضفت 1 × 8 لتصبح 13 × 8. استراتيجية رائعة. انها 3 استراتيجيات مختلفة. هل لدينا واحدة أخرى؟ الطالب H؟,"So student J used a 12 × 8 unit. So this is what she would do, 12 × 8. Then she added 1 × 8 to become 13 × 8. Great strategy. It's 3 different strategies. Do we have another one? Student H?"
I noticed that – I did thirteen times eight and I got thirteen times four is have of thirteen times eight.,student,21,0,,1.0,,لاحظت أن  لقد فعلت 13 × 8 و حصلت على 13 × 4 هو من 13 × 8,I noticed that I did 13 × 8 and got 13 × 4 is from 13 × 8
"Oh, so you did thirteen times four.  Yep.",teacher,8,0,1.0,,0.0,أوه، إذاً قمت بثلاثة عشر مرات أربعة.,"Oh, so I did thirteen times four."
And [inaudible],student,2,0,,,,و [غير مسموع],And [unheard of]
Was yours this strategy?  Did you do thirteen times four twice?,teacher,11,0,,,0.0,هل كانت هذه إستراتيجيتك؟ هل قمت بثلاثة عشر مرات أربعة مرتين؟,Did you do thirteen times four times twice?
But I said it wrong.,student,5,0,,,,لكني قلتها بشكل خاطئ,But I said it wrong.
"Okay, go ahead.",teacher,3,0,0.0,,0.0,حسناً، هيّا,"Well, here we go."
I did thirteen times two.,student,5,0,,,,لقد فعلتُ 13 مرّة مرتين.,I've done it thirteen times twice.
Okay.  Yeah?,teacher,2,0,0.0,,0.0,حسناً، أجل؟,"All right, yeah?"
And then I knew equal twenty-six.  And then I did times – twenty-six times four.,student,15,0,,0.0,,وبعدها علمت يساوي 26، وبعدها فعلت ضرب 26 × 4,"And then I learned is equal to 26, and then I did multiply 26 × 4"
Okay.,teacher,1,0,0.0,,0.0,-حسناً,-Well then
And then it equals [inaudible] twenty-six times two.,student,8,0,,0.0,,ومن ثم يساوي [غير سمع] 26 × 2,and then equals [non-audible] 26 × 2
"Okay.  Is this how you were breaking down twenty-six times four?  So basically you realized that thirteen times two you needed to times it by four because two times four is eight, right?  Okay.  And you had to break this down, twenty-six times four, or you knew it?",teacher,48,0,1.0,,0.0,حسناً، هل هذه هي الطريقة التي قمت بها بتقسيم 26 × 4؟ لذا أدركت أساساً أن 13 × 2 تحتاج إلى ضربها بـ 4 لأن 2 × 4 = 8، صحيح؟,"So I basically realized that 13 × 2 needs to be multiplied by 4 because 2 × 4 = 8, right?"
Knew it.,student,2,0,,,,كنت أعرف ذلك,I knew that.
How did you know it?,teacher,5,0,,,1.0,كيف عرفت ذلك؟,How did you know that?
‘Cause I used – I used thirteen times four ‘cause twenty-six is half of thirteen.,student,15,0,,1.0,,لأنني استخدمت لقد استخدمت 13 × 4 لأن 26 هو نصف 13,"Because I used it, I used 13 × 4 because 26 is half of 13"
"Uh-huh, a double of thirteen.",teacher,5,0,1.0,,0.0,إثنان من الثالثة عشر,Two out of thirteen.
"Yeah.  And [inaudible] ‘cause you take one away from – two away from it, so that’s half of it [inaudible] take away the four to two.  And then twenty-six is half of thirteen [Indiscernible]",student,34,0,,1.0,,نعم. و [غير مسموع]  لأنك تأخذ واحد من  اثنين بعيدا عن ذلك، لذلك  نصف من ذلك [غير مسموع] خذ أربعة إلى اثنين. ثم 26 هو نصف الثلاثة عشر [غير قابل للتمييز],"And yes. [inaudible] because you take one of the two away from that, so half of that [inaudible] take four to two. then 26 is half of thirteen [inaudible]"
"Is a double of thirteen.  So you did the – okay, so you ended up with doing what?  Fifty-two and fifty-two or did you do –",teacher,26,0,1.0,,0.0,هو مضاعفة من الثالثة عشر. إذا قمت بـ  حسناً، لذا انتهى بك الأمر بـ ماذا؟ 52 و 52 أو قمت بـ ,"It's double thirteen. if you do well, so you end up with what? 52 and 52 or you do "
Fifty-two and fifty-two.,student,3,0,,,,52 و 52,52 and 52
"Fifty-two and fifty-two.  Okay.  Which was a hundred and four also.  Student H, I like how you did twenty-six times four, how you noticed that it was thirteen times two and you’d have to do that four times.  What do you know about the number twenty-six that would help you get 1-0-4 real quickly?  What times four is a hundred?",teacher,60,2,,,0.0,52 و 52 . حسناً. والذي كان مائة وأربعة أيضاً. الطالب ه، أحب كيف فعلت 26 × 4 ، كيف لاحظت أنه كان 13 × 2 و كان عليك القيام بذلك أربع مرات. ماذا تعرف عن الرقم 26 الذي يمكن أن يساعدك على الحصول على 1-0-4 حقاً بسرعة؟,"Well, what do you know about the number 26 that can help you get a 1-0-4 really fast?"
