text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Four-sixths.  Excellent.  So is there anyone who did it differently?  Excellent.  You can go back.  So what’s going to happen in the next couple of weeks, we’re going to be adding fractions.  And we’re going to be adding fractions, not with the same denominator but different denominators. I want you to take a look at this large clock face. Imagine that the minute hand is not going to move.  Here is the minute hand.  It will not move.  If you look at our large clock face over there – unfortunately, it doesn’t work, so I want you to think about our clock that we’re going to use today.  So the minute hand is not moving; it’s broken.  The hour hand actually moves around.  How many parts are there to this clock, to make it a whole?  How many parts are there to this clock to actually make it a whole?",teacher,150,6,,,1.0,أربعة ستة. ممتازة. إذاً هل هناك أي شخص فعل ذلك بشكل مختلف؟ ممتازة. يمكنك العودة. إذاً ما سيحدث في الأسابيع القليلة المقبلة، سنقوم بإضافة الكسور. ونحن سنقوم بإضافة الكسور، ليس بنفس المسمي ولكن بمسمي مختلفين. أريدكم أن تنظروا إلى وجه الساعة الكبير. تخيلوا أن يد الدقيقة لن تتحرك. هنا يد الدقيقة. لن تتحرك. إذا نظرتم إلى وجه الساعة الكبير هناك  لسوء الحظ، فإنه لا يعمل، لذلك أريدكم أن تفكروا في ساعةنا التي سنستخدمها اليوم.,"So, what happens in the next few weeks, we're going to add the fractions. And we're going to add the fractions, not with the same name but with different names. I want you to look at the big clock face. Imagine that the minute hand won't move. Here's the minute hand. It won't move. If you look at the big clock face there, unfortunately, then "
Twelve?,student,1,0,,,,اثني عشر؟,Twelve?
"Yeah.  Nice job, Student O.  There are 12 parts.  So I want you to imagine that the minute hand is stuck on the 12.  The hour hand is the only hand that moves.  The hour hand moves and it’s stopped on the 1.  What fraction of our clock moved?  Student P?",teacher,51,1,,,0.0,نعم. عمل جيد، الطالب O. هناك 12 جزءا. لذلك أريدك أن تتخيل أن يد دقيقة عالقة على 12. يد الساعة هي اليد الوحيدة التي تتحرك. يد الساعة تتحرك وتوقف على 1.,"Yes. Good work, student O. There are 12 parts. So I want you to imagine that the minute hand is stuck on 12. The clock hand is the only hand that moves. The clock hand moves and stops on 1."
One-twelfth.,student,1,0,,,,واحد اثنا عشر.,One twelve.
"One-twelfth.  Excellent.  Now, my hour hand moved and stopped on the 3.  What fraction did my hour hand move?",teacher,19,1,,,0.0,واحد اثنا عشر. ممتاز. الآن، يدي الساعة تحرك وتوقفت على الثالثة.,"One twelve. Excellent. Now, my watch hand moved and stopped at three."
One-fourth.,student,1,0,,,,ربع واحد.,A quarter and a half.
So you say one-fourth.  Is there another answer?  Student F?,teacher,10,0,,,0.0,إذاً قلت ربع، هل هناك إجابة أخرى؟,"So I said quarter, is there another answer?"
One-third?,student,1,0,,,,ثلث؟,A third?
"Not one-third.  Thinking about this as a whole, a whole [inaudible].  Student K?",teacher,13,2,,,0.0,ليس ثلثاً، إن فكرت بهذا ككل، فكل شيء غير قابل للسمعة.,"Not a third, if you think about it as a whole, everything is notorious."
One-fourth?,student,1,0,,,,ربع؟,A quarter?
"So you’re saying that this is three-twelfths, Student K?",teacher,9,0,,,0.0,إذاً أنتِ تقولين أن هذا ثلاثة اثني عشر، الطالب كيه؟,"So you're saying that this is thirteen twelve, which student?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
And Student D says that this is one-fourth.  I want you to talk for about 20 seconds and decide who is correct. Okay.  Who is correct?  Student B?,teacher,28,0,,,0.0,الطالب (د) يقول أن هذا هو ربع، أريدك أن تتحدث لمدة 20 ثانية وتقرر من على حق. حسناً، من على حق؟ الطالب (ب) ؟,"The student (b) says that this is a quarter, I want you to talk for 20 seconds and decide who is right."
Both.,student,1,0,,,,كلاهما.,Both of them.
They’re both correct.  Explain to me why.  Justify your answer.,teacher,10,0,,,1.0,كلاهما على حق أوضح لي السبب وبرر إجابتك,They're both right. Explain to me why and justify your answer.
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Three-twelfths equals one-fourth.  So we move three-twelfths around the clock and we move one-fourth.  Now, how many minutes have gone by?  How many minutes on my clock have gone by?  Student J?",teacher,32,0,,,0.0,ثلاثة اثنا عشر يساوي ربع. لذلك نقوم بتحريك ثلاثة اثنا عشر حول الساعة ونحن نقوم بتحريك ربع. الآن، كم دقيقة مضت؟ كم دقيقة على ساعتي مضت؟ الطالب J؟,"Thirteen twelve is equal to a quarter. So we move thirteen twelve around the clock and we move a quarter. Now, how many minutes ago? How many minutes ago in my hour? Student J?"
15.,student,1,0,,,,15.,15.
"15 minutes have gone by.  My whole has changed, though, so 15 minutes out of how many minutes have gone by?  15 minutes out of how many minutes?  So we moved three twelfths around the clock.  We’ve also moved one-fourth, which means those two fractions are equal.  They are equivalent fractions. Student K?",teacher,53,3,,,0.0,لقد مضت 15 دقيقة. لقد تغيرت مجموعي، لذلك 15 دقيقة من عدد الدقائق التي مضت؟ 15 دقيقة من عدد الدقائق؟ لذلك نقلنا ثلاثة اثني عشر حول الساعة. لقد نقلنا أيضا ربع واحد، مما يعني أن هذين الكسورين متساوين. هم كسور متساوية. الطالب ك؟,"So we moved thirteen twelve around the clock. We also moved a quarter, which means that these two fractions are equal."
60.,student,1,0,,,,الـ60,The 60's.
"60 minutes.  There are 60 minutes in an hour.  I’m going to be passing around a clock right now.  Paper passers.  You’re not cutting it out, no.  You’re just actually using this just as a tool to help you find the next fraction. So just write your name on this.  Is there anyone who did not get a clock?  Student K did not get one.  Okay.  So again, I want you to think about the hour hand not moving, it’s broken, it’s stuck, and it’s stuck on the 12.  I want you to imagine the hour hand moving one-third around this clock. One-third around the clock.  Where would my hour hand stop – and I want you to actually draw it on your clock.  So here I’m at one whole.  Now I’m going to move one-third around my clock, which means that this clock is going to be broken up into thirds.  Where is one-third? [0:12:18] Student J, go ahead and show us what one-third looks like on our clock.  You can draw it on the transparency.  How did you know that that was one-third?  What did you determine to get that answer?",teacher,193,2,,,0.0,60 دقيقة. هناك 60 دقيقة في الساعة. سأقوم بتجول الساعة الآن. متجولون الورق. أنت لا تقطعها، لا. أنت فقط في الواقع تستخدم هذا فقط كأداة لمساعدتك في العثور على الجزء التالي. لذا فقط اكتب اسمك على هذا. هل هناك أي شخص لم يحصل على ساعة؟ الطالب ك لم يحصل على واحدة. حسناً. مرة أخرى، أريدك أن تفكر في يد لا تتحرك، إنها مكسورة، إنها عالقة، وهي عالقة على 12. أريدك أن تتخيل يد الساعة تتحرك ثلثًا حول هذه الساعة. ثلثًا حول الساعة. أين ستوقف ساعتي  وأريدك أن ترسمها حول ساعتك. لذا أنا هنا في واحد كامل. الآن سأحرك ثلثًا، ما هي ساعتي، وهذا يعني أنه سيتحطم، إنها عالقة، وكيف يمكنك أن ترسم ثلثًا؟,"There are 60 minutes. There are 60 minutes per hour. I'm going to walk around the clock now. Paperwalkers. You don't cut it, no. You're just actually using this just as a tool to help you find the next part. So just write your name on this. Is there anyone who hasn't got a clock? Student K hasn't got one. Okay. Again, I want you to think about a hand that doesn't move, it's broken, it's stuck, it's stuck on 12."
[Inaudible] because I know 4 times 3 equals 12.,student,9,0,,1.0,,[غير قابل للسمع] لأنني أعرف 4 × 3 يساوي 12.,[Unreadable] because I know 4 × 3 is equal to 12.
"So you multiplied 3 by 4 by 4 three times and you got 12.  So what is another equivalent fraction to one-third?  What is one-third also equal to?  Looking at our clock, what is one- third.  So you’re telling me – and Student J, you are correct.  So I just want to show you that Student J is correct.  This is equal to one-third.  What else is it equal to?  Student J?",teacher,72,2,1.0,,1.0,اذا ضربت 3 × 4 × 4 3 مرات و حصلت على 12 اذا ما هو جزء معادل آخر لثلث؟ ما هو الثلث يساوي أيضا؟ بالنظر إلى الساعة لدينا، ما هو الثلث. اذا كنت تقول لي  و الطالب J، كنت على حق. لذلك أريد فقط أن أريك أن الطالب J هو على حق. هذا يساوي الثلث. ما هو يساوي أيضا؟ الطالب J؟,"If I multiply 3 × 4 × 4 3 times and get 12 then what is the other part equal to a third? what is the third also equal? considering our clock, what is the third. if you say to me and student J, you are right. so I just want to show you that student J is right. this is equal to a third. what is the third also equal? student J?"
Four-twelfths.,student,1,0,,,,أربعة اثنا عشر.,Fourteen twelve.
"Four-twelfths.  How many minutes have gone by?  How many minutes have gone by, Student K?",teacher,15,0,,,0.0,أربعة اثنا عشر، كم دقيقة مضت؟,"Fourteen Twelve, how many minutes ago?"
20.,student,1,0,,,,عشرون,Twenty years later.
20.  What would my fraction be?  Twenty what?,teacher,8,1,,,0.0,ما هو جزءي؟,What is part of me?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Sixtieths.  So all of these fractions are equivalent.  I’m just curious.  What is two-thirds equal to on my clock?  What is two-thirds equal to?  I already know what one third is.  I know that this is equal to one-third.  What is two-thirds equal to?  If I take that much out of my clock, if I cut that out, I know that this represents one-third.  So what would another third be?  What other equivalent fraction is one-third?  So what would one-third plus one-third be, Student B?",teacher,85,3,,,0.0,"الستينات. اذا كل هذه الكسور متساوية. انا فقط فضولي. ما هو الثلثين يساوي على ساعتي؟ ما هو الثلثين يساوي؟ انا اعرف بالفعل ما هو الثلث. انا اعرف ان هذا يساوي الثلث. ما هو الثلثين يساوي؟ اذا اخذت هذا الكثير من ساعتي, اذا قطعت ذلك, انا اعرف ان هذا يمثل الثلث. اذا ما سيكون الثلث الاخر؟ ما هو الثلث المكافئ الاخر؟ اذا ما سيكون الثلث زائد الثلث الاخر, الطالب ب؟","Sixties. So all these fractions are equal. I'm just curious. What is two thirds equal to my hour? What is two thirds equal? I already know what is a third. I know that this is equal to a third. What is two thirds equal? If I take this much of my hour, if I cut it, I know that this is a third. So what will be the other third? What will be the other third?"
Eight-twelfths.,student,1,0,,,,ثمانية اثنا عشر.,Eighteen twelve.
"Eight-twelfths. So here again, here is another third.  If I add these two together, what do I get?  Student J?  Eight- twelfths.  Student B said eight-twelfths.  What else is it equal to?",teacher,32,1,,,1.0,ثمانية اثنا عشر. هنا مرة أخرى، هنا ثالث آخر. إذا أضفت هذين الاثنين معا، ما الذي أحصل عليه؟ الطالب J؟ ثمانية اثنا عشر. الطالب B قال ثمانية اثنا عشر. ما هو يساوي أيضا؟,"Eighteen twelve. here again, here is another third. if you add these two together, what do I get? student J? eighteen twelve. student B said eighteen twelve. what else is it equal to?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"It equals forty-sixtieths, but equals one-third plus one-third is what?",teacher,10,0,,,0.0,انها تساوي أربعين وستين، ولكن تساوي واحد ثلث زائد واحد ثلث ما هو؟,"It is equal to forty-six, but equal to one-third plus one-third what is it?"
Two-thirds?,multiple students,1,0,,,,ثلثين؟,Two-thirds?
"Two-thirds is equal to eight-twelfths.  Open up your big math book, please, to page 37.  Unit 4, page 37.  And on page 37 you’re going to see a lot of mini clocks, lots of little clocks. And what you’re going to do is you’re going to be working with partners in the room – you will not be leaving the classroom – and you’re going to find the fractions for each clock.  So let’s take a look at number one.  Let’s do number one together.  That clock represents what fraction, Student O?  Number one represents what fraction?",teacher,97,4,,,0.0,ثلثين يساوي ثمانية اثني عشر. افتح كتابك الكبير في الرياضيات، من فضلك، إلى الصفحة 37. الوحدة 4، الصفحة 37. وفي الصفحة 37 سترى الكثير من الساعات الصغيرة، الكثير من الساعات الصغيرة. وما ستفعله هو أنك ستعمل مع الشركاء في الغرفة. لن تغادر الفصول الدراسية. وستجد الكسور لكل ساعة. لذا دعونا نلقي نظرة على رقم واحد. دعونا نفعل رقم واحد معا. هذه الساعة تمثل أي كسر، الطالب O؟ رقم واحد تمثل أي كسر؟,"Two-thirds is equal to eighteen-twelve. Please open your major book in mathematics to page 37. section 4. page 37. and on page 37 you will see a lot of little clocks, a lot of little clocks. and what you will do is work with your roommates. you will not leave classrooms. you will find fractions per hour. so let's take a look at one number. let's do one number together. this clock represents any fraction, student O? number one represents any k"
One-twelfth?,student,1,0,,,,واحد اثنا عشر؟,One twelve?
"One-twelfth.  So in that square, in that box, I would write one- twelfth.  What else does it represent?  Thinking about how much time has gone by, how much time has gone by.  This is basically saying that one hour out of twelve hours has gone by.  One hour.  How many minutes have gone by, Student M?",teacher,56,1,,,0.0,واحد اثنا عشر. لذلك في هذا المربع، في تلك الصندوق، كنت أكتب واحد اثنا عشر. ماذا يمثل؟ التفكير في كم من الوقت قد مضى، كم من الوقت قد مضى. هذا في الأساس يقول أن ساعة واحدة من اثنا عشر ساعة قد مضت. ساعة واحدة. كم دقيقة قد مضت، الطالب M؟,"So in this box, in that box, I would write one twelve. What does it represent? Think about how much time has passed, how much time has passed. This basically says that one hour out of twelve hours has passed. One hour. How many minutes has passed, student M?"
Five.,student,1,0,,,,خمسة.,Five.
Five what?,teacher,2,0,,,0.0,خمسة ماذا؟,Five what?
Five-sixtieths.,student,1,0,,,,خمسة وستينات.,Sixty-five years.
"So we can say that one-twelfth is also equal to five-sixtieths. Let’s take a look at number two.  What fraction does that clock represent, Student M?",teacher,26,1,,,0.0,لذلك يمكننا أن نقول أن واحد اثنا عشر يساوي خمسة ستينات. دعونا ننظر إلى رقم 2.,So we can say that one twelve is equal to five sixty.
Two-twelfths.,student,1,0,,,,اثنان اثنا عشر.,Twelve twelve.
"Two-twelfths.  So right there I would also write two-twelfths. So here’s my two-twelfths.  Does it equal anything else? Two-twelfths, does it equal anything else?  Student B?",teacher,26,0,,,1.0,اثنان اثنا عشر. اذا هنا سوف اكتب اثنان اثنا عشر. اذا هنا اثنان اثنا عشر. هل يساوي أي شيء آخر؟ اثنان اثنا عشر، هل يساوي أي شيء آخر؟ طالب ب؟,"Twelve twelve. so here I'll write twelve twelve. so here twelve twelve. is it worth anything else? twelve twelve, is it worth anything else? student b?"
One-sixth.,student,1,0,,,,واحد السادس,The sixth unit.
It equals one-sixth.  How did you know it equaled one-sixth?,teacher,10,0,,,1.0,إنها تساوي 1/6 كيف عرفت أنها تساوي 1/6؟,It's equal to 1/6 how did you know it was equal to 1/6?
I know that two-twelfths equals [inaudible] because 6 times 2 equals 12 and [inaudible].,student,14,0,,1.0,,أنا أعرف أن اثنين من الثاني عشر يساوي [غير قابل للسمع] لأن 6 × 2 يساوي 12 و [غير قابل للسمع].,I know that two out of twelve equals [inaudible] because 6 × 2 equals 12 and [inaudible].
I’m sorry.  Say that again.,teacher,5,0,0.0,,0.0,أنا آسفة، قل ذلك مرة أخرى.,"I'm sorry, say that again."
6 times 2 equals 12.,student,5,0,,,,6 × 2 = 12,6 × 2 = 12
So because 6 times 2 equals 12 –,teacher,8,0,1.0,,0.0,لذلك لأن 6 × 2 يساوي 12 ,So because 6 × 2 is equal to 12 
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Let’s look at this.  First take a look at this.  We know this. How did we get that?  You’re right, Student B.  You did do something.  You multiplied 6 by 2.  But what did you do to the 12, then, to get 6?",teacher,43,1,,,1.0,دعونا نلقي نظرة على هذا. أولا نلقي نظرة على هذا. نحن نعلم هذا. كيف حصلنا على ذلك؟ أنت محق، الطالب ب. فعلت شيئا. ضربت 6 ب 2. ولكن ماذا فعلت مع 12 ثم، للحصول على 6؟,"Let's take a look at this. First let's take a look at this. We know this. How did we get it? You're right, student B. You did something. You multiplied 6 b 2. But what did you do with 12 then, to get 6?"
Divided it.,student,2,1,,,,تقسمتها.,Divide it up.
You divided it by 2.  And what did you do up here?,teacher,12,1,,,1.0,وماذا فعلت هنا؟,And what did you do here?
Divided it.,student,2,1,,,,تقسمتها.,Divide it up.
"Divide it by 2.  So our equivalent is one-sixth.  How much time has passed, Student A?",teacher,16,2,,,0.0,اذاً ما يعادلنا هو 1/6. كم من الوقت قد مضى، الطالب A؟,"So our equivalent is 1/6.How long has it been, student A?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
10 what?,teacher,2,0,,,1.0,عشرة ماذا؟,Ten what?
Ten-sixtieths.,student,1,0,,,,عشرة الستينات,The decade of the 1960s
"Sixtieths.  Excellent.  So what you’re going to do is you’re going to find as many equivalent fractions for each one of these clocks, and you’re going to be writing them on the same box.  Now, I want you to take a look at number 12. There are a lot of equivalent fractions for one whole. Just list maybe three or four equivalent fractions.  In about 20 minutes or so, 15 minutes, we’re going to come back together and we’re going to start using our clocks to add fractions.  So, for example, I know that this is one- sixths, and if I add one-half I’m going to get eight- twelfths.  So you’re going to be using these clocks to add fractions.  I’m going to ask you to quietly pick a partner – in a minute, in a minute, Student M.  Before you even write down your answer, I want you to talk about the whole and the part of the clock.  You’re not going to go out in the hallway and you don’t need chairs.  You can just sit around the room or desks.  Any questions?  You may quietly find your partner. Yes.  If you want to work – if you feel that you want to work by yourself, that’s fine, too. Everyone should have a partner by now.  If you don’t, then you can just quietly work alone.  So you have about 15 minutes. Just find an area, Student J.  You can sit on the floor, you can sit over there.  You don’t need the chairs, though. This is only going to take about 15 minutes, and then we’ll come together as a class. How many minutes have gone by?",teacher,280,11,,,0.0,الستينيات. ممتازة. لذلك ما سوف تفعله هو أنك سوف تجد العديد من الكسور المتساوية لكل واحد من هذه الساعات، وسوف تكتبها على نفس الصندوق. الآن، أريد منك أن تأخذ نظرة على رقم 12. هناك الكثير من الكسور المتساوية لجميع واحد. فقط قم بإدراج ربما ثلاثة أو أربعة كسور متساوية. في حوالي 20 دقيقة أو نحو ذلك، 15 دقيقة، وسوف نعود معا ونحن سوف نبدأ باستخدام ساعاتنا لإضافة الكسور. لذلك، على سبيل المثال، أنا أعرف أن هذا هو واحد السادس، وإذا أضفت نصف سأحصل على ثمانية اثني عشر. لذلك سوف تستخدم هذه الساعات لإضافة الكسور. سوف أطلب منك أن تجلس بهدوء في الطابق.,"So what you're going to do is you're going to find several equal fractions for each of these watches, and you're going to write them on the same box. Now, I want you to take a look at the number 12. There are a lot of equal fractions for each one. Just list maybe three or four equal fractions. In about 20 minutes or so, 15 minutes, we'll be back together and we'll start using our watches to add fractions."
30.,student,1,0,,,,ثلاثون,thirty-three.
How many?,teacher,2,0,,,0.0,كم عدد؟,How many numbers?
30.,student,1,0,,,,ثلاثون,thirty-three.
30 what?  I’m also curious as to how do you know that that’s it for your fractions?  How do you know that there are no more equivalent fractions?  So what is this equal to?,teacher,34,2,,,1.0,30 ماذا؟ أنا أيضا فضولية حول كيف تعرفون أن هذا هو كل الكسور الخاصة بك؟ كيف تعرفون أنه لا يوجد المزيد من الكسور المتكافئة؟ لذلك ما هو هذا يساوي؟,30 What? I am also curious about how do you know that this is all your fractions? how do you know that there are no more equivalent fractions? so what is this worth?
One-fourth?,student,1,0,,,,ربع؟,A quarter?
How do you know it’s one-fourth?,teacher,6,0,,,1.0,كيف تعرف أنّه ربع؟,How do you know it's a quarter?
Because [inaudible].,student,2,0,,,,لأنّها غير مسموعة.,Because they are unheard of.
There’s 4 what?,teacher,3,0,,,0.0,هناك 4 ماذا؟,There are 4 what?
There’s four groups right here.,student,5,0,,,,هناك أربعة مجموعات هنا,There are four sets here
"Show me the four parts, the four groups.",teacher,8,0,1.0,,0.0,أرني الأجزاء الأربعة، المجموعات الأربعة.,"Show me the four parts, the four sets."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Excellent.  So you broke that clock into groups of four, into fourths.  Nice job.  Student D, how are you doing over there?  Can you handle sitting there?  Are you sure?  Okay. What is two-sixths?",teacher,34,0,,,0.0,ممتاز. إذاً قمت بتقسيم الساعة إلى مجموعات من أربعة، إلى أربعة. عمل جيد. الطالب (دي) ، كيف حالك هناك؟ هل يمكنك التعامل مع الجلوس هناك؟ هل أنت متأكد؟ حسناً.,"So I divided the clock into sets of four, down to four. Good job. Student (D), how are you doing there? Can you handle sitting there? Are you sure? Okay."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
How do you know?,teacher,4,0,,,1.0,-كيف تعرف ذلك؟,- How do you know that?
"Because, yeah, because if this is one-sixths, and if I [inaudible] one-sixths [inaudible] it would be [inaudible].",student,17,0,,1.0,,لأنه، نعم، لأنه إذا كان هذا واحد السادس، وإذا كنت [غير قابل للسمع] واحد السادس [غير قابل للسمع] سيكون [غير قابل للسمع].,"Because, yes, because if this is the sixth one, and if you are the sixth one, it will be the sixth one."
So what are you trying to prove?  How would you compare one- sixths to –,teacher,15,0,1.0,,1.0,إذاً ما الذي تحاول إثباته؟ كيف ستقارن 1/6 مع ,So what are you trying to prove? how would you compare 1/6 to ?
It’s half.,student,2,0,,,,إنها النصف,It's halfway there.
It’s half of –,teacher,4,0,,,0.0,إنه نصف,It's halfway there.
One-third.,student,1,0,,,,ثلث,One-third
"Of one-third. What happened here with the scribbling, Student B?",teacher,10,0,,,1.0,من ثلث ما الذي حدث هنا مع الرقشة، الطالب ب؟,"What about a third of what happened here with the dance, student B?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Hmm?,teacher,1,0,,,0.0,هل هذا صحيح؟,Is that true?
I went like this and then [inaudible].,student,7,0,,,,ذهبت هكذا وبعد ذلك [غير قابل للسمع].,She went like this and then [inaudible].
"Okay.  I need you to work on this rather than scribbling.  Do you understand?  Thank you.  Don’t forget to use other clocks that you have found to help you find the answer to other clocks.  So for example, I’m looking at number four and number four might help me with number eight.  Oh yeah, for number six, let’s say three.  Three or four.  For number six, for one-half, there are lots and lots of fractions that are equal to one-half. Nice job.  How did you get five-sixths?",teacher,87,1,0.0,,1.0,حسناً. أريد منك أن تعمل على هذا بدلاً من الخدش. هل تفهم؟ شكراً. لا تنسى استخدام الساعات الأخرى التي وجدتها لمساعدتك على العثور على الإجابة على الساعات الأخرى. لذلك على سبيل المثال، أنا أنظر إلى رقم أربعة والرقم الرابع قد يساعدني في رقم ثمانية. أوه نعم، بالنسبة للرقم السادس، دعونا نقول ثلاثة أو ثلاثة أو أربعة. بالنسبة للرقم السادس، للنصف، هناك الكثير والكثير من الكسور التي تساوي النصف. عمل جيد. كيف حصلت على خمسة ستة؟,"Okay, I want you to work on this instead of scratching. Do you understand? Thank you. Don't forget to use the other clocks I found to help you find the answer to the other clocks. So for example, I look at the number four and the number four might help me at the number eight. Oh yes, for the number six, let's say three or three or four. For the number six, half, there are many and many fractions that are equal to half."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  And where is one-sixth?  Show me one-sixth.,teacher,8,0,,,0.0,حسناً، أين السادس؟,"Well, where's the sixth?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"So that’s one-sixth, two-sixths, three-sixths, four-sixths. Excellent.  Number two is one-sixth, or you could use number two to help you with number ten. Excellent.  So you’re breaking that up into what?",teacher,31,0,,,0.0,إذاً هذا هو واحد السادس، اثنان السادس، ثلاثة السادس، أربعة السادس. ممتازة. رقم اثنين هو واحد السادس، أو يمكنك استخدام رقم اثنين لمساعدتك في رقم عشرة. ممتازة.,"So this is one sixth, two sixth, three sixth, four sixth. perfect. number two is one sixth, or you can use number two to help you get number ten. perfect."
Eighths?,student,1,0,,,,ثمانية؟,Eight?
You’re breaking this up into eighths?  Or sixths?,teacher,8,0,,,0.0,هل تقسم هذا إلى ثمانية أو ستة؟,Do you divide this into eight or six?
Sixths.,student,1,0,,,,السادس.,The sixth.
