text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
You may start cutting.  Okay.  I have to give you the extension.  There’s an extension to go around the top of the box.,teacher,23,0,,,0.0,حسناً، يجب أن أعطيك الإطالة، هناك إطالة للذهاب حول أعلى الصندوق,"Well, I have to give you an extension, there's an extension to go around the top of the box."
Teacher?  I know the dimensions.,student,5,1,,,,أنا أعرف الأبعاد,I know the dimensions.
"Well, you haven’t got the extension yet.  Here comes the extension.  All right.  Here’s the extension.  Actually you don’t need these two.  Let me just leave –",teacher,27,0,0.0,,0.0,حسناً، لم تحصل على الإطالة بعد. ها هي الإطالة. حسناً. ها هي الإطالة. في الواقع لا تحتاج إلى هذين الإثنين. دعني أرحل فقط,"Well, you haven't gotten the extension yet. here's the extension. well. here's the extension. actually you don't need these two. just let me go."
Okay. [Inaudible].  Why do we need it?,student,7,0,,,,حسناً، لماذا نحتاجها؟,"Well, why do we need them?"
Because the extension’s gonna go on the box.,teacher,8,0,1.0,,0.0,لأن الإطالة ستذهب على الصندوق.,Because the extension will go to the box.
Oh.,student,1,0,,,,-أوه .,-Oh .
"Did you get extension [Inaudible]?  You guys got two of the same.  That was [Inaudible]  problem.  You don’t need two of these.  Yeah.  If anybody does not have an extension, let me know.  After you fold the small box, the extension will go on.  Has anybody figured out just by looking at the pattern what the box is gonna look like?  You’ve got two dimensions.  You got two dimensions.  [Inaudible] said six by four.  Two dimensions.  And what’s the third dimension? Has anybody been able to figure that out?",teacher,89,4,,,1.0,هل حصلتم على امتداد؟ حصلتم على اثنين من نفسها. كانت هذه مشكلة. أنت لا تحتاج إلى اثنين من هذه. نعم. إذا كان أي شخص ليس لديه امتداد، أخبرني. بعد أن تطويق الصندوق الصغير، فسوف يستمر التمديد. هل عرف أي شخص فقط من خلال النظر إلى النمط كيف ستبدو الصندوق؟ حصلتم على ابعدين. حصلتم على ابعدين. قال [Inaudible] ستة على أربعة. ابعدين.,"Did you get an extension? did you get two of the same. that was a problem. you don't need two of these. yeah. if anyone doesn't have an extension, tell me. after enclosing the small box, the extension will continue. did anyone know just by looking at the pattern what the box would look like? you got two dimensions. you got two dimensions. said [inaudible] six on four. two dimensions."
[Inaudible]?,student,1,0,,,,[غير مسموع]؟,[Unheard of]?
Remember you have to have the extension.  And the extension shows you how it’s gonna – Box 1 is actually gonna look like.,teacher,23,0,,,0.0,تذكّر أنّكَ يجب أن تحصل على التمديد، والتمديد يُظهر لكَ كيف سيبدو الصندوق الأول في الواقع.,"Remember that you have to get an extension, and the extension shows you what the first box will actually look like."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
That looks good.  Oops.  [Inaudible]. Yeah.  Here are your extensions.  Okay?  What?,teacher,12,0,,,0.0,هذا يبدو جيداً، نعم، ها هي تمديداتك، حسناً؟ ماذا؟,"That sounds good, yeah, here are your extensions, okay?"
Do you have tape?  Tape?  Tape?,student,6,0,,,,هل لديك شريط؟,Do you have a tape?
Oh.  There you go.  All right.  Anybody got a clue yet?,teacher,11,0,0.0,,0.0,حسناً، هل وجد أحدكم فكرة بعد؟,"Well, has anyone else come up with an idea yet?"
Me.,student,1,0,,,,-أنا,-It's me
We know Student A said it was six times four but we needed one more dimension.,teacher,16,1,,,0.0,نَعْرفُ الطالبِ أَنّه قَالَ هو ستة × أربعة ولكن نحن بحاجة إلى بعد واحد أكثر.,"We know the student said it was six times four, but we need one more dimension."
Six times four.  This is – Five?,student,7,0,,,,ستة أضعاف أربعة هذا هو  خمسة؟,Six times four that's five?
Times five?,teacher,2,0,1.0,,0.0,خمس مرات؟,Five times?
Times two.,student,2,0,,,,مرتين,Two times 
Times two?,teacher,2,0,,,0.0,مرتين؟,Two times?
That’s what I said.  Six times four.,student,7,0,,,,هذا ما قلته ستة مرات أربعة,That's what I said six times four.
"Okay.  Are you looking at the diagram of how to add the extension to the box?  Even though this is a three box, you’re just gonna add it after you fold your box.",teacher,33,2,0.0,,0.0,حسناً، هل تنظر إلى الرسم البياني لكيفية إضافة التوسع إلى الصندوق؟ على الرغم من أن هذا صندوق ثلاثي، ستضيفه فقط بعد أن تضع الصندوق الخاص بك.,"Well, do you look at the chart of how to add the expansion to the box? although this is a triple box, you will only add it after you put your box in."
Six times four times three.,student,5,0,,,,ست مرات أربعة مرات ثلاثة.,Six times four times three.
"Six times four times three.  Let’s everybody make it and see if it’s right.  You need to get your box made before you play with the cubes, okay?  Work with the cubes.  What?  Okay. So you need to be cutting up. Wasn’t this a double?  Yeah, you should have cut this all together. See?  Let me give you another one.  When you cut this out, you want to cut it all together.  Okay?",teacher,73,2,1.0,,0.0,ستة أضعاف أربعة أضعاف ثلاثة. دعونا جميعاً نفعل ذلك ونرى إن كان صحيحاً. عليك أن تصنع صندوقك قبل أن تلعب مع الكوبات، حسناً؟ عمل مع الكوبات. ماذا؟ حسناً. لذا عليك أن تقطع. ألم يكن هذا مضاعفاً؟ نعم، كان عليك أن تقطع كل هذا معاً. اسمحوا لي أن أعطيك واحدة أخرى. عندما تقطع هذا، تريد أن تقطع كل شيء معاً. حسناً؟,"Six times four times three. let's all do this and see if it's true. you have to make your box before you play with cups, okay? you have to work with cups. what? okay. so you have to cut. wasn't that a double? yes, you had to cut all this together. let me give you another one. when you cut this, you want to cut everything together. okay?"
Okay.,student,1,0,,,,-حسناً,-Well then
You’re supposed to [Inaudible] the dimensions.  Here’s a four. This is a four and this is –,teacher,17,1,,,0.0,من المفترض أن تعرف الأبعاد، وهنا أربعة، وهنا أربعة.,"You're supposed to know the dimensions, and here's four, and here's four."
Can we [Inaudible] Teacher?,student,4,0,,,,هَلْ يُمْكِنُ أَنْ نَكُونَ [لا يَسْمَعُ] مُعَلِّم؟,Is it possible for us to be teachers?
It’s three.  So what do you think it is?,teacher,9,0,,,1.0,إنها الثالثة، إذاً ما الذي تعتقد أنه؟,"It's the third one, so what do you think it is?"
"Eighteen? No, no.  It’s three times four times six.",student,9,0,,0.0,,ثمانية عشر؟ لا، لا، إنها ثلاث مرات أربعة مرات ستة.,"Eighteen? No, no, it's three times four times six."
Three times four times six.  Yeah.,teacher,6,0,1.0,,0.0,ثلاث مرات أربعة مرات ستة,Three times four times six
Do you put this –,student,5,0,,,,هل وضعت هذا,Did you put this on?
"Yeah.  Just like that.  You’re gonna have to tape them.  Okay? Yep. Okay.  Now that you have your boxes, I’m gonna give you the sheet and I’ll just put them in the middle of the table.  As soon as you finish the boxes made, you can pass them around and we’re gonna talk about how you do this.",teacher,58,0,1.0,,0.0,أجل، هكذا، عليك أن تسجلها، حسناً؟ حسناً، حسناً، الآن، بما أن لديك صناديقك، سأعطيك الأوراق وأضعها في منتصف الطاولة، بمجرد أن تنتهي من صناديقها، يمكنك أن تمررها، وسنتحدث عن كيفية القيام بذلك.,"Well, well, now that you have your boxes, I'll give you the papers and put them in the middle of the table, and once they're done with their boxes, you can pass them along, and we'll talk about how to do it."
Thank you. You’re not supposed to do that.  You’re supposed to put the squares on the – are you supposed to put the squares on the inside or the outside? Outside. Or it doesn’t matter?,student,35,2,,0.0,,شكراً. لا يفترض أن تفعل ذلك. يفترض أن تضع المربعات على المربعات. هل يفترض أن تضع المربعات على الداخل أم على الخارج؟ خارج. أم لا يهم؟,Thank you. you're not supposed to do that. you're supposed to put the boxes on the boxes. you're supposed to put the boxes on the inside or the outside? outside. does it matter?
"Well, if you put them on the outside you can see them but it really doesn’t matter.  You can do it either way.  The diagram had them on the outside.  Okay?  But if you did it on the inside, that’s okay.",teacher,41,0,1.0,,0.0,حسناً، إذا وضعتهم على الجانب الخارجي يمكنك رؤيتهم ولكن لا يهم حقاً، يمكنك القيام بذلك بأي طريقة. الرسم البياني كان لهما على الجانب الخارجي. حسناً؟ ولكن إذا قمت بذلك من الداخل، لا بأس بذلك.,"Well, if you put them on the outside, you can see them, but it doesn't really matter, you can do it any way."
[Inaudible] outside and [Inaudible] You looked at the back. It’s a back.,student,12,0,,0.0,,لقد نظرت إلى الخلف، إنه الخلف.,"I looked back, it's the back."
Let’s get going okay?  So we get the –,teacher,9,0,0.0,,0.0,دعونا نذهب حسنا؟ حتى نحصل على,"Let's go, all right?"
I need tape.,student,3,0,,,,أحتاج إلى شريط,I need a tape.
"Yeah.  You know, let me show you something. When you put this on, you only need little pieces of tape.  Just like – go like that.  You don’t need long pieces, okay?  Because we’ll run out of tape.  There you go.  Just like that. See.",teacher,45,0,,,0.0,أجل، دعيني أريك شيئاً، عندما تضع هذا، تحتاج فقط إلى قطع صغيرة من الشريط، فقط هكذا. لا تحتاج إلى قطع طويلة، حسناً؟ لأن الشريط سينتهي. ها أنت ذا. هكذا. انظر.,"Yeah, let me show you something, when you put this on, you just need small pieces of tape, just like that. You don't need long pieces, okay? 'cause the tape's going to end."
Okay.,student,1,0,,,,-حسناً,-Well then
You’re fine.  You’re fine.  Okay.,teacher,5,0,,,0.0,أنتِ بخير، أنتِ بخير,"You're all right, you're all right."
[Inaudible] I do need something.,student,5,0,,,,أنا بحاجة لشيء ما,I need something.
"Okay.  There.  That’s fine.  All right.  The next thing you need to – no, no, no, no, no.  You need to start reading our papers.  Okay?  So just read it.  We’re gonna do the first part together so just – just read about the packages, okay?  Boys and girls, if you finish with your box, and then you take your sheet, you can read at the top of the sheet. You can start making the packages but do not go down to the fill them in.  We’re gonna do the first one together.  So, just if you can start making the packages at the top of the sheet. Okay?  Once your box is completed.  Excellent.",teacher,115,0,0.0,,0.0,حسناً. حسناً. حسناً. الشيء التالي الذي تحتاج إليه هو أن تبدأ في قراءة أوراقنا. حسناً؟ لذا اقرأها. سنقوم بالجزء الأول معاً، لذا فقط اقرأ عن الحزمة، حسناً؟ الفتيان والفتيات، إذا أنهيتم مع صندوقكم، ثم أخذتم ورقةكم، فيمكنكم القراءة في أعلى ورقة. يمكنكم البدء في صنع الحزمات ولكن لا تذهبوا إلى أسفل لملئها. سنقوم بالجزء الأول معاً. لذا، فقط إذا كنتم تستطيعون البدء في صنع الحزمات في أعلى ورقة. حسناً؟ بمجرد أن يتم إكمال صندوقكم. ممتاز.,"Okay, well, the next thing you need is to start reading our papers. Okay? So read them. We're going to do the first part together, so just read the package, okay? Boys and girls, if you're done with your box, then you've taken your paper, you can read it at the top of the sheet. You can start making packages but don't go down to fill them. We're going to do the first part together."
We need more than one piece of tape.,student,8,0,,0.0,,نحتاج إلى أكثر من شريط واحد,We need more than one bar.
More tape dispenser?  Very good.  Okay.  Do you remember what I said you could do now?,teacher,16,0,1.0,,0.0,حسناً، أتتذكرين ما قلته لكِ أن تفعله الآن؟,"Well, remember what I told you to do now?"
Yep.,student,1,0,,,,-أجل .,- Yes .
Okay.  You take your sheet here and start making the boxes.,teacher,11,0,,,0.0,حسناً، خذ ورقك هنا وابدأ في صنع الصناديق,"Well, take your paper here and start making boxes."
Or could you – I need extra tape for this.,student,10,0,,0.0,,أَو يُمْكِنُ أَنْ تَكُونَ تَحتاجُ شريط إضافي لهذا.,Or maybe you need an extra bar for this.
"No, you’re making these out of tubes.",teacher,7,0,1.0,,0.0,لا، أنت تصنع هذه من الأنابيب.,"No, you're making these out of pipes."
"Oh, yeah.",student,2,0,,,,أوه، نعم.,"Oh, yeah."
Okay?  So you have the tubes there.,teacher,7,0,,,0.0,إذاً لديك الأنابيب هناك,So you have pipes there?
"Oh, you need it right now?",student,6,0,,,,هل تحتاجها الآن؟,Do you need it now?
Good.  You can’t get it apart?,teacher,6,0,0.0,,0.0,جيد، ألا تستطيعين تفكيكها؟,"Good, can't you undo it?"
"No, I’m trying to connect it back.",student,7,0,,,,لا، أنا أحاول ربطها مرة أخرى.,"No, I'm trying to tie it back together."
Okay.  All right.  You don’t really need –,teacher,8,0,1.0,,0.0,حسناً، حسناً، أنتِ لا تحتاجين حقاً,"Well, well, you don't really need it."
The tape’s stuck.  I’m trying to cut it.,student,8,0,,0.0,,الشريط عالق، أحاول قطعه,"The tape is stuck, I'm trying to cut it."
"I know.  You don’t really need a lot of tape to do these.  Just roll it over like that and then you just need kind of one piece for each of these.  Oh, I see.  You cut some off here?",teacher,40,0,1.0,,0.0,أعلم، لا تحتاج إلى الكثير من الشريط للقيام بذلك، فقط قم بتدويرها هكذا وبعدها تحتاج إلى قطعة واحدة لكل منها.,"I know, you don't need a lot of tape to do this, just spin it like this and then you need one piece each."
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
That was a good idea.,teacher,5,0,,,0.0,لقد كانت فكرة جيدة,It was a good idea.
Yeah.  So what else [Inaudible]?,student,5,0,,,,أجل، ماذا أيضاً؟,"Yeah, what else?"
That was a good idea.,teacher,5,0,0.0,,0.0,لقد كانت فكرة جيدة,It was a good idea.
Just [Inaudible] like this.,student,4,0,,,,فقط مثل هذا.,Just like this.
All right.  I’ll kind of line up the lines.,teacher,9,2,,,0.0,حسناً، سأقوم بتحديد الخطوط,"Well, I'm going to define the lines."
That’s all right.  Then you can put a piece right there.,student,11,0,,0.0,,لا بأس، ثم يمكنك وضع قطعة هناك,"It's okay, then you can put a piece there."
"You’re all done?  Okay.  Student C, you can start making some of the packages, all right?  Out of the tubes.  Okay. You’re all done.  You want to start making your packages out of the cubes.  Do you need help?",teacher,39,1,1.0,,0.0,هل انتهيت؟ حسناً، الطالب سي، يمكنك البدء في صنع بعض الحزم، حسناً؟ من الأنابيب. حسناً، انتهيت. تريد البدء في صنع حزمك من الكوبات. هل تحتاجين المساعدة؟,"Well, student C, you can start making some packages, okay? from pipes. Okay, you're done. You want to start making your packages from cups. Do you need help?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Oh, where is the tape?  Oh, you can’t keep it in your lap.  You know what?  We’ll just take a big piece and we’ll cut it into smaller pieces. [Inaudible] line up the lines.  Okay?",teacher,35,2,,,0.0,أوه، أين الشريط؟ أوه، لا يمكنك الاحتفاظ به في حضنك. أتعلم ماذا؟ سنأخذ قطعة كبيرة ونقصها إلى قطع أصغر. [لا يمكن سماعها] صف الخطوط، حسناً؟,"Oh, where's the tape? Oh, you can't keep it in your lap. You know what? We're going to take a big piece and cut it into smaller pieces."
Yuk!  [Inaudible].  No.,student,3,0,,,,(يوك) ، لا.,"(Yuk), no."
"And put a piece there.  A piece there.  After you cut it, it’ll go right in.  Okay, you’re all done so you can start making these out of the cubes.  All right?",teacher,32,1,,,0.0,ووضع قطعة هناك، قطعة هناك، بعد أن تقطعها، ستدخل مباشرة. حسناً، انتهيت، لذا يمكنك البدء في صنع هذه من الكوبات، حسناً؟,"Okay, I'm done, so you can start making these cups, okay?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Yep.  That one looks like it’s already made.,teacher,8,0,,,0.0,أجل، هذه تبدو وكأنها مصنوعة بالفعل.,"Yeah, this one looks like it's already made."
I can’t do this because I have sticking-up pieces.  It’s not gonna like let it go in perfectly.  It takes some [Inaudible].,student,22,0,,0.0,,لا أستطيع فعل هذا لأن لدي قطع متعلقة لن أحب أن أسمح لها بالدخول بشكل مثالي,I can't do this because I have pieces that I wouldn't want to let in perfectly.
"Yeah, you’re right.  We’re just gonna have to deal with that. Okay.  Okay.  We’re not doing any of that yet.  We’re making all the pieces first, okay?  Just make your pieces. You have one, two, three, four, five to make. You almost got it done?",teacher,45,0,1.0,,0.0,أجل، أنت محق، علينا أن نتعامل مع ذلك فقط، حسناً، حسناً، نحن لا نقوم بأي شيء من هذا بعد، نحن نقوم بإنشاء جميع الأجزاء أولاً، حسناً، فقط قم بإنشاء الأجزاء الخاصة بك، لديك واحد، اثنان، ثلاثة، أربعة، خمسة لتصنعها، هل انتهيت تقريباً؟,"Yeah, you're right, we just have to deal with that, well, well, we're not doing any of this anymore, we're creating all the parts first, well, just create your own parts, you have one, two, three, four, five to make, are you almost done?"
You do it every day.  You’re [Inaudible] like seconds. Who? You.,student,11,0,,0.0,,أنت تفعل ذلك كل يوم، أنت مثل الثانية.,"You do that every day, you're like a second."
How you coming along?  Looks like you’re almost ready.,teacher,9,0,0.0,,0.0,كيف حالك؟ يبدو أنك على وشك الاستعداد.,Looks like you're about to get ready.
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Excellent.  Excellent.  I think just about everybody’s finished with their box. You don’t need this.  I’ll move this out of your way.  I’ll be right there.  This goes like this.  One little piece of tape.,teacher,35,0,,,0.0,ممتاز. ممتاز. أعتقد أن الجميع قد انتهوا من صناديقهم. أنت لا تحتاج إلى هذا. سأحرك هذا بعيداً عن طريقك. سأكون هناك. هذا يذهب هكذا. قطعة صغيرة من الشريط.,Excellent. Excellent. I think everybody's done with their boxes. You don't need this. I'll move this out of your way. I'll be there. This goes like this. a little piece of tape.
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
I know.  But the camera can’t see you here.  Okay.   Just the – I mean it’ll stay together if you just do one little piece of tape.  Okay?,teacher,28,0,,,0.0,أعلم، لكن الكاميرا لا تستطيع رؤيتك هنا، حسناً، أعني أنها ستبقى معًا إذا قمت بتصوير شريط صغير فقط، حسناً؟,"I know, but the camera can't see you here, well, I mean they'll stick together if you just shoot a little tape, okay?"
Where [Inaudible]?,student,2,0,,,,أين؟,Where?
Okay.  There’s no shape that looks like this.,teacher,8,0,,,0.0,حسناً، لا يوجد شكل يشبه هذا,"Well, there's no shape like this."
I know.,student,2,0,,,,-أعلم ذلك,-I know that
"So – wait.  No, no, no.  You have to make all of these.  Okay. We’re not testing quite yet.  We’re just making.  All right.",teacher,24,0,,,0.0,لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ، لا ،,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no"
We’re making –,student,3,0,,,,نحن نقوم بـ,We're doing the -
"Packages.  Okay.  Right.  One of each.  Hold on one second. Let me help these kids finish.  Have you cut out the other one there?  Oh, there it is over there.  Why did it get on his desk?",teacher,37,0,,,1.0,حسناً، حسناً، واحد من كلّ واحد، انتظر لحظة، دعني أساعد أولئك الأطفال على إنهاء، هل قطعتِ الآخر هناك؟ ها هو هناك، لماذا وصل إلى مكتبه؟,"Okay, well, one of each, wait a minute, let me help those kids finish, did you cut the other one over there?"
Are you supposed to make the [Inaudible]?,student,7,0,,,,هل من المفترض أن تجعل [الجهر]؟,Are you supposed to make [the virus]?
"No.  You’re supposed to – oh, I’m sorry.",teacher,8,0,1.0,,0.0,لا، من المفترض أن تفعل هذا أنا آسفة,"No, you're supposed to do this. I'm sorry."
[Inaudible] was doing something.,student,4,0,,,,كان يفعل شيئاً,He was doing something.
Yeah.  The packages that we had at the beginning.,teacher,9,0,,,0.0,نعم، الحزم التي كانت عندنا في البداية,"Yes, the packages we had in the beginning."
What was the plan [Inaudible]? How am I doing?,student,9,0,,0.0,,ما كانت الخطة؟ كيف حالي؟,What was the plan? how am I doing?
You’re doing okay.,teacher,3,0,1.0,,0.0,أنتِ بخير.,You're all right.
I would easily do it but I’m having a hard time with that [Inaudible].,student,14,0,,0.0,,كنت سأفعل ذلك بسهولة ولكنني أجد صعوبة في ذلك,"I would have done it easily, but I find it difficult."
Pass them to [Inaudible].  Just take one little piece and then we’re finished.,teacher,13,0,1.0,,0.0,فقط خذ قطعة صغيرة وحينها سننتهي,Just take a small piece and we'll be done.
I have tape [Inaudible].,student,4,0,,,,لدي شريط,I have a tape.
"Okay.  That’s good enough.  Now you want to start thinking about the packages.  Okay?  Right here.  Well, we can tape that afterwards.  Don’t worry about it.",teacher,26,0,,,0.0,حسناً، هذا جيد بما فيه الكفاية، الآن تريد أن تبدأ بالتفكير في الحزم، حسناً؟ هنا، حسناً، يمكننا تسجيل ذلك لاحقاً، لا تقلق بشأن ذلك.,"Well, that's good enough, now you want to start thinking about packages, okay? here, okay, we can record that later, don't worry about it."
I get it now.  So [Inaudible] supposed to try and find out how many –,student,15,0,,0.0,,فهمت الآن، لذا من المفترض أن نحاول معرفة كم ,"I get it now, so we're supposed to try to figure out how much."
Right.  But first of all you want to build A.  Okay?  So you know what it looks like.  Student D?,teacher,20,0,0.0,,0.0,حسناً، لكن أولاً تريد أن تبني (أ) حسناً، لذا تعرف كيف يبدو ذلك الطالب (د),"Okay, but first you want to adopt (a) Okay, so you know what that student (d) looks like"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"I asked nobody to write until I told you to do so. Okay?  And Student PJ, you didn’t hear me say that?",teacher,22,0,,,0.0,لم أطلب من أحد أن يكتب حتى أطلب منك أن تفعل ذلك,I never asked anyone to write until I asked you to.
No.  I just heard that you don’t [Inaudible]. Can I start it?,student,12,0,,0.0,,لا، لقد سمعت للتو أنكِ لا تسمعين، هل يمكنني البدء؟,"No, I just heard that you can't hear, can I start?"
"But I said that.  All right.  We’re gonna stop right now because people are at all different places.  So if everybody can five, four, three, two, cross their hands so we’re not touching anything.  Okay. We’re gonna go down to the first – most people almost have their box built.  Who again can remind us the dimensions? [Inaudible]?",teacher,58,1,1.0,,0.0,لكن قلت ذلك. حسناً. سنوقف الآن لأن الناس في كل أماكن مختلفة. إذاً إذا كان الجميع يستطيعون خمسة، أربعة، ثلاثة، اثنين، أن يتقاطعوا يديهما حتى لا نلمس أي شيء. حسناً. سنذهب لأول مرة,"But I said that. well. we'll stop now because people are in different places. so if everyone can have five, four, three, two, cross their hands so that we don't touch anything. well. we'll go for the first time."
It was six by four by three?,student,7,0,,,,كانت ستة على أربعة على ثلاثة؟,It was six on four on three?
"Six times four times three.  Did anybody calculate how many cubes that will hold?  A six by four?  [Inaudible], we’re still putting our hands like this.  Student J?",teacher,28,1,1.0,,0.0,ستة أضعاف أربعة أضعاف ثلاثة. هل أحسب أحدكم كم عدد الكوبات التي سوف تحمل؟ ستة أضعاف أربعة؟,Six times four times three. can any of you calculate how many cups you'll be able to hold? six times four?
72.,student,1,0,,,,72.,72.
"72.  Okay.  But we’re not putting in just 72 boxes today, cubes today, are we?  We want to see how many of the different packages.  So, I know everybody hasn’t finished their package A but you’ll have time to do that.  This is package A, right?",teacher,46,1,,,0.0,72. حسنا. ولكننا لن نضع فقط 72 صناديق اليوم، مكعبات اليوم، أليس كذلك؟ نحن نريد أن نرى كم من الحزم المختلفة. لذا، أنا أعرف أن الجميع لم ينهي حزمة A ولكن سيكون لديك الوقت للقيام بذلك. هذا حزمة A، أليس كذلك؟,"But we're not just going to put 72 boxes today, today's cubes, are we? we want to see how many different packages. so, I know that not everyone has finished package A but you'll have time to do so. that's package A, right?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
How many cubes in package A?,teacher,6,1,,,0.0,كم عدد الكوبات في الحزمة (أ) ؟,How many cups are in the package (a)?
"Six.   Wait up. Eight? No, eight.  Eight.",student,7,0,,,,ستة انتظر ثمانية لا ثمانية ثمانية,Six wait eight no eight eight eight
