text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
Okay.  Okay.  Good.  It does tell us what we have to do. Student T?,teacher,14,0,1.0,,0.0,حسناً، حسناً، جيد، إنه يخبرنا بما يجب علينا فعله,"Well, well, well, well, it tells us what to do."
It [inaudible] us –,student,4,0,,,,هو [غير مسموع] لنا ,He is [unheard of] to us 
"Student D, are you paying attention?  Huh?",teacher,7,0,,,0.0,الطالب (دي) ، هل انتبه؟,"Student, are you paying attention?"
It’s a key word that tells us what we need.,student,10,0,,0.0,,إنها كلمة رئيسية تخبرنا بما نحتاجه,It's a keyword that tells us what we need.
It tells us a key word that we need?  Does it have to do anything with?,teacher,16,0,1.0,,0.0,هل يخبرنا بكلمة رئيسية نحتاجها؟,Does it tell us what keyword we need?
The remainder.,student,2,1,,,,الباقي,The rest of them.
The remainder.  Yes.  What does it tell us about the remainder?,teacher,11,2,,,1.0,الباقي، نعم، ما الذي يخبرنا به عن الباقي؟,"The rest, yes, what does it tell us about the rest?"
"It tells us about the remainder, what [inaudible] it is, like [inaudible].",student,12,1,,0.0,,إنه يخبرنا عن البقية، ما هو [غير مسموع]، مثل [غير مسموع].,"It tells us about the rest, what is [unheard of], like [unheard of]."
"Can you stop for a second?  Just because you are over there does not mean you do not pay attention.  Close your books and eyes on this board right now.  Student J.  Thank you. Student W, go back to what you had to say.",teacher,44,0,0.0,,0.0,هل يمكنك التوقف للحظة؟ فقط لأنك هناك لا يعني أنك لا تهتم. أغلق كتبك وعينيك على هذه اللوحة الآن. الطالب J. شكراً لك. الطالب W، عد إلى ما كان لديك لتقوله.,"Just because you're there doesn't mean you don't care. Close your books and keep your eyes on this painting now. Student J. Thank you. Student W, get back to what you had to say."
"Well, it tells what, like, [inaudible] remainder.  Basically it [inaudible].",student,10,1,,0.0,,حسناً، إنه يقول ما هو، مثل، البقية. في الأساس هو [غير مسموع].,"Well, it says what it is, like, the rest. basically it is [unheard of]."
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.,Ah-ha. 
Or fractions.  Let’s see.  It gives you a [inaudible].,student,9,1,,0.0,,أو الكسور. دعونا نرى. فإنه يعطيك [غير مسموع].,Or fractures. Let's see. It gives you [unheard of].
"Very good.  Did you hear what he said, everybody?",teacher,9,0,0.0,,1.0,جيد جداً هل سمعتم ما قاله الجميع؟,Very good. Did you hear what everyone said?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"This is the most important part, Student W, because in a division word problem, the interrogative sentence tells us not only what our label is, but it tells us what to do with our remainder.  We need to think about our word problem. We need to think – let me ask you.  Is a basket that is split going to help us?  Can I break a basket in half?",teacher,69,2,,,0.0,هذا هو الجزء الأكثر أهمية، الطالب W، لأن في مشكلة كلمة التقسيم، الجملة الاستبيانية لا تخبرنا فقط ما هو علامتنا، بل تخبرنا ما يجب القيام به مع بقيتنا. نحن بحاجة إلى التفكير في مشكلة الكلمة لدينا. نحن بحاجة إلى التفكير  دعوني أسألك. هل سلة منقسمة سوف تساعدنا؟ هل يمكنني كسر سلة إلى النصف؟,"This is the most important part, student W, because in the split word problem, the questionnaire not only tells us what our sign is, but also tells us what to do with the rest of us. We need to think about our word problem. We need to think about our word problem. Let me ask you. Will a split basket help us? Can I break the basket in half?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"Probably not.  So keep that in mind as we solve the problem. [Inaudible] solve the problem for you today, because we’re going to be working on them on our own, and the problem is here.  I said that I want to use multiplication to help me solve this, so I start with 122 divided by 6.  Where did I get that 122 from?  Where did that come from?  Student D?",teacher,70,2,,,1.0,على الأرجح لا. لذا ضع ذلك في اعتبارك عندما نحل المشكلة. [لا يمكن سماع] حل المشكلة بالنسبة لك اليوم، لأننا سوف نعمل عليها بمفردنا، والمشكلة هنا. قلت أنني أريد استخدام مضاعفة لمساعدتي على حل هذا، لذلك أنا أبدأ مع 122 مقسمة على 6. من أين حصلت على هذا 122؟ من أين جاء ذلك؟ الطالب D؟,"So keep that in mind when we solve the problem. [can't be heard] Solve the problem for you today, because we're going to work on it alone, and the problem is here. I said I want to use a double to help me solve this, so I'm starting with 122 divided by 6."
The word problem.,student,3,0,,,,مشكلة الكلمات,The problem with words
The word problem.  But what does the 122 represent in the word problem?  Who remembers?  Student A?,teacher,17,0,,,0.0,مشكلة الكلمات. لكن ماذا يمثل رقم 122 في مشكلة الكلمات؟ من يتذكر؟ الطالب أ؟,The word problem. but what does the number 122 in the word problem represent? who remembers? student a?
The baskets.,student,2,0,,,,السلة.,The basket.
It wasn’t the baskets.,teacher,4,0,,,0.0,لم تكن السلة,It wasn't the basket.
The eggs.,student,2,0,,,,البيض.,The eggs are white.
"The eggs.  The 122 represented the eggs.  Okay.  Where did I get the 6 from?  Where did I get the 6 from, Student T? Student J, pay attention.",teacher,28,0,,,0.0,البيض 122 تمثل البيض حسناً من أين حصلت على 6 من أين حصلت على 6 من الطالب T؟ الطالب J، انتبه,"All right, where did you get 6 from where did you get 6 from student T?"
Baskets.,student,1,0,,,,السلة.,The basket.
"The 6 equals the baskets.  Okay.  Keep that in mind.  Which multiplication table should I be working in, Student T? Which multiplication table should I be working in, Student T?  Student T, do you want to help Student T?  You got it?",teacher,42,2,,,0.0,السادس يساوي السلة. حسناً، ضع ذلك في اعتبارك. في أي طاولة مضاعفة يجب أن أعمل، الطالب T؟ في أي طاولة مضاعفة يجب أن أعمل، الطالب T؟ الطالب T، هل تريد مساعدة الطالب T؟ فهمت؟,"The sixth is equal to the basket.Well, keep that in mind.Which double table should I work at, student T?Which double table should I work at, student T?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Very good.  In the 6 tables.  6 times 10.  Why did I use “times 10”?  Why not 6 times 2?  I know that one.  Why 6 times 10? Student A?,teacher,30,0,,,1.0,جيد جداً. في الجداول الستة. 6 × 10. لماذا استخدمت  × 10 ؟ لماذا لا 6 × 2؟ أعرف ذلك واحد. لماذا 6 × 10؟ الطالب A؟,Very good. in the six tables. 6 × 10. why did you use × 10? why not 6 × 2? i know that one. why 6 × 10? student A?
So [inaudible].,student,2,0,,,,لذا [غير مسموع].,So [unheard of].
"Very good.  It can get me closer, and more importantly, I know that one.  I know that one like the back of my hand. That’s the front of my hand.  The back of my hand.  6 times 10 is 60.  I’m going to do that again, because I know 60, and 60 gets me to what?",teacher,56,0,,,0.0,جيد جداً. يمكن أن تجعلني أقرب، والأهم من ذلك، أنا أعرف ذلك. أنا أعرف ذلك مثل الجزء الخلفي من يدي. هذا هو الجزء الأمامي من يدي. الجزء الخلفي من يدي. 6 × 10 هو 60. سأفعل ذلك مرة أخرى، لأنني أعرف 60 و 60 يصلني إلى ماذا؟,"I know it like the back of my hand. This is the front of my hand. The back of my hand. 6 × 10 is 60. I'll do it again, because I know 60 and 60 lead me to what?"
120.,multiple students,1,0,,,,120.,120.
"120.  Hmm.  But Student T figured it out.  She said, “Uh oh, Ms. H., you need 2 more.”  What do I have that’s the remainder?  What is the remainder here?  Is it the baskets or the eggs?",teacher,37,2,,,0.0,"لكن الطالب (تي) اكتشفت ذلك وقالت: ""أوه يا آنسة (إتش) ، تحتاجين لفترة إضافية"".","But the student (T) found out and said, ""Oh, Miss (H), you need some extra time""."
The eggs.,student,2,0,,,,البيض.,The eggs are white.
"The eggs, Student T.  Very good.  Twenty baskets will only hold 120 eggs.  I can’t say, “That’s it, then I’m going to stop.”  I have 2 left over.  I have 2 eggs left over, so I have to do something.  Student M, what do I have to do?",teacher,48,0,,,0.0,"البيض, الطالب T. جيد جداً. عشرون سلة ستحتوي فقط على 120 بيضة. لا أستطيع أن أقول،  هذا كل شيء، ثم سأوقف. لدي 2 بيضة متبقية. لدي 2 بيضة متبقية، لذلك يجب أن أفعل شيئاً. الطالب M، ماذا علي أن أفعل؟","Eggs, student T. Very good. Twenty baskets will only contain 120 eggs. I can't say, that's all, and then I'll stop. I have 2 eggs left. I have 2 eggs left, so I have to do something. Student M, what should I do?"
Order another basket.,student,3,0,,,,أطلب سلة أخرى.,I'll order another basket.
"I have to order another basket.  So instead of 20 baskets, I need how many, Student T?",teacher,17,0,,,0.0,عليّ أن أطلب سلة أخرى، لذا بدلاً من 20 سلة، كم أحتاج إليها، تلميذ (تي) ؟,"I have to order another basket, so instead of 20 baskets, how many do I need, student (s)?"
21.,student,1,0,,,,21., 21. 21.
I need 21 baskets.  Yes.  What’s your question?,teacher,8,0,,,1.0,أحتاج إلى 21 سلة نعم ما هو سؤالك؟,I need 21 baskets yes what is your question?
Can’t [inaudible] 6 times 2?,student,5,0,,,,لا يمكن [غير مسموع] 6 × 2؟,Can't [unheard of] be 6 × 2?
"Where, honey?",teacher,2,0,0.0,,0.0,أين، حبيبي؟,"Where is it, baby?"
Can’t [inaudible] do 6 times 4 [inaudible]?,student,7,0,,,,لا يمكن أن تفعل 6 × 4 [غير مسموع]؟,Can't you do a 6×4?
"That’s a very question.  Student A says, “Ms. H, well, you have 6 times 20 and I know that equals 120.  Why can’t you just do 6 times 2, which equals 12?”  Somebody tell Student A why that doesn’t work.",teacher,40,0,1.0,,0.0,هذا سؤال جيد جداً. الطالب A يقول، السيدة H، حسناً، لديك 6 × 20 وأنا أعلم أن هذا يساوي 120. لماذا لا يمكنك فقط 6 × 2، الذي يساوي 12؟,"Student A says, Mrs. H, well, you have 6 × 20 and I know this is equal to 120.Why can't you just do 6 × 2, which is equal to 12?"
"Because if you do 6 times 2, it will pass 122.  It’ll go to 132 instead.",student,16,0,,1.0,,لأنه إذا قمت بـ 6 × 2 ، فسوف يمر 122. وسوف يذهب إلى 132 بدلاً من ذلك.,"Because if you do 6 × 2, it will pass 122. and it will go to 132 instead."
"Very good.  See, Student A, I think what you need to realize is that when you 6 times 2, you are saying, “I am taking 6 groups times 2, 6 things times 2, and that’s where that 12 comes in.”  All right? You can’t get another group of 6 inside 122.  You’ve already gone too far.  Nice job explaining that, Student T.  You had 132. Even though you’re like, “Well, I only need 2 more,” but you’re not doing 2 more.  You’re doing 6 groups, 6 members times 2 groups.  Good question, though, because I’m sure other people had that question.  Student J?",teacher,103,0,1.0,,0.0,"جيد جداً. انظر، الطالب A، أعتقد أن ما عليك أن تدركه هو أنه عندما تأخذ 6 × 2، تقول: أخذ 6 مجموعات × 2, 6 أشياء × 2, وهذا هو المكان الذي يأتي فيه 12. حسناً؟ لا يمكنك الحصول على مجموعة أخرى من 6 داخل 122. لقد ذهبت بعيداً جداً بالفعل. عمل جيد لشرح ذلك، الطالب T. كان لديك 132. على الرغم من أنك مثل، حسناً، أنا فقط بحاجة إلى 2 أكثر،ولكنك لا تفعل 2 أكثر. أنت تفعل 6 مجموعات، 6 أعضاء × 2 مجموعات. سؤال جيد، على الرغم من ذلك، لأنني متأكد من أن الآخرين لديهم هذا السؤال. الطالب J؟","Look, student A, I think what you need to realize is that when you take 6 × 2, you say: take 6 sets × 2, 6 things × 2, and that's where 12. Okay? You can't get another set of 6 inside 122."
7 times 22?,student,3,0,,,,7 × 22؟,7 × 22?
"6 times 22 for what, honey?",teacher,6,0,,,0.0,6 × 22 ماذا، حبيبي؟,"6 x 22 what, honey?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"No.  6 times 22 is 132, and Farmer Brown needed 122 eggs, all right?  Does everybody understand that?  All right.  So sometimes your remainder can be split, like if it was a cookie or a cracker.  And other times your remainder, you need to think about the word problem and you may have to add your remainder. Who remembers in the word problem that you couldn’t take the remainder and add one over, or you couldn’t split it in half.  Anybody remember a word problem from yesterday, where you couldn’t do that.",teacher,92,6,,,1.0,"رقم 6 × 22 هو 132, والفلاح براون يحتاج 122 بيضة, حسنا؟ هل الجميع يفهم ذلك؟ حسنا. لذلك في بعض الأحيان الباقي الخاص بك يمكن تقسيمه, مثل إذا كان كعكة أو كراكر. وفي بعض الأحيان الباقي الخاص بك، تحتاج إلى التفكير في مشكلة الكلمة و قد تضطر إلى إضافة الباقي الخاص بك. من يتذكر في مشكلة الكلمة أنك لم تتمكن من أخذ الباقي وإضافة واحد أكثر، أو كنت لا يمكن تقسيمها إلى النصف. أي شخص يتذكر مشكلة الكلمة من أمس، حيث لم تتمكن من القيام بذلك.","So sometimes your remainder can be divided, like if it's a cake or a cracker. and sometimes your remainder, you need to think about the word problem and you might have to add your remainder. who remembers in the word problem that you couldn't take the remainder and add one more, or you couldn't split it in half. anyone remember"
The vans.,multiple students,2,0,,,,الشاحنات,The trucks.
The vans.  You have to order a new van because you couldn’t leave people.  And the what?,teacher,17,0,,,0.0,الشاحنات يجب أن تطلب شاحنة جديدة لأنك لا تستطيع ترك الناس,Trucks have to order a new truck because you can't leave people behind.
Balloons.,multiple students,1,0,,,,البالونات,The balloons the balloons
And the balloons?  Anybody want a half a balloon?,teacher,9,0,,,1.0,و البالونات، هل يريد أحد نصف بالون؟,"And balloons, does anyone want half a balloon?"
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
"It’s not going to do anything.  It’s not going to work.  It’ll just pop.  Very good.  So what we’re going to do today, we’re going to do groups.  If you’re in front of an adult, you’re going to be working on making your own word problem, and we’re going to talk about the remainder.  If you’re sitting in front of your workbook, please turn to page – my goodness. Twenty-two?  Twenty-three.  Page 23.  I would like you to work on page 23 until at least page 28, if you are alone. You probably won’t get to page 23 through 28 today, but that’s okay.  I will check in with you with your groups.  I would like to see, first, Student D?",teacher,121,1,,,0.0,لن تفعل أي شيء. لن تنجح. سوف تنفجر فقط. جيد جداً. لذلك ما سنفعله اليوم، سنقوم بالجماعات. إذا كنت أمام شخص بالغ، ستعمل على إعداد مشكلة الكلمات الخاصة بك، وسنتحدث عن الباقي. إذا كنت جالسا أمام دفتر العمل الخاص بك، يرجى الانتقال إلى الصفحة 22؟ 23. الصفحة 23. أود منك العمل على الصفحة 23 حتى الصفحة 28 على الأقل، إذا كنت وحدك. من المحتمل أنك لن تصل إلى الصفحة 23 إلى 28 اليوم، ولكن هذا جيد. سأقوم بالتحقق معك مع مجموعاتك. أود أن أرى أولاً، الطالب D؟,"So what we're going to do today, we're going to do groups. If you're in front of an adult, you're going to work on your word problem, and we're going to talk about the rest. If you're sitting in front of your desk, please go to page 22?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"[Inaudible], Student T.  Student T, Student A.  Student D, Student T.  Student J, Student A.  Okay?  The rest of you, I expect you to be working at your desk quietly.  That group – you are the next group.  I’m going to work with you all together and then I’ll finally meet with another group.",teacher,54,0,,,0.0,الطالب (ت) الطالب (ت) الطالب (ت) الطالب (د) الطالب (ت) الطالب (ج) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت))) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت))) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت),Student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s) student (s
May I sharpen my pencil?,student,5,0,,,,هل يمكنني تحدّد قلم قلمي؟,Can I specify a pencil?
"No, you may not use the mechanical sharpener.  You may use the other ones.  The rest of you can go sit at the back table. I think you, Student W, can get right down to work. Student T, I need you at that back table.  Student D, Student T, Student J, Student A.  Before I move on, are there any questions?  I’m leaving this up in case you get stuck.  Try multiplication if you can’t do long division. Okay? So what’s a word problem?  What’s a word problem or a story problem?",teacher,92,2,1.0,,0.0,لا، قد لا تستخدم الحادة الميكانيكية. قد تستخدم الآخرين. يمكن للباقين أن يذهبوا إلى الجلوس على الطاولة الخلفية. أعتقد أنك، الطالب W، يمكن أن تنزل مباشرة إلى العمل. الطالب T، أنا بحاجة لك في تلك الطاولة الخلفية. الطالب D، الطالب T، الطالب J، الطالب A. قبل أن انتقل، هل هناك أي أسئلة؟ سأترك هذا فوق في حال كنت تعثر. حاول ضرب إذا كنت لا تستطيع القيام القسم الطويل. حسنا؟ ما هي مشكلة الكلمات؟ ما هي مشكلة الكلمات أو مشكلة القصة؟,"No, you may not use mechanical sharpness. You may use others. Others can go and sit at the back table. I think you, student W, can go straight to work. Student T, I need you at that back table. Student D, student T, student J, student A. Before I move, are there any questions? I'll leave that up if you stumble. Try to multiply if you can't do the long section."
"[Inaudible] words and a [inaudible] problem and question inside it, and you have to answer it.",student,16,0,,0.0,,كلمات لا يمكن سماعها ومشكلة لا يمكن سماعها والسؤال بداخلها، ويجب عليك الإجابة عليها.,"Unheard words and an unheard problem and the question within them, and you must answer them."
"You have to answer it, right?",teacher,6,0,1.0,,0.0,يجب أن تجيب عليها، أليس كذلك؟,"You have to answer them, don't you?"
Uh-huh.,student,1,0,,,,اه-ها.,Ah-ha. 
