text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Okay.  So 16 stays the same, like Student M says.  3 is half of 6, so you’re saying the answer to this one is half of the answer to the second one.",teacher,32,0,1.0,,0.0,حسنا، 16 يبقى نفسه، كما يقول الطالب M. 3 هو نصف 6، لذلك أنت تقول أن الإجابة على هذا هو نصف الإجابة على الثاني.
Yeah.,student,1,0,,,,-أجل، أجل
"Okay.  Does anybody have any story context that we can use to explain that, why the answer to one is half of the answer to another one, or any other thing to say about that? Student M?",teacher,37,0,,,1.0,حسناً، هل لدى أي شخص أي سياق قصة يمكننا استخدامه لشرح ذلك، لماذا الجواب على واحد هو نصف الجواب على آخر، أو أي شيء آخر يمكن قوله حول ذلك؟ الطالب M؟
16 rows of [inaudible].,student,4,0,,,,16 صف من [غير مستمع].
16 what?  I didn’t hear you.,teacher,6,0,,,0.0,لم أسمعك
16 rolls.,student,2,0,,,,16 حلقة.
16 rolls?  Rolls?,teacher,3,0,,,1.0,16 حلقة؟
Rows.,student,1,0,,,,الصفوف.
Rows.  16 rows of something.  What?  Chocolates?  Chocolate bars?  Okay.  16 rows of chocolate bars and what?,teacher,17,0,,,0.0,صفوف، 16 صفوف من شيء ما، ماذا؟ شيكولاته، شريط الشوكولاته؟ حسناً، 16 صفوف شريط الشوكولاته وماذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
3 chocolate bars in each row.  Okay.  Did anybody use any other story context when they solved this problem on page 53?  So what is 16 times 3?  What did you come up with for that? What?,teacher,37,0,,,1.0,3 شريطات الشوكولاتة في كل سطر. حسناً. هل استخدم أي شخص أي سياق قصة آخر عندما حلوا هذه المشكلة على الصفحة 53؟ إذن ما هو 16 × 3؟ ما الذي توصلت إليه؟ ماذا؟
48.,student,1,0,,,,48.
"48.  So if we’re talking about rows and chocolate bars, we’re talking about 48 chocolate bars.  Okay.  How did you get that, 16 times 3?  Anybody have a strategy for that? Student E?",teacher,33,0,,,1.0,إذاً إذا كنا نتحدث عن الصفوف والشوكولاتة، فنحن نتحدث عن 48 شوكولاتة. حسناً. كيف حصلت على ذلك، 16 ضرب 3؟ هل لدى أي شخص استراتيجية لذلك؟ الطالب إيه؟
16 times 2.,student,3,0,,,,16 × 2
16 times 2 is –?,teacher,5,0,,,0.0,16 × 2 هو ؟
32?,student,1,0,,,,32؟
"32.  So if you can double one, then what?",teacher,9,0,,,0.0,إذاً إذا استطعت مضاعفة واحدة، ماذا بعد ذلك؟
Then you just add 16.,student,5,1,,,,ثم فقط تضيف 16
"Add another 16, so 16 times 2 is 32, and then add another 16, to get to 48.  Did anybody do it a different way?  Student H?  Student H, can you come over here?  Student H?",teacher,36,2,1.0,,1.0,إضافة 16 آخر، لذلك 16 ضرب 2 هو 32، ثم إضافة 16 آخر، للوصول إلى 48. هل فعل أي شخص ذلك بطريقة مختلفة؟ الطالب H؟ الطالب H، هل يمكنك القدوم إلى هنا؟ الطالب H؟
3 times 10?,student,3,0,,,,ثلاث مرات عشرة؟
"3 times 10.  [Inaudible] the same direction, so we keep it straight. 10 times 3.  Can I do that?  Okay.  Equals –?",teacher,22,0,,,0.0,3 × 10. [غير مسموع] نفس الاتجاه، لذلك نحن نبقى مستقيم. 10 × 3. هل يمكنني القيام بذلك؟ حسنا. يساوي ؟
Equals 30.  And 6 times 3.,student,6,0,,,,يساوي 30 و 6 × 3
6 times 3 equals –?,teacher,5,0,1.0,,0.0,6 × 3 يساوي ؟
18.,student,1,0,,,,18.
18.  Then?,teacher,2,0,,,0.0,-ثم ماذا؟
"Add the 30 to 18, equals 48.",student,7,1,,,,إضافة 30 إلى 18 يساوي 48.
"30 plus 18 is 48.  In terms of rows and candy bars, what’s the 10 represent, Student C?  This was 16 rows and this was 3 candy bars in each row.",teacher,31,0,1.0,,0.0,30 + 18 = 48 من حيث الصفوف والحلوى، ما هو 10 يمثل، الطالب C؟ هذا كان 16 صفوف وهذا كان 3 حلوى في كل صف.
10 rows.,student,2,0,,,,عشرة صفات
10 rows of candy bars.,teacher,5,0,,,0.0,عشرة صفوف من الحلوى.
[Inaudible.],student,1,0,,,,[غير مسموع.]
3 in each.  And then what’s this 6 represent?,teacher,9,0,,,0.0,3 في كل واحد. ثم ماذا يمثل هذا 6؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"How much what?  Student B?  We have 16 rows of candy bars, 3 in each.  We have 10 rows of candy bars, 3 in each.  6 more rows of candy bars with 3 in each.  Okay.  So if we drew a picture – here’s a row of candy bars.  I’m not going to draw all 16, but I have 3 candy bars in each row.  Okay. What would change if we had 16 times 6?  How would the story context change?  Student A?",teacher,83,0,,,1.0,كم؟ الطالب ب؟ لدينا 16 صف من الحلوى، 3 في كل. لدينا 10 صف من الحلوى، 3 في كل. لدينا 6 صفات أخرى من الحلوى مع 3 في كل. حسناً. إذاً إذا رسمنا صورة  هنا  صف من الحلوى. أنا لن ارسم جميع 16، ولكن لدي 3 حلوى في كل صف. حسناً. ماذا سيتغير إذا كان لدينا 16 × 6؟ كيف سيتغير السياق القصة؟ الطالب أ؟
You’d just have more candy bars in each row.,student,9,0,,0.0,,سيكون لديك المزيد من الحلوى في كل صف
And how many would you have in each row?,teacher,9,0,1.0,,1.0,وكم ستحصل عليه في كل صف؟
6.,student,1,0,,,,6 .
"So now we have 6 in each row, twice as much as Student C said before.  What changes?  If the number of candy bars in each row changes, what else changes?",teacher,31,0,,,1.0,الآن لدينا 6 في كل صف، ضعف ما قاله الطالب C من قبل. ما الذي يتغير؟ إذا كان عدد الحلوى في كل صف يتغير، ما الذي يتغير آخر؟
The total?,student,2,1,,,,الإجمالي؟
"The total number of what?  Of candy bars, chocolate bars, right?  And what is that going to be?",teacher,18,1,,,0.0,العدد الإجمالي من الشوكولاتة والشوكولاتة، أليس كذلك؟
It’s going to be 6.,student,5,0,,,,سوف يكون 6.
"It’s going to be 6, double 48.  Okay, 96 candy bars.  So now instead of 3 in each row, we have 6 in each row.  You could also be talking like we did last week about Miss S’ apples, right?  We could have 16 apples in each box, and we have 3 boxes.  Or we could have 3 apples in a box, 16 boxes, right?  All right.  Any other ways that you can show this 16 times 3, and then you double that, that factor, and you get twice as many candy bars or apples or whatever it is.  Student C, can you sit up, please?  Any other way to show that?  Anybody represent it a different way?  Student E?",teacher,120,0,1.0,,0.0,يمكن أن يكون لدينا 16 تفاحة في كل مربع، ونحن لدينا 3 صناديق، 16 صناديق، حسناً. أي طريقة أخرى يمكنك أن تظهر هذا 16 ضرب 3، ثم تضاعف ذلك، هذا العامل، وتحصل على ضعف عدد صناديق الحلوى أو التفاح أو ما هو عليه. الطالب C، هل يمكنك الجلوس، من فضلك؟ أي طريقة أخرى لإظهار ذلك؟ أي شخص يمثل ذلك بطريقة مختلفة؟ الطالب E؟
Like [inaudible].  And then I just added it.  [Inaudible] so I can do 2 times 8 is 16.,student,18,0,,0.0,,مثل [غير مسموع] ثم أضفتها فقط. [غير مسموع] حتى أستطيع أن أفعل 2 × 8 هو 16.
"Okay.  You’re giving me another strategy.  What I’m asking for is another way to show, to represent 16 times 3 and 16 times 6, to show that it doubles, the answer doubles.  Did anybody use an array?  You didn’t?",teacher,39,1,1.0,,1.0,"حسناً. أنت تعطيني استراتيجية أخرى. ما أطلبه هو طريقة أخرى لإظهارها، لتمثيل 16 × 3 و 16 × 6, لإظهار أنها تضاعف، الإجابة تضاعف."
No.  [We guessed.],student,3,0,,,,لا. [لقد خمنا.]
For that one?,teacher,3,0,,,0.0,من أجل هذا؟
Yes.,student,1,0,,,,-أجل، أجل
"That’s a different one, right.  Which one did you show for that one?",teacher,13,0,,,0.0,هذا مختلف، أليس كذلك، أيّ واحد أظهرت لهذه؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Let’s look at an array for 16 times 3 and 16 times 6.  You can use centimeter paper to do that, and you have one of those. You did [inaudible] on here, or you’ll just want to draw one.  Just want to draw one without this, on the board? Okay.  Now explain to us what you’re doing as you draw. Can you reach?  Make it big enough so that we can see. Thank you.",teacher,74,2,,,0.0,دعونا ننظر إلى صف لمدة 16 × 3 و 16 × 6. يمكنك استخدام ورق سنتيمتر للقيام بذلك، لديك واحدة من تلك. لقد فعلت [غير مسموعة] على هنا، أو سوف تريد فقط رسم واحد. فقط تريد رسم واحد دون هذا، على اللوح؟ حسنا. الآن شرح لنا ما كنت تفعل عندما ترسم. هل يمكنك الوصول؟ جعله كبير بما فيه الكفاية حتى نرى. شكرا.
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  Tell us what you have.,teacher,6,0,,,1.0,حسناً، أخبرنا ما لديك
16 [inaudible].,student,2,0,,,,16 [غير مسموع].
I can’t hear you.,teacher,4,0,,,0.0,لا أستطيع سماعك
16 times 3 [inaudible].,student,4,0,,,,16 × 3 [غير مسموع].
You do?  I see a 6 by 13.,teacher,8,0,,,0.0,أنا أرى 6 على 13
Oh.,student,1,0,,,,-أوه .
"I see a 6 by 3 array.  Okay.  So there’s a 16 by 3 array.  Then the 16 by 6? Okay.  Thank you.  Have a seat.  Good job.  I’m going to make this a little bigger on this side, so it matches up.  Is that okay?  Can somebody show us – see what he’s doing? He’s taking 16 by 3, doubling that to make it 16 by 6.  Can anybody show us where the 16 by 3 array is inside the 16 by 6 array?  I have the same hands up.  Student B?  Everybody look at it.  See if you can find the 16 by 3 array inside the 16 by 6, and how you could show it to us.",teacher,120,5,,,0.0,أرى صف من 6 إلى 3، حسناً، وهناك صف من 16 إلى 3، ثم صف من 16 إلى 6؟ حسناً، شكراً. اجلس. عمل جيد. سأجعل هذا أكبر قليلاً من هذا الجانب، حتى يتطابق. هل هذا جيد؟ هل يمكن لأحد أن يظهر لنا ماذا يفعل؟ هو يأخذ 16 إلى 3، ويضاعف ذلك ليجعله 16 إلى 6؟ هل يمكن لأحد أن يظهر لنا أين صف من 16 إلى 3 هو داخل صف من 16 إلى 6؟ لدي نفس اليدين إلى الأعلى. الطالب ب؟ انظروا جميعاً إليه. انظروا إذا كان بإمكانكم العثور على صف من 16 إلى 3 داخل صف من 16 إلى 6، وكيف يمكن أن ترونه لنا.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Can you label it for us?  Okay.  So what did Student B do? Somebody explain that, to show us the 16 by 3 array.",teacher,24,1,,,1.0,حسناً، ماذا فعل الطالب ب؟ فليفسر أحدكم ذلك، ليظهر لنا المصفوفة 16×3
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So just like the 48 is half of 96, 3 is half of 6.  She showed the 16 by 3, and then she could label the other side too, right?  16 by 3 again, so that the total is 16 by 6.  Is the number smaller [inaudible]?",teacher,47,1,,,0.0,لذا تماماً مثل 48 هو نصف 96، 3 هو نصف 6، أظهرت 16 ب 3، ثم يمكنها وضع علامة على الجانب الآخر أيضاً، صحيح؟ 16 ب 3 مرة أخرى، بحيث يكون الإجمالي 16 ب 6، هل الرقم أصغر؟
Yeah.,multiple students,1,0,,,,-أجل، أجل
"Same idea, right? So we have one of these, and make two together can make one of the 16 by 6s, right?  Or if you take this and divide it up into half, you have one of the 16 by 3s.  Very good.  What does this represent in terms of, let’s say, apples and rows, or apples and crates, Miss S?  Student M?",teacher,63,1,,,0.0,نفس الفكرة، أليس كذلك؟ إذن لدينا واحدة من هذه، وإضافة اثنين معا يمكن أن تجعل واحدة من 16 على 6s، أليس كذلك؟ أو إذا كنت تأخذ هذا وقسمها إلى النصف، لديك واحدة من 16 على 3s. جيد جدا. ماذا يمثل هذا من حيث، دعنا نقول، التفاح والصفوف، أو التفاح والصناديق، الآنسة S؟ الطالب M؟
"16 rows, 3 apples in each.",student,6,0,,,,16 صف، 3 تفاحة في كل.
"16 rows, 3 apples in each row.  What would this one be, then? Student O?",teacher,15,0,1.0,,0.0,16 صف، 3 تفاحة في كل صف، ما هذا إذاً؟ الطالب O؟
"16 rows, 6 apples each?",student,5,0,,,,16 صف، 6 تفاحة لكل؟
"16 rows, 6 apples in each.  Okay.  Let’s take a look at another one. Okay.  We have 15 times 8, and which number is this?",teacher,25,0,1.0,,0.0,16 صف، 6 تفاحة في كل. حسناً. دعونا نلقي نظرة على واحدة أخرى. حسناً. لدينا 15 × 8، وما هو هذا الرقم؟
[Half.],student,1,0,,,,[نصف.]
[F?],teacher,1,0,,,0.0,[F?]
Yeah.,student,1,0,,,,-أجل، أجل
"Okay.  15 times 8 and 30 times 4.  What about these two problems.  How did you solve these?  Same hands.  Oh, there we go.  A new one.  Student C?",teacher,29,0,,,1.0,حسناً، 15 × 8 و 30 × 4 ماذا عن هذه المشاكل؟ كيف حللتها؟ نفس اليدين. ها نحن ذا. واحدة جديدة. الطالب C؟
"For 15 times 8 I did 10 times 8, which is 80, and then I did 5 times 8, which is 40, and then I did 80 plus 40, which is 120.",student,32,0,,0.0,,لـ 15 × 8 قمت بـ 10 × 8 ، وهو 80 ، ثم قمت بـ 5 × 8 ، وهو 40 ، ثم قمت بـ 80 + 40 ، وهو 120.
"Very good.  Did everybody hear that?  10 times 8, 80; 5 times 8, 40; 80 plus 40 equals 120.  What about the other one? What did you do for that one?  Student H?",teacher,33,0,1.0,,1.0,"جيد جدا. هل سمع الجميع ذلك؟ 10 × 8, 80؛ 5 × 8, 40؛ 80 + 40 = 120. ماذا عن الآخر؟ ماذا فعلت لهذا؟ الطالب H؟"
30 times 4 is 120.,student,5,0,,,,30 × 4 = 120
How did you do that one?,teacher,6,0,0.0,,1.0,كيف فعلت ذلك؟
"Because 4 times 20 equals 80, and 80 plus 4 plus [inaudible], and the 30 equals 40, and 80 plus 40 is 120.",student,23,0,,1.0,,لأن 4 × 20 يساوي 80، و 80 زائد 4 زائد، و 30 يساوي 40، و 80 زائد 40 هو 120.
"Okay.  4 times 20, 80; 4 times 10 is 40; 80 plus 40 is 120. Very good.  Anybody do it a different way?  Student S?",teacher,25,0,1.0,,1.0,"حسناً، 4 × 20, 80؛ 4 × 10 = 40؛ 80 + 40 = 120."
[Inaudible.],student,1,0,,,,[غير مسموع.]
3 times 4 equals 12.  30 times 4 equals 120.  Okay.  Did anybody use one to get the other one?  And what is the relationship between these two?  How could you use one of these to get the other one?  Go ahead.,teacher,42,0,,,1.0,3 × 4 = 12. 30 × 4 = 120. حسناً. هل استخدم أحد واحد للحصول على الآخر؟ وما هي العلاقة بين هذين الاثنين؟ كيف يمكنك استخدام واحد من هذه للحصول على الآخر؟ هيا.
"15 times 8 is – [inaudible] like 15 plus 15 is 30.  So then you just need to cut the 8 in half, and 30 times 8 is [inaudible].",student,29,0,,1.0,,15 × 8 هو  [غير قابل للسمع] مثل 15 + 15 هو 30. لذلك ثم تحتاج فقط إلى قطع 8 في النصف، و 30 × 8 هو [غير قابل للسمع].
Okay.  So say that again.  You take the 15 –?,teacher,10,0,1.0,,0.0,حسناً، قل ذلك مرة أخرى، هل تأخذ 15 ؟
"You just, if you have 15 plus 15, it’s going to be 30.  And then [inaudible] and then you just add 30 times 4, because [inaudible] 15 plus 15 is 30, and if you have 30 four times then it’s going to equal 120.",student,44,1,,1.0,,أنت فقط، إذا كان لديك 15 زائد 15، فإنه سيكون 30، ثم [غير مسموع] ثم يمكنك فقط إضافة 30 × 4، لأن [غير مسموع] 15 زائد 15 هو 30، وإذا كان لديك 30 أربعة مرات ثم سوف تساوي 120.
So [this drew] 15 times 8 equals 30 times 4?,teacher,10,0,1.0,,0.0,اذاً 15 × 8 يساوي 30 × 4؟
Yeah.,multiple students,1,0,,,,-أجل، أجل
So I heard Student N say that 15 plus 15 is 30.  So those tow factors are related.  How could you describe how those two factors are related?  Student A?,teacher,30,2,,,1.0,لذلك سمعت الطالب N يقول أن 15 + 15 هو 30. لذلك هذه العوامل السحب مرتبطة. كيف يمكنك وصف كيف هذه العوامل ترتبط؟ الطالب A؟
"You can tell that they’re related because [inaudible] 30, and then [inaudible] four times, get the same problem.  Half of it is 4, and then [inaudible].",student,26,0,,1.0,,يمكنك أن ترى أنها مرتبطة لأن [غير مسموعة] 30، ثم [غير مسموعة] أربع مرات، الحصول على نفس المشكلة. نصفها هو 4، ثم [غير مسموعة].
"So Student J said that 15 plus 15 is 30, so double 15 you get 30, and Student A is saying that if you take half of 8 you get 4, or you double 4 you get 8.  So this goes this way. 15 times 2 is 30, or double 15 is 30.  This goes the other way.  8 divided by 2, or half of 8 equals 4.  Okay.  How about with a story or with an array?  Anybody show it that way?  Want to show it with an array?  Want to do it on the graph paper or just like that?  Student J, [inaudible]. Okay.  Keep going.  You want to show, with these arrays, that 15 times 8 is the same amount as 30 times 4.  How does that show us the same amount?",teacher,135,5,1.0,,0.0,إذاً قال الطالب J أن 15 + 15 = 30 ، لذلك مضاعفة 15 تحصل على 30 ، و الطالب A يقول أنه إذا أخذت نصف 8 تحصل على 4 ، أو مضاعفة 4 تحصل على 8. لذلك هذا يسير بهذه الطريقة. 15 × 2 = 30 ، أو مضاعفة 15 = 30. هذا يسير في الاتجاه الآخر. 8 مقسمة على 2 ، أو نصف 8 = 4. حسناً. ماذا عن قصة أو مع صف؟ هل يمكن لأي شخص أن يظهر ذلك بهذه الطريقة؟ هل تريد أن تظهر ذلك مع صف؟ تريد أن تفعل ذلك على ورقة الرسم البياني أو مثل ذلك؟ الطالب J ، [غير قابل للسمع] حسناً. مواصلة. تريد أن تظهر ، مع هذه الترتيبات ، أن 15 × 8 هو نفس المبلغ مثل 30 × 4. كيف يظهر هذا لنا نفس المبلغ؟
It’s just like [inaudible].,student,4,0,,,,إنه مثل (غير مُسمع)
"Okay.  Do that.  Show us.  If you split the 15 times 8, the 8 part in half, the 8 dimension of the array, what do you get?  Okay.  Label that.  And label the other side.  Okay. Step back so people can see that.  Step to the side right there, is good.  How does that show that 15 times 8 is the same as 30 times 4?  Take a look at both those arrays. Student C?",teacher,75,3,,,1.0,حسناً، افعل ذلك. أرنا. إذا قمت بتقسيم 15 × 8، الجزء الثامن إلى النصف، الأبعاد الثمانية للمصفوفة، ما الذي تحصل عليه؟ حسناً. وضع علامة على ذلك. ووضع علامة على الجانب الآخر. حسناً. تراجع حتى يرى الناس ذلك. خطوة إلى الجانب هناك، جيد. كيف يظهر ذلك أن 15 × 8 هو نفس 30 × 4؟ انظر إلى هذين المصفوفين. الطالب C؟
Because –,student,2,0,,,,لأن 
Do you want to go up and point?,teacher,8,0,,,1.0,هل تريد أن تذهب إلى الأعلى وتشير؟
Yes.,student,1,0,,,,-أجل، أجل
Okay.,teacher,1,0,,,0.0,-حسناً
"15 is half of 30, and then if you just take 30 and cut it in half –",student,18,0,,0.0,,15 هو نصف 30، ومن ثم إذا كنت فقط تأخذ 30 وقطعها إلى النصف 
Sure.,teacher,1,0,0.0,,0.0,-بالطبع
"If you take 30 and cut it in half, you can just, like, pretend it’s like a door and then you can flip it over and then you have 15 by 4 [inaudible].",student,33,0,,0.0,,إذا أخذت 30 وقطعتها إلى النصف، يمكنك فقط، مثل، تتظاهر أنها مثل الباب ثم يمكنك أن تلتفتها ثم لديك 15 على 4 [غير مستمع].
[Inaudible] on the 30 by 4?  Can you do that?,teacher,10,0,1.0,,0.0,هل يمكنك فعل ذلك؟
"Then this would be 8, then you can just put it like that, and this would be 15.",student,18,0,,0.0,,ثم هذا سيكون 8، ثم يمكنك فقط وضعها هكذا، وهذا سيكون 15.
"Oh.  So you’re saying you take this, like on a hinge.",teacher,11,0,0.0,,0.0,إذاً تقولين أنكِ تأخذين هذا على مقربة
Yeah.,student,1,0,,,,-أجل، أجل
And turn it around this way so that it comes out like that?,teacher,13,0,,,0.0,وتدورها بهذه الطريقة حتى تخرج هكذا؟
"Yes.  And then you [inaudible] 15 by 4 array – I mean, 15 by 8 array.",student,16,2,,0.0,,نعم. ومن ثم أنت [غير مستمع] 15 على 4 صف  أعني، 15 على 8 صف.
Very good.  Can everybody see that?  Nice explanation.  Nice job.  Take a bow.,teacher,13,0,0.0,,0.0,جيد جداً، هل يمكن للجميع أن يروا ذلك؟ تفسير جيد، عمل جيد، اقفز
No.,student,1,0,,,,-كلا .
"Okay.  You have 15 by 8 over here and Student M divided it up in half.  So what are the dimensions of this side of the array, Student W?  Look up here.  What are the dimensions of this half of this 15 by 8 array?  4 times 15 or 15 times 4.  On this side, Student E?",teacher,57,5,,,0.0,حسنا. لديك 15 × 8 هنا و الطالب M تقسيمها إلى النصف. اذا ما هي أبعاد هذا الجانب من الترتيب، الطالب W؟ انظر هنا. ما هي أبعاد هذا النصف من هذا الترتيب 15 × 8؟ 4 × 15 أو 15 × 4 على هذا الجانب، الطالب E؟
15 times 4.,student,3,0,,,,15 × 4
15 times 4 again.  And can somebody explain with Student C did? [Inaudible.],teacher,13,0,,,1.0,15 × 4 مرة أخرى. ويمكن لأحد أن يشرح مع الطالب C فعل؟
He [inaudible] the other side.,student,5,0,,,,هو [غير مسموع] الجانب الآخر.
So he took the 30 by 4 array and did what?,teacher,11,1,1.0,,0.0,إذاً أخذ المجموعة 30×4 وماذا فعل؟
And then [inaudible] in half?,student,5,0,,,,ثم [غير مسموع] في النصف؟
"He like put it on a hinge and swung it around so that it can go down here.   And then he made a new array here, which was what?  What were the dimensions of this new array he made, Student C?",teacher,41,3,0.0,,0.0,كان يضعها على زجاجة و يدور حولها حتى تتمكن من الانزلاق إلى هنا ثم قام بإنشاء صف جديد هنا، الذي كان ماذا؟ ما هي أبعاد هذا المصفوف الجديد
"15 times 4 – no, 5.",student,6,0,,,,15 × 4  لا، 5.
"15 times what?  Remember, he had 4 on this side and then another 4 now.",teacher,15,0,1.0,,0.0,15 مرة ماذا؟ تذكر، كان لديه 4 على هذا الجانب ثم 4 أخرى الآن.
"Oh, 8.",student,2,0,,,,ثمانية
"15 times 8, right?  He doubled the size of this and made this size half.  It’s a nice picture.  Let me show it on here where it’s a little easier to see, perhaps. So what Student A did was she took the – excuse me, not Student A – Student M did, was she took a 15 by 4 array like this. Let’s see – one, two, three – 15 by 8 array.  Excuse me. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.  Did I count right? 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15.  By 8 array.  Now, I don’t know if I’ll be able to fit 8.  It doesn’t look like I’ll be able to fit a 30 by 4 array on here.  All right.  So I have 15 over here, 8 over here. And what Student M did is we took that and divided it right in half. How can we do the opposite thing, from out from Student M’s to show what Student C – how can we go backwards to show Student C’s original 30 by 4 array?  What would we have to do?  Student C took that long 30 by 4 array and made it on a hinge, and put them side by side, right – kind of in half, and then swung it around to make this.  What would we have to do to Student M’s to make Student C’s original one? Student B?",teacher,252,7,,,0.0,"15 × 8, صحيح؟ ضاعف حجم هذا وجعل هذا الحجم نصف.  صورة جميلة. دعوني أريها هنا حيث  هو أسهل قليلاً في الرؤية، ربما. لذلك ما فعله الطالب A هو أنها أخذت  عذراً لي، وليس الطالب A  الطالب M، هو أنها أخذت 15 × 4 الترتيب مثل هذا. دعونا نرى  واحد، اثنان، ثلاثة  15 × 8 الترتيب. عذراً لي. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12. هل عدت الحق؟ 1, 2, 3, 4, 5, 6, 6, 6, 6, 7, 8, 9, 10, 10, 8, 8, 8, 10, 11, 12, 13, 14, 15."
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Take half of it, so we have 15 by 4 and 15 by 4.  And take it around, swing it around, or cut it and move it to the top, right?  So then you’d have a new array that would be pretty big, that would show what?  What would be the dimensions of that new array?  Student D?",teacher,58,3,,,0.0,خذ نصفها، لذلك لدينا 15 على 4 و 15 على 4. وخذها حولها، واصعدها حولها، أو قطعها ونتحركها إلى الأعلى، أليس كذلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
What.,teacher,1,0,,,0.0,-ماذا؟
30 times 4.,student,3,0,,,,30 × 4
"30 times 4.  I’d take this 4 by 15 and put it up here.  It would still be 4, and then it would be 30 times 4.  Two 15s, right?  Excellent.  In terms of, let’s say, candy bars and rows, or apples and crates, or apples and rows, what would it be?  What could you say?  Student C?",teacher,58,0,,,1.0,30 × 4. سأأخذ هذا 4 × 15 و أضعها هنا. سيكون لا يزال 4، ثم سيكون 30 × 4. اثنان من 15، أليس كذلك؟ ممتازة. من حيث، دعونا نقول، شريط الحلوى والسلسلة، أو التفاح والصناديق، أو التفاح والسلسلة، ما هو؟ ماذا يمكنك أن تقول؟ الطالب C؟
In terms of apples and chocolate bars?,student,7,0,,,,من حيث التفاح والشوكولاتة؟
"Chocolate bars and rows, or apples and rows.  Which one do you want to use?",teacher,15,0,1.0,,0.0,شريط الشوكولاتة والصفوف، أو التفاح والصفوف.
