text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"[Inaudible] So Student S, this is the question that you're gonna work on.  Miss S sells bags of oranges in a grocery store. There's four oranges in each bag.  David bought six bags of oranges to his class, so how many did David buy? Nope.  Put those back.  You're gonna draw these.",teacher,52,0,0.0,,0.0,إذاً الطالب (س) ، هذا هو السؤال الذي ستعمل عليه الآنسة (س) تبيع حقائب من البرتقال في متجر البقالة، هناك أربعة البرتقال في كل حقيبة.
It would be four of six.,student,6,0,,,,سيكون أربعة من ستة.
"Shh.  The instructions said that you're gonna draw how you solve it.  We're not using – we're not using those yet. Student S, go ahead and place them in the bins so they don't break up.  Thank you.  [Inaudible]  Go ahead and throw out the [gum] all right?  Sit down.  Student S, sit down.",teacher,54,0,0.0,,0.0,التوجيهات تقول أنك سوف ترسم كيفية حلها. نحن لا نستخدم  نحن لا نستخدم هذه حتى الآن. الطالب S، اذهب ووضعها في القمامة حتى لا تتحطم. شكرا لك. [لا يمكن سماع] اذهب ورمي [العلكة] حسنا؟ اجلس. الطالب S، اجلس.
Only he doesn't want me to sit down.,student,8,0,,0.0,,فقط أنه لا يريدني أن أجلس
No.  You just sit there.,teacher,5,0,1.0,,0.0,لا، فقط اجلس هناك
Why does she get [out there]?,student,6,0,,,,لماذا تخرج؟
There are five there.,teacher,4,0,0.0,,0.0,هناك خمسة هناك.
Miss S sells bags of oranges in a grocery store.  There are 12 oranges in each bag.  David brought six bags of oranges to bring to his class.  How many oranges did David buy?,student,34,0,,0.0,,الآنسة س تبيع حقائب من البرتقال في متجر البقالة هناك 12 برتقال في كل حقيبة ديفيد جلب ست حقائب من البرتقال لجلبها إلى صفيه كم عدد البرتقال اشترى ديفيد
So how could you draw a picture showing how you figured it out? Or could you draw a picture that represents it that would help you solve it?,teacher,28,0,0.0,,1.0,إذاً كيف يمكنك رسم صورة تشير إلى كيفية اكتشافها؟ أو يمكنك رسم صورة تمثلها التي تساعدك على حلها؟
Like an array.,student,3,1,,,,مثل المجموعة
Sure.,teacher,1,0,,,0.0,-بالطبع
[Inaudible] that represents the oranges.,student,5,0,,,,الذي يمثل البرتقال.
"You could do that as well.  Whatever you're most comfortable with.  This is for Step 2.  You're gonna solve the questions on 41, page 41.  And then you're gonna choose one of the two to draw a picture and show how you solved it. And you could just be copying down what you had here.",teacher,55,0,0.0,,0.0,يمكنك أن تفعل ذلك أيضاً، أيّاً كان ما تشعرين بالراحة به، هذا للخطوة الثانية، سوف تحلّ الأسئلة الموجودة في 41، الصفحة 41، ومن ثمّ ستختارين إحداهما لترسم صورة وتظهر كيف حلّته، ويمكنك فقط نسخ ما لديك هنا.
I want to use the [Inaudible].,student,6,0,,,,أُريدُ أَنْ أَسْتَعْملَ [لا يُسمَعُ].
"Student S, when you're done with that question move on to board.  Step two.  Hmm?  What does step two say?",teacher,20,0,0.0,,1.0,الطالب (س) ، عندما تنتهي من هذا السؤال تحرك إلى الطائرة الخطوة الثانية ماذا تقول الخطوة الثانية؟
If we're talking can the recorder –,student,7,0,,,,إذا كنا نتحدث يمكن للمسجل 
It'll record – probably record your voice but it won't record a picture of you.,teacher,15,0,1.0,,0.0,ربما سيقوم بتسجيل صوتك لكنه لن يقوم بتسجيل صورة لك
It will record my voice?,student,5,0,,,,سوف تسجل صوتي؟
"Mm-hmm.  It's recording right now.  So Student J, open up to page 41.  Hmm?  So, Student T, open up to page 41.",teacher,22,0,1.0,,0.0,إنها تسجل الآن لذا الطالب ج، افتح إلى الصفحة 41
[Student C] smelled oranges.,student,4,0,,,,[الطلاب C] رائحت البرتقال.
Mm-hmm.,teacher,1,0,,,0.0,-حسناً
[Inaudible]  Where's the other part?,student,5,0,,,,أين الجزء الآخر؟
"So what I want you to do is solve question one.  Student J, let's put",teacher,15,0,0.0,,0.0,لذا ما أريده منك هو حل السؤال الأول
The machine is recording me.,student,5,0,,,,الآلة تسجلني
Pencils over here.  Put the other pencils over here and solve this one.  If you need manipulatives to solve two then I'll let you get them then 'cause two is kind of different.,teacher,33,0,0.0,,0.0,أقلام هنا ضع الأقلام الأخرى هنا وحل هذه إذا كنت بحاجة للتلاعب لحل اثنين سأدعك تحصل عليها بعد ذلك لأن اثنين مختلف نوعا ما
Are we gonna watch the tape?  Hear –,student,8,0,,0.0,,هل سنشاهد الشريط؟
I'm not even gonna watch the tape.  I'm just gonna send it in.,teacher,13,0,1.0,,0.0,لن أشاهد الشريط، سأرسله فحسب
Who's gonna watch the tape?,student,5,0,,,,من سيشاهد الشريط؟
The researchers who want us to analyze or observe our math lessons.,teacher,12,0,1.0,,0.0,الباحثون الذين يريدون منا تحليل أو مراقبة دروس الرياضيات.
What happens if something bad gets on the tape?,student,9,0,,0.0,,ماذا سيحدث إذا ظهر شيء سيء على الشريط؟
Then I'm sure it will be dealt with.  But there's nothing bad that's gonna be on the tape.,teacher,18,0,1.0,,0.0,إذاً أنا متأكد من أن الأمر سيتم التعامل معه لكن لا شيء سيء سيكون على الشريط
Yeah.,student,1,0,,,,-أجل، أجل
So solve this.,teacher,3,0,,,0.0,لذا قم بحل هذا
What if one of us did have a problem with each other?,student,12,0,,0.0,,ماذا لو كان أحدنا لديه مشكلة مع بعضنا البعض؟
I'm not gonna talk about that right now because it's more than likely to have someone try and make that happen.  So we're just gonna get our math work done.,teacher,30,0,1.0,,0.0,لن أتحدث عن ذلك الآن لأنه من المحتمل أن يحاول شخص ما تحقيق ذلك لذا سنقوم بعمل الرياضيات فقط
Student J?,student,2,0,,,,الطالب (جي) ؟
Yes.,teacher,1,0,,,0.0,-أجل، أجل
Yesterday about the [book]?,student,4,0,,,,بالأمس عن [الكتاب]؟
Mm-hmm.,teacher,1,0,,,0.0,-حسناً
Technically it wasn't actually me who wrote it and so I only took the blame because of – I wanted a,student,21,0,,0.0,,من الناحية الفنية لم يكن في الواقع أنا من كتبها وبالتالي أخذت اللوم فقط بسبب
[Diploma]?,teacher,1,0,0.0,,0.0,[دبلوم]؟
Yeah.  To have a party.,student,5,0,,,,أجل، لإقامة حفلة
Okay.  All right.  So you didn't in fact write it?,teacher,10,0,0.0,,0.0,حسناً، حسناً، إذاً أنت لم تكتبها في الواقع؟
Nuh-uh.,student,1,0,,,,(نوح)
"Okay.  Well, let me pass that along to Ms. C., okay?",teacher,11,0,,,0.0,حسناً، دعيني أنقل هذا إلى السيدة (سي) ، حسناً؟
Okay.,student,1,0,,,,-حسناً
I'll do that.  Thank you for telling me.  All right?,teacher,10,0,,,0.0,سأفعل ذلك، شكراً على إخبارك لي، حسناً؟
May I please have a pencil?,student,6,0,,,,أيمكنني الحصول على قلم رصاص من فضلك؟
Right over there.  Hmm?  You have two minutes.,teacher,8,0,0.0,,0.0,هناك، لديك دقيقتين
Can I go after her?,student,5,0,,,,هل يمكنني الذهاب خلفها؟
Go – actually let's wait a second.  What work have you done so far?  Work on it.  Get something –,teacher,20,0,1.0,,0.0,اذهب  في الواقع دعونا ننتظر ثانية. ما العمل الذي قمت به حتى الآن؟ العمل عليه. الحصول على شيء 
Can I work on [Inaudible],student,5,0,,,,هل يمكنني العمل على [لا يمكن سماع]
"Mm-hmm.  What are we doing right now?  Page 41, please.",teacher,10,0,1.0,,0.0,ماذا نفعل الآن؟ صفحة 41، من فضلك
He said a bad word. Did I say a bad word?,student,11,0,,0.0,,لقد قال كلمة سيئة هل قلت كلمة سيئة؟
Yes?,teacher,1,0,0.0,,0.0,-أجل؟
Are we supposed to do this from two or – ?,student,11,0,,0.0,,هل من المفترض أن نفعل هذا من اثنين أو  ؟
"Yes.  And if you need to use grid paper or [300th] chart or cubes, you can use those.  Okay?",teacher,19,1,0.0,,0.0,نعم، وإذا كنت بحاجة إلى استخدام ورقة الشبكة أو الرسم البياني أو الكوبات، يمكنك استخدام تلك، حسناً؟
For this?,student,2,0,,,,من أجل هذا؟
"Mm-hmm.  Okay, Student S, now that you solved it this way I want you to draw a picture of how you solved it and then write the word problem underneath it.  Mm-hmm.",teacher,32,0,,,0.0,حسناً، الطالب (س) ، الآن بعد حلّه بهذه الطريقة أريدك أن ترسم صورة لكيفية حلّه ثم تكتب مشكلة الكلمة تحتها
[Inaudible] paper?,student,2,0,,,,ورقة غير مسموعة؟
Step two.  You're gonna draw how you solved it.  I actually want to see it on paper.  I want to see that on this paper.,teacher,25,0,,,0.0,الخطوة الثانية، سوف ترسم كيف حلته، أريد أن أرى ذلك على الورق، أريد أن أرى ذلك على هذا الورق.
So I solve it again?,student,5,0,,,,إذاً سأحل الأمر مجدداً؟
No.  You can just copy that down onto here.  Put your name down,teacher,13,0,1.0,,0.0,لا، يمكنك فقط نسخ ذلك هنا، ضع اسمك هنا
For which problem?  Problem one or problem two?,student,8,0,,0.0,,للمشكلة الأولى أم المشكلة الثانية؟
Either one.,teacher,2,0,1.0,,0.0,أياً كان.
And then right a story about it?,student,7,0,,,,ومن ثم قصة عن ذلك؟
"No.  Let go.  We keep our hands to our self, Student J.",teacher,12,0,0.0,,0.0,لا، دعونا نذهب، سنحافظ على أيدينا لنفسنا، الطالب (جي)
And then – ?,student,4,0,,,,و بعدها ؟
[Inaudible]  Hmm?,teacher,2,0,,,0.0,[غير مسموع] Hmm؟
Do I have to draw a different story [probably]?,student,9,0,,0.0,,هل يجب أن أرسم قصة مختلفة؟
Or show how you solved it on paper.  No.  I don't want you to write a story problem.  I want you to show how you solved one of these problems on the paper.  So either copy that down onto here or copy this down onto –,teacher,46,0,1.0,,0.0,لا اريدك ان تكتب مشكلة قصة اريدك ان تظهرك كيف حلتي واحدة من هذه المشاكل على الورق
[Inaudible] word problems?,student,3,0,,,,مشاكل في الكلمات؟
"No, I just want you to show how you solved this problem or how you solved this problem on that paper.",teacher,21,0,,,0.0,لا، أنا فقط أريد منك أن تظهر كيف حل هذه المشكلة أو كيف حل هذه المشكلة على تلك الورقة.
You mean write a word problem [Inaudible],student,7,0,,,,تعني كتابة مشكلة كلمة [لا يمكن سماعها]
Not a word problem.  The word problem below it.  Draw the solution and then write the word problem underneath it.,teacher,20,1,1.0,,0.0,لا مشكلة الكلمة، مشكلة الكلمة تحتها، رسم الحل ثم اكتب مشكلة الكلمة تحتها.
Mr. A?,student,2,0,,,,سيّد (أ) ؟
Yes?,teacher,1,0,,,0.0,-أجل؟
What are you supposed to do on this paper?,student,9,0,,0.0,,ماذا يفترض بك أن تفعل في هذه الورقة؟
Hmm?,teacher,1,0,0.0,,0.0,هل هذا صحيح؟
He just [answered] us.,student,4,0,,,,لقد أجابنا فحسب
"Can you explain it?  Yes, Student J?",teacher,7,0,,,1.0,هل يمكنك أن تشرح ذلك؟
I'm getting confused.  So –,student,5,0,,,,أنا أصبح مشوشاً
Okay.  So why don't you read this problem out loud to me?,teacher,12,0,0.0,,1.0,حسناً، لما لا تقرأ هذه المشكلة بصوت عال لي؟
Miss S sells bags of oranges in her grocery  --,student,10,0,,0.0,,الآنسة (س) تبيع حقائب من البرتقال في متجرها
Grocery.,teacher,1,0,1.0,,0.0,البقالة.
-- grocery store.  There are four oranges in the bag.,student,10,0,,0.0,,هناك أربعة برتقال في الحقيبة
Each bag.,teacher,2,0,1.0,,0.0,كل حقيبة
I mean each bag.  David bought six bags of oranges to bring to his class.  How many oranges did David buy?,student,21,0,,0.0,,أعني كل حقيبة (ديفيد) اشترى ستة حقائب من البرتقال لأحضرها إلى صفيه كم عدد البرتقال التي اشترىها (ديفيد) ؟
So how many bags are there?,teacher,6,0,1.0,,0.0,إذاً كم عدد الحقائب الموجودة؟
There's four oranges in each bag.,student,6,0,,,,هناك أربعة برتقال في كل حقيبة.
And we said that we circle important number and underline important words.,teacher,12,2,0.0,,0.0,ونحن نقول أننا نقوم بعمل دائرة حول العدد المهم وتأكيد الكلمات المهمة.
[First one].,student,2,0,,,,[الأول واحد].
And how many – okay but then what?  Six bags of oranges?,teacher,12,0,,,0.0,وكم عدد الـ  حسنا لكن ماذا بعد ذلك؟ ستة أكياس من البرتقال؟
And then [I think I'm] [Inaudible].,student,6,0,,,,ومن ثم [أعتقد أنني] [غير قابل للسمع].
What's that?  Open up to page 41.,teacher,7,0,0.0,,0.0,ما هذا؟ افتح إلى الصفحة 41
Might be [Inaudible] Might be recording me because –,student,9,0,,0.0,,قد يكون [لا يمكن سماع] قد يكون تسجيل لي لأن 
"So page two.  So question two, Student S.",teacher,8,0,0.0,,0.0,إذاً الصفحة الثانية، السؤال الثاني، الطالب S.
In all that [charting] that you had in the book she [Inaudible] like that.,student,14,0,,0.0,,في كل ما كتبتموه في الكتاب كانت مثلها.
Okay.  I'll let –,teacher,4,0,0.0,,0.0,حسناً، سأترك
Do you have to do forty-six or [Inaudible],student,8,0,,0.0,,هل يجب أن تفعل أربعين وستة أو [لا يمكن سماع]
Mm-hmm.,teacher,1,0,0.0,,0.0,-حسناً
[Forty]?,student,1,0,,,,[أربعين]؟
"Mm-hmm.  Student S?  I don't think that needed to be opened up so why don't you put the things back in that tray.  Isn't there a tray with some things in it?  Put the fraction pieces back in, please.",teacher,39,1,,,0.0,الطالب (س) ، لا أعتقد أنه كان من الضروري فتحها لذا لماذا لا تضع الأشياء مرة أخرى في تلك الصحنة؟ أليس هناك صحن مع بعض الأشياء فيه؟
This is going to be easy.  The second one's easy.,student,10,0,,0.0,,هذا سيكون سهلاً الثاني سيكون سهلاً
"One, two, three, four, five, six.  So this is what?  Eight plus eight plus eight.  Can you show me how you added those to three – what numbers together and came up with 32?  When you're ready, Student K, raise your hand and I'll come take a look.",teacher,48,0,0.0,,0.0,واحد، اثنان، ثلاثة، أربعة، خمسة، ستة. إذا ما هو هذا؟ ثمانية زائد ثمانية زائد ثمانية. هل يمكنك أن تظهر لي كيف قمت بإضافة هذه إلى ثلاثة  أي أرقام معا وجاءت إلى 32؟ عندما تكون جاهزا، الطالب ك، رفع يدك وسوف يأتي لألقي نظرة.
"I need help, Mr. A. Can I get some water?",student,10,0,,0.0,,أحتاج للمساعدة، سيد (إي) هل يمكنني الحصول على بعض الماء؟
"No.  No.  Why don't you draw – instead of writing down, why don't you try drawing?  How many bags are – did David buy?",teacher,24,0,0.0,,1.0,لا، لا. لماذا لا ترسم  بدلاً من الكتابة، لماذا لا تحاول الرسم؟ كم حقيبة  اشترى ديفيد؟
Six.,student,1,0,,,,ستة.
Six?  So why don't you draw six bags?  How many oranges are in each bag?,teacher,15,0,,,0.0,ستة، لماذا لا ترسم ستة حقائب؟ كم عدد البرتقال في كل حقيبة؟
Four.,student,1,0,,,,أربعة.
"Ooh.  Let's try solving it that way.  Drawing the picture. Either big in it.  Yes, Student K?",teacher,17,0,,,0.0,دعونا نحاول حل الأمر بهذه الطريقة، نرسم الصورة، إما كبيرة فيها.
I need help.,student,3,0,,,,أنا بحاجة لمساعدة.
Student G?,teacher,2,0,,,0.0,الطالب جي؟
It's not even going in.,student,5,0,,,,إنه لن يدخل حتى
[Inaudible],teacher,1,0,0.0,,0.0,[غير مسموع]
Four times six. Count to four six times.,student,8,0,,0.0,,أربع مرات ستة عد إلى أربع مرات ستة
Go get a drink of water.  So draw a picture.  Okay.  So – and what does a picture represent?,teacher,19,0,0.0,,0.0,اذهب واحصل على مشروب من الماء. لذا ارسم صورة. حسناً. إذاً  وماذا تمثل صورة؟
Six bags?,student,2,0,,,,ستة أكياس؟
So each of this is a bag?  And how many are in each bag?,teacher,14,0,,,0.0,إذاً كلّ هذه حقيبة، وكم عدد هذه في كلّ حقيبة؟
Four.,student,1,0,,,,أربعة.
"So do – go ahead and fill in the four.  Okay, Student L, where's your math book?",teacher,17,0,,,0.0,حسناً، الطالب L، أين كتاب الرياضيات الخاص بك؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay, Student L?  Is this what you were looking for?  It was –",teacher,13,0,,,0.0,حسناً، الطالب (إل) هل هذا ما كنت تبحث عنه؟
It was on the floor.,student,5,0,,,,كان على الأرض
It was on the floor.  [Make sure it goes in this.],teacher,11,0,1.0,,0.0,كان على الأرض [تأكد من أنها تدخل في هذا.]
It is –,student,3,0,,,,إنه كذلك
So what you come up with?,teacher,6,0,,,0.0,إذاً ما الذي توصلت إليه؟
Thirty-four.,student,1,0,,,,أربعة وثلاثون
Great.  So make sure you put your answer in here and then I [Inaudible],teacher,14,0,,,0.0,عظيم، لذا تأكد من وضع إجابتك هنا ومن ثم أنا
Mr. A. Can I use the bathroom?,student,7,0,,,,سيّد (إي) ، هل يمكنني استخدام الحمام؟
Show me how you solved it?,teacher,6,0,0.0,,1.0,أرني كيف حلته؟
Can I use the bathroom?,student,5,0,,,,هل يمكنني استخدام الحمام؟
"Student A, come on up.  Hmm?  Not right now.",teacher,9,0,1.0,,0.0,الطالب (إي) ، تعال ليس الآن
"[On the] word problem, do the words?",student,7,0,,,,مشكلة الكلمات، هل الكلمات؟
Draw your solution on that white line – on that white paper and then write that word problem underneath it.,teacher,20,2,1.0,,0.0,رسم الحل الخاص بك على ذلك الخط الأبيض  على ذلك الورق الأبيض ثم كتابة هذه الكلمة مشكلة تحتها.
Oh.,student,1,0,,,,-أوه .
"Mm-hmm.  So what's your answer?  How many oranges did he how many oranges?  Yes, so erase.",teacher,16,0,,,0.0,إذاً، ما هو إجابتك؟ كم عدد البرتقال التي قام بها؟
24 oranges.,student,2,0,,,,24 برتقال
That's [okay] [Inaudible],teacher,3,0,,,0.0,هذا [حسناً] [غير قابل للسمع]
"I [would have said], like [Inaudible].",student,6,0,,,,أنا [يجب أن أقول]، مثل [غير مستمع].
"Well, here's what I want you to do.  I want you to circle the important numbers and underline the important words and that should tell you whether or not it's multiplication or division.  And when you think you know I want you to compare your ideas to Student L's.",teacher,49,4,0.0,,0.0,حسناً، إليك ما أريده منك أن تفعله. أريد منك أن تقوم بعمل دائرة حول الأرقام المهمة وتؤكد الكلمات المهمة والتي يجب أن تخبرك ما إذا كانت مضاعفة أو تقسيم. وعندما تعتقد أنك تعرف أريد منك أن تقارن أفكارك مع الطالب L.
[I think it's division].,student,4,1,,,,[أعتقد أنه التقسيم].
[Inaudible] not this one.,teacher,4,0,,,0.0,[لا يسمع] ليس هذا واحد.
I did four times six and it gave me 24. [Inaudible] Last week Ms. S ordered six boxes of oranges.,student,20,0,,0.0,,فعلت أربع مرات ستة وأعطيت لي 24 الأسبوع الماضي السيدة S طلب ستة صناديق من البرتقال.
"So can you draw a representation of this?  Instead of – that – what are my important words in numbers?  I want you to underline the important words, circle the important numbers.",teacher,32,2,0.0,,0.0,لذا هل يمكنك رسم تمثيل لهذا؟ بدلا من  أن  ما هي كلماتي الهامة في الأرقام؟ أريد منك أن تؤكد الكلمات الهامة، دائرة الأرقام الهامة.
That was forty.,student,3,0,,,,كان ذلك أربعين.
"Forty what?  And what is it they're talking about that has forty oranges inside?  All right.  Great.  Is that a number or -- ? [Beeping alarm]  Ladies and gentleman, I'm going to give you about four more minutes.  And then in four minutes I want us to talk about how questions one and two are related.  If you've already moved oranges.",teacher,61,0,,,0.0,أربعين ماذا؟ وما الذي يتحدثون عنه الذي يحتوي على أربعين برتقال في الداخل؟ حسناً. عظيم. هل هذا رقم أو --؟ سيداتي سادتي، سأعطيكم أربع دقائق أخرى. وبعد أربع دقائق أريد أن نتحدث عن كيفية ارتباط السؤال الأول والثاني. إذا كنتم قد نقلتم البرتقال بالفعل.
I [Inaudible] boxes.,student,3,0,,,,أنا [لا يمكن سماع] صناديق.
Now you have boxes.  How many boxes are there?,teacher,9,0,,,0.0,الآن لديك صناديق كم عدد صناديق هناك؟
Six?,student,1,0,,,,ستة؟
Okay.  So try drawing your boxes again.  And how many are in each box?,teacher,14,0,,,0.0,حسناً، حاولي رسم صناديقك مرة أخرى، وكم عدد الصناديق في كل صناديق؟
Forty?,student,1,0,,,,أربعين؟
So what goes in each box?,teacher,6,0,,,0.0,إذاً ما الذي يقع في كل صندوق؟
[Forty]?,student,1,0,,,,[أربعين]؟
So are you gonna make 40 circles this time or do something else?,teacher,13,1,,,0.0,إذاً هل ستقومين بعمل 40 دائرة هذه المرة أم تفعلين شيئاً آخر؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay.  I have one question for you, Student K.  Student K? Instead of tally marks, can you just write the number 40 in each box?  Do you think you can do that and still figure it out?  Try that because I think you might find that is a more efficient way of solving it.  Okay?  So what number is gonna go there?",teacher,62,0,,,0.0,حسنا، لدي سؤال واحد لك، الطالب ك. الطالب ك؟ بدلا من علامات العد، هل يمكنك فقط كتابة الرقم 40 في كل مربع؟ هل تعتقد أنك يمكن أن تفعل ذلك ومع ذلك معرفة ذلك؟ حاول ذلك لأنني أعتقد أنك قد تجد أن هذا هو وسيلة أكثر كفاءة لحل ذلك. حسنا؟
Forty.,student,1,0,,,,أربعين
"Okay.  Yeah.  Student J, bring page 41 over here.  Bring page 41 over here.  So now try solving it.",teacher,19,0,,,0.0,حسناً، أجل، الطالب (جي) ، أحضر الصفحة 41 إلى هنا، أحضر الصفحة 41 إلى هنا.
What happened?  Is it recording me?,student,6,0,,,,ماذا حدث، هل تسجلني؟
"It's okay.  Student J, what work have you done so far?",teacher,11,0,0.0,,0.0,حسناً، الطالب (جاي) ، ما العمل الذي قمت به حتى الآن؟
Why are they [Inaudible] and they record me?,student,8,0,,0.0,,لماذا هم [لا يسمعون] ويُسجلونني؟
You need to solve problems one and two.,teacher,8,0,0.0,,0.0,عليك حل المشاكل الأولى والثانية
One and two?,student,3,0,,,,واحد و اثنان؟
Right now on page 41.,teacher,5,0,,,0.0,الآن على الصفحة 41
Whew.,student,1,0,,,,-أجل .
"Look at the relationship between this number and that number. This number and that number.  Are you asking me or telling At your seat right there.  Keep your things on your desk. Okay.  Now, it's not six bags.  It's six boxes and how many are in each box?  Student I?",teacher,50,0,,,0.0,انظروا إلى العلاقة بين هذا الرقم و ذلك الرقم هذا الرقم و هذا الرقم هل تسألني أو تقولين في مقعدك هناك
"Mr. A.?  It's difference 280, right?  It is 280.  Can I use a ruler?",student,14,1,,0.0,,سيّد (إيه) ، الفرق هو 280، صحيح؟
You may.,teacher,2,0,0.0,,0.0,يمكنك ذلك
It's 280.,student,2,0,,,,إنها 280.
"No, it's not.  I want you to go back and double check your math.",teacher,14,0,,,0.0,لا، ليس كذلك أريدك أن تعود وتحقق من الرياضيات
"Mr. A., can I get crayons?",student,6,0,,,,سيّد (إي) ، أيمكنني الحصول على أقلام؟
"Nope.  I need five and we'll see like what's [Inaudible] five from first.  Thank you, Student J.  Thank you, Student J. Thank you, T.  Student J? So let's talk about how the questions one and two are related.  Question one it says what?  It's six bags of four.  And hand if you can tell me what your answer was?  How many oranges was that?  Student I?",teacher,66,0,0.0,,0.0,لا. أنا بحاجة إلى خمسة وسنرى ما هو [لا يمكن سماع] خمسة من البداية. شكراً، الطالب J. شكراً، الطالب J. شكراً، الطالب J. شكراً، الطالب T. دعونا نتحدث عن كيفية علاقة الأسئلة الأولى والثانية. السؤال الأول يقول ماذا؟ انها ستة أكياس من أربعة. واليد إذا كنت تستطيع أن تخبرني ما كانت إجابتك؟ كم من البرتقال كان ذلك؟ الطالب I؟
Four.,student,1,0,,,,أربعة.
And what equation did you use to solve it?,teacher,9,1,,,1.0,وما هي المعادلة التي استخدمتها لحلها؟
Six times what [Inaudible],student,4,0,,,,ست مرات ما [غير مسموع]
"Now how 'bout the second one?  Shh.  Student K., what did you come up with an answer for the second one?  Question two. 240.  Can any – can someone raise their hand and tell me what equation they used to solve it?  Student A?",teacher,44,1,,,1.0,هل يمكن لأي شخص أن يرفع يده ويقول لي ما هي المعادلة التي استخدمها لحلها؟ الطالب أ؟
