text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Write the letter.  No, it says write the letter of the shape that has more than one line of symmetry. So, he says B.  Can you tell us why?  Could you show us where the lines of symmetry are in B?  Does everyone agree with that?",teacher,46,4,,,1.0,كتابة الحرف. لا، فإنه يقول كتابة الحرف من الشكل الذي لديه أكثر من خط واحد من التناظر. لذلك، وقال انه B. هل يمكنك أن تخبرنا لماذا؟ هل يمكنك أن ترينا أين خطوط التناظر في B؟ هل الجميع يوافقون على ذلك؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Does anybody think that there is another shape that has more than one line of symmetry?  Student S, what do you think has more than one line?",teacher,27,3,,,1.0,هل يعتقد أي شخص أن هناك شكل آخر لديه أكثر من خط واحد من التناظر؟ الطالب S، ما الذي تعتقد أن لديه أكثر من خط واحد؟
"Oh, more than one line?",student,5,1,,,,أكثر من سطر واحد؟
"It says more than one line.  So, we want to underline.  What would we underline and write the letter of the shape that has more than one line of symmetry?  So, let’s underline that.",teacher,34,6,1.0,,0.0,فهو يقول أكثر من خط واحد. لذا، نريد أن نبرز. ماذا سنبرز ونكتب حرف الشكل الذي لديه أكثر من خط واحد من التناظر؟ لذلك، دعونا نبرز ذلك.
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay.  So, it says, “B draw all the lines of symmetry into the shape you named.”  Are there any more lines of symmetry in this?",teacher,25,4,,,1.0,حسناً، إذاً، يقول، B رسم جميع خطوط التناظر في الشكل الذي قمت بتسميته. هل هناك أي خطوط التناظر في هذا؟
No.,student,1,0,,,,-كلا .
"No, good.  Okay.  So, I’m sorry, Student S, you said that there was one.  Was there another one that you found?",teacher,21,0,,,0.0,لا، جيد، حسناً، أنا آسفة، الطالب (س) ، قلت أن هناك واحدة، هل وجدت واحدة أخرى؟
"Yeah, it’s C.",student,3,0,,,,أجل، إنه (سي)
"So, can you come up here and show us how C would be a line of symmetry.  Thank you, Student A.  How many people agree with Student S?  Okay.  So, you show me where you think it is Student S. Does that look exactly – let’s take a look.  Does this piece look exactly like this piece if we fold it?",teacher,61,2,,,1.0,إذاً، هل يمكنك أن تأتي إلى هنا وتظهر لنا كيف أن C سيكون خط التماثل. شكراً، الطالب A. كم من الناس يوافقون على الطالب S؟ حسناً. إذاً، أرني أين تعتقد أنه الطالب S. هل هذا يبدو بالضبط؟ دعونا نلقي نظرة. هل تبدو هذه القطعة تماماً مثل هذه القطعة إذا قمنا بتثبيتها؟
Yes. No.,student,2,0,,,,أجل، كلاّ
How many people think it looks exactly like it?,teacher,9,0,,,1.0,كم من الناس يعتقدون أنها تبدو تماما مثل ذلك؟
[Inaudible],student,1,0,,,,[غير مسموع]
"No, I think this piece is gonna be much bigger than this piece when you fold it over.  Okay?  It’s gonna actually go more like this.  Okay.  So, that would not be line of symmetry. Okay.  So, we have B.  How many people got B? Good.  All right. So, draw all – so, now, on the second one.  It says, “The picture below shows one half of a symmetric shape.  The dotted line represents its line of symmetry.  Draw the other half of the shape.”  Student G, you think you can do that?  Would you like to come up and try?",teacher,101,6,,,1.0,لا، أعتقد أن هذه القطعة ستكون أكبر بكثير من هذه القطعة عندما تطويلها. حسناً؟ ستذهب في الواقع أكثر من هذا. حسناً. إذاً، هذا لن يكون خط التناظر. حسناً. إذاً لدينا B. كم عدد الأشخاص الذين حصلوا على B؟ جيد. حسناً. إذاً، رسم كل  الآن، على الثاني. يقول:  الصورة أدناه تظهر نصف الشكل التناظر. الخط المقطوع يمثل خط التناظر. رسم النصف الآخر من الشكل.  الطالب G، هل تعتقد أنه يمكنك القيام بذلك؟ هل تود أن تأتي وتحاول؟
Okay.,student,1,0,,,,-حسناً
"Student C, yeah, just get your things and you can go over to [inaudible]. How many people agree with that?  Student G, [inaudible] ’cause, now, I’m gonna have you do one more thing. How many people agree with that?  Okay.  Is there anybody that disagrees with that?",teacher,47,0,,,1.0,الطالب (ج) ، نعم، فقط أحضر أشيائك ويمكنك الذهاب إلى (لا يسمع) كم من الناس يوافقون على ذلك؟ الطالب (ج) ، [لا يسمع] لأن الآن، سأجعلك تفعل شيئاً واحداً آخر. كم من الناس يوافقون على ذلك؟ حسناً، هل هناك أي شخص يختلف مع ذلك؟
Wait.,student,1,0,,,,انتظروا
"Okay.  Can you do me a favor, since you’re up here, can you show me where the lines – if there’s another line of symmetry?  Is there another line of symmetry, do you think? Or is it just that one line of symmetry?  Awesome, that’s great.  Okay.  Everybody agree?",teacher,49,7,,,1.0,حسناً. هل يمكنك أن تفعل لي معروفاً، بما أنك هنا، هل يمكنك أن تريني أين خطوط  إذا كان هناك خط آخر من التناظر؟ هل هناك خط آخر من التناظر، هل تعتقد؟ أم أنها مجرد خط واحد من التناظر؟ رائع، هذا عظيم. حسناً. الجميع متفق؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Okay.  All right.  Number 3, “Which figure below has only one line of symmetry?  Show how you know.”  So, what am I gonna underline on that?",teacher,26,3,,,0.0,حسناً، حسناً، رقم 3، أي رقم أدناه لديه خط واحد فقط من التناظر؟
Which –,student,2,0,,,,أي 
Which figure below has only one line of symmetry?,teacher,9,2,,,0.0,أي رقم أدناه لديه خط واحد فقط من التماثل؟
One line of symmetry.,student,4,2,,,,خط واحد من التماثل.
"Excellent.  One line of symmetry and show how you know.  So, how would you show it?  By doing what?",teacher,19,2,,,1.0,ممتاز، خط واحد من التزاوج وتظهر كيف تعرف، لذا، كيف ستظهر ذلك؟
[Inaudible] of symmetry.,student,3,1,,,,[غير مسموع] من التماثل.
By what?,teacher,2,0,,,0.0,من خلال ماذا؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Yeah, you said by doing –",teacher,6,0,,,0.0,أجل، قلت بذلك
[Inaudible],student,1,0,,,,[غير مسموع]
"– the line in symmetry.  Good.  So, come on up here and show me which one has only one line of symmetry.  Remember what you underlined and go back and read that question afterwards and make sure that you did it right.  Which one has only one line of symmetry?",teacher,50,7,,,0.0, الخط في التناظر. جيد. لذا، تعال هنا وأرني أي واحد له خط واحد فقط من التناظر. تذكر ما تم التأكيد عليه والعودة وقراءة هذا السؤال بعد ذلك والتأكد من أنك فعلتها بشكل صحيح. أي واحد له خط واحد فقط من التناظر؟
"Do you like the – I mean, the ladder on the bottom or –",student,14,0,,0.0,,هل تحبين الدرج في الأسفل أو الدرج
"You can circle the one that you think is right, and then I’m gonna ask you to find the lines for me.  So, you want one with only one line of symmetry.  Okay.  So, show me the one line of symmetry.  How many people agree with that? Okay.  Did anybody see another line of symmetry in that shape?",teacher,58,8,0.0,,1.0,يمكنك أن تدور حول تلك التي تعتقد أنها صحيحة، ثم سأطلب منك أن تجد لي الخطوط. لذلك، تريد واحدة مع خط واحد فقط من التناظر. حسنا. لذلك، أرني خط واحد من التناظر. كم من الناس توافق على ذلك؟ حسنا. هل رأى أي شخص خط آخر من التناظر في هذا الشكل؟
"Oh, yeah.",student,2,0,,,,أوه، نعم.
"You did, okay.  Student C, can you come up and show me the other line of symmetry there then?",teacher,19,2,,,1.0,الطالب (سي) ، أيمكنك أن تأتي وتريني الخط الآخر من التناظر هناك؟
Of the other?,student,3,0,,,,من الآخر؟
"Is there another one?  Or are the others?  Whatever you want to do.  Oh, no, no.  I’m asking you about the other line of symmetry.  You said there’s another line of symmetry in that shape.",teacher,35,4,,,0.0,هل هناك خط آخر؟ أو هم الآخرون؟ أياً كان ما تريد فعله. أوه، لا، لا. أنا أسألك عن الخط الآخر من التناظر. قلت أن هناك خط آخر من التناظر في هذا الشكل.
Which ones?,student,2,0,,,,-أيهما؟
"Okay.  It’s a little bit off.  It would go in the middle.  What kind of a triangle is this, everyone?",teacher,20,1,,,0.0,حسناً، إنه خارج قليلاً، سيكون في الوسط، ما نوع مثلث هذا، الجميع؟
"Oh, oh –",student,3,0,,,,أوه، أوه 
"It’s called in [Elvis] and it’s all the sides are equal, so it’s called an –",teacher,16,0,,,0.0,يُدعى (إلفيس) وكل الجوانب متساوية، لذا يُدعى (إلفيس)
Equal –,student,2,0,,,,متساوية 
Equilateral triangle.,teacher,2,2,,,0.0,مثلث متساوي
It’s called an equilateral.,student,4,1,,,,يُسمى مساوية.
"Equilateral triangle.  So, on a equilateral triangle, look, we’ve got a line that comes this way, you got a line that comes this way and you got a line that comes this way.  So, I wasn’t sure that that is the only one with one line of symmetry.  No, that would not be our answer. Student N, you think you know?  Can you come up here?",teacher,66,9,,,0.0,"مثلث متساوي. اذا, على مثلث متساوي, انظر, لدينا خط يأتي من هذا الطريق, لديك خط يأتي من هذا الطريق و لديك خط يأتي من هذا الطريق. لذلك, لم أكن متأكدا من أن هذا هو الوحيد مع خط واحد من التناظر. لا, هذا لن يكون إجابتنا. الطالب N, هل تعتقد أنك تعرف؟ هل يمكنك الصعود هنا؟"
"Oh, I know.",student,3,0,,,,أوه، أنا أعرف.
Is Student N – is it okay – did Student N sign the sheet? Double check that.  Make sure he can be in the –,teacher,25,0,,,0.0,هل الطالب N  هل هو على ما يرام  هل الطالب N توقيع ورقة؟ تحقق من ذلك مرتين. تأكد من أنه يمكن أن يكون في 
Huh?,student,1,0,,,,هاه؟
"Did you sign this sheet so you can be videoed?  We’ll find out. Okay.  So, if we fold this over this way, it will look the same, right?  Can we fold it any other way?",teacher,35,0,,,0.0,هل وقعت على هذه الورقة لكي يتم تصويرك؟ سنكتشف ذلك. حسناً، إذا قمنا بتثبيتها بهذه الطريقة، ستبدو نفسها، صحيح؟ هل يمكننا أن نقوم بتثبيتها بطريقة أخرى؟
No.,multiple students,1,0,,,,-كلا .
"No, we can’t so that’s why we – how many lines of symmetry in G?  Can you show us, Student L?  You think there’s more than one in G?",teacher,29,2,,,1.0,لا، نحن لا نستطيع لذلك لماذا نحن لدينا عدد خطوط التناظر في G؟ هل يمكنك أن تظهر لنا، الطالب L؟ هل تعتقد أن هناك أكثر من واحد في G؟
There’s more [inaudible] it.,student,4,0,,,,هناك أكثر من ذلك.
"Okay.  So, I’m sorry, Student N, you’re in the video.  So, you need to be sitting in the back, hon.  Next time, maybe, more people will bring it. Are there any more than that?  So, if it’s a circle –",teacher,40,1,,,0.0,حسنا، أنا آسف، الطالب ن، أنت في الفيديو، لذا، أنت بحاجة إلى الجلوس في الخلف، عزيزي. في المرة القادمة، ربما، المزيد من الناس سيأتي به. هل هناك أي أكثر من ذلك؟
There’s a lot of lines.,student,5,1,,,,هناك الكثير من الخطوط
"Yeah, there’s a lot of lines.  Look at this.  So, you can keep going, right?  So, there’s many lines of symmetry in a circle.  What about this one?  Is this one symmetrical?",teacher,32,5,1.0,,1.0,نعم، هناك الكثير من الخطوط. انظر لهذا. لذلك، يمكنك الاستمرار، أليس كذلك؟ لذلك، هناك العديد من الخطوط من التناظر في الدائرة. ماذا عن هذا؟ هل هذا واحد متناظر؟
"Yes, yes.",student,2,0,,,,-أجل، أجل
Is F symmetrical?,teacher,3,1,,,0.0,هل F متماثل؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Student K, what do you think?",teacher,6,0,,,1.0,الطالب كيه، ما رأيك؟
Yes.,student,1,0,,,,-أجل، أجل
"So, you’re saying if you fold F, it’ll look exactly the same on the other side?",teacher,16,0,,,1.0,إذاً، هل تقصد أنه إذا قمت بتثبيت F، فسوف يبدو نفس الشيء تماماً على الجانب الآخر؟
No.,student,1,0,,,,-كلا .
Who can show me where it was gonna be exactly the same? Student M?,teacher,14,0,,,1.0,من يمكنه أن يظهر لي أين سيكون نفس الشيء بالضبط؟
Um.,student,1,0,,,,امم.
"Okay.  So, then, if I – hold on just a second, honey.  If I fold this, this way, isn’t this gonna look like this? Isn’t this gonna come down?  Yeah, I’m gonna fold this here.",teacher,35,0,,,0.0,حسناً إذاً، إذاً إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً، إذاً...
Oh.,student,1,0,,,,-أوه .
"Just be at the desk, please, and stay away from that table. It’s broken.  It’s okay.  Just leave it like that, please. Okay.  So, if I fold it, can you see that that wouldn’t be symmetrical?  It would not be the same, ’cause this would come down here.",teacher,48,1,,,0.0,فقط كن على الطاولة، رجاءً، وابتعد عن تلك الطاولة. إنها مكسورة. لا بأس. فقط اتركها هكذا، رجاءً. حسناً. إذاً، إذا قمت بتثبيتها، هل ترى أن هذا لن يكون متماثلًا؟ لن يكون هو نفسه، لأن هذا سينزل هنا.
Yeah.,student,1,0,,,,-أجل، أجل
"All right.  And what about, Student M, since you’re here, what about E?  Do you think E has more than one line of symmetry?",teacher,24,2,,,1.0,حسناً، وماذا عن الطالب M، بما أنك هنا، ماذا عن E؟ هل تعتقد أن E لديها أكثر من خط واحد من التناظر؟
Yes.,student,1,0,,,,-أجل، أجل
"Or does it have any lines of symmetry?  Okay.  So, everybody, any more lines of symmetry there?",teacher,17,4,,,1.0,حسناً، الجميع، هل هناك مزيد من خطوط التناظر هناك؟
Yeah.,multiple students,1,0,,,,-أجل، أجل
"Where would that be, Student S?  Come up, quickly.  Thank you, Student M.  What other line of symmetry would it have? Excellent.  So, if it has that line of symmetry, does it have another one?",teacher,35,4,,,1.0,أين سيكون ذلك، الطالب S؟ تعال، بسرعة. شكراً، الطالب M. ما خط التناظر الآخر سيكون له؟ ممتاز. إذاً، إذا كان لديه هذا الخط التناظر، فهل لديه خط آخر؟
That’s what I was drawing.,student,5,0,,,,هذا ما كنت ارسمه
"Very good, on the diagonal.  Well done. Okay.  So, let’s go back and look at our question one more time.  “Which figure below has only one line of symmetry?” What is it asking?  And which one is my answer?  Student A, what did it ask for?",teacher,46,3,0.0,,0.0,جيد جداً على الشاشة. جيد جداً. حسناً. لذا، دعونا نعود ونلقي نظرة على سؤالنا مرة أخرى.
They’re asking which shape only has one line of symmetry.,student,10,2,,0.0,,إنهم يسألون أي شكل لديه خط واحد فقط من التناظر
Right.  And what was our answer?,teacher,6,0,0.0,,0.0,صحيح، وكيف كانت إجابتنا؟
H.,student,1,0,,,,(إتش)
"H, excellent.  Okay, guys.  Please, Student A, can you put this overhead away for me, please? All right.  We’re gonna begin on our math investigations now. Thank you.  Thanks.  You can put that away now.  Now, we’re doing the math now, please. All right, everyone, as soon as you’re seated, I’ll tell you what we’re gonna do today.  Thank you. Thanks.  All right, everybody, so I’m gonna ask you to put your pencils down, sit up in good listening position.  Show me your best attention, ’cause we’re starting something new.  Student D, don’t be distracted, okay? All right, everybody, so, for the next few days, we’re gonna solving multiplication problems that are related to each other.  We’re gonna call these multiplication cluster problems. So, we know what multiplication is.  Oh, wrong, [inaudible] I’m sorry. Cluster problems.  So, if something’s a cluster, it means that they’re clustered together or they’re kind of in a bunch or in a group.  All right?  So, you might have a cluster of grapes.  You might have a cluster of children all huddled together. So, it’s kind of when things are all grouped together.  So, that’s a cluster.  Repeat the word cluster after me.",teacher,198,3,,,0.0,H، ممتاز. حسناً، يا رفاق. من فضلك، الطالب A، هل يمكن أن تضع هذه الرسوم العلوية بعيداً من أجلي، من فضلك؟ حسناً. سنبدأ في تحقيقات الرياضيات الآن. شكراً. شكراً. يمكنك أن تضع ذلك بعيداً الآن. الآن، نحن نقوم بالرياضيات الآن، من فضلك. حسناً، الجميع، بمجرد أن تجلسوا، سأخبركم بما سنفعله اليوم. شكراً. شكراً.
Cluster.,multiple students,1,0,,,,المجموعة.
"Cluster.  All right.  So, today, I want you to think about this final problem is this is the final problem.  Which one of these would actually help me to solve that?  Just think about it.  Don’t raise your hand until you’re ready, until you know for sure, which one might help you.  Can anybody see anything up there that would actually help them to solve 13 times 8?  Student K?",teacher,70,0,,,1.0,حسناً، اليوم، أريدكم أن تفكروا في هذه المشكلة النهائية هي هذه المشكلة النهائية. أي من هذه المشكلة ستساعدني في حلها؟ فكروا في ذلك فقط. لا ترفعوا أيديكم حتى تكونوا مستعدين، حتى تعرفوا بالتأكيد، أي من هذه المشكلة قد تساعدكم. هل يمكن لأي شخص أن يرى شيئاً هناك من شأنه أن يساعدهم في حل 13 × 8؟ الطالب ك؟
13 times 4.,student,3,0,,,,13 × 4
Why would 13 times 4 help you?,teacher,7,0,,,1.0,لماذا يساعدك 13 × 4؟
"Because, maybe, people don’t know 13 times 8, because of such high numbers, ’cause they could solve like the product of like a huge number.",student,25,1,,1.0,,لأن، ربما، الناس لا يعرفون 13 × 8 بسبب مثل هذه الأرقام العالية، لأنها يمكن أن تحل مثل ناتج من مثل عدد ضخم.
"Okay.  So, what’s the relationship between 13 times 4 and 13 times 8?",teacher,13,0,1.0,,0.0,حسناً، ما هي العلاقة بين 13 × 4 و 13 × 8؟
Because 13 times 4 is half of 13 times 8.,student,10,0,,1.0,,لأن 13 × 4 هو نصف 13 × 8.
"Excellent.  This is half of this.  So, in order to find the answer, we do this and then we do what to it?",teacher,23,0,1.0,,0.0,ممتاز، هذا هو نصف هذا، لذلك، من أجل العثور على الإجابة، نحن نفعل هذا، ثم ماذا نفعل به؟
4 times – You would double it.,student,7,0,,,,4 مرات  سوف تضاعف.
"Shh.  You double it, right.  Okay.  So, let’s do it.  How do we break down 13 times 4?  Let’s try it.  Student D?",teacher,23,0,1.0,,0.0,حسناً، دعونا نفعل ذلك، كيف نقسم 13 × 4؟ دعونا نحاول ذلك. الطالب D؟
You break the 13 into 10 –,student,7,0,,,,تَكْسرُ 13 إلى 10 
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل
– times 4.,student,3,0,,,, × 4
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
And 3 times 4.,student,4,0,,,,و 3 × 4
Excellent.,teacher,1,0,,,0.0,ممتاز.
"So, the 10 times 4 is 40.  And 3 times 4 is 12.",student,13,0,,0.0,,اذاً 10 × 4 = 40 و 3 × 4 = 12
"Excellent.  So, what does that add up to, Student D?",teacher,10,1,1.0,,1.0,ممتاز، إذاً، ما الذي يصل إليه هذا، الطالب (دي) ؟
It’s 52.,student,2,0,,,,انها 52
"52.  So, my answer to 13 times 4 is 52.  Is that my answer everyone?",teacher,15,0,,,0.0,إذاً، إجابتي على 13 × 4 هي 52، هل هذه إجابتي للجميع؟
No.,multiple students,1,0,,,,-كلا .
"Student D, is that my answer?  What do I need to do to make it 13 times 8?  How does it help me? What do I need to do with that, Student D?  If this is half of this –",teacher,40,0,,,1.0,الطالب (د) ، هل هذه هي إجابتي؟ ماذا علي أن أفعل لجعلها 13 × 8؟ كيف يساعدني ذلك؟ ماذا علي أن أفعل بذلك، الطالب (د) ؟ إذا كان هذا نصف هذا 
You have to double it.,student,5,0,,,,يجب أن تضاعف ذلك
"You have to double it.  So, then we have relationships between half and double.  So, if we double this, how do we go about doubling 52?  Student A?",teacher,28,0,1.0,,0.0,يجب ان تضاعفها اذاً لدينا علاقات بين النصف والضاعف اذاً اذا تضاعفنا هذا كيف سنضاعف 52؟ الطالب A؟
104.,student,1,0,,,,104.
"104.  So, you’re saying 2 times 52, 52 plus 52 is 104. Excellent, good. All right.  What other one might help you?  Is there anything else that might help you in figuring out this final problem?  So, we saw the relationship with 13 times 4.  Who has one that they think will help them?  Everybody learns in different ways, so there’s no right or wrong answer here.  It can help you.  Student A?",teacher,73,0,,,1.0,"104. إذاً، أنت تقول 2 × 52, 52 + 52 = 104. ممتاز، جيد. حسناً. ما هي الأخرى التي يمكن أن تساعدك؟ هل هناك أي شيء آخر يمكن أن يساعدك في معرفة هذه المشكلة النهائية؟ إذاً، رأينا العلاقة مع 13 × 4. من لديه واحدة التي يعتقدون أنها سوف تساعدهم؟ كل شخص يتعلم بطرق مختلفة، لذلك ليس هناك إجابة صحيحة أو خاطئة هنا. يمكن أن تساعدك. الطالب A؟"
13 times 2.,student,3,0,,,,13 × 2
How would 13 times 2 help you?,teacher,7,0,,,1.0,كيف يساعدك 13 × 2؟
"If it goes what [inaudible] that you can all – like, if 13 times 2 was a product, I know I can add 4 more.",student,25,2,,1.0,,إذا كان يذهب ما يمكنكم جميعا  مثل، إذا كان 13 × 2 هو المنتج، وأنا أعلم أنني يمكن أن أضيف 4 أكثر.
"Okay.  So, 13 times 2 are your factors, not your product.  What is the product of 13 times 2?",teacher,19,3,1.0,,1.0,حسناً، إذاً، 13 × 2 هي عواملك، وليس منتجك. ما هو منتج 13 × 2؟
The answer.,student,2,0,,,,الإجابة.
"Right, the answer.  So, how would I do that?  Can you multiply 13 times 2 or do we need to break it down?",teacher,23,1,,,1.0,حسناً، الإجابة، كيف أفعل ذلك؟ هل يمكنك مضاعفة 13 × 2 أم نحتاج إلى تقسيمها؟
You can break it down.,student,5,0,,,,يمكنك تحطيمها.
Okay.  How would you like to break it down?,teacher,9,0,1.0,,1.0,حسناً، ما رأيكم في تفريغها؟
10 times 2 –,student,4,0,,,,10 × 2 
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
– equals 20.  10 times 3.,student,6,0,,,, يساوي 20، 10 × 3.
Three times what?,teacher,3,0,1.0,,0.0,ثلاث مرات ماذا؟
3 times 2.,student,3,0,,,,3 × 2
Equals?,teacher,1,0,,,0.0,متساوية؟
10 – I mean – not 10 –,student,8,0,,0.0,,10  أعني  ليس 10 
3 times 2 –,teacher,4,0,0.0,,0.0,3 × 2 
6.,student,1,0,,,,6 .
"– equals 6.  So, what do I do with those 2 numbers?",teacher,12,0,,,0.0, يساوي 6 إذن ماذا أفعل مع هذين الرقمين؟
Add them together.,student,3,1,,,,أضفهم معاً
"Okay.  So, I’ve got 26.  So, what you’re saying is 13 times 2 has a product of 26.  So, now, that we have that information, how do I relate that to 13 times 8?",teacher,34,1,,,1.0,حسناً، إذاً، لدي 26، إذاً، ما تقوله هو أن 13 × 2 لديه ناتج من 26، إذاً، الآن، بما أن لدينا هذه المعلومات، كيف يمكنني ربطها بـ 13 × 8؟
You can do –,student,4,0,,,,يمكنك القيام بذلك
What’s the relationship between these two numbers?,teacher,7,0,,,1.0,ما هي العلاقة بين هذين الأرقام؟
Oh – They both 13 [inaudible].,student,6,0,,,,كلاهما 13 [غير مسموع].
"They both have 13, yes, and what else?",teacher,8,0,1.0,,0.0,كلاهما لديه 13، نعم، وماذا آخر؟
Ooh.,student,1,0,,,,-أوه
"Student S, do you know?",teacher,5,0,,,0.0,الطالب (س) ، أتعرفين؟
That 2 is a – 8 is a factor of 2.,student,11,0,,1.0,,هذا 2 هو  8 هو عامل من 2.
"I think you’re thinking of multiple, 8 would be a multiple of 2, right?  How many sets of 2 are in 8?",teacher,22,2,1.0,,0.0,أعتقد أنك تفكر في المتعدد، 8 سيكون مضاعفا من 2، صحيح؟ كم مجموعة من 2 هي في 8؟
6.,student,1,0,,,,6 .
"Think about that.  So, then, you’re saying 6 times 2 is 8?",teacher,12,0,,,0.0,فكر بالأمر، إذاً، هل تقولين أن 6 × 2 هو 8؟
"No, no.  8, 8.",student,4,0,,,,لا، لا، 8، 8.
"So, 8 times 2 is 8?",teacher,6,0,,,1.0,إذاً، 8 × 2 = 8؟
"No, 4 times – 4 times 2 equals –",student,9,0,,0.0,,لا، 4 ×  4 × 2 يساوي 
"Okay.  4 times 2.  So, this is one-fourth of this or I would have to multiply this answer by how many to get to that answer?",teacher,26,1,1.0,,0.0,حسناً، 4 × 2 إذاً، هذا هو ربع هذا أو يجب علي مضاعفة هذه الإجابة بكم للوصول إلى هذا الإجابة؟
8.,student,1,0,,,,8
"4, excellent.  So, now, I take the 26 –",teacher,9,0,,,0.0,4، ممتاز. لذا، الآن، أنا آخذ 26 
What is it times 4.,student,5,0,,,,ما هو ضرب 4؟
