text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
Okay.  Okay.  Good.  It does tell us what we have to do. Student T?,teacher,14,0,1.0,,0.0,حسناً، حسناً، جيد، إنه يخبرنا بما يجب علينا فعله
It [inaudible] us –,student,4,0,,,,هو [غير مسموع] لنا 
"Student D, are you paying attention?  Huh?",teacher,7,0,,,0.0,الطالب (دي) ، هل انتبه؟
It’s a key word that tells us what we need.,student,10,0,,0.0,,إنها كلمة رئيسية تخبرنا بما نحتاجه
It tells us a key word that we need?  Does it have to do anything with?,teacher,16,0,1.0,,0.0,هل يخبرنا بكلمة رئيسية نحتاجها؟
The remainder.,student,2,1,,,,الباقي
The remainder.  Yes.  What does it tell us about the remainder?,teacher,11,2,,,1.0,الباقي، نعم، ما الذي يخبرنا به عن الباقي؟
"It tells us about the remainder, what [inaudible] it is, like [inaudible].",student,12,1,,0.0,,إنه يخبرنا عن البقية، ما هو [غير مسموع]، مثل [غير مسموع].
"Can you stop for a second?  Just because you are over there does not mean you do not pay attention.  Close your books and eyes on this board right now.  Student J.  Thank you. Student W, go back to what you had to say.",teacher,44,0,0.0,,0.0,هل يمكنك التوقف للحظة؟ فقط لأنك هناك لا يعني أنك لا تهتم. أغلق كتبك وعينيك على هذه اللوحة الآن. الطالب J. شكراً لك. الطالب W، عد إلى ما كان لديك لتقوله.
"Well, it tells what, like, [inaudible] remainder.  Basically it [inaudible].",student,10,1,,0.0,,حسناً، إنه يقول ما هو، مثل، البقية. في الأساس هو [غير مسموع].
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.
Or fractions.  Let’s see.  It gives you a [inaudible].,student,9,1,,0.0,,أو الكسور. دعونا نرى. فإنه يعطيك [غير مسموع].
"Very good.  Did you hear what he said, everybody?",teacher,9,0,0.0,,1.0,جيد جداً هل سمعتم ما قاله الجميع؟
No.,student,1,0,,,,-كلا .
"This is the most important part, Student W, because in a division word problem, the interrogative sentence tells us not only what our label is, but it tells us what to do with our remainder.  We need to think about our word problem. We need to think – let me ask you.  Is a basket that is split going to help us?  Can I break a basket in half?",teacher,69,2,,,0.0,هذا هو الجزء الأكثر أهمية، الطالب W، لأن في مشكلة كلمة التقسيم، الجملة الاستبيانية لا تخبرنا فقط ما هو علامتنا، بل تخبرنا ما يجب القيام به مع بقيتنا. نحن بحاجة إلى التفكير في مشكلة الكلمة لدينا. نحن بحاجة إلى التفكير  دعوني أسألك. هل سلة منقسمة سوف تساعدنا؟ هل يمكنني كسر سلة إلى النصف؟
No.,student,1,0,,,,-كلا .
"Probably not.  So keep that in mind as we solve the problem. [Inaudible] solve the problem for you today, because we’re going to be working on them on our own, and the problem is here.  I said that I want to use multiplication to help me solve this, so I start with 122 divided by 6.  Where did I get that 122 from?  Where did that come from?  Student D?",teacher,70,2,,,1.0,على الأرجح لا. لذا ضع ذلك في اعتبارك عندما نحل المشكلة. [لا يمكن سماع] حل المشكلة بالنسبة لك اليوم، لأننا سوف نعمل عليها بمفردنا، والمشكلة هنا. قلت أنني أريد استخدام مضاعفة لمساعدتي على حل هذا، لذلك أنا أبدأ مع 122 مقسمة على 6. من أين حصلت على هذا 122؟ من أين جاء ذلك؟ الطالب D؟
The word problem.,student,3,0,,,,مشكلة الكلمات
The word problem.  But what does the 122 represent in the word problem?  Who remembers?  Student A?,teacher,17,0,,,0.0,مشكلة الكلمات. لكن ماذا يمثل رقم 122 في مشكلة الكلمات؟ من يتذكر؟ الطالب أ؟
The baskets.,student,2,0,,,,السلة.
It wasn’t the baskets.,teacher,4,0,,,0.0,لم تكن السلة
The eggs.,student,2,0,,,,البيض.
"The eggs.  The 122 represented the eggs.  Okay.  Where did I get the 6 from?  Where did I get the 6 from, Student T? Student J, pay attention.",teacher,28,0,,,0.0,البيض 122 تمثل البيض حسناً من أين حصلت على 6 من أين حصلت على 6 من الطالب T؟ الطالب J، انتبه
Baskets.,student,1,0,,,,السلة.
"The 6 equals the baskets.  Okay.  Keep that in mind.  Which multiplication table should I be working in, Student T? Which multiplication table should I be working in, Student T?  Student T, do you want to help Student T?  You got it?",teacher,42,2,,,0.0,السادس يساوي السلة. حسناً، ضع ذلك في اعتبارك. في أي طاولة مضاعفة يجب أن أعمل، الطالب T؟ في أي طاولة مضاعفة يجب أن أعمل، الطالب T؟ الطالب T، هل تريد مساعدة الطالب T؟ فهمت؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Very good.  In the 6 tables.  6 times 10.  Why did I use “times 10”?  Why not 6 times 2?  I know that one.  Why 6 times 10? Student A?,teacher,30,0,,,1.0,جيد جداً. في الجداول الستة. 6 × 10. لماذا استخدمت  × 10 ؟ لماذا لا 6 × 2؟ أعرف ذلك واحد. لماذا 6 × 10؟ الطالب A؟
So [inaudible].,student,2,0,,,,لذا [غير مسموع].
"Very good.  It can get me closer, and more importantly, I know that one.  I know that one like the back of my hand. That’s the front of my hand.  The back of my hand.  6 times 10 is 60.  I’m going to do that again, because I know 60, and 60 gets me to what?",teacher,56,0,,,0.0,جيد جداً. يمكن أن تجعلني أقرب، والأهم من ذلك، أنا أعرف ذلك. أنا أعرف ذلك مثل الجزء الخلفي من يدي. هذا هو الجزء الأمامي من يدي. الجزء الخلفي من يدي. 6 × 10 هو 60. سأفعل ذلك مرة أخرى، لأنني أعرف 60 و 60 يصلني إلى ماذا؟
120.,multiple students,1,0,,,,120.
"120.  Hmm.  But Student T figured it out.  She said, “Uh oh, Ms. H., you need 2 more.”  What do I have that’s the remainder?  What is the remainder here?  Is it the baskets or the eggs?",teacher,37,2,,,0.0,"لكن الطالب (تي) اكتشفت ذلك وقالت: ""أوه يا آنسة (إتش) ، تحتاجين لفترة إضافية""."
The eggs.,student,2,0,,,,البيض.
"The eggs, Student T.  Very good.  Twenty baskets will only hold 120 eggs.  I can’t say, “That’s it, then I’m going to stop.”  I have 2 left over.  I have 2 eggs left over, so I have to do something.  Student M, what do I have to do?",teacher,48,0,,,0.0,"البيض, الطالب T. جيد جداً. عشرون سلة ستحتوي فقط على 120 بيضة. لا أستطيع أن أقول،  هذا كل شيء، ثم سأوقف. لدي 2 بيضة متبقية. لدي 2 بيضة متبقية، لذلك يجب أن أفعل شيئاً. الطالب M، ماذا علي أن أفعل؟"
Order another basket.,student,3,0,,,,أطلب سلة أخرى.
"I have to order another basket.  So instead of 20 baskets, I need how many, Student T?",teacher,17,0,,,0.0,عليّ أن أطلب سلة أخرى، لذا بدلاً من 20 سلة، كم أحتاج إليها، تلميذ (تي) ؟
21.,student,1,0,,,,21.
I need 21 baskets.  Yes.  What’s your question?,teacher,8,0,,,1.0,أحتاج إلى 21 سلة نعم ما هو سؤالك؟
Can’t [inaudible] 6 times 2?,student,5,0,,,,لا يمكن [غير مسموع] 6 × 2؟
"Where, honey?",teacher,2,0,0.0,,0.0,أين، حبيبي؟
Can’t [inaudible] do 6 times 4 [inaudible]?,student,7,0,,,,لا يمكن أن تفعل 6 × 4 [غير مسموع]؟
"That’s a very question.  Student A says, “Ms. H, well, you have 6 times 20 and I know that equals 120.  Why can’t you just do 6 times 2, which equals 12?”  Somebody tell Student A why that doesn’t work.",teacher,40,0,1.0,,0.0,هذا سؤال جيد جداً. الطالب A يقول، السيدة H، حسناً، لديك 6 × 20 وأنا أعلم أن هذا يساوي 120. لماذا لا يمكنك فقط 6 × 2، الذي يساوي 12؟
"Because if you do 6 times 2, it will pass 122.  It’ll go to 132 instead.",student,16,0,,1.0,,لأنه إذا قمت بـ 6 × 2 ، فسوف يمر 122. وسوف يذهب إلى 132 بدلاً من ذلك.
"Very good.  See, Student A, I think what you need to realize is that when you 6 times 2, you are saying, “I am taking 6 groups times 2, 6 things times 2, and that’s where that 12 comes in.”  All right? You can’t get another group of 6 inside 122.  You’ve already gone too far.  Nice job explaining that, Student T.  You had 132. Even though you’re like, “Well, I only need 2 more,” but you’re not doing 2 more.  You’re doing 6 groups, 6 members times 2 groups.  Good question, though, because I’m sure other people had that question.  Student J?",teacher,103,0,1.0,,0.0,"جيد جداً. انظر، الطالب A، أعتقد أن ما عليك أن تدركه هو أنه عندما تأخذ 6 × 2، تقول: أخذ 6 مجموعات × 2, 6 أشياء × 2, وهذا هو المكان الذي يأتي فيه 12. حسناً؟ لا يمكنك الحصول على مجموعة أخرى من 6 داخل 122. لقد ذهبت بعيداً جداً بالفعل. عمل جيد لشرح ذلك، الطالب T. كان لديك 132. على الرغم من أنك مثل، حسناً، أنا فقط بحاجة إلى 2 أكثر،ولكنك لا تفعل 2 أكثر. أنت تفعل 6 مجموعات، 6 أعضاء × 2 مجموعات. سؤال جيد، على الرغم من ذلك، لأنني متأكد من أن الآخرين لديهم هذا السؤال. الطالب J؟"
7 times 22?,student,3,0,,,,7 × 22؟
"6 times 22 for what, honey?",teacher,6,0,,,0.0,6 × 22 ماذا، حبيبي؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"No.  6 times 22 is 132, and Farmer Brown needed 122 eggs, all right?  Does everybody understand that?  All right.  So sometimes your remainder can be split, like if it was a cookie or a cracker.  And other times your remainder, you need to think about the word problem and you may have to add your remainder. Who remembers in the word problem that you couldn’t take the remainder and add one over, or you couldn’t split it in half.  Anybody remember a word problem from yesterday, where you couldn’t do that.",teacher,92,6,,,1.0,"رقم 6 × 22 هو 132, والفلاح براون يحتاج 122 بيضة, حسنا؟ هل الجميع يفهم ذلك؟ حسنا. لذلك في بعض الأحيان الباقي الخاص بك يمكن تقسيمه, مثل إذا كان كعكة أو كراكر. وفي بعض الأحيان الباقي الخاص بك، تحتاج إلى التفكير في مشكلة الكلمة و قد تضطر إلى إضافة الباقي الخاص بك. من يتذكر في مشكلة الكلمة أنك لم تتمكن من أخذ الباقي وإضافة واحد أكثر، أو كنت لا يمكن تقسيمها إلى النصف. أي شخص يتذكر مشكلة الكلمة من أمس، حيث لم تتمكن من القيام بذلك."
The vans.,multiple students,2,0,,,,الشاحنات
The vans.  You have to order a new van because you couldn’t leave people.  And the what?,teacher,17,0,,,0.0,الشاحنات يجب أن تطلب شاحنة جديدة لأنك لا تستطيع ترك الناس
Balloons.,multiple students,1,0,,,,البالونات
And the balloons?  Anybody want a half a balloon?,teacher,9,0,,,1.0,و البالونات، هل يريد أحد نصف بالون؟
No.,multiple students,1,0,,,,-كلا .
"It’s not going to do anything.  It’s not going to work.  It’ll just pop.  Very good.  So what we’re going to do today, we’re going to do groups.  If you’re in front of an adult, you’re going to be working on making your own word problem, and we’re going to talk about the remainder.  If you’re sitting in front of your workbook, please turn to page – my goodness. Twenty-two?  Twenty-three.  Page 23.  I would like you to work on page 23 until at least page 28, if you are alone. You probably won’t get to page 23 through 28 today, but that’s okay.  I will check in with you with your groups.  I would like to see, first, Student D?",teacher,121,1,,,0.0,لن تفعل أي شيء. لن تنجح. سوف تنفجر فقط. جيد جداً. لذلك ما سنفعله اليوم، سنقوم بالجماعات. إذا كنت أمام شخص بالغ، ستعمل على إعداد مشكلة الكلمات الخاصة بك، وسنتحدث عن الباقي. إذا كنت جالسا أمام دفتر العمل الخاص بك، يرجى الانتقال إلى الصفحة 22؟ 23. الصفحة 23. أود منك العمل على الصفحة 23 حتى الصفحة 28 على الأقل، إذا كنت وحدك. من المحتمل أنك لن تصل إلى الصفحة 23 إلى 28 اليوم، ولكن هذا جيد. سأقوم بالتحقق معك مع مجموعاتك. أود أن أرى أولاً، الطالب D؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"[Inaudible], Student T.  Student T, Student A.  Student D, Student T.  Student J, Student A.  Okay?  The rest of you, I expect you to be working at your desk quietly.  That group – you are the next group.  I’m going to work with you all together and then I’ll finally meet with another group.",teacher,54,0,,,0.0,الطالب (ت) الطالب (ت) الطالب (ت) الطالب (د) الطالب (ت) الطالب (ج) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) الطالب (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت))) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت))) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت) (ت)
May I sharpen my pencil?,student,5,0,,,,هل يمكنني تحدّد قلم قلمي؟
"No, you may not use the mechanical sharpener.  You may use the other ones.  The rest of you can go sit at the back table. I think you, Student W, can get right down to work. Student T, I need you at that back table.  Student D, Student T, Student J, Student A.  Before I move on, are there any questions?  I’m leaving this up in case you get stuck.  Try multiplication if you can’t do long division. Okay? So what’s a word problem?  What’s a word problem or a story problem?",teacher,92,2,1.0,,0.0,لا، قد لا تستخدم الحادة الميكانيكية. قد تستخدم الآخرين. يمكن للباقين أن يذهبوا إلى الجلوس على الطاولة الخلفية. أعتقد أنك، الطالب W، يمكن أن تنزل مباشرة إلى العمل. الطالب T، أنا بحاجة لك في تلك الطاولة الخلفية. الطالب D، الطالب T، الطالب J، الطالب A. قبل أن انتقل، هل هناك أي أسئلة؟ سأترك هذا فوق في حال كنت تعثر. حاول ضرب إذا كنت لا تستطيع القيام القسم الطويل. حسنا؟ ما هي مشكلة الكلمات؟ ما هي مشكلة الكلمات أو مشكلة القصة؟
"[Inaudible] words and a [inaudible] problem and question inside it, and you have to answer it.",student,16,0,,0.0,,كلمات لا يمكن سماعها ومشكلة لا يمكن سماعها والسؤال بداخلها، ويجب عليك الإجابة عليها.
"You have to answer it, right?",teacher,6,0,1.0,,0.0,يجب أن تجيب عليها، أليس كذلك؟
Uh-huh.,student,1,0,,,,اه-ها.
"And it usually has numbers in it.  Correct.  Good.  So today we’re going to talk about a word problem that doesn’t have a remainder, and then we’re going to talk about a word problem that does have a remainder, and see if there’s a real difference.  Here’s a little story.  Actually, I’m giving you the number sentence, and we’re going to talk about writing a word problem.  Actually, I gave that to you too early.  I want your eyes up on my paper, because here is a word problem that kind of happened to me yesterday. The number is 42, divided by 6.  All right?  What’s this called? What’s that called that I just drew.",teacher,115,4,,,0.0,وعادة ما يكون فيها أرقام. صحيح. جيد. لذلك اليوم سوف نتحدث عن مشكلة الكلمات التي لا تملك بقية، ومن ثم سوف نتحدث عن مشكلة الكلمات التي تملك بقية، ونرى ما إذا كان هناك فرق حقيقي. وهنا قصة صغيرة. في الواقع، أنا أعطيك جملة الأرقام، ونحن سوف نتحدث عن كتابة مشكلة الكلمات. في الواقع، أعطيت لكم ذلك مبكرا جدا. أريد أن تنظروا في ورقتي، لأن هنا مشكلة الكلمات التي حدثت لي نوعا ما بالأمس. الرقم هو 42 مقسمة على 6. حسنا؟ ما هو هذا؟ ما هو اسم هذا؟
A number sentence.,student,3,1,,,,جملة رقمية
"Very good.  That’s a number sentence.  So I’m at the nail salon yesterday, and they had, in a big pile, a lady was looking at about 42 nail colors.",teacher,29,1,,,0.0,جيد جداً. هذه جملة رقمية. لذا كنت في صالون الأظافر أمس، وكان لديهم، في كومة كبيرة، سيدة كانت تنظر إلى حوالي 42 لون أظافر.
Wow.,student,1,0,,,,-أجل .
"That’s a lot, right?  And she had them on shelves.  She could only put 6 on each shelf?  Has anybody’s mother take you to the nail salon?",teacher,27,0,,,1.0,هذا كثير، أليس كذلك؟ وكان لديها على الرفوف. كان بإمكانها وضع 6 فقط على كل رف؟ هل أخذتك أم أحد إلى صالون الأظافر؟
Uh-huh.,multiple students,1,0,,,,اه-ها.
"So the shelves look like this, and so she was putting them back down there, and I was thinking, because, you know, I love math and I love seeing it everywhere, I was like, “Oh, it’s a perfect problem because how many shelves should she need?” So I’m thinking this is where I want to start my word problem.  Pay attention to me over here.  At the nail salon, I get in my [setting] at the nail salon.  There were 42 nail colors. Okay?  The lady who wanted to put 6 – very good, in groups of 6 – 6 colors –",teacher,102,0,,,0.0,لذا فإن الرفوف تبدو كهذه، لذا كانت تضعها هناك، وكنت أفكر، لأنني أحب الرياضيات وأحب رؤيتها في كل مكان، وكنت مثل، أوه، انها مشكلة مثالية لأن كم من الرفوف يجب أن تحتاج؟ لذا أنا أفكر هنا حيث أريد أن تبدأ مشكلة الكلمة. انتبهوا لي هنا. في صالون الأظافر، أنا الحصول على [التثبيت] في صالون الأظافر. كان هناك 42 لون أظافر. حسنا؟ السيدة التي أرادت وضع 6  جدا، في مجموعات من 6  6 لون 
On each shelf.,student,3,0,,,,على كل رف
"On each shelf.  I’m liking it, everybody’s trying to help me. This is a perfect show.",teacher,16,0,,,0.0,على كل رف، أحبها، الجميع يحاول مساعدتي، هذا عرض مثالي
How many –,student,3,0,,,,كم عدد 
How many what?,teacher,3,0,,,0.0,كم عدد ماذا؟
How many shelves does she need?,student,6,0,,,,كم عدد الرفوف التي تحتاج إليها؟
"All right.  How many shelves.  There’s shelf here, but shelves.",teacher,10,0,1.0,,0.0,حسناً، كم عدد الرفوف هناك رف هنا، لكن رفوف
That means more shelves.,student,4,0,,,,هذا يعني المزيد من الرفوف
That means more than –,teacher,5,0,,,0.0,هذا يعني أكثر من 
One.,student,1,0,,,,واحد.
One shelf.  Good.  Very good.  How many shelves does she need? All right.,teacher,13,0,,,0.0,رف واحد، جيد، جيد جداً، كم رف يحتاجها؟
Question mark.,student,2,0,,,,علامة الأسئلة
Question mark.  Perfect.  Where’s my interrogative sentence?,teacher,7,0,,,0.0,علامة الأسئلة، مثالية، أين جملة الاستجواب؟
Here. How many shelves does she need?,student,7,0,,,,ها هي، كم عدد الرفوف التي تحتاجها؟
Do you think that’s important?,teacher,5,0,0.0,,0.0,هل تعتقد أن هذا مهم؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Very good.,teacher,2,0,,,0.0,جيد جداً
It’s the label.,student,3,0,,,,إنها العلامة
"It’s my label, but in a division problem it also tells me about my –",teacher,15,1,,,0.0,انها علامتي، ولكن في مشكلة التقسيم أنها تخبرني أيضا عن علامتي
"Question, I mean – Number sentence.",student,6,1,,,,السؤال، أعني الجملة رقمية
My remainder.,teacher,2,1,0.0,,0.0,ما تبقى لي
Oh.,student,1,0,,,,-أوه .
Right?  Because now I have to start thinking visually.  Can I break a shelf in half?,teacher,16,0,,,0.0,لأنه الآن يجب أن أبدأ بالتفكير بصريا هل يمكنني كسر رف إلى النصف؟
No.,multiple students,1,0,,,,-كلا .
"Not if it’s going to work, right?  So if I have a remainder, I may have to do something with it.  That’s all I want you to start doing.  I want you to really start thinking about these objects that you’re going to be dividing with, okay? That’s a great job. Notice, again I started with the larger number, and then I put them in groups of 6, just the way it’s written right here.  So I want to take a look at your paper, and have somebody read me a story.  Read me the problem, please, Student A?",teacher,99,1,,,0.0,ليس إذا كانت ستنجح، أليس كذلك؟ إذا كان لدي بقية، ربما يجب أن أفعل شيئاً معها. هذا كل ما أريده منك أن تبدأ في القيام به. أريد منك حقاً أن تبدأ في التفكير في هذه الأشياء التي ستقسم بها، حسناً؟ هذا عمل رائع. لاحظ، مرة أخرى بدأت بالرقم الأكبر، ثم وضعتها في مجموعات من 6، تماماً كما هو مكتوب هنا. لذلك أريد أن ألقي نظرة على ورقتك، وأجعل شخص ما يقرأ لي قصة. اقرأ لي المشكلة من فضلك، الطالب A؟
"Writing a word problem can be represented by the number sentence, 54 divided by 9 equals 6.  Multiple [inaudible].",student,19,3,,0.0,,كتابة مشكلة الكلمات يمكن تمثيلها بعبارة رقم 54 مقسومة على 9 تساوي 6.
