text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Okay, so if you fold something in half.  So if I took a piece of paper like this, how would you do that, Student K? So Student K said if he took something and folded it in half like a piece of paper, this paper’s pretty close.  It’s not 100 percent perfect.  But one side mirrors the other side. That means one side’s the same.  And you can do that with objects, you can do that with a lot of different things. Lines of symmetry.  Some objects have lines of symmetry and some objects don’t. Take a look at these objects on the sheet right here.  We’ll pass these out.  Did everybody write down the table of contents?",teacher,118,5,1.0,,0.0,حسناً، إذاً إذا قمت بتثبيت شيء إلى النصف. إذاً إذا أخذت قطعة ورق كهذه، كيف ستفعل ذلك، الطالب ك؟ قال الطالب ك إذا أخذت شيئاً وتثبتها إلى النصف مثل قطعة ورق، فهذه الورقة قريبة جداً. إنها ليست مثالية بنسبة 100 في المائة. ولكن الجانب الواحد يعكس الجانب الآخر. وهذا يعني أن الجانب الواحد هو نفسه. ويمكنك القيام بذلك مع الأشياء، يمكنك القيام بذلك مع الكثير من الأشياء المختلفة. خطوط التناظر. بعض الأشياء لها خطوط التناظر و بعض الأشياء لا. انظر إلى هذه الأشياء على الصفحة هنا. سنمضي هذه. هل كتب الجميع جدول المحتوى؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Okay, I’ll turn that off real soon.",teacher,7,0,,,0.0,حسناً، سأطفئ ذلك قريباً
I think I did this before.,student,6,0,,,,أعتقد أنني فعلت هذا من قبل.
"Yeah, I’m sure you guys have kind of done this before.  It’s one of those things that keeps on coming back.  On the top of your sheet that I just gave you are shapes like this. I did my best to trace’m. And they’re asking you in the first problem, it says: “Which of the above polygons have exactly one line of symmetry?” And one line of symmetry, there’s only one way to cut that in half so both sides look the same.  You can’t do it.  Like on this shape, on the shape Letter D, there’s a lot of different ways you can cut that in half, right?  And they will look the same.  And that’s lines of symmetry.",teacher,120,7,1.0,,0.0,نعم، أنا متأكد من أنكم قد فعلتم هذا من قبل نوعا ما. انها واحدة من تلك الأشياء التي تستمر في العودة. على الجزء العلوي من ورقة الخاص بك التي أعطيتك للتو هي أشكال كهذه. لقد فعلت كل ما بوسعي لتتبعها. ويقولون لكم في المشكلة الأولى:
"Mr. D, do you need the answer for that one?",student,10,0,,0.0,,سيّد (دي) ، هل تحتاج الإجابة على هذه؟
"Just hold on to it for a second.  I’m just going to explain it then we’ll let everybody work on it a little bit, then we’ll come back, okay? So take a quick look, I’ll give you just a minute to see if you can find that one.  If you’re done with that problem, you can keep on going.  Go to B. “Which of the above polygons have at least four lines of symmetry?” Whoa.  Does this have more lines of symmetry here?",teacher,83,5,0.0,,1.0,فقط استمر في ذلك للحظة. سأشرحها فقط ثم سنترك الجميع يعملون عليها قليلاً، ثم سنعود، حسناً؟ لذا انظر بسرعة، سأعطيك دقيقة واحدة فقط لمعرفة ما إذا كنت تستطيع العثور على هذه. إذا انتهيت من هذه المشكلة، يمكنك المضي قدماً. اذهب إلى B.
"Yeah, it has more lines.",student,5,1,,,,نعم، لديها المزيد من الخطوط.
"Okay, you can draw all the lines of symmetry.",teacher,9,2,1.0,,0.0,حسناً، يمكنك رسم جميع خطوط التماثل
"Mr. B?  There’s two of them that only have one line of symmetry, so let them both there?",student,18,2,,0.0,,سيّد (بي) ، هناك اثنان منهم يمتلكان خطاً واحداً فقط من التناظر، لذا دعيهم هناك؟
You can answer the questions and write down your answers on that sheet too.,teacher,14,0,0.0,,0.0,يمكنك الإجابة على الأسئلة وكتابة إجاباتك على هذا الشريط أيضاً.
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].
What’s that?,teacher,2,0,,,0.0,ما هذا؟
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].
"No, you just need that one.  Oh, you didn't get this side.  Oh. Is there one with a backside here? So we’re doing on page 5, just so you’re not confused, and we’re going to do all the A through G.  I don’t mind if you work together a little bit.  If you have any questions you can ask your partners.  Good, Student K. How are you guys doing back here?  Good?  You guys had all this last year and all the other years.",teacher,84,0,,,1.0,لا، أنت فقط تحتاج إلى ذلك. أوه، لم تحصل على هذا الجانب. أوه. هل هناك واحد مع الجانب الخلفي هنا؟ لذلك نحن نقوم به في الصفحة 5، فقط حتى لا تكونون مرتبكين، ونحن سوف نقوم بجميع A إلى G. أنا لا أمانع إذا كنت تعمل مع بعض الشيء. إذا كان لديك أي أسئلة يمكنك أن تسأل شركائك. جيد، الطالب K. كيف حالكم هنا؟ جيد؟ كان لديك كل هذا العام الماضي وجميع السنوات الأخرى.
I forgot what congruent means.,student,5,0,,,,لقد نسيت ما تعنيه التوافق
Don’t worry about that one.,teacher,5,0,0.0,,0.0,لا تقلق بشأن هذا
The same?,student,2,0,,,,نفس الشيء؟
"Yeah, they’re the same, they just shifted.  None of them.  You don’t have to worry about Letter number E, we’re not going to go over congruency today.  So you’re going to do A, B, C, D and F.  Even G you don’t have to do. Okay just about another minute.  Did you do these, Student L?  Okay. Okay, so let’s look at the first one.  “Which of the above polygons have exactly one line of symmetry?” Okay?  Student T?",teacher,79,3,,,0.0,نعم، هم متشابهون، لقد تحولوا فقط. لا أحد منهم. لا داعي للقلق بشأن الحرف رقم E، لن نقوم بمراجعة التوافق اليوم. لذلك سوف تقوم بـ A و B و C و D و F. حتى G لا داعي للقيام بذلك. حسناً، دقيقة أخرى فقط. هل فعلت هذه، الطالب L؟ حسناً. حسناً، دعونا ننظر إلى الأولى.
A and B.,student,3,0,,,,(أ) و (ب)
A and B.  Come up here and you can draw the – just draw it right on there.,teacher,18,0,,,0.0,A و B. تعال هنا ويمكنك رسم  فقط رسمها مباشرة هناك.
Draw what?,student,2,0,,,,رسم ماذا؟
"Draw where the lines of symmetry are for A and B.  All right, very good.  Does everyone agree?",teacher,18,2,,,1.0,الرسم حيث خطوط التناظر هي ل A و B. حسناً، جيد جداً. هل يتفق الجميع؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Why can’t I do this?  Why can’t I cut this one like this?,teacher,13,0,,,0.0,لماذا لا أستطيع فعل هذا؟ لماذا لا أستطيع قطع هذه بهذه الطريقة؟
Because it won’t be symmetry because like the point.,student,9,1,,1.0,,لأنّها لن تكون متماثلة لأنّها مثل النقطة.
"You’re saying because there’s a point, if I folded that in half, it wouldn't be the same, right?",teacher,18,0,1.0,,0.0,أنت تقول لأن هناك نقطة، إذا قمت بجمع ذلك إلى النصف، فإنه لن يكون هو نفسه، أليس كذلك؟
The point will be sticking out.,student,6,0,,,,النقطة ستبدو واضحة
"You see that?  Go ahead, Student L. How about this way?  How about if I do it that way?  What do you think?",teacher,23,0,0.0,,1.0,هل ترى ذلك؟ هيا، الطالب L. ماذا عن هذا الطريق؟ ماذا عن إذا فعلت ذلك الطريق؟ ما رأيك؟
"No, that’s not equal.",student,4,0,,,,لا، هذا ليس متساويا
"How about this one, Student O?  Do you think that’s… No?  How come?",teacher,13,0,,,1.0,ماذا عن هذا، الطالب أ؟ هل تعتقد أن هذا...
There’s two ways…,student,3,0,,,,هناك طريقتان...
"[Whispers:] Let her answer. If you fold it right along this line, would this side and that side be the same?",teacher,21,1,,,0.0,دعها تجيب، إذا قمت بتثبيتها على طول هذا الخط، هل سيكون هذا الجانب وذلك الجانب هو نفسه؟
No.,student,1,0,,,,-كلا .
"No, they would definitely look different.  Okay?  Student A just saw something that.  He said, how about if we draw a line like this?  Will that be equal?  Will both sides be equal that way?  What do you think, Student A?  No, because this side looks a little bit smaller, doesn’t it, over here, than this one.  So if you fold it, it’s not exact. It’s close, but I don’t think it’s exact. So let’s go down to the next question, B: “Which of the above polygons have at least four lines of symmetry?” That’s four different places where you can fold them.  Student L, what do you think?",teacher,109,4,,,0.0,لا، فإنها بالتأكيد تبدو مختلفة. حسناً؟ الطالب A رأى شيئاً من هذا القبيل. قال، ما رأيك في أن نرسم خطاً كهذا؟ هل سيكون ذلك متساوياً؟ هل ستكون الجانبين متساوياً بهذه الطريقة؟ ما رأيك، الطالب A؟ لا، لأن هذا الجانب يبدو أصغر قليلاً، أليس كذلك، هنا، من هذا. إذا قمت بتثبيته، فإنه ليس دقيقاً. إنه قريب، ولكن لا أعتقد أنه دقيقاً. لذلك دعونا ننتقل إلى السؤال التالي، ب:
C and D.,student,3,0,,,,(ج) و (د)
"C and D.  Do you want to come up here and show us where, please? Good.  Does everyone kind of agree with that?  They kind of look like that.",teacher,29,0,,,1.0,سي و د هل تريد أن تأتي إلى هنا وتظهر لنا أين، من فضلك؟ جيد. هل الجميع نوعا ما يوافقون على ذلك؟
It looks like a pizza.,student,5,0,,,,يبدو مثل البيتزا.
"It does.  They should make pizzas like that shape, huh?",teacher,10,0,1.0,,0.0,يجب أن يصنعوا البيتزا بهذا الشكل، صحيح؟
Next question?,student,2,0,,,,السؤال التالي؟
"All right, let me just make sure everyone…  Everyone understand this and how the different lines of symmetry are used here? Okay.  Next one. Which polygons above have the most lines of symmetry?  How many lines of symmetry does it have?  Go ahead, Student J.",teacher,45,7,,,0.0,حسناً، دعوني فقط أتأكد من أن الجميع... الجميع يفهم هذا وكيف يتم استخدام خطوط التناظر المختلفة هنا؟
D.,student,1,0,,,,(د)
"D, which is this one, yeah.  And how many lines? This one has four.",teacher,14,1,,,0.0,د، وهذا واحد، نعم. وكم عدد الخطوط؟ هذا واحد لديه أربعة.
Eight.,student,1,0,,,,ثمانية
"How about this one, does this one have eight?",teacher,9,0,,,0.0,ماذا عن هذا، هل هذا لديه ثمانية؟
That one has four.,student,4,0,,,,هذه لديها أربعة.
Let’s take a look at it.,teacher,6,0,,,0.0,دعونا نلقي نظرة عليه.
"That one has six. When it’s going like that way, they just flipped it over that way.",student,17,0,,0.0,,هذا واحد لديه ستة، عندما يذهب بهذه الطريقة، فإنهم فقط عكسوها بهذه الطريقة.
Let’s take a look at the [inaudible].  This is pretty good but it’s not exactly. On this one we have …  Are there any more lines of symmetry on either of these can we have?,teacher,35,2,0.0,,1.0,دعونا نلقي نظرة على [الجهاز غير السمعي]. هذا جيد جدا ولكن ليس بالضبط. على هذا لدينا ... هل هناك المزيد من خطوط التناظر على أي من هذه يمكن أن يكون لدينا؟
No.,student,1,0,,,,-كلا .
But one of these shapes has six sides and the other shape has eight sides.  This one has six.  This one has eight.  So which one has the most lines of symmetry?,teacher,32,2,,,1.0,ولكن واحدة من هذه الأشكال لديها ستة جوانب والشكل الآخر لديه ثمانية جوانب هذا واحد لديه ستة وهذا واحد لديه ثمانية
D.,student,1,0,,,,(د)
"D.  But I’m still saying this one has the same, we showed you the way Student L did it.  Is there any other ways of symmetry we can do that?  Where?",teacher,31,1,,,1.0,D. لكن ما زلت أقول أن هذه لديها نفس الشيء، لقد أريتكم الطريقة التي قام بها الطالب L. هل هناك أي طرق أخرى من التناظر يمكننا القيام بذلك؟ أين؟
Right there.,student,2,0,,,,هناك تماماً
"Yeah, come on up here and you can add some more lines if you like. Yeah.  Any more?",teacher,18,2,,,1.0,أجل، تعال هنا ويمكنك إضافة المزيد من الخطوط إذا أردت
The other way.,student,3,0,,,,في الاتجاه الآخر
"Yeah, how about the other corners too?  Can we shoot’m in the other corners?",teacher,14,0,,,0.0,أجل، ماذا عن الزوايا الأخرى أيضاً؟
Yeah. That?,student,2,0,,,,أجل، هذا؟
"Or the other one?  How about down here?   Well, up to the corner.  I’ll do it down here so it’s a little bit…  So we have this one, are those two sides the same?",teacher,34,0,,,0.0,او الاخرى؟ ماذا عن هنا؟ حسنا، الى الزاوية. سوف افعل ذلك هنا الى اسفل لذلك انها قليلا... لذلك لدينا هذا، هل هذان الجانبين نفس الشيء؟
Yes.,multiple students,1,0,,,,-أجل، أجل
This one?,teacher,2,0,,,0.0,هذه؟
Yes.,multiple students,1,0,,,,-أجل، أجل
This one?,teacher,2,0,,,0.0,هذه؟
Yep.,multiple students,1,0,,,,-أجل .
This one?,teacher,2,0,,,0.0,هذه؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Then how about if we cut these in half?,teacher,9,0,,,0.0,إذًا، ماذا لو قطعنا هذه إلى النصف؟
Yes.  That’s good.,student,3,0,,,,نعم، هذا جيد
Cut this in half again.,teacher,5,0,,,0.0,قطع هذا إلى النصف مرة أخرى.
It’s like cutting the pizza twice.,student,6,0,,,,إنه مثل قطع البيتزا مرتين
"Right, cutting it twice. Okay.  And then on this side, if we do it with this one, Student A, should I go from this corner?",teacher,25,0,1.0,,0.0,حسناً، أقطعها مرتين، حسناً، ثمّ من هذا الجانب، إذا فعلنا ذلك بهذا، الطالب الأول، هل يجب أن أذهب من هذا الزاوية؟
Yes.,student,1,0,,,,-أجل، أجل
Straight down.  This corner?   This corner?  Okay.  And should we cut these in half again?  They look like they’re symmetric.  Okay?  So which one has the most lines?,teacher,28,2,,,0.0,مباشرة إلى أسفل. هذا الزاوية؟ هذا الزاوية؟ حسناً. هل يجب أن نقص هذه إلى النصف مرة أخرى؟ تبدو وكأنها متماثلة. حسناً؟ إذاً أي منها لديه أكثر خطوط؟
D.,multiple students,1,0,,,,(د)
"D, yes.  And that shows it a little bit clearer doing it that way.  Okay?  Now, we actually just did D.  It says: “Draw all the lines of symmetry in the polygons above.” We’re not going to do E.  And for F it says: “Which polygon has more lines of symmetry—polygon A or polygon C?”",teacher,55,8,,,0.0,د، نعم. وهذا يظهر أنه أكثر وضوحا قليلا القيام به بهذه الطريقة. حسنا؟ الآن، نحن في الواقع فقط D. يقول: رسوم جميع خطوط التناظر في المتعددات أعلاه. لن نفعل E. وبالنسبة F يقول: أي المتعدد لديه المزيد من خطوط التناظر متعدد A أو المتعدد C؟
C.,multiple students,1,0,,,,(ج)
A or C?,teacher,3,0,,,0.0,A أو C؟
C.,multiple students,1,0,,,,(ج)
"C.  And I think this really shows it, because this one really only has the one.  Exactly.",teacher,17,0,,,0.0,(ج) وأعتقد أن هذا يظهر ذلك حقاً، لأن هذا واحد فقط. بالضبط.
It cuts it in half.,student,5,0,,,,إنه يقطعها إلى النصف
And how many lines of symmetry does C have?,teacher,9,2,0.0,,0.0,وكم عدد خطوط التماثل التي تمتلكها C؟
"Four or five. Now, it has more than five.",student,9,0,,1.0,,أربعة أو خمسة. الآن، لديها أكثر من خمسة.
"Let’s count’m.   One, two, three, four, five, six … seven? Just six, I just counted them.  Start from the top 12 o'clock and then count across. That’s one, two, three, four, five, six.  Yeah, six, and you don’t count the other one, because we already counted it. Okay?",teacher,48,0,0.0,,0.0,دعونا نحسب. واحد، اثنان، ثلاثة، أربعة، خمسة، ستة... سبعة؟ فقط ستة، لقد عدتهم للتو. ابدأ من الساعة الثانية عشرة الأولى ثم نحسب عبر. هذا واحد، اثنان، ثلاثة، أربعة، خمسة، ستة. نعم، ستة، وأنت لا تحسب الآخر، لأننا عدناها بالفعل. حسنا؟
Ohhh! That makes sense.,student,4,0,,,,هذا منطقي
"Okay, very good.  Let’s put that away please.",teacher,8,0,,,0.0,حسناً، جيد جداً، دعونا نضع هذا بعيداً من فضلك
Are we going to do the back?,student,7,0,,,,هل سنذهب للخلف؟
What’s that?,teacher,2,0,0.0,,0.0,ما هذا؟
The back.,student,2,0,,,,الخلفية
We’re not going to do the back.,teacher,7,0,,,0.0,نحن لن نفعل الخلف.
What about G?,student,3,0,,,,ماذا عن (جي) ؟
"No, we’re not going to talk about congruency today.  We’ll talk about that next time.  What we’re going to do now…",teacher,21,0,,,0.0,لا، لن نتحدث عن التوافق اليوم، سنناقش ذلك في المرة القادمة.
Should I put that in [inaudible]?,student,6,0,,,,هل يجب أن أضع ذلك في [غير مسموع]؟
"Yes. Okay, the next thing we’re going to do, we’ve been talking about fractions kind of on a pie, pie charts or clocks, like this, right?  Now we’re going to talk about fractions a little bit on a number line.  And in your book, look on page 51 in your student book.",teacher,52,3,0.0,,0.0,نعم. حسناً، الشيء التالي الذي سنفعله هو أننا كنا نتحدث عن الكسور نوعاً ما على فطيرة، مخططات فطيرة أو ساعات، مثل هذا، صحيح؟ الآن سوف نتحدث عن الكسور قليلاً على خط رقم. وفي كتابك، انظر إلى الصفحة 51 في كتاب الطلاب الخاص بك.
What page? 51.,student,3,0,,,,أي صفحة؟
Page 51.  Is it 52 or 51?,teacher,7,0,,,0.0,الصفحة 51، هل هو 52 أو 51؟
51.,student,1,0,,,,51
"I think they’re both, I think there’s two of them, but we’re going to look at 51 right now.",teacher,19,0,,,0.0,أعتقد أنّهما كلاهما، أعتقد أنّهما اثنان، لكنّنا سننظر إلى 51 الآن.
Is it unit one?,student,4,1,,,,هل هي الوحدة الأولى؟
"No, it’s unit four.",teacher,4,1,,,0.0,لا، انها الوحدة الرابعة.
I don’t have it.,student,4,0,,,,لا أملكها
I might have it.  Here we go.,teacher,7,0,,,0.0,قد أحصل عليه ها نحن ذا
I think I ripped it out.,student,6,0,,,,أعتقد أنني سحبتها.
"Here you go.  Which page did I say, 51?  Yeah, page 51.  What’s this?  Okay.  So you can see, these number lines, or these lines, start at what number?",teacher,29,2,0.0,,0.0,هنا. أي صفحة قلت، 51؟ نعم، صفحة 51. ما هذا؟ حسنا. لذلك يمكنك أن ترى، هذه الخطوط الرقمية، أو هذه الخطوط، تبدأ من أي رقم؟
Zero.,student,1,0,,,,صفر.
"Start at zero.  And if we have a fraction that looks like this, okay? What are those all equal to?",teacher,20,1,,,0.0,البدء من الصفر. وإذا كان لدينا جزء يبدو مثل هذا، حسنا؟ ما هي كلها تساوي؟
Zero.,student,1,0,,,,صفر.
"Zero, right?  They are equal to zero.  It’s like if we put… So if we have these three, how much is 5 over 5 worth or equal to?",teacher,28,0,,,0.0,صفر، صحيح؟ انها تساوي الصفر. انها مثل لو وضعنا -- اذا كان لدينا هذه الثلاثة، كم 5 على 5 يساوي أو يساوي؟
One.,student,1,0,,,,واحد.
One whole.  10 over 10?,teacher,5,1,,,0.0,واحد كامل. 10 على 10؟
One whole.,multiple students,2,1,,,,واحدة كاملة
15 over 15?,teacher,3,0,,,1.0,15 على 15؟
One whole.,multiple students,2,1,,,,واحدة كاملة
"Okay. This means, if you’re looking at this, this means your whole could be broken up into five spots, but none of them are being taken up, so it’s worth zero.",teacher,31,1,,,0.0,حسناً، هذا يعني أنه إذا كنت تنظر إلى هذا، فهذا يعني أن مجموعك قد يتم تقسيمه إلى خمسة نقاط، ولكن لا يتم أخذ أي منها، لذا فهي تساوي الصفر.
So it’s zero percent.,student,4,1,,,,اذاً هو صفر في المئة
"Zero percent too, that’s exactly right. So let’s take a look at these number lines.  If I take…where’d I put that?   If you look at your number line, and we cut it right in half, okay?  Just like this.  If you have a pencil you can do it on your desk, or you can even draw a line down the middle, right down the middle, from the half up here all the way down to the star.",teacher,77,4,,,0.0,0٪ أيضاً، هذا صحيح تماماً. لذلك دعونا نلقي نظرة على هذه الخطوط الرقمية. إذا أخذت... أين وضعت ذلك؟ إذا نظرت إلى خط الرقم الخاص بك، ونقصه إلى النصف، حسناً؟ هكذا. إذا كان لديك قلم رصاص يمكنك القيام بذلك على مكتبك، أو يمكنك حتى رسم خط أسفل في الوسط، أسفل في الوسط، من النصف فوق هنا كل الطريق إلى أسفل إلى النجم.
I see it.,student,3,0,,,,-أرى ذلك
"You see it, all right.  Everyone see that?",teacher,8,0,,,0.0,أنت ترى ذلك، حسناً، هل يرى الجميع ذلك؟
My line is crooked.,student,4,1,,,,خطي منحرف
My line’s crooked too.,teacher,4,1,,,0.0,خطي منحرف أيضاً
The symmetry.,student,2,1,,,,التماثل.
What’s that?,teacher,2,0,,,0.0,ما هذا؟
The symmetry.,student,2,1,,,,التماثل.
They are symmetric.,teacher,3,1,,,0.0,هم متماثلين.
"Yeah, but they don’t have the same numbers.",student,8,0,,1.0,,نعم، ولكن ليس لديهم نفس الأرقام.
"They don’t have the same numbers, that’s a great observation. So we’re looking down at that bottom dot, let me check it out.",teacher,23,0,1.0,,0.0,ليس لديهم نفس الأرقام، وهذا ملاحظة رائعة. لذا نحن ننظر إلى هذا النقطة السفلى، دعوني أتحقق من ذلك.
[Inaudible],student,1,0,,,,[غير مسموع]
"You guys are so smart, before I even ask, you’re already answering it.  I don’t know what to do with some of you guys.  So we’re trying to figure out what could that dot be?",teacher,35,0,,,0.0,أنتم ذكاء جداً، قبل أن أسألكم، فأنتم بالفعل تجيبون على ذلك لا أعرف ماذا أفعل مع بعضكم، لذا نحن نحاول معرفة ما يمكن أن تكون هذه النقطة؟
Four-tenths. Five-tenths.,student,2,2,,,,أربع عشرات خمسة عشرات
"Okay, five-tenths?",teacher,2,1,,,0.0,حسناً، خمسة عشرات؟
