text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Yeah, when you have your cupcake – let me draw my cupcake up here.  Let’s go down a little bit.  That’s my cupcake.  The cake is on the inside.  The frosting is what I put on the outside.  And then, what flavors of frostings do I have?",teacher,47,3,0.0,,0.0,نعم، عندما يكون لديك كعكك دعيني أرسم كعبتي هنا، دعيني أسقط قليلاً. هذه كعبتي. الكعكة في الداخل. الجليد هو ما وضعته في الخارج. وبعد ذلك، ما هي طعم الجليد الذي لدي؟
You looked and you have [body]. Pink –,student,8,0,,0.0,,لقد نظرت ولديك (جسم) الوردي
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل
Green and yellow.,multiple students,3,0,,,,الخضراء والصفراء
"Okay.  So, I’ve got my pink, my green and my yellow.  And I’ll put that over here for right now.",teacher,20,0,,,0.0,حسناً، لديّ الوردية والخضراء والصفراء، وسأضعها هنا الآن.
Are you doing the TiVo?,student,5,0,,,,"هل تقوم بـ""تيفو""؟"
Yeah.  The camera is on.,teacher,5,0,1.0,,0.0,أجل، الكاميرا تعمل
How many?,student,2,0,,,,كم عدد؟
How many what?,teacher,3,0,,,0.0,كم عدد ماذا؟
How many cameras did you turn on?,student,7,0,,,,كم كاميرات قمت بتشغيلها؟
All three of the cameras are on right now.,teacher,9,0,1.0,,0.0,جميع الكاميرات الثلاثة تعمل الآن
"You went like, three.",student,4,0,,,,ذهبت مثل، ثلاثة.
"Yes.  Well, let’s –",teacher,4,0,,,0.0,أجل، حسناً، لنذهب
Is it looking this way?,student,5,0,,,,هل تبدو هكذا؟
"The camera is facing three different directions.  We’re gonna try and ignore the camera.  I know that’s hard, but try real hard. So, who can tell me, what’s the last choice I need to make with my cupcakes?  Student S?",teacher,40,1,0.0,,0.0,الكاميرا تتجه في ثلاثة اتجاهات مختلفة سنحاول تجاهل الكاميرا أعلم أن هذا صعب، لكن حاول بجد، لذا، من يستطيع أن يقول لي، ما هو الخيار الأخير الذي يجب أن أفعله مع كعكي؟ الطالب S؟
Sprinkles.,student,1,0,,,,ورشات.
"Sprinkles, thank you.  Sprinkles and the sprinkles are the little bits I put on top of my cupcake like this.  And what are my choices, Student S?",teacher,27,1,,,0.0,الشربات والشربات هي القطع الصغيرة التي وضعتها على رأس كعكي هكذا وما هي خياراتي يا طالب (س) ؟
"Stars, hearts – Two of them are [inaudible]. Circles.",student,9,1,,0.0,,النجوم، القلبين، اثنان منهم، دائرة.
"And circles.  And a circle is like this.  Good.  You know several strategies to use.  Please, right now, figure out how many different combinations can I make.  Spend a minute.",teacher,30,2,1.0,,0.0,ودورات. ودورة هي مثل هذه. جيد. تعرف العديد من الاستراتيجيات لاستخدامها. رجاءً، الآن، معرفة كم مجموعة مختلفة يمكنني إجراؤها. قضاء دقيقة.
You could make a tree.,student,5,0,,,,يمكنك صنع شجرة
"You can do any strategy that you like – the tree, multiplication problem, or lists.",teacher,15,1,1.0,,0.0,يمكنك القيام بأي إستراتيجية تريدها  الشجرة، مشكلة مضاعفة، أو القوائم.
Lists.,student,1,0,,,,القوائم
I’m not gonna answer questions for another minute or two.,teacher,10,0,,,0.0,لن أجيب على الأسئلة لبضع دقائق أخرى
"Well, answer questions.",student,3,0,,,,حسناً، أجيب على الأسئلة
"Hold on then.  What’s wrong?  Pick up your head, come on.",teacher,11,0,,,0.0,مهلاً، ما الخطب؟
Sit in your chair [inaudible].,student,5,0,,,,اجلس في كرسيك
"Good.  Let’s get it started, okay?  So, I’ve got – how about a pencil that works?  Ah, brilliant, thank you.  Pick up. Come.  Take your head out of your hands, please.",teacher,31,0,0.0,,0.0,حسناً، دعونا نبدأ، حسناً، ماذا عن قلم رصاص يعمل؟ رائع، شكراً. ارفع. تعال. خذ رأسك من يديك، من فضلك.
Okay.,student,1,0,,,,-حسناً
"Let’s get started and, plus, I’ve got chocolate and vanilla cupcakes, right?  Okay.  So, now, I’ve got chocolate right here.  How many different frostings can I have on the chocolate cake?  I could either have a pink chocolate cake, right?  Let’s make a pink chocolate cake.  What other color cake can I have?  Look at G-R together, grrr.",teacher,58,1,,,0.0,دعونا نبدأ، بالإضافة إلى ذلك، لدي كعكة الشوكولاتة والفانيليا، صحيح؟ حسناً، الآن، لدي كعكة الشوكولاتة هنا. كم عدد الجليدات المختلفة التي يمكنني الحصول عليها على كعكة الشوكولاتة؟ يمكنني إما الحصول على كعكة الشوكولاتة الوردية، أليس كذلك؟ دعونا نصنع كعكة الشوكولاتة الوردية. ما هي الكعكة الأخرى التي يمكنني الحصول عليها؟ انظر إلى G-R معاً، grrr.
Grr.,student,1,0,,,,ج.ر.
Grr.,teacher,1,0,,,0.0,ج.ر.
Green.,student,1,0,,,,خضراء
"Green.  I can have green chocolate cake. And what’s the last color?  Ya, ya.",teacher,14,0,,,0.0,أخضر، يمكنني تناول كعكة الشوكولاتة الخضراء، وما هو اللون الأخير؟
Yellow.,student,1,0,,,,الصفراء
"And I can have a yellow chocolate cake.  Great.  If I had a chocolate cake that’s pink, I want to put sprinkles on top. I can have st.  What’s this one say?",teacher,32,0,,,0.0,ويمكنني الحصول على كعكة الشوكولاتة الصفراء. عظيم. إذا كان لدي كعكة الشوكولاتة الوردية، أريد وضع رشاشات فوقها. يمكنني الحصول على القديس. ماذا يقول هذا؟
Star.,student,1,0,,,,نجمة
"Good.  So, I can have stars.  So, I can have a chocolate cake that’s pink with stars on it.",teacher,19,0,,,0.0,حسناً، يمكنني الحصول على النجوم، ويمكنني الحصول على كعكة الشوكولاتة الوردية ذات النجوم عليها
Heart.,student,1,0,,,,القلب.
I can have a chocolate cake that’s pink with –,teacher,10,0,,,0.0,يمكنني الحصول على كعكة الشوكولاتة الوردية مع
Heart.,student,1,0,,,,القلب.
"– with hearts on it.  Oh, you know how to do this.  Or I can have a chocolate cake that’s pink with circles.",teacher,23,1,,,0.0,تعرف كيف تفعل هذا أو يمكنني الحصول على كعكة الشوكولاتة الوردية ذات الدوائر
Circles.,student,1,1,,,,حلقات
"So, those are three chocolate cakes I can have right there. Three pink chocolate cakes.  I could also have a chocolate cake that’s green with the green frosting on it.  No pink frosting, instead it can be green frosting.",teacher,39,0,,,0.0,إذاً، هذه ثلاث كعكات الشوكولاتة التي يمكنني الحصول عليها هنا. ثلاثة كعكات الشوكولاتة الوردية. يمكنني أيضاً الحصول على كعكة الشوكولاتة الخضراء مع الجليد الأخضر عليها. لا يوجد جليد وردي، بدلاً من ذلك يمكن أن يكون جليد أخضر.
I think I’m done.,student,4,0,,,,أعتقد أنني انتهيت
Student J?,teacher,2,0,,,0.0,الطالب (جي) ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"I think I’m gonna move you just a little bit over here, ’cause I think the people who are watching the video might not want to just see you.  Can you pull your desk over, please?",teacher,36,0,,,0.0,أعتقد أنني سأحركك إلى هنا قليلاً، لأنني أعتقد أن الأشخاص الذين يشاهدون الفيديو قد لا يرغبون في رؤيتك.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Move your desk over, please.",teacher,5,0,,,0.0,تحركوا مكتبكم من فضلكم
Oh.,student,1,0,,,,-أوه .
Thank you.  Okay.,teacher,3,0,,,0.0,شكراً، حسناً
I was in Student B’s way.,student,6,0,,,,كنت في طريق الطالب ب.
That’s all right for right now.,teacher,6,0,0.0,,0.0,لا بأس الآن
She was gonna go write the –,student,7,0,,,,كانت ستذهب و تكتب
"You can have a chocolate cake with green frosting and what kind of sprinkles?  St, stars, right?  Can I have a chocolate cake with green frosting with what else on it?",teacher,31,0,0.0,,0.0,هل يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر و أي نوع من الرشات؟
With hearts.,student,2,0,,,,بقلوب
With hearts.,teacher,2,0,,,0.0,بقلوب
And with stars.,student,3,0,,,,ومع النجوم
"And with circles.  Oh, so, I can have a chocolate cake with green frosting, three different kinds.  Let’s skip ahead, ’cause I’m getting bored.  Are you getting bored with this?",teacher,30,1,,,0.0,و مع الدوائر. أوه، إذا، يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر، ثلاثة أنواع مختلفة. دعونا نقفز إلى الأمام، لأنني أشعر بالملل. هل تشعر بالملل مع هذا؟
Uh-huh.,student,1,0,,,,اه-ها.
"I think it’s boring too.  So, you know what, I know I can have a chocolate cake with yellow, how many different kinds of yellow chocolate cakes can I have?  Stars, hearts and circles, how many is that?",teacher,38,1,,,0.0,أعتقد أنه ممل أيضاً، لذا، تعلمون ماذا، أعرف أنني أستطيع الحصول على كعكة الشوكولاتة مع الصفراء، كم نوع مختلف من كعكات الشوكولاتة الصفراء يمكنني الحصول عليها؟ النجوم، القلبات والحلقات، كم هذا؟
With stars?,student,2,0,,,,مع النجوم؟
How many did I have right up here.,teacher,8,0,,,0.0,كم عدد كان لدي هنا؟
Three.,student,1,0,,,,ثلاثة.
And here?,teacher,2,0,,,0.0,و هنا؟
Three.,student,1,0,,,,ثلاثة.
"So, how many do you think will be for yellow?",teacher,10,0,,,1.0,إذاً، كم تعتقد أنها ستكون للصفراء؟
Two.,student,1,0,,,,اثنان.
"I’m gonna guess three also.  Stars, hearts and circles.  Stars, hearts and circles, there will be three more.  So, how many different kinds of chocolate cake can I have?",teacher,29,2,,,0.0,سأخمن ثلاثة أيضاً، نجوم، قلوب ودورات، نجوم، قلوب ودورات، سيكون هناك ثلاثة آخرين. لذا، كم نوع مختلف من كعكة الشوكولاتة يمكنني الحصول عليها؟
"Wait, three.",student,2,0,,,,انتظر، ثلاثة.
"Three pink ones, three green ones and three yellow ones, how many is that all together?",teacher,16,0,,,0.0,ثلاثة ورديين، ثلاثة أخضرين وثلاثة أصفرين، كم عدد كل هذا معاً؟
The answer?,student,2,0,,,,الإجابة؟
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
Nine.,student,1,0,,,,تسعة
"Nine.  So, you can have nine chocolate – so, nine chocolate. How many do you think that we’ll be able to have with vanilla if we do this whole tree again down here?",teacher,33,1,,,0.0,تسعة. إذاً، يمكنك الحصول على تسعة شيكولاتة  لذا، تسعة شيكولاتة. كم عدد تعتقد أننا سنكون قادرين على الحصول عليها مع الفانيليا إذا قمنا بهذا الشجرة بأكملها مرة أخرى هنا أسفل؟
Three.,student,1,0,,,,ثلاثة.
"Probably, nine, again.  Okay.  Green –",teacher,6,0,,,0.0,"ربما تسعة مرة أخرى حسناً, أخضر"
[Inaudible.],student,1,0,,,,[غير مسموع.]
"You’re embarrassing me right now.  I wish you wouldn’t do that. Open up your notebook, please.",teacher,16,0,,,0.0,أنت تجعلني أشعر بالحرج الآن أتمنى لو لم تفعل ذلك افتح دفتر الملاحظات من فضلك
I’m done.,student,2,0,,,,لقد انتهيت
"Yeah.  So, probably, nine.  Figure out what nine plus nine is. Good.  Let’s go back over here.  Can I have your attention? Please put two feet underneath your desk.  Open up your math notebooks to the right page and help me out.  We have a few different strategies that we learned, I think, last week.  I’m gonna wait until I have more hands. Open your math notebook now, please.  Thank you.  Okay. You don’t have the right answer.  So, it makes me wonder what you’ve been doing [inaudible].",teacher,88,0,,,0.0,نعم. ربما تسعة. اكتشفوا ما هو تسعة زائد تسعة. حسناً. دعونا نعود إلى هنا. هل يمكنني الحصول على انتباهكم؟ من فضلكم ضعوا قدمين تحت مكتبكم. افتحوا كتيبكم الرياضية إلى الصفحة الصحيحة و ساعدوني. لدينا بعض الاستراتيجيات المختلفة التي تعلمناها، أعتقد، الأسبوع الماضي. سأنتظر حتى أحصل على المزيد من اليدين. افتحوا كتيبكم الرياضي الآن، من فضلكم. شكراً لكم. حسناً. ليس لديكم الإجابة الصحيحة. لذلك، هذا يجعلني أتساءل ماذا كنتم تفعلون.
"I was doing three and three, because three equals –",student,10,0,,0.0,,كنت أفعل ثلاثة وثلاثة، لأن ثلاثة يساوي 
"Uh-uh.  Student T, can you help me out?",teacher,8,0,0.0,,0.0,الطالب (تي) ، أيمكنك مساعدتي؟
I did a list.,student,4,0,,,,قمت بعمل قائمة
"You did a list.  Okay.  So, let me go over here.  Help me out with the list.",teacher,17,0,,,0.0,حسناً، دعني أذهب إلى هنا، ساعدني في القائمة
And you can do chocolate.,student,5,0,,,,ويمكنك صنع الشوكولاتة
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل
Pink frosting and stars.,student,4,0,,,,الصفراء الوردية والنجوم.
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
Chocolate –,student,2,0,,,,الشوكولاتة
"Can I abbreviate chocolate, CH?",teacher,5,0,,,0.0,هل يمكنني اختصار الشوكولاتة يا (تش) ؟
Yes.,student,1,0,,,,-أجل، أجل
Okay.,teacher,1,0,,,0.0,-حسناً
Pink and hearts.,student,3,0,,,,الوردي والقلب.
And hearts.,teacher,2,0,,,0.0,و القلب
Chocolate –,student,2,0,,,,الشوكولاتة
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
– pink and circles.,student,4,1,,,,الوردي و الدائرات
"Okay.  So, I’m noticing that you’re organizing it by chocolate. I want to stop your list for just a second and I want to go to the tree diagram, okay, and just talk about how the tree diagram and the list relate to each other.",teacher,45,0,,,0.0,حسناً، لاحظت أنك تقوم بتنظيمها حسب الشوكولاتة، أريد أن أوقف قائمتك للحظة، وأريد أن أذهب إلى مخطط الشجرة، حسناً، وأتحدث عن كيفية ارتباط مخطط الشجرة والقائمة مع بعضها البعض.
Is there watching up on computer?,student,6,0,,,,هل هناك مراقبة على الكمبيوتر؟
"Yes, the camera is watching all of you right now.",teacher,10,0,1.0,,0.0,أجل، الكاميرا تراقبكم جميعاً الآن
I know most of them.,student,5,0,,,,أعرف معظمهم
Except for the three kids back there.,teacher,7,0,0.0,,0.0,باستثناء الاطفال الثلاث هناك
And it’s [hide and go seek].,student,6,0,,,,و هو [الاختباء والذهاب للبحث].
"I’m not gonna see it now.  And I really – I don’t want to worry about it now. Can we answer camera questions after the lesson, ’cause this was really not what I wanted to do for the whole math lesson. So, let’s go back over here.  So, I wanna go with Student T said.  She said chocolate and she went to the pink frosting.  So, we can have chocolate cupcake with pink frosting.  And then, Student T said, there are three different kinds of sprinkles.  So, we can do – we can have heart sprinkles, star sprinkles and circle sprinkles. Those are all of the different chocolate, pink cupcakes that I can have. What other frosting colors can I make with my chocolate cake, Student J?",teacher,127,4,0.0,,0.0,أنا لن أراه الآن. وأنا حقاً لا أريد القلق بشأن ذلك الآن. هل يمكننا الإجابة على أسئلة الكاميرا بعد الدروس، لأن هذا لم يكن ما أردت القيام به طوال درس الرياضيات. لذلك، دعونا نعود إلى هنا. لذلك، أريد الذهاب مع الطالب T قال. قالت الشوكولاتة وقالت انها ذهبت إلى التجميل الوردي. لذلك، يمكننا الحصول على كعكة الشوكولاتة مع التجميل الوردي. ومن ثم، قال الطالب T، هناك ثلاثة أنواع مختلفة من التجميل. لذلك، يمكننا القيام
Chocolate?,student,1,0,,,,الشوكولاتة؟
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
Green frosting.,student,2,0,,,,التجميد الأخضر.
Great.,teacher,1,0,,,0.0,هذا رائع.
"And heart – no, stars.",student,5,0,,,,و القلب لا، النجوم.
Can I do hearts also?,teacher,5,0,1.0,,0.0,هل يمكنني فعل القلب أيضاً؟
Yes.,student,1,0,,,,-أجل، أجل
And stars?,teacher,2,0,,,0.0,و النجوم؟
Yes.,student,1,0,,,,-أجل، أجل
And circles?,teacher,2,1,,,0.0,و الدائرات؟
Yes.,student,1,0,,,,-أجل، أجل
"Oh, so, there’ll be three different kinds of green, chocolate cupcakes.  Love it.  So, I can do hearts, stars and circles. Let me just stop for a second.  There are three different kinds of pink, chocolate cupcakes I can have. Student S, how many different kinds of green, chocolate cupcakes can I have? Back away.",teacher,55,4,,,0.0,سوف يكون هناك ثلاثة أنواع مختلفة من الكعكات الخضراء والشوكولاتية. أحبها. لذا، يمكنني القيام بالقلبات والنجوم والحلقات. دعني أتوقف للحظة. هناك ثلاثة أنواع مختلفة من الكعكات الوردية والشوكولاتية يمكنني الحصول عليها. الطالب S، كم نوع مختلف من الكعكات الخضراء والشوكولاتية يمكنني الحصول عليها؟ تراجع.
We can make three.,student,4,0,,,,يمكننا أن نجعل ثلاثة.
Okay.  Is there another flavor of frosting that I can make my chocolate cupcakes into?  One second.,teacher,17,1,,,0.0,حسناً، هل هناك طعم آخر من الجليد الذي يمكنني جعله كعكة الشوكولاته؟
You just –,student,3,0,,,,أنت فقط
"I didn’t want to stop you from working [inaudible] focused you were.  These are our flavors.  Pink, we just did.  Green, we just did.  Student J, what’s the last color?",teacher,30,0,,,0.0,لم أكن أريد أن أمنعك من العمل كنت مركزاً هذه هي طعمنا الوردي فعلنا ذلك الأخضر فعلنا ذلك الطالب جي، ما هو آخر لون؟
Yellow.,student,1,0,,,,الصفراء
"Yellow.  Very good.  Yellow frosting.  So, this is my flavor, chocolate cupcakes.  Yum, my favorite. I have three different choices of frostings, pink, green and yellow.  And then, I’ve got my sprinkles for the top, three different choices. So, before I write – because Student S and I were talking about how we were getting a little bored with this.  It’s a lot to write.  Right, Student C?",teacher,68,1,,,0.0,الصفراء. جيد جداً. الصفراء الصفراء. هذا هو طعمي، كعك الشوكولاتة. يوم، المفضلة لدي. لدي ثلاثة خيارات مختلفة من الصفراء، الوردية، الخضراء والصفراء. ومن ثم، حصلت على ورشاتي للقمة، ثلاثة خيارات مختلفة. لذلك، قبل أن أكتب  لأن الطالب S وأنا كنا نتحدث عن كيف أصبحنا متعبين قليلا مع هذا.
Yes.,student,1,0,,,,-أجل، أجل
It’s a little bit boring.  Do you think so?,teacher,9,0,,,0.0,إنّه مملّ قليلاً، هل تعتقد ذلك؟
Yes. I don’t.,student,3,0,,,,أجل، لا أعرف.
"A little bit, no, okay.",teacher,5,0,,,0.0,قليلاً، لا، حسناً
No.,student,1,0,,,,-كلا .
"How many different kinds of yellow cupcakes, Student O, do you think I’ll have?",teacher,14,1,,,0.0,كم نوع مختلف من الكعك الأصفر، الطالب O، هل تعتقد أنني سوف يكون؟
Um – Three. – yellow –,student,6,0,,,,ثلاثة. صفراء.
There were three pink.  There were three green.  How many yellow do you think there might be?,teacher,17,0,1.0,,1.0,كان هناك ثلاثة ورديين، وثلاثة أخضرين، كم عدد الأصفرين تعتقد أنه يمكن أن يكون هناك؟
"Um, yellow, heart or stars – first, the stars.",student,9,0,,0.0,,الأصفر، القلب أو النجوم أولاً، النجوم
"First, the stars, okay.",teacher,4,0,1.0,,0.0,أولاً، النجوم، حسناً
And the hearts.,student,3,0,,,,والقلب.
Good.,teacher,1,0,,,0.0,-حسناً
And the circles.,student,3,1,,,,و الدوائر
"Good.  So, how many yellow cupcakes could there be that are chocolate?",teacher,12,1,,,0.0,حسناً، كم عدد الكعك الصفراء التي يمكن أن تكون شيكولاته؟
Three.,student,1,0,,,,ثلاثة.
"Three.  So, I wanna stop for just a minute.  We’ve done the top half of our tree.",teacher,17,0,,,0.0,ثلاثة، لذا أريد التوقف لدقيقة، لقد قمنا بالنصف العلوي من شجرتنا
I’m stopping.,student,2,0,,,,أنا أتوقف.
We did the top half of our tree.  How many choices were there for the top half of our tree?,teacher,20,0,,,0.0,لقد قمنا بالنصف العلوي من شجرتنا. كم عدد الخيارات التي كانت هناك للنصف العلوي من شجرتنا؟
Nine.,student,1,0,,,,تسعة
"Nine choices.  Thank you, somebody, for being awake here.",teacher,9,0,,,0.0,تسعة خيارات، شكراً لكِ يا شخص، لأنكِ مستيقظة هنا
"Oh, my God.",student,3,0,,,,أوه، يا إلهي.
I’m wondering what you’re doing right now.  Please put that down.,teacher,11,0,,,0.0,أتساءل ما الذي تفعله الآن من فضلك ضع ذلك
She’s always doing that.,student,4,0,,,,إنها تفعل ذلك دائماً
"I don’t want to know.  Put it down.  It should already be glued in. So, we have nine types of chocolate cupcakes.  Nine chocolate choices.  Since I want to move on to the next lesson, because my math objectives are to go back to breaking apart factors and writing complete sentences that answer the question, I want to make sure we get to that. That’s the main objective today. So, if I know I have nine chocolate choices, how many vanilla choices do you think I’m going to have?",teacher,89,2,,,0.0,أنا لا أريد أن أعرف. ضعها أسفل. يجب أن يتم لصقها بالفعل. لذلك، لدينا تسعة أنواع من الكعك الشوكولاتية. تسعة خيارات الشوكولاتة. بما أنني أريد الانتقال إلى الدروس التالية، لأن أهدافي الرياضية هي العودة إلى تفكيك العوامل وكتابة الجمل الكاملة التي تجيب على السؤال، أريد التأكد من أننا نصل إلى ذلك. هذا هو الهدف الرئيسي اليوم. لذلك، إذا كنت أعرف أن لدي تسعة خيارات الشوكولاتة، كم خيارات فانيليا تعتقد أن لدي؟
Three.,student,1,0,,,,ثلاثة.
Tell the person at your table.,teacher,6,0,,,0.0,أخبري الشخص على طاولتك
Nine. Nine. Nine.,student,3,0,,,,تسعة، تسعة، تسعة
Nine.,multiple students,1,0,,,,تسعة
"You can tell somebody.  Take that out of your mouth, please.",teacher,11,0,,,0.0,يمكنك أن تخبر أحداً، أخرج هذا من فمك، من فضلك
Okay.,student,1,0,,,,-حسناً
"Thank you.  [Foreign language.]  I don’t know [foreign language].  I try in Portuguese.  [Foreign language]?  I should know that word, it’s my favorite. Student C?",teacher,25,0,,,0.0,شكراً. [لغة أجنبية] لا أعرف [لغة أجنبية]. أحاول بالبرتغالية. [لغة أجنبية]؟ يجب أن أعرف هذه الكلمة، إنها المفضلة لدي. الطالب C؟
Nine.,student,1,0,,,,تسعة
"Do you agree with Student C?  Show me yes or no.  Yes, I think there will be nine vanilla; no, I do not think there will be nine vanilla.  Student C, you’re not thinking?",teacher,34,0,,,1.0,هل توافق على الطالب (ج) ؟ أرني نعم أو لا. نعم، أعتقد أنه سيكون هناك تسعة فانيلا؛ لا، لا أعتقد أنه سيكون هناك تسعة فانيلا. الطالب (ج) ، أنت لا تفكر؟
I’m thinking about just [inaudible] answer.,student,6,0,,,,أنا أفكر في إجابة غير مسموعة
"Student C thinks there will be nine vanilla choices. There were nine chocolate, could there also be nine vanilla, yes or no?  Student A?  [Foreign language.]  You do.  I agree.  And instead of making the whole tree, I know Student C is right.  There will be nine.  So, how many choices is that in all for my cupcakes?",teacher,58,2,0.0,,0.0,الطالب C يعتقد أنه سيكون هناك تسعة خيارات فانيلا. كان هناك تسعة شيكولاتة، هل يمكن أن يكون هناك تسعة فانيلا أيضا، نعم أو لا؟ الطالب A؟ [لغة أجنبية] نعم. أتفق معك. وبدلا من صنع الشجرة بأكملها، أعرف أن الطالب C على حق. سيكون هناك تسعة.
Nine.,student,1,0,,,,تسعة
"Student C, I’m really not pleased with the way you’re sitting right now.  Student J?",teacher,15,0,,,0.0,الطالب (ج) ، أنا حقاً غير راض عن الطريقة التي تجلس بها الآن
18.,student,1,0,,,,18.
"Yeah, there will be 18 choices.  So, looking back – sit the right way, please.  Thank you.  Student C, sit the right way, please.",teacher,24,0,,,0.0,"أجل، سيكون هناك 18 خيارًا لذا، بالنظر إلى الوراء، اجلس في الطريق الصحيح، من فضلك. شكراً. الطالب ""سي""، اجلس في الطريق الصحيح، من فضلك."
Hmm?,student,1,0,,,,هل هذا صحيح؟
"Sit the right way.  Turn your chair.  Thank you.  So, the question is how many combinations can you make?  I need a full sentence.  The question was –",teacher,28,0,,,0.0,الجلوس في الطريق الصحيح. تحويل الكرسي الخاص بك. شكرا. لذا، السؤال هو كم مجموعة يمكنك القيام بها؟ أنا بحاجة إلى جملة كاملة. السؤال كان 
There can be 18 combinations.,student,5,0,,,,يمكن أن يكون هناك 18 مزيج.
– how many – how many combinations can you make?  Let’s use the words from the question to write our answer.  Put your chair flat.  Student A?,teacher,27,0,1.0,,0.0, كم عدد  كم عدد الجمعيات التي يمكنك إجراؤها؟ دعونا نستخدم الكلمات من السؤال لكتابة إجابتنا. ضع كرسيك مسطحًا. الطالب A؟
"There can be 18 combinations. So, this is why.",student,9,0,,0.0,,يمكن أن يكون هناك 18 مزيج، لذلك، هذا هو السبب.
"I’ll take a different way, Student E?",teacher,7,0,0.0,,0.0,سأختار طريقاً مختلفاً يا الطالب (إي) ؟
From the [inaudible] –,student,4,0,,,,من [غير مسموع] 
Tell me.,teacher,2,0,,,1.0,اخبرني
"You might – well, you can make 18 combinations.",student,9,0,,0.0,,حسناً، يمكنك صنع 18 مزيج.
I love ’em both.,teacher,4,0,0.0,,0.0,أحب كليهما
But I want one here.,student,5,0,,,,ولكني أريد واحدة هنا
What’s yours?,teacher,2,0,1.0,,0.0,ما هو الخاص بك؟
We can make 18 combinations.,student,5,0,,,,يمكننا إجراء 18 مزيج.
"Oh, so instead of you, we.  I like it.",teacher,9,0,0.0,,0.0,لذا بدلاً منك، نحن، أنا أحب ذلك.
Yeah.,student,1,0,,,,-أجل، أجل
"Very good.  Who can tell me the equation that goes with this? Student I, I know you like to do the equations.",teacher,22,2,,,1.0,جيد جداً، من يستطيع أن يخبرني بالمعادلة التي تذهب مع هذا؟ الطالب الأول، أعرف أنك تحب القيام بالمعادلات.
2 times 3 times 3 equals 18 combinations. I have 9 times 2.,student,13,0,,0.0,,2 × 3 × 3 = 18 مزيج لدي 9 × 2
