text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
13 x 4.,student,3,0,,,,13 × 4
Do you know 13 x 4?,teacher,6,0,,,0.0,هل تعرف 13 × 4؟
52? It’s a double [inaudible].,student,5,0,,,,52؟ إنه مزدوج.
"Oh my goodness, Student A, I’m sad that you didn't raise your hand, but I’m excited about what you just said.  And what did you just say?",teacher,27,0,0.0,,0.0,يا إلهي، الطالب الأوّل، أنا حزين لأنك لم ترفع يديك، لكنني متحمس لما قلته للتو.
[Inaudible] doubles.,student,2,0,,,,مضاعفة
It’s a double.  So all you have to do is do 26 + 26 and you’d get 52.  But are we there yet?,teacher,23,0,,,0.0,انها مضاعفة. كل ما عليك القيام به هو القيام 26 + 26 و سوف تحصل على 52. ولكن هل نحن هناك بعد؟
No.,student,1,0,,,,-كلا .
"No, so what do you need to do? So we’ve done 13 x 4, 13 x 2, we need to do another one, Student A.",teacher,25,0,,,0.0,لا، إذا ما الذي تحتاج إلى القيام به؟ لذلك قمنا 13 × 4، 13 × 2، نحن بحاجة إلى القيام بعمل آخر، الطالب A.
15 x 4?,student,3,0,,,,15 × 4؟
"You’re over, but you’re on the right track.  Student M?",teacher,10,0,,,0.0,لقد إنتهيت، لكنك على الطريق الصحيح
[Inaudible],student,1,0,,,,[غير مسموع]
Do another 13 x 2 = 26.  And we know 26 plus 26 equals what?,teacher,15,0,,,0.0,هل 13 × 2 = 26؟ ونحن نعلم 26 + 26 = ماذا؟
52.,student,1,0,,,,52
And 52 plus 52 equals?,teacher,5,0,,,0.0,و 52 زائد 52 يساوي؟
104.,multiple students,1,0,,,,104.
So what is our answer? 13 x 8 equals what?,teacher,10,0,,,0.0,اذا ما هي جوابنا؟ 13 × 8 يساوي ماذا؟
104.,student,1,0,,,,104.
"104.   So when you go back and work on your own, you’re going to solve just what’s in blue for each one.  But then in your poster, you’re going to choose one of these solutions to solve 13 x 8.  So which one do you want to choose?",teacher,48,1,,,0.0,104. إذاً عندما تعودين وتعملين بمفردك، ستحلين ما هو الأزرق لكل منهما. ولكن بعد ذلك في الملصق الخاص بك، ستختارين واحدة من هذه الحلول لحل 13 × 8.
12 x 8.,multiple students,3,0,,,,12 × 8
"Let’s choose 3 x 8, okay? So you’re going to have on your poster at the top, you’re going to have a final problem just like I have here.  And then you’re going to use one of your strategies.  So we’re going to do 3 x 8 equals…  Can you see, Student G? When I do this, can you see?",teacher,60,0,,,0.0,دعونا نختار 3 × 8 ، حسنا؟ لذلك سوف يكون لديك على الملصق الخاص بك في الجزء العلوي، سوف يكون لديك مشكلة نهائية تماما كما لدي هنا. ومن ثم سوف تستخدم واحدة من استراتيجياتك. لذلك سوف نفعل 3 × 8 يساوي... هل ترى، الطالب G؟ عندما أفعل هذا، هل ترى؟
No.,student,1,0,,,,-كلا .
"No, so why don’t you move back.   3 x 8 equals what, Student G?",teacher,14,0,,,0.0,لا، لماذا لا تتحرك للخلف 3 × 8 يساوي ماذا، الطالب G؟
3 x 8 = 24.,student,5,0,,,,3 × 8 = 24
"Equals 24.  What’s the next step we have to do, Student R?",teacher,12,0,1.0,,0.0,ما هي الخطوة التالية التي يجب علينا القيام بها، الطالب R؟
10 x 8.,student,3,0,,,,10 × 8
10 x 8 equals…,teacher,4,0,,,0.0,10 × 8 يساوي...
80.,student,1,0,,,,80.
24 plus 80 equals…,teacher,4,0,,,0.0,24 + 80 =
104.,multiple students,1,0,,,,104.
"So you’re going to do this.  And then remember when we were doing large equations and we used parentheses? We’re going to do that again.  So you’re also going to need 13 x 8 = 3 x 8 + 10 x 8.  That’s 24 + 80.  So you’re going to write your big equation.  And then, Student J, you’re going to draw it out as an array.  How many can draw this out as an array? If I have 8 and 13, I have to do what to it? What do I have to do to make this up here, here?",teacher,101,5,,,0.0,"لذلك سوف تفعل هذا. ومن ثم تذكر عندما كنا نقوم بعمل المعادلات الكبيرة واستخدمنا العلاقة؟ سوف نقوم بذلك مرة أخرى. لذلك سوف تحتاج أيضا 13 × 8 = 3 × 8 + 10 × 8. وهذا هو 24 + 80. لذلك سوف تكتب المعادلة الكبيرة الخاصة بك. ومن ثم، الطالب J، سوف ترسمها كمجموعة. كم يمكن أن ترسم هذا كمجموعة؟ إذا كان لدي 8 و 13, ما الذي يجب أن أفعله به؟ ما الذي يجب أن أفعله لجعل هذا هنا، هنا؟"
[Inaudible].,student,1,0,,,,[غير مسموع].
"Well, yeah, I need to make two different arrays.  We don’t need to do all the little squares, because that’s going to take us way too long.  But what can I do to make 3 and 10 appear on here? Student R, do you want to help her?",teacher,48,2,,,0.0,حسنا، نعم، أنا بحاجة إلى جعل اثنين من الترتيبات المختلفة. نحن لا نحتاج إلى القيام بجميع المربعات الصغيرة، لأن ذلك سوف يأخذنا طويلا جدا. ولكن ما الذي يمكنني القيام به لجعل 3 و 10 تظهر هنا؟ الطالب R، هل تريد مساعدتها؟
You’re going to cut threes [inaudible].,student,6,0,,,,سوف تقطع ثلاثيًا.
"Yes, you’re going to cut it.  So you’re going to go across like this, up here is my 10, down here is my 3.  8 x 10…",teacher,27,0,1.0,,0.0,نعم، سوف تقطعها. لذلك سوف تذهب عبر هكذا، هنا هو 10 الخاص بي، وهنا هو 3، 8 × 10 ...
80.,multiple students,1,0,,,,80.
8 x 3.  Are there any questions on how to do this?,teacher,12,0,,,1.0,هل هناك أي أسئلة حول كيفية القيام بذلك؟
No.,multiple students,1,0,,,,-كلا .
"So what we’re giving you, when you go back to your seats and you pull out page 57 and 58, they give you the four ways to start it.  You’re going to choose one way to start, and solve it on your poster.   There are six sets.  There’s Set A, B, C, D, E and F.  There are six sets.  We have nine groups, so there can be some repeats.  So when I call you back to your seats you’re going to whip out page 57 and 58, and then I’m going to tell you which set you’re going to work on.  Yes, Student A?",teacher,105,0,,,0.0,لذا ما نعطيكم، عندما تعودون إلى مقاعدكم وتسحبون الصفحة 57 و58، يعطوكم أربعة طرق لبدءها. سوف تختارون طريقة واحدة لبدءها، وتحلوها على الملصق الخاص بك. هناك ست مجموعات. هناك مجموعة A و B و C و D و E و F. هناك ست مجموعات. لدينا تسعة مجموعات، لذلك يمكن أن يكون هناك بعض التكرار. لذلك عندما أدعوكم مرة أخرى إلى مقاعدكم سوف تسحبون الصفحة 57 و 58، ومن ثم سأخبركم على أي مجموعة سوف تعملون. نعم، الطالب A؟
Are we going to work with our partners?,student,8,0,,0.0,,هل سنعمل مع شركائنا؟
"You’re going to work with your partners.  So, Student A, you and Student J are going to work on Set A on page 57.  Go back to your seats, take out page 57.  Student N and Student G, you’re going to work on Set B on page 57.  Rip it all the way out.   Student F and M, you are going to work on Set C.  Remember to scoot the furniture.  You are supposed to be sitting there.  Student J and M work on Set D.   Student E and M, you’re going to work on Set E. Student M and B, you’re going to work on Set [inaudible]. Student D and C, you’re going to work on Set A.  And Student T, you’re going to work on Set C.  And Student K, you’re going to work on Set [inaudible].",teacher,139,0,1.0,,0.0,ستعمل مع شركائك. إذاً، الطالب A، ستعمل أنت و الطالب J على مجموعة A على الصفحة 57. عد إلى مقاعدك، اخرج الصفحة 57. الطالب N و الطالب G، ستعمل على مجموعة B على الصفحة 57. انزعها تمامًا. الطالب F و M، ستعمل على مجموعة C. تذكر أن تأخذ الأثاث. من المفترض أن تجلس هناك. الطالب J و M يعملون على مجموعة D. الطالب E و M، ستعمل على مجموعة E. الطالب M و B، ستعمل على مجموعة [غير قابلة للسمع]. الطالب D و C، ستعمل على مجموعة A. والطالب T، ستعمل على مجموعة C. والطالب K، ستعمل على مجموعة [غير قابلة للسمع].
"We’re going to work on Set D? [Students all working on their own, lots of noise, teacher going around helping students individually, inaudible.]",student,23,0,,0.0,,سنعمل على المجموعة D؟ [الطلاب يعملون جميعًا بمفردهم، الكثير من الضوضاء، المعلم يساعد الطلاب بشكل فردي، غير مستمع.]
"Student R, [inaudible] not in the behavior right now.  So I’m going to ask that you and Student K go back to Table 1 and work separately over there. Let’s see what you’ve got for me? So now you have 32 x 8 equals… Now, are you going to have two sets of parentheses? So you do 32 times [inaudible] plus 32 times 2.  Is that 32 x 8? No, so you’re going to need to [inaudible].  And then your array.  [inaudible] Use these to break up your array, just like I broke up the array 4 x 43.  And then when you guys finish that, you can go on to do Set D on the back. Now yours, perfect.  630 plus 63.  Can you do it using the equations? 63 x 11 equals… So what is [inaudible]?",teacher,138,5,1.0,,0.0,الطالب R، [غير مسموع] ليس في السلوك في الوقت الحالي. لذلك سأطلب منك أنت و الطالب K العودة إلى الجدول 1 والعمل بشكل منفصل هناك. دعونا نرى ما لديك لي؟ لذلك الآن لديك 32 × 8 متساوية... الآن، هل سوف يكون لديك مجموعتين من المقاطع؟ الآن، سوف تفعل 32 مرات [غير مسموع] زائد 32 مرات 2. هل هذا 32 × 8؟ لا، لذلك سوف تحتاج إلى [غير مسموع] ثم صفك. [غير مسموع] استخدم هذه لتقسيم صفك، تماما كما قمت بتقسيم صف 4 × 43. وبعد ذلك عندما تنتهي من ذلك، يمكنك المضي قدما في القيام ب D على الخلف. الآن، مثالية. 630 زائد 63. هل يمكنك القيام بذلك باستخدام المعادلات 63 × 11 متساوية؟
[Inaudible].,student,1,0,,,,[غير مسموع].
"Don’t forget to break up your array.  This is 63 and this is 11, how did you break it up? Oh my goodness, there’s so much going on here. We’re going to have five more minutes to work on these, because we’re going to have our conduct celebration at 2:00.",teacher,50,1,,,0.0,لا تنسى تفكيك الترتيب. هذه 63 وهذه 11، كيف تفكيكها؟ يا إلهي، هناك الكثير يحدث هنا. سنحصل على خمس دقائق أخرى للعمل على هذه، لأننا سنحصل على احتفالنا في الساعة 2:00.
[Cheering!],multiple students,1,0,,,,[تصفيق!]
Did I ask you to do Set E?,teacher,8,0,,,0.0,"هل طلبت منك أن تقوم بعمل مجموعة ""إي""؟"
You asked us to do Set E.,student,7,0,,,,لقد طلبت منّا أن نفعل مجموعة (إي)
"Make sure you put your names on your posters and then come join me on the rug.   I’m waiting, 5, 4, 3, 2, 1.  Everyone should be on the rug right now.  That took us way, way, way too long to get settled. When you made your posters, I’m very interested that they’re done neatly, but some of you are letting the colors of your markers go crazy.  So from now on, two colors and that’s it.",teacher,77,0,0.0,,0.0,تأكد من وضع أسمائكم على ملصقاتكم ثم تعالوا وانضموا لي على السجادة. أنا انتظر، 5، 4، 3، 2، 1. يجب أن يكون الجميع على السجادة الآن. ذلك أخذنا طويلاً، طويلاً، طويلاً جداً للتسوية. عندما صنعتم ملصقاتكم، أنا مهتم جداً بأنها جاهزة بشكل نظيف، ولكن بعضكم يسمحون لون علاماتكم بالجنون. لذلك من الآن فصاعداً، لونين وهذا كل شيء.
I only did one.,student,4,0,,,,لقد فعلت واحدة فقط
"Two or one.  One is better.   I don’t have a hundred colors going on.  It distracts you, and then you leave some out, and poor Student M, thank you for cleaning all those up. So now let’s wrap this up. Who had Set A, raise your hands.  Perfect.  You’re each going to take a turn presenting.  So Student K and Student S, present your poster.  Tell us how you solved your poster.  So what was your equation? Oh, I’m sorry, some people are being extremely rude.",teacher,86,2,,,0.0,اثنان أو واحد. واحد هو أفضل. ليس لدي مئة لون يجري. فإنه يزعجك، ثم تترك بعضها خارج، والطالب المسكين M، شكرًا على تنظيف كل ذلك. لذلك الآن دعونا ننهي هذا. من كان قد وضعت مجموعة A، رفع يديك. مثالي. كل واحد منكم سوف تأخذ دور تقديم. لذلك الطالب K والطالب S، تقديم الملصق الخاص بك. أخبرنا كيف حل الملصق الخاص بك. إذا ما كانت معادلتك؟ أوه، أنا آسف، بعض الناس يتصرفون بشكل قاسي للغاية.
4 x 43.,student,3,0,,,,أربعة × 43
"4 x 43.  How did you solve 4 x 43, Student K?",teacher,12,0,,,1.0,"4 × 43. كيف حللت 4 × 43, الطالب K؟"
[Inaudible],student,1,0,,,,[غير مسموع]
"All right, now show everyone.  Why did you choose 2 x 43 to start?",teacher,14,0,,,1.0,حسناً، الآن أظهر للجميع لماذا اخترت 2 × 43 للبدء؟
Because you double the 2 and it equals 4.,student,9,0,,1.0,,لأنك تضاعف 2 و هو يساوي 4.
You double the 2 and it equals 4.  Fantastic.  And 86 plus 86 equals?,teacher,14,0,1.0,,0.0,تضاعف 2 و يساوي 4 رائع و 86 + 86 يساوي؟
172.,student,1,0,,,,172.
172.  So 4 x 43 equals…,teacher,6,0,,,0.0,172. اذاً 4 × 43 يساوي...
172.,student,1,0,,,,172.
"172.  Fantastic.  Student A and J, did you start with 2 x 43 as well?",teacher,15,0,,,0.0,172. رائع. الطلاب A و J، هل بدأت مع 2 × 43 أيضا؟
Yes.,student,1,0,,,,-أجل، أجل
"Okay, then let me just see yours.  They did the same thing. Set E, who has Set E to start? Okay, Student N and G, you explain to everyone how you started.",teacher,32,0,,,0.0,"حسناً، اسمحوا لي أن أرى لكِ، فعلوا نفس الشيء، مجموعة ""إي""، من لديه مجموعة ""إي"" لبدءها؟ حسناً، الطلاب ""ن"" و""ج""، أوضح للجميع كيف بدأت."
50 x 6 equals 300.,student,5,0,,,,50 × 6 يساوي 300
50 x 6 equals 300.,teacher,5,0,1.0,,0.0,50 × 6 يساوي 300
8 x 6 equals 48.,student,5,0,,,,8 × 6 يساوي 48.
"Student J and J, leave your poster. 8 x 6 = 48.  So 300 plus 48 equals?",teacher,17,0,1.0,,0.0,الطلاب J و J، تترك لوحة الخاص بك. 8 × 6 = 48. إذا 300 زائد 48 يساوي؟
348.,student,1,0,,,,348
"So 58 x 6 equals what, Student G?",teacher,8,0,,,0.0,اذاً 58 × 6 يساوي ماذا، الطالب G؟
58 x 6 [inaudible].,student,4,0,,,,58 × 6 [غير مسموع].
"What does it equal? What does your main problem equal? You can [inaudible].  What does it equal? 348.   Set C, who worked on Set C? Okay, Students B and K, can you explain to the class how you solved this? So what’s your problem that you’re solving?",teacher,47,0,,,1.0,ما هي مساوية؟ ما هي مساوية مشكلتك الرئيسية؟ يمكنك [لا تسمعي] ما هي مساوية؟ 348. مجموعة C، الذي عمل على مجموعة C؟ حسنا، الطلاب B و K، هل يمكن أن تشرح إلى الفصل كيف حل هذا؟ إذن ما هي مشكلتك التي تحل؟
32 x 8.,student,3,0,,,,32 × 8
32 x 8.  And you started with 30 x 8.  What’s 30 x 8?,teacher,14,0,,,0.0,32 × 8 وبدأت مع 30 × 8. ما هو 30 × 8؟
240.,student,1,0,,,,240.
"240.  Then what did you do, Student B?",teacher,8,0,,,1.0,ماذا فعلت بعد ذلك، الطالب ب؟
8 x 2.,student,3,0,,,,8 × 2
8 x 2.  And what does that equal?,teacher,8,0,,,0.0,8 × 2 و ما الذي يساوي ذلك؟
16.  Then you add [inaudible].,student,5,1,,,,16، ثم تضيف [غير مسموع].
And what is your total?,teacher,5,1,1.0,,0.0,و ما إجمالي عملك؟
256.,student,1,0,,,,256
"256, good job.   And now Student M and F, you started and you did it a little differently, didn't you? How did you start?",teacher,24,0,,,1.0,256، عمل جيد، و الآن الطالب M و F، بدأت و قمت بذلك بشكل مختلف قليلا، أليس كذلك؟ كيف بدأت؟
We started 32 x 2 = 64.,student,7,0,,,,لقد بدأنا 32 × 2 = 64.
32 x 2 = 64.  And then what did you do?,teacher,11,0,1.0,,1.0,32 × 2 = 64 وماذا فعلت بعد ذلك؟
Then we did it again three more times.,student,8,0,,0.0,,ثم قمنا بذلك مرة أخرى ثلاث مرات أخرى.
You did it again three more times.  So you did 32 x 2 four times.  Why did you do it four times?,teacher,22,0,1.0,,1.0,لقد فعلتها مرة أخرى ثلاث مرات ثم فعلتها 32 × 2 أربع مرات لماذا فعلتها أربع مرات؟
Because it was easier [inaudible].,student,5,0,,,,لأن الأمر كان أسهل
You could double it.  But why four times? Why four times?,teacher,11,0,0.0,,1.0,يمكنك مضاعفة، لكن لماذا أربع مرات؟
Because 32 x 2 = 64.,student,6,0,,,,لأن 32 × 2 = 64.
"So you have 32 x 2 = 64, but why did you do it 4 times? Student R?",teacher,18,0,1.0,,1.0,"اذاً لديك 32 × 2 = 64, لكن لماذا فعلتها 4 مرات؟ الطالب R؟"
Because they split 8 in fours.,student,6,0,,,,لأنّهم انقسموا ثمانية إلى أربعة.
They split 8 into 4 groups.  4 x 2 = 8.  Good job.  Set D.  Who did Set D? Student J and J? What was the equation you were solving?,teacher,30,1,1.0,,1.0,قاموا بتقسيم 8 إلى 4 مجموعات. 4 × 2 = 8. عمل جيد. مجموعة D. من صنع مجموعة D؟ الطالب J و J؟ ما هي المعادلة التي كنت تحل؟
63 x 11.,student,3,0,,,,63 × 11
63 x 11.  And how did you break up 63 x 11?,teacher,12,0,,,1.0,63 × 11 وكيف انفصلت عن 63 × 11؟
We did 63 x 10 is 630.,student,7,0,,,,لقد فعلنا 63 × 10 هو 630.
And then what did you do.  Student M?,teacher,8,0,1.0,,1.0,وماذا فعلت بعد ذلك؟
63 x 1 = 63.,student,5,0,,,,63 × 1 = 63
So what’s your total?,teacher,4,1,0.0,,0.0,إذاً ما هو إجمالي عملك؟
693.,student,1,0,,,,693
"693, fantastic.   So do you all see that? So now we’re on to Set E.  Who had Set E? Student M, explain yours.  Maybe you did yours differently.",teacher,28,0,,,1.0,693، رائع. هل ترون ذلك؟ الآن نحن على مجموعة E. من وضع مجموعة E؟ الطالب M، شرح الخاص بك. ربما فعلت الخاص بك بشكل مختلف.
25 x 12,student,3,0,,,,25 × 12
And how did you do it?,teacher,6,0,,,1.0,وكيف فعلتها؟
25 x 6 = 150.,student,5,0,,,,25 × 6 = 150
Why did you choose 25 x 6? Why did you guys choose that one?,teacher,14,0,1.0,,1.0,لماذا اخترتما 25 × 6؟
It’s easier to start with.,student,5,0,,,,من الأسهل البدء بها
"It’s easier to start with, but why is it easier? Why is it a good spot to start? Why didn't you start with 10 x 12? Or why didn't you start with 5 x 12, I know you know that one right off the top of your head.  Why did you start with 25 x 6?",teacher,56,0,1.0,,1.0,لماذا هو مكان جيد للبدء؟ لماذا لم تبدأ بـ 10 × 12؟ أو لماذا لم تبدأ بـ 5 × 12؟
[Inaudible],student,1,0,,,,[غير مسموع]
And so what did you do to the 25 x 6 to get 25 x 12?,teacher,16,0,,,1.0,وماذا فعلت مع 25 × 6 للحصول على 25 × 12؟
20 x 10.,student,3,0,,,,20 × 10
"You did 20 x 10, so you broke it down even further.  But what could you have done? 25 x 6 is …",teacher,23,0,,,1.0,"لقد قمت بعمل 20 × 10, لذا قمت بتقسيمها أكثر. ولكن ماذا كان بإمكانك القيام به؟ 25 × 6 هو ..."
150.,student,1,0,,,,150.
150.  And then 150 plus 150 is…,teacher,7,0,,,0.0,150، ثم 150 زائد 150 هو...
300.,student,1,0,,,,ثلاثون
"300.  So 25 x 6 is half of 25 x 12.  You always want to look for your halves and your doubles, it makes things easier. Student R, did you do yours the same way? Student G?",teacher,37,0,,,1.0,300 إذاً 25 × 6 هو نصف 25 × 12. تريد دائمًا البحث عن نصفك ومضاعفك، فهذا يجعل الأمور أسهل. الطالب R، هل قمت بتلك الطريقة؟ الطالب G؟
[Inaudible].,student,1,0,,,,[غير مسموع].
What’s the one you’re solving?,teacher,5,0,,,0.0,ما الذي تحلينه؟
76 x 5.,student,3,0,,,,76 × 5
"76 x 5.  So you started with 70 x 5, and that equals?",teacher,13,0,,,0.0,76 × 5 إذاً بدأت مع 70 × 5، وهذا يساوي؟
350.,student,1,0,,,,350.
And how did you know it was 350?,teacher,8,0,,,1.0,وكيف عرفت أنها 350؟
Because 7 x 5 = 35.,student,6,0,,,,لأن 7 × 5 = 35.
"7 x 5 = 35, and when you’re multiplying 7 x 5, you’re doing 7 x 5 once, and when you’re doing 7 x 50 you’re doing 7 x 5 tens, so you just add your zero at the end.  And then what did you do with 70 x 5?",teacher,50,2,1.0,,1.0,"7 × 5 = 35، وعندما تقوم بمضاعفة 7 × 5, تقوم بـ 7 × 5 مرة واحدة، وعندما تقوم بـ 7 × 50 تقوم بـ 7 × 5 عشرات، لذا يمكنك فقط إضافة الصفر في النهاية."
5 x 6 = 30.,student,5,0,,,,5 × 6 = 30
5 x 6 = 30.  So what’s your answer?,teacher,9,0,1.0,,0.0,5 × 6 = 30 إذن ما هو إجابتك؟
380.,student,1,0,,,,ثمانمائة وثلاثون
"380, fantastic.  And Student R and K, when they got their problem, they automatically went to the breaking up method, which is fine.  It’s going to give you the same answers. These cluster problems is one way to solve big multiplication problems.  Breaking apart the two digits is another way.  We’re learning in this unit different strategies in multiplication to find the answers. Your homework tonight is going to be page 59 and 60.  I want for you to go back to your seat, put your cluster problems in your math folder, [inaudible] your homework and start writing them down.",teacher,100,4,,,0.0,"380, رائع. والطلاب R و K، عندما حصلوا على مشكلتهم، ذهبوا تلقائيًا إلى طريقة التقسيم، وهو أمر جيد. سوف يعطيك نفس الإجابات. هذه المشاكل المجموعة هي طريقة واحدة لحل مشاكل الضربة الكبيرة. تقسيم الرقمين هي طريقة أخرى. نحن نتعلم في هذه الوحدة استراتيجيات مختلفة في الضربة للعثور على الإجابات. واجبك المنزلي الليلة سيكون الصفحات 59 و 60. أريدك أن تعود إلى مقعدك، وضعي مشاكل المجموعة في مجلد الرياضيات الخاص بك، [لا يمكن سماع] واجبك المنزلي والبدء في كتابتها."
