text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
"Yeah, when you have your cupcake – let me draw my cupcake up here.  Let’s go down a little bit.  That’s my cupcake.  The cake is on the inside.  The frosting is what I put on the outside.  And then, what flavors of frostings do I have?",teacher,47,3,0.0,,0.0,نعم، عندما يكون لديك كعكك دعيني أرسم كعبتي هنا، دعيني أسقط قليلاً. هذه كعبتي. الكعكة في الداخل. الجليد هو ما وضعته في الخارج. وبعد ذلك، ما هي طعم الجليد الذي لدي؟,نعم، عندما يكون لديك كعكك دعيني ارسم كعبتي هنا، دعيني اسقط قليلا. هذه كعبتي. الكعكه في الداخل. الجليد هو ما وضعته في الخارج. وبعد ذلك، ما هي طعم الجليد الذي لدي؟,31,0.0,False
You looked and you have [body]. Pink –,student,8,0,,0.0,,لقد نظرت ولديك (جسم) الوردي,لقد نظرت ولديك (جسم) الوردي,5,0.0,False
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
Green and yellow.,multiple students,3,0,,,,الخضراء والصفراء,الخضراء والصفراء,2,0.0,False
"Okay.  So, I’ve got my pink, my green and my yellow.  And I’ll put that over here for right now.",teacher,20,0,,,0.0,حسناً، لديّ الوردية والخضراء والصفراء، وسأضعها هنا الآن.,حسنا، لدي الورديه والخضراء والصفراء، وساضعها هنا الان.,8,0.0,False
Are you doing the TiVo?,student,5,0,,,,"هل تقوم بـ""تيفو""؟","هل تقوم ب""تيفو""؟",5,0.0,False
Yeah.  The camera is on.,teacher,5,0,1.0,,0.0,أجل، الكاميرا تعمل,اجل، الكاميرا تعمل,3,0.0,False
How many?,student,2,0,,,,كم عدد؟,كم عدد؟,2,0.0,False
How many what?,teacher,3,0,,,0.0,كم عدد ماذا؟,كم عدد ماذا؟,3,0.0,False
How many cameras did you turn on?,student,7,0,,,,كم كاميرات قمت بتشغيلها؟,كم كاميرات قمت بتشغيلها؟,4,0.0,False
All three of the cameras are on right now.,teacher,9,0,1.0,,0.0,جميع الكاميرات الثلاثة تعمل الآن,جميع الكاميرات الثلاثه تعمل الان,5,0.0,False
"You went like, three.",student,4,0,,,,ذهبت مثل، ثلاثة.,ذهبت مثل، ثلاثه.,3,0.0,False
"Yes.  Well, let’s –",teacher,4,0,,,0.0,أجل، حسناً، لنذهب,اجل، حسنا، لنذهب,3,0.0,False
Is it looking this way?,student,5,0,,,,هل تبدو هكذا؟,هل تبدو هكذا؟,3,0.0,False
"The camera is facing three different directions.  We’re gonna try and ignore the camera.  I know that’s hard, but try real hard. So, who can tell me, what’s the last choice I need to make with my cupcakes?  Student S?",teacher,40,1,0.0,,0.0,الكاميرا تتجه في ثلاثة اتجاهات مختلفة سنحاول تجاهل الكاميرا أعلم أن هذا صعب، لكن حاول بجد، لذا، من يستطيع أن يقول لي، ما هو الخيار الأخير الذي يجب أن أفعله مع كعكي؟ الطالب S؟,الكاميرا تتجه في ثلاثه اتجاهات مختلفه سنحاول تجاهل الكاميرا اعلم ان هذا صعب، لكن حاول بجد، لذا، من يستطيع ان يقول لي، ما هو الخيار الاخير الذي يجب ان افعله مع كعكي؟ الطالب S؟,34,0.029411764705882353,True
Sprinkles.,student,1,0,,,,ورشات.,ورشات.,1,0.0,False
"Sprinkles, thank you.  Sprinkles and the sprinkles are the little bits I put on top of my cupcake like this.  And what are my choices, Student S?",teacher,27,1,,,0.0,الشربات والشربات هي القطع الصغيرة التي وضعتها على رأس كعكي هكذا وما هي خياراتي يا طالب (س) ؟,الشربات والشربات هي القطع الصغيره التي وضعتها علي راس كعكي هكذا وما هي خياراتي يا طالب (س) ؟,18,0.05555555555555555,True
"Stars, hearts – Two of them are [inaudible]. Circles.",student,9,1,,0.0,,النجوم، القلبين، اثنان منهم، دائرة.,النجوم، القلبين، اثنان منهم، دائره.,5,0.2,True
"And circles.  And a circle is like this.  Good.  You know several strategies to use.  Please, right now, figure out how many different combinations can I make.  Spend a minute.",teacher,30,2,1.0,,0.0,ودورات. ودورة هي مثل هذه. جيد. تعرف العديد من الاستراتيجيات لاستخدامها. رجاءً، الآن، معرفة كم مجموعة مختلفة يمكنني إجراؤها. قضاء دقيقة.,ودورات. ودوره هي مثل هذه. جيد. تعرف العديد من الاستراتيجيات لاستخدامها. رجاء، الان، معرفه كم مجموعه مختلفه يمكنني اجراؤها. قضاء دقيقه.,21,0.0,False
You could make a tree.,student,5,0,,,,يمكنك صنع شجرة,يمكنك صنع شجره,3,0.0,False
"You can do any strategy that you like – the tree, multiplication problem, or lists.",teacher,15,1,1.0,,0.0,يمكنك القيام بأي إستراتيجية تريدها  الشجرة، مشكلة مضاعفة، أو القوائم.,يمكنك القيام باي استراتيجيه تريدها الشجره، مشكله مضاعفه، او القوائم.,10,0.0,False
Lists.,student,1,0,,,,القوائم,القوائم,1,0.0,False
I’m not gonna answer questions for another minute or two.,teacher,10,0,,,0.0,لن أجيب على الأسئلة لبضع دقائق أخرى,لن اجيب علي الاسئله لبضع دقائق اخري,7,0.0,False
"Well, answer questions.",student,3,0,,,,حسناً، أجيب على الأسئلة,حسنا، اجيب علي الاسئله,4,0.0,False
"Hold on then.  What’s wrong?  Pick up your head, come on.",teacher,11,0,,,0.0,مهلاً، ما الخطب؟,مهلا، ما الخطب؟,3,0.0,False
Sit in your chair [inaudible].,student,5,0,,,,اجلس في كرسيك,اجلس في كرسيك,3,0.0,False
"Good.  Let’s get it started, okay?  So, I’ve got – how about a pencil that works?  Ah, brilliant, thank you.  Pick up. Come.  Take your head out of your hands, please.",teacher,31,0,0.0,,0.0,حسناً، دعونا نبدأ، حسناً، ماذا عن قلم رصاص يعمل؟ رائع، شكراً. ارفع. تعال. خذ رأسك من يديك، من فضلك.,حسنا، دعونا نبدا، حسنا، ماذا عن قلم رصاص يعمل؟ رائع، شكرا. ارفع. تعال. خذ راسك من يديك، من فضلك.,19,0.0,False
Okay.,student,1,0,,,,-حسناً,-حسنا,1,0.0,False
"Let’s get started and, plus, I’ve got chocolate and vanilla cupcakes, right?  Okay.  So, now, I’ve got chocolate right here.  How many different frostings can I have on the chocolate cake?  I could either have a pink chocolate cake, right?  Let’s make a pink chocolate cake.  What other color cake can I have?  Look at G-R together, grrr.",teacher,58,1,,,0.0,دعونا نبدأ، بالإضافة إلى ذلك، لدي كعكة الشوكولاتة والفانيليا، صحيح؟ حسناً، الآن، لدي كعكة الشوكولاتة هنا. كم عدد الجليدات المختلفة التي يمكنني الحصول عليها على كعكة الشوكولاتة؟ يمكنني إما الحصول على كعكة الشوكولاتة الوردية، أليس كذلك؟ دعونا نصنع كعكة الشوكولاتة الوردية. ما هي الكعكة الأخرى التي يمكنني الحصول عليها؟ انظر إلى G-R معاً، grrr.,دعونا نبدا، بالاضافه الي ذلك، لدي كعكه الشوكولاته والفانيليا، صحيح؟ حسنا، الان، لدي كعكه الشوكولاته هنا. كم عدد الجليدات المختلفه التي يمكنني الحصول عليها علي كعكه الشوكولاته؟ يمكنني اما الحصول علي كعكه الشوكولاته الورديه، اليس كذلك؟ دعونا نصنع كعكه الشوكولاته الورديه. ما هي الكعكه الاخري التي يمكنني الحصول عليها؟ انظر الي G-R معا، grrr.,52,0.0,False
Grr.,student,1,0,,,,ج.ر.,ج.ر.,2,0.0,False
Grr.,teacher,1,0,,,0.0,ج.ر.,ج.ر.,2,0.0,False
Green.,student,1,0,,,,خضراء,خضراء,1,0.0,False
"Green.  I can have green chocolate cake. And what’s the last color?  Ya, ya.",teacher,14,0,,,0.0,أخضر، يمكنني تناول كعكة الشوكولاتة الخضراء، وما هو اللون الأخير؟,اخضر، يمكنني تناول كعكه الشوكولاته الخضراء، وما هو اللون الاخير؟,10,0.0,False
Yellow.,student,1,0,,,,الصفراء,الصفراء,1,0.0,False
"And I can have a yellow chocolate cake.  Great.  If I had a chocolate cake that’s pink, I want to put sprinkles on top. I can have st.  What’s this one say?",teacher,32,0,,,0.0,ويمكنني الحصول على كعكة الشوكولاتة الصفراء. عظيم. إذا كان لدي كعكة الشوكولاتة الوردية، أريد وضع رشاشات فوقها. يمكنني الحصول على القديس. ماذا يقول هذا؟,ويمكنني الحصول علي كعكه الشوكولاته الصفراء. عظيم. اذا كان لدي كعكه الشوكولاته الورديه، اريد وضع رشاشات فوقها. يمكنني الحصول علي القديس. ماذا يقول هذا؟,24,0.0,False
Star.,student,1,0,,,,نجمة,نجمه,1,0.0,False
"Good.  So, I can have stars.  So, I can have a chocolate cake that’s pink with stars on it.",teacher,19,0,,,0.0,حسناً، يمكنني الحصول على النجوم، ويمكنني الحصول على كعكة الشوكولاتة الوردية ذات النجوم عليها,حسنا، يمكنني الحصول علي النجوم، ويمكنني الحصول علي كعكه الشوكولاته الورديه ذات النجوم عليها,14,0.0,False
Heart.,student,1,0,,,,القلب.,القلب.,1,0.0,False
I can have a chocolate cake that’s pink with –,teacher,10,0,,,0.0,يمكنني الحصول على كعكة الشوكولاتة الوردية مع,يمكنني الحصول علي كعكه الشوكولاته الورديه مع,7,0.0,False
Heart.,student,1,0,,,,القلب.,القلب.,1,0.0,False
"– with hearts on it.  Oh, you know how to do this.  Or I can have a chocolate cake that’s pink with circles.",teacher,23,1,,,0.0,تعرف كيف تفعل هذا أو يمكنني الحصول على كعكة الشوكولاتة الوردية ذات الدوائر,تعرف كيف تفعل هذا او يمكنني الحصول علي كعكه الشوكولاته الورديه ذات الدوائر,13,0.0,False
Circles.,student,1,1,,,,حلقات,حلقات,1,0.0,False
"So, those are three chocolate cakes I can have right there. Three pink chocolate cakes.  I could also have a chocolate cake that’s green with the green frosting on it.  No pink frosting, instead it can be green frosting.",teacher,39,0,,,0.0,إذاً، هذه ثلاث كعكات الشوكولاتة التي يمكنني الحصول عليها هنا. ثلاثة كعكات الشوكولاتة الوردية. يمكنني أيضاً الحصول على كعكة الشوكولاتة الخضراء مع الجليد الأخضر عليها. لا يوجد جليد وردي، بدلاً من ذلك يمكن أن يكون جليد أخضر.,اذا، هذه ثلاث كعكات الشوكولاته التي يمكنني الحصول عليها هنا. ثلاثه كعكات الشوكولاته الورديه. يمكنني ايضا الحصول علي كعكه الشوكولاته الخضراء مع الجليد الاخضر عليها. لا يوجد جليد وردي، بدلا من ذلك يمكن ان يكون جليد اخضر.,37,0.02702702702702703,True
I think I’m done.,student,4,0,,,,أعتقد أنني انتهيت,اعتقد انني انتهيت,3,0.0,False
Student J?,teacher,2,0,,,0.0,الطالب (جي) ؟,الطالب (جي) ؟,3,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"I think I’m gonna move you just a little bit over here, ’cause I think the people who are watching the video might not want to just see you.  Can you pull your desk over, please?",teacher,36,0,,,0.0,أعتقد أنني سأحركك إلى هنا قليلاً، لأنني أعتقد أن الأشخاص الذين يشاهدون الفيديو قد لا يرغبون في رؤيتك.,اعتقد انني ساحركك الي هنا قليلا، لانني اعتقد ان الاشخاص الذين يشاهدون الفيديو قد لا يرغبون في رؤيتك.,18,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Move your desk over, please.",teacher,5,0,,,0.0,تحركوا مكتبكم من فضلكم,تحركوا مكتبكم من فضلكم,4,0.0,False
Oh.,student,1,0,,,,-أوه .,-اوه .,1,0.0,False
Thank you.  Okay.,teacher,3,0,,,0.0,شكراً، حسناً,شكرا، حسنا,2,0.0,False
I was in Student B’s way.,student,6,0,,,,كنت في طريق الطالب ب.,كنت في طريق الطالب ب.,5,0.0,False
That’s all right for right now.,teacher,6,0,0.0,,0.0,لا بأس الآن,لا باس الان,3,0.0,False
She was gonna go write the –,student,7,0,,,,كانت ستذهب و تكتب,كانت ستذهب و تكتب,4,0.0,False
"You can have a chocolate cake with green frosting and what kind of sprinkles?  St, stars, right?  Can I have a chocolate cake with green frosting with what else on it?",teacher,31,0,0.0,,0.0,هل يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر و أي نوع من الرشات؟,هل يمكنني الحصول علي كعكه الشوكولاته مع الجليد الاخضر و اي نوع من الرشات؟,14,0.0,False
With hearts.,student,2,0,,,,بقلوب,بقلوب,1,0.0,False
With hearts.,teacher,2,0,,,0.0,بقلوب,بقلوب,1,0.0,False
And with stars.,student,3,0,,,,ومع النجوم,ومع النجوم,2,0.0,False
"And with circles.  Oh, so, I can have a chocolate cake with green frosting, three different kinds.  Let’s skip ahead, ’cause I’m getting bored.  Are you getting bored with this?",teacher,30,1,,,0.0,و مع الدوائر. أوه، إذا، يمكنني الحصول على كعكة الشوكولاتة مع الجليد الأخضر، ثلاثة أنواع مختلفة. دعونا نقفز إلى الأمام، لأنني أشعر بالملل. هل تشعر بالملل مع هذا؟,و مع الدوائر. اوه، اذا، يمكنني الحصول علي كعكه الشوكولاته مع الجليد الاخضر، ثلاثه انواع مختلفه. دعونا نقفز الي الامام، لانني اشعر بالملل. هل تشعر بالملل مع هذا؟,28,0.03571428571428571,True
Uh-huh.,student,1,0,,,,اه-ها.,اه-ها.,2,0.0,False
"I think it’s boring too.  So, you know what, I know I can have a chocolate cake with yellow, how many different kinds of yellow chocolate cakes can I have?  Stars, hearts and circles, how many is that?",teacher,38,1,,,0.0,أعتقد أنه ممل أيضاً، لذا، تعلمون ماذا، أعرف أنني أستطيع الحصول على كعكة الشوكولاتة مع الصفراء، كم نوع مختلف من كعكات الشوكولاتة الصفراء يمكنني الحصول عليها؟ النجوم، القلبات والحلقات، كم هذا؟,اعتقد انه ممل ايضا، لذا، تعلمون ماذا، اعرف انني استطيع الحصول علي كعكه الشوكولاته مع الصفراء، كم نوع مختلف من كعكات الشوكولاته الصفراء يمكنني الحصول عليها؟ النجوم، القلبات والحلقات، كم هذا؟,31,0.0,False
With stars?,student,2,0,,,,مع النجوم؟,مع النجوم؟,2,0.0,False
How many did I have right up here.,teacher,8,0,,,0.0,كم عدد كان لدي هنا؟,كم عدد كان لدي هنا؟,5,0.0,False
Three.,student,1,0,,,,ثلاثة.,ثلاثه.,1,0.0,False
And here?,teacher,2,0,,,0.0,و هنا؟,و هنا؟,2,0.0,False
Three.,student,1,0,,,,ثلاثة.,ثلاثه.,1,0.0,False
"So, how many do you think will be for yellow?",teacher,10,0,,,1.0,إذاً، كم تعتقد أنها ستكون للصفراء؟,اذا، كم تعتقد انها ستكون للصفراء؟,6,0.0,False
Two.,student,1,0,,,,اثنان.,اثنان.,1,0.0,False
"I’m gonna guess three also.  Stars, hearts and circles.  Stars, hearts and circles, there will be three more.  So, how many different kinds of chocolate cake can I have?",teacher,29,2,,,0.0,سأخمن ثلاثة أيضاً، نجوم، قلوب ودورات، نجوم، قلوب ودورات، سيكون هناك ثلاثة آخرين. لذا، كم نوع مختلف من كعكة الشوكولاتة يمكنني الحصول عليها؟,ساخمن ثلاثه ايضا، نجوم، قلوب ودورات، نجوم، قلوب ودورات، سيكون هناك ثلاثه اخرين. لذا، كم نوع مختلف من كعكه الشوكولاته يمكنني الحصول عليها؟,23,0.08695652173913043,True
"Wait, three.",student,2,0,,,,انتظر، ثلاثة.,انتظر، ثلاثه.,2,0.0,False
"Three pink ones, three green ones and three yellow ones, how many is that all together?",teacher,16,0,,,0.0,ثلاثة ورديين، ثلاثة أخضرين وثلاثة أصفرين، كم عدد كل هذا معاً؟,ثلاثه ورديين، ثلاثه اخضرين وثلاثه اصفرين، كم عدد كل هذا معا؟,11,0.18181818181818182,True
The answer?,student,2,0,,,,الإجابة؟,الاجابه؟,1,0.0,False
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
Nine.,student,1,0,,,,تسعة,تسعه,1,1.0,True
"Nine.  So, you can have nine chocolate – so, nine chocolate. How many do you think that we’ll be able to have with vanilla if we do this whole tree again down here?",teacher,33,1,,,0.0,تسعة. إذاً، يمكنك الحصول على تسعة شيكولاتة  لذا، تسعة شيكولاتة. كم عدد تعتقد أننا سنكون قادرين على الحصول عليها مع الفانيليا إذا قمنا بهذا الشجرة بأكملها مرة أخرى هنا أسفل؟,تسعه. اذا، يمكنك الحصول علي تسعه شيكولاته لذا، تسعه شيكولاته. كم عدد تعتقد اننا سنكون قادرين علي الحصول عليها مع الفانيليا اذا قمنا بهذا الشجره باكملها مره اخري هنا اسفل؟,30,0.06666666666666667,True
Three.,student,1,0,,,,ثلاثة.,ثلاثه.,1,0.0,False
"Probably, nine, again.  Okay.  Green –",teacher,6,0,,,0.0,"ربما تسعة مرة أخرى حسناً, أخضر","ربما تسعه مره اخري حسنا, اخضر",6,0.16666666666666666,True
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"You’re embarrassing me right now.  I wish you wouldn’t do that. Open up your notebook, please.",teacher,16,0,,,0.0,أنت تجعلني أشعر بالحرج الآن أتمنى لو لم تفعل ذلك افتح دفتر الملاحظات من فضلك,انت تجعلني اشعر بالحرج الان اتمني لو لم تفعل ذلك افتح دفتر الملاحظات من فضلك,15,0.0,False
I’m done.,student,2,0,,,,لقد انتهيت,لقد انتهيت,2,0.0,False
"Yeah.  So, probably, nine.  Figure out what nine plus nine is. Good.  Let’s go back over here.  Can I have your attention? Please put two feet underneath your desk.  Open up your math notebooks to the right page and help me out.  We have a few different strategies that we learned, I think, last week.  I’m gonna wait until I have more hands. Open your math notebook now, please.  Thank you.  Okay. You don’t have the right answer.  So, it makes me wonder what you’ve been doing [inaudible].",teacher,88,0,,,0.0,نعم. ربما تسعة. اكتشفوا ما هو تسعة زائد تسعة. حسناً. دعونا نعود إلى هنا. هل يمكنني الحصول على انتباهكم؟ من فضلكم ضعوا قدمين تحت مكتبكم. افتحوا كتيبكم الرياضية إلى الصفحة الصحيحة و ساعدوني. لدينا بعض الاستراتيجيات المختلفة التي تعلمناها، أعتقد، الأسبوع الماضي. سأنتظر حتى أحصل على المزيد من اليدين. افتحوا كتيبكم الرياضي الآن، من فضلكم. شكراً لكم. حسناً. ليس لديكم الإجابة الصحيحة. لذلك، هذا يجعلني أتساءل ماذا كنتم تفعلون.,نعم. ربما تسعه. اكتشفوا ما هو تسعه زائد تسعه. حسنا. دعونا نعود الي هنا. هل يمكنني الحصول علي انتباهكم؟ من فضلكم ضعوا قدمين تحت مكتبكم. افتحوا كتيبكم الرياضيه الي الصفحه الصحيحه و ساعدوني. لدينا بعض الاستراتيجيات المختلفه التي تعلمناها، اعتقد، الاسبوع الماضي. سانتظر حتي احصل علي المزيد من اليدين. افتحوا كتيبكم الرياضي الان، من فضلكم. شكرا لكم. حسنا. ليس لديكم الاجابه الصحيحه. لذلك، هذا يجعلني اتساءل ماذا كنتم تفعلون.,69,0.028985507246376812,True
"I was doing three and three, because three equals –",student,10,0,,0.0,,كنت أفعل ثلاثة وثلاثة، لأن ثلاثة يساوي ,كنت افعل ثلاثه وثلاثه، لان ثلاثه يساوي,7,0.42857142857142855,True
"Uh-uh.  Student T, can you help me out?",teacher,8,0,0.0,,0.0,الطالب (تي) ، أيمكنك مساعدتي؟,الطالب (تي) ، ايمكنك مساعدتي؟,5,0.0,False
I did a list.,student,4,0,,,,قمت بعمل قائمة,قمت بعمل قائمه,3,0.3333333333333333,True
"You did a list.  Okay.  So, let me go over here.  Help me out with the list.",teacher,17,0,,,0.0,حسناً، دعني أذهب إلى هنا، ساعدني في القائمة,حسنا، دعني اذهب الي هنا، ساعدني في القائمه,8,0.0,False
And you can do chocolate.,student,5,0,,,,ويمكنك صنع الشوكولاتة,ويمكنك صنع الشوكولاته,3,0.0,False
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
Pink frosting and stars.,student,4,0,,,,الصفراء الوردية والنجوم.,الصفراء الورديه والنجوم.,3,0.0,False
Uh-huh.,teacher,1,0,,,0.0,اه-ها.,اه-ها.,2,0.0,False
Chocolate –,student,2,0,,,,الشوكولاتة,الشوكولاته,1,0.0,False
"Can I abbreviate chocolate, CH?",teacher,5,0,,,0.0,هل يمكنني اختصار الشوكولاتة يا (تش) ؟,هل يمكنني اختصار الشوكولاته يا (تش) ؟,7,0.14285714285714285,True
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Okay.,teacher,1,0,,,0.0,-حسناً,-حسنا,1,0.0,False
Pink and hearts.,student,3,0,,,,الوردي والقلب.,الوردي والقلب.,2,0.0,False
And hearts.,teacher,2,0,,,0.0,و القلب,و القلب,2,0.0,False
Chocolate –,student,2,0,,,,الشوكولاتة,الشوكولاته,1,0.0,False
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
– pink and circles.,student,4,1,,,,الوردي و الدائرات,الوردي و الدائرات,3,0.0,False
"Okay.  So, I’m noticing that you’re organizing it by chocolate. I want to stop your list for just a second and I want to go to the tree diagram, okay, and just talk about how the tree diagram and the list relate to each other.",teacher,45,0,,,0.0,حسناً، لاحظت أنك تقوم بتنظيمها حسب الشوكولاتة، أريد أن أوقف قائمتك للحظة، وأريد أن أذهب إلى مخطط الشجرة، حسناً، وأتحدث عن كيفية ارتباط مخطط الشجرة والقائمة مع بعضها البعض.,حسنا، لاحظت انك تقوم بتنظيمها حسب الشوكولاته، اريد ان اوقف قائمتك للحظه، واريد ان اذهب الي مخطط الشجره، حسنا، واتحدث عن كيفيه ارتباط مخطط الشجره والقائمه مع بعضها البعض.,29,0.034482758620689655,True
Is there watching up on computer?,student,6,0,,,,هل هناك مراقبة على الكمبيوتر؟,هل هناك مراقبه علي الكمبيوتر؟,5,0.0,False
"Yes, the camera is watching all of you right now.",teacher,10,0,1.0,,0.0,أجل، الكاميرا تراقبكم جميعاً الآن,اجل، الكاميرا تراقبكم جميعا الان,5,0.0,False
I know most of them.,student,5,0,,,,أعرف معظمهم,اعرف معظمهم,2,0.0,False
Except for the three kids back there.,teacher,7,0,0.0,,0.0,باستثناء الاطفال الثلاث هناك,باستثناء الاطفال الثلاث هناك,4,0.0,False
And it’s [hide and go seek].,student,6,0,,,,و هو [الاختباء والذهاب للبحث].,و هو [الاختباء والذهاب للبحث].,5,0.0,False
