text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
"I think it’s like if you cut the class in half, and then like put a mirror in front, and put the class together on the other side.",student,28,0,,0.0,,أعتقد أنه مثل تقسيم الفصل إلى النصف، ومن ثم وضع المرآة في الأمام، ووضع الفصل معا على الجانب الآخر.,اعتقد انه مثل تقسيم الفصل الي النصف، ومن ثم وضع المراه في الامام، ووضع الفصل معا علي الجانب الاخر.,19,0.0,False
"You’re saying, so if you put the whole class over on one side and you put a mirror, it would show you the other side. Good, that’s a pretty good definition.",teacher,31,1,1.0,,0.0,أنت تقول، إذا وضعت كل الفصل إلى جانب واحد و وضعت المرآة، سوف تظهر لك الجانب الآخر. جيد، هذا تعريف جيد جدا.,انت تقول، اذا وضعت كل الفصل الي جانب واحد و وضعت المراه، سوف تظهر لك الجانب الاخر. جيد، هذا تعريف جيد جدا.,22,0.0,False
If you fold the paper in half it would be the same size as the other side.,student,17,0,,1.0,,إذا قمت بتثبيت الورق إلى النصف سيكون بنفس الحجم من الجانب الآخر,اذا قمت بتثبيت الورق الي النصف سيكون بنفس الحجم من الجانب الاخر,12,0.0,False
"Okay, so if you fold something in half.  So if I took a piece of paper like this, how would you do that, Student K? So Student K said if he took something and folded it in half like a piece of paper, this paper’s pretty close.  It’s not 100 percent perfect.  But one side mirrors the other side. That means one side’s the same.  And you can do that with objects, you can do that with a lot of different things. Lines of symmetry.  Some objects have lines of symmetry and some objects don’t. Take a look at these objects on the sheet right here.  We’ll pass these out.  Did everybody write down the table of contents?",teacher,118,5,1.0,,0.0,حسناً، إذاً إذا قمت بتثبيت شيء إلى النصف. إذاً إذا أخذت قطعة ورق كهذه، كيف ستفعل ذلك، الطالب ك؟ قال الطالب ك إذا أخذت شيئاً وتثبتها إلى النصف مثل قطعة ورق، فهذه الورقة قريبة جداً. إنها ليست مثالية بنسبة 100 في المائة. ولكن الجانب الواحد يعكس الجانب الآخر. وهذا يعني أن الجانب الواحد هو نفسه. ويمكنك القيام بذلك مع الأشياء، يمكنك القيام بذلك مع الكثير من الأشياء المختلفة. خطوط التناظر. بعض الأشياء لها خطوط التناظر و بعض الأشياء لا. انظر إلى هذه الأشياء على الصفحة هنا. سنمضي هذه. هل كتب الجميع جدول المحتوى؟,حسنا، اذا اذا قمت بتثبيت شيء الي النصف. اذا اذا اخذت قطعه ورق كهذه، كيف ستفعل ذلك، الطالب ك؟ قال الطالب ك اذا اخذت شيئا وتثبتها الي النصف مثل قطعه ورق، فهذه الورقه قريبه جدا. انها ليست مثاليه بنسبه 100 في المائه. ولكن الجانب الواحد يعكس الجانب الاخر. وهذا يعني ان الجانب الواحد هو نفسه. ويمكنك القيام بذلك مع الاشياء، يمكنك القيام بذلك مع الكثير من الاشياء المختلفه. خطوط التناظر. بعض الاشياء لها خطوط التناظر و بعض الاشياء لا. انظر الي هذه الاشياء علي الصفحه هنا. سنمضي هذه. هل كتب الجميع جدول المحتوي؟,92,0.010752688172043012,True
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Okay, I’ll turn that off real soon.",teacher,7,0,,,0.0,حسناً، سأطفئ ذلك قريباً,حسنا، ساطفئ ذلك قريبا,4,0.0,False
I think I did this before.,student,6,0,,,,أعتقد أنني فعلت هذا من قبل.,اعتقد انني فعلت هذا من قبل.,6,0.0,False
"Yeah, I’m sure you guys have kind of done this before.  It’s one of those things that keeps on coming back.  On the top of your sheet that I just gave you are shapes like this. I did my best to trace’m. And they’re asking you in the first problem, it says: “Which of the above polygons have exactly one line of symmetry?” And one line of symmetry, there’s only one way to cut that in half so both sides look the same.  You can’t do it.  Like on this shape, on the shape Letter D, there’s a lot of different ways you can cut that in half, right?  And they will look the same.  And that’s lines of symmetry.",teacher,120,7,1.0,,0.0,نعم، أنا متأكد من أنكم قد فعلتم هذا من قبل نوعا ما. انها واحدة من تلك الأشياء التي تستمر في العودة. على الجزء العلوي من ورقة الخاص بك التي أعطيتك للتو هي أشكال كهذه. لقد فعلت كل ما بوسعي لتتبعها. ويقولون لكم في المشكلة الأولى:,نعم، انا متاكد من انكم قد فعلتم هذا من قبل نوعا ما. انها واحده من تلك الاشياء التي تستمر في العوده. علي الجزء العلوي من ورقه الخاص بك التي اعطيتك للتو هي اشكال كهذه. لقد فعلت كل ما بوسعي لتتبعها. ويقولون لكم في المشكله الاولي:,45,0.0,False
"Mr. D, do you need the answer for that one?",student,10,0,,0.0,,سيّد (دي) ، هل تحتاج الإجابة على هذه؟,سيد (دي) ، هل تحتاج الاجابه علي هذه؟,8,0.0,False
"Just hold on to it for a second.  I’m just going to explain it then we’ll let everybody work on it a little bit, then we’ll come back, okay? So take a quick look, I’ll give you just a minute to see if you can find that one.  If you’re done with that problem, you can keep on going.  Go to B. “Which of the above polygons have at least four lines of symmetry?” Whoa.  Does this have more lines of symmetry here?",teacher,83,5,0.0,,1.0,فقط استمر في ذلك للحظة. سأشرحها فقط ثم سنترك الجميع يعملون عليها قليلاً، ثم سنعود، حسناً؟ لذا انظر بسرعة، سأعطيك دقيقة واحدة فقط لمعرفة ما إذا كنت تستطيع العثور على هذه. إذا انتهيت من هذه المشكلة، يمكنك المضي قدماً. اذهب إلى B.,فقط استمر في ذلك للحظه. ساشرحها فقط ثم سنترك الجميع يعملون عليها قليلا، ثم سنعود، حسنا؟ لذا انظر بسرعه، ساعطيك دقيقه واحده فقط لمعرفه ما اذا كنت تستطيع العثور علي هذه. اذا انتهيت من هذه المشكله، يمكنك المضي قدما. اذهب الي B.,41,0.0,False
"Yeah, it has more lines.",student,5,1,,,,نعم، لديها المزيد من الخطوط.,نعم، لديها المزيد من الخطوط.,5,0.0,False
"Okay, you can draw all the lines of symmetry.",teacher,9,2,1.0,,0.0,حسناً، يمكنك رسم جميع خطوط التماثل,حسنا، يمكنك رسم جميع خطوط التماثل,6,0.0,False
"Mr. B?  There’s two of them that only have one line of symmetry, so let them both there?",student,18,2,,0.0,,سيّد (بي) ، هناك اثنان منهم يمتلكان خطاً واحداً فقط من التناظر، لذا دعيهم هناك؟,سيد (بي) ، هناك اثنان منهم يمتلكان خطا واحدا فقط من التناظر، لذا دعيهم هناك؟,15,0.06666666666666667,True
You can answer the questions and write down your answers on that sheet too.,teacher,14,0,0.0,,0.0,يمكنك الإجابة على الأسئلة وكتابة إجاباتك على هذا الشريط أيضاً.,يمكنك الاجابه علي الاسئله وكتابه اجاباتك علي هذا الشريط ايضا.,10,0.0,False
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].,انا لم احصل علي [غير مستمع].,6,0.0,False
What’s that?,teacher,2,0,,,0.0,ما هذا؟,ما هذا؟,2,0.0,False
I didn’t get [inaudible].,student,4,0,,,,أنا لم أحصل على [غير مستمع].,انا لم احصل علي [غير مستمع].,6,0.0,False
"No, you just need that one.  Oh, you didn't get this side.  Oh. Is there one with a backside here? So we’re doing on page 5, just so you’re not confused, and we’re going to do all the A through G.  I don’t mind if you work together a little bit.  If you have any questions you can ask your partners.  Good, Student K. How are you guys doing back here?  Good?  You guys had all this last year and all the other years.",teacher,84,0,,,1.0,لا، أنت فقط تحتاج إلى ذلك. أوه، لم تحصل على هذا الجانب. أوه. هل هناك واحد مع الجانب الخلفي هنا؟ لذلك نحن نقوم به في الصفحة 5، فقط حتى لا تكونون مرتبكين، ونحن سوف نقوم بجميع A إلى G. أنا لا أمانع إذا كنت تعمل مع بعض الشيء. إذا كان لديك أي أسئلة يمكنك أن تسأل شركائك. جيد، الطالب K. كيف حالكم هنا؟ جيد؟ كان لديك كل هذا العام الماضي وجميع السنوات الأخرى.,لا، انت فقط تحتاج الي ذلك. اوه، لم تحصل علي هذا الجانب. اوه. هل هناك واحد مع الجانب الخلفي هنا؟ لذلك نحن نقوم به في الصفحه 5، فقط حتي لا تكونون مرتبكين، ونحن سوف نقوم بجميع A الي G. انا لا امانع اذا كنت تعمل مع بعض الشيء. اذا كان لديك اي اسئله يمكنك ان تسال شركائك. جيد، الطالب K. كيف حالكم هنا؟ جيد؟ كان لديك كل هذا العام الماضي وجميع السنوات الاخري.,70,0.0,False
I forgot what congruent means.,student,5,0,,,,لقد نسيت ما تعنيه التوافق,لقد نسيت ما تعنيه التوافق,5,0.0,False
Don’t worry about that one.,teacher,5,0,0.0,,0.0,لا تقلق بشأن هذا,لا تقلق بشان هذا,4,0.0,False
The same?,student,2,0,,,,نفس الشيء؟,نفس الشيء؟,2,0.0,False
"Yeah, they’re the same, they just shifted.  None of them.  You don’t have to worry about Letter number E, we’re not going to go over congruency today.  So you’re going to do A, B, C, D and F.  Even G you don’t have to do. Okay just about another minute.  Did you do these, Student L?  Okay. Okay, so let’s look at the first one.  “Which of the above polygons have exactly one line of symmetry?” Okay?  Student T?",teacher,79,3,,,0.0,نعم، هم متشابهون، لقد تحولوا فقط. لا أحد منهم. لا داعي للقلق بشأن الحرف رقم E، لن نقوم بمراجعة التوافق اليوم. لذلك سوف تقوم بـ A و B و C و D و F. حتى G لا داعي للقيام بذلك. حسناً، دقيقة أخرى فقط. هل فعلت هذه، الطالب L؟ حسناً. حسناً، دعونا ننظر إلى الأولى.,نعم، هم متشابهون، لقد تحولوا فقط. لا احد منهم. لا داعي للقلق بشان الحرف رقم E، لن نقوم بمراجعه التوافق اليوم. لذلك سوف تقوم ب A و B و C و D و F. حتي G لا داعي للقيام بذلك. حسنا، دقيقه اخري فقط. هل فعلت هذه، الطالب L؟ حسنا. حسنا، دعونا ننظر الي الاولي.,49,0.0,False
A and B.,student,3,0,,,,(أ) و (ب),(ا) و (ب),3,0.0,False
A and B.  Come up here and you can draw the – just draw it right on there.,teacher,18,0,,,0.0,A و B. تعال هنا ويمكنك رسم  فقط رسمها مباشرة هناك.,A و B. تعال هنا ويمكنك رسم فقط رسمها مباشره هناك.,9,0.0,False
Draw what?,student,2,0,,,,رسم ماذا؟,رسم ماذا؟,2,0.0,False
"Draw where the lines of symmetry are for A and B.  All right, very good.  Does everyone agree?",teacher,18,2,,,1.0,الرسم حيث خطوط التناظر هي ل A و B. حسناً، جيد جداً. هل يتفق الجميع؟,الرسم حيث خطوط التناظر هي ل A و B. حسنا، جيد جدا. هل يتفق الجميع؟,13,0.0,False
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Why can’t I do this?  Why can’t I cut this one like this?,teacher,13,0,,,0.0,لماذا لا أستطيع فعل هذا؟ لماذا لا أستطيع قطع هذه بهذه الطريقة؟,لماذا لا استطيع فعل هذا؟ لماذا لا استطيع قطع هذه بهذه الطريقه؟,12,0.0,False
Because it won’t be symmetry because like the point.,student,9,1,,1.0,,لأنّها لن تكون متماثلة لأنّها مثل النقطة.,لانها لن تكون متماثله لانها مثل النقطه.,7,0.0,False
"You’re saying because there’s a point, if I folded that in half, it wouldn't be the same, right?",teacher,18,0,1.0,,0.0,أنت تقول لأن هناك نقطة، إذا قمت بجمع ذلك إلى النصف، فإنه لن يكون هو نفسه، أليس كذلك؟,انت تقول لان هناك نقطه، اذا قمت بجمع ذلك الي النصف، فانه لن يكون هو نفسه، اليس كذلك؟,18,0.0,False
The point will be sticking out.,student,6,0,,,,النقطة ستبدو واضحة,النقطه ستبدو واضحه,3,0.0,False
"You see that?  Go ahead, Student L. How about this way?  How about if I do it that way?  What do you think?",teacher,23,0,0.0,,1.0,هل ترى ذلك؟ هيا، الطالب L. ماذا عن هذا الطريق؟ ماذا عن إذا فعلت ذلك الطريق؟ ما رأيك؟,هل تري ذلك؟ هيا، الطالب L. ماذا عن هذا الطريق؟ ماذا عن اذا فعلت ذلك الطريق؟ ما رايك؟,17,0.0,False
"No, that’s not equal.",student,4,0,,,,لا، هذا ليس متساويا,لا، هذا ليس متساويا,4,0.0,False
"How about this one, Student O?  Do you think that’s… No?  How come?",teacher,13,0,,,1.0,ماذا عن هذا، الطالب أ؟ هل تعتقد أن هذا...,ماذا عن هذا، الطالب ا؟ هل تعتقد ان هذا...,9,0.0,False
There’s two ways…,student,3,0,,,,هناك طريقتان...,هناك طريقتان...,2,0.0,False
"[Whispers:] Let her answer. If you fold it right along this line, would this side and that side be the same?",teacher,21,1,,,0.0,دعها تجيب، إذا قمت بتثبيتها على طول هذا الخط، هل سيكون هذا الجانب وذلك الجانب هو نفسه؟,دعها تجيب، اذا قمت بتثبيتها علي طول هذا الخط، هل سيكون هذا الجانب وذلك الجانب هو نفسه؟,17,0.058823529411764705,True
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
"No, they would definitely look different.  Okay?  Student A just saw something that.  He said, how about if we draw a line like this?  Will that be equal?  Will both sides be equal that way?  What do you think, Student A?  No, because this side looks a little bit smaller, doesn’t it, over here, than this one.  So if you fold it, it’s not exact. It’s close, but I don’t think it’s exact. So let’s go down to the next question, B: “Which of the above polygons have at least four lines of symmetry?” That’s four different places where you can fold them.  Student L, what do you think?",teacher,109,4,,,0.0,لا، فإنها بالتأكيد تبدو مختلفة. حسناً؟ الطالب A رأى شيئاً من هذا القبيل. قال، ما رأيك في أن نرسم خطاً كهذا؟ هل سيكون ذلك متساوياً؟ هل ستكون الجانبين متساوياً بهذه الطريقة؟ ما رأيك، الطالب A؟ لا، لأن هذا الجانب يبدو أصغر قليلاً، أليس كذلك، هنا، من هذا. إذا قمت بتثبيته، فإنه ليس دقيقاً. إنه قريب، ولكن لا أعتقد أنه دقيقاً. لذلك دعونا ننتقل إلى السؤال التالي، ب:,لا، فانها بالتاكيد تبدو مختلفه. حسنا؟ الطالب A راي شيئا من هذا القبيل. قال، ما رايك في ان نرسم خطا كهذا؟ هل سيكون ذلك متساويا؟ هل ستكون الجانبين متساويا بهذه الطريقه؟ ما رايك، الطالب A؟ لا، لان هذا الجانب يبدو اصغر قليلا، اليس كذلك، هنا، من هذا. اذا قمت بتثبيته، فانه ليس دقيقا. انه قريب، ولكن لا اعتقد انه دقيقا. لذلك دعونا ننتقل الي السؤال التالي، ب:,66,0.0,False
C and D.,student,3,0,,,,(ج) و (د),(ج) و (د),3,0.0,False
"C and D.  Do you want to come up here and show us where, please? Good.  Does everyone kind of agree with that?  They kind of look like that.",teacher,29,0,,,1.0,سي و د هل تريد أن تأتي إلى هنا وتظهر لنا أين، من فضلك؟ جيد. هل الجميع نوعا ما يوافقون على ذلك؟,سي و د هل تريد ان تاتي الي هنا وتظهر لنا اين، من فضلك؟ جيد. هل الجميع نوعا ما يوافقون علي ذلك؟,22,0.0,False
It looks like a pizza.,student,5,0,,,,يبدو مثل البيتزا.,يبدو مثل البيتزا.,3,0.0,False
"It does.  They should make pizzas like that shape, huh?",teacher,10,0,1.0,,0.0,يجب أن يصنعوا البيتزا بهذا الشكل، صحيح؟,يجب ان يصنعوا البيتزا بهذا الشكل، صحيح؟,7,0.0,False
Next question?,student,2,0,,,,السؤال التالي؟,السؤال التالي؟,2,0.0,False
"All right, let me just make sure everyone…  Everyone understand this and how the different lines of symmetry are used here? Okay.  Next one. Which polygons above have the most lines of symmetry?  How many lines of symmetry does it have?  Go ahead, Student J.",teacher,45,7,,,0.0,حسناً، دعوني فقط أتأكد من أن الجميع... الجميع يفهم هذا وكيف يتم استخدام خطوط التناظر المختلفة هنا؟,حسنا، دعوني فقط اتاكد من ان الجميع... الجميع يفهم هذا وكيف يتم استخدام خطوط التناظر المختلفه هنا؟,17,0.0,False
D.,student,1,0,,,,(د),(د),1,0.0,False
"D, which is this one, yeah.  And how many lines? This one has four.",teacher,14,1,,,0.0,د، وهذا واحد، نعم. وكم عدد الخطوط؟ هذا واحد لديه أربعة.,د، وهذا واحد، نعم. وكم عدد الخطوط؟ هذا واحد لديه اربعه.,11,0.0,False
Eight.,student,1,0,,,,ثمانية,ثمانيه,1,1.0,True
"How about this one, does this one have eight?",teacher,9,0,,,0.0,ماذا عن هذا، هل هذا لديه ثمانية؟,ماذا عن هذا، هل هذا لديه ثمانيه؟,7,0.0,False
That one has four.,student,4,0,,,,هذه لديها أربعة.,هذه لديها اربعه.,3,0.0,False
Let’s take a look at it.,teacher,6,0,,,0.0,دعونا نلقي نظرة عليه.,دعونا نلقي نظره عليه.,4,0.0,False
"That one has six. When it’s going like that way, they just flipped it over that way.",student,17,0,,0.0,,هذا واحد لديه ستة، عندما يذهب بهذه الطريقة، فإنهم فقط عكسوها بهذه الطريقة.,هذا واحد لديه سته، عندما يذهب بهذه الطريقه، فانهم فقط عكسوها بهذه الطريقه.,13,0.0,False
Let’s take a look at the [inaudible].  This is pretty good but it’s not exactly. On this one we have …  Are there any more lines of symmetry on either of these can we have?,teacher,35,2,0.0,,1.0,دعونا نلقي نظرة على [الجهاز غير السمعي]. هذا جيد جدا ولكن ليس بالضبط. على هذا لدينا ... هل هناك المزيد من خطوط التناظر على أي من هذه يمكن أن يكون لدينا؟,دعونا نلقي نظره علي [الجهاز غير السمعي]. هذا جيد جدا ولكن ليس بالضبط. علي هذا لدينا ... هل هناك المزيد من خطوط التناظر علي اي من هذه يمكن ان يكون لدينا؟,30,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
But one of these shapes has six sides and the other shape has eight sides.  This one has six.  This one has eight.  So which one has the most lines of symmetry?,teacher,32,2,,,1.0,ولكن واحدة من هذه الأشكال لديها ستة جوانب والشكل الآخر لديه ثمانية جوانب هذا واحد لديه ستة وهذا واحد لديه ثمانية,ولكن واحده من هذه الاشكال لديها سته جوانب والشكل الاخر لديه ثمانيه جوانب هذا واحد لديه سته وهذا واحد لديه ثمانيه,21,0.19047619047619047,True
D.,student,1,0,,,,(د),(د),1,0.0,False
