text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
"Because that’s the height, that’s the 3 layers, right? So if you were to take apart the 3 layers, then you have 3 layers of cube. Any other ways that we tried or you tried? No? Okay.  So last time you made this box, and this is Box 1, and we did volume, and I would say everyone did very well on the test on Friday in terms of finding volume.  I don’t think anyone had a problem finding volume.  Maybe there are a couple of problems with other things, being careless, for example, the pattern, that you miscalculated, then something else, just being careless.  But in terms of volume, I think you had no problem doing that. So today we are going to shift into something, not volume, but similar.  I shouldn't say similar to volume, but something that we can use this box to find, to help us to start. And that is called a surface area.  So today we’re going to explore finding the surface area of an object, of a rectangular prism.  I’m just going to write this word.  And please write this down in your notebook. Okay, so write down surface area, and what does that look like to you, the words “surface area”? What does that sound like? What do you think it means? Student A?",teacher,222,17,,,0.0,لأن هذا هو الارتفاع، هذا هو الطبقات الثلاثة، أليس كذلك؟ إذاً إذا كنت ستقوم بتفريق الطبقات الثلاثة، عندها لديك 3 طبقات من الكوب. أي طرق أخرى حاولناها أو حاولت؟ لا؟ حسناً. لذا في المرة الأخيرة التي صنعت فيها هذا الصندوق، وهذا الصندوق 1، وقمنا بحجم، وأقول أن الجميع نجحوا بشكل جيد جداً في الاختبار يوم الجمعة من حيث العثور على الحجم.,لان هذا هو الارتفاع، هذا هو الطبقات الثلاثه، اليس كذلك؟ اذا اذا كنت ستقوم بتفريق الطبقات الثلاثه، عندها لديك 3 طبقات من الكوب. اي طرق اخري حاولناها او حاولت؟ لا؟ حسنا. لذا في المره الاخيره التي صنعت فيها هذا الصندوق، وهذا الصندوق 1، وقمنا بحجم، واقول ان الجميع نجحوا بشكل جيد جدا في الاختبار يوم الجمعه من حيث العثور علي الحجم.,60,0.0,False
The surface of the area,student,5,1,,,,سطح المنطقة,سطح المنطقه,2,0.5,True
"So the surface, like this board has a surface, the floor has a surface, but what about area? What’s area? Student S?",teacher,22,2,1.0,,0.0,لذا السطح، مثل هذه اللوحة لديها السطح، الأرض لديها السطح، ولكن ماذا عن المساحة؟ ما المساحة؟ الطالب S؟,لذا السطح، مثل هذه اللوحه لديها السطح، الارض لديها السطح، ولكن ماذا عن المساحه؟ ما المساحه؟ الطالب S؟,18,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
So area is the number of…,teacher,6,1,,,0.0,إذن المساحة هي عدد...,اذن المساحه هي عدد...,4,0.0,False
[Inaudible],multiple students,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
"Okay, you remember this, right?",teacher,5,0,,,0.0,حسناً، تتذكرين هذا، صحيح؟,حسنا، تتذكرين هذا، صحيح؟,4,0.0,False
From last year.,student,3,0,,,,من العام الماضي,من العام الماضي,3,0.0,False
"So area, that’s the number of square units, right? Of an area. For example, this floor, you can count the number of squares, the number of tiles.  This board, if we put the grid here, then you can also count the number of squares. So does that have to do with the inside? Does that have to do with cubes? If we’re just looking at the surface?",teacher,67,7,,,1.0,إذاً المساحة، هذا هو عدد الوحدات المربعة، صحيح؟ من مساحة. على سبيل المثال، هذا الطابق، يمكنك حساب عدد المربعات، عدد البلاط. هذه اللوحة، إذا وضعنا الشبكة هنا، يمكنك أيضاً حساب عدد المربعات.,اذا المساحه، هذا هو عدد الوحدات المربعه، صحيح؟ من مساحه. علي سبيل المثال، هذا الطابق، يمكنك حساب عدد المربعات، عدد البلاط. هذه اللوحه، اذا وضعنا الشبكه هنا، يمكنك ايضا حساب عدد المربعات.,32,0.0625,True
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
"Think about it.  We’re looking at surface.  Why did you say no, Student L?",teacher,14,0,,,1.0,فكر بالأمر نحن ننظر إلى السطح لماذا قلت لا، الطالب L؟,فكر بالامر نحن ننظر الي السطح لماذا قلت لا، الطالب L؟,11,0.0,False
"Because it’s not finding the whole thing, it’s just finding the surface.",student,12,1,,1.0,,لأنها لا تجد كل شيء، انها مجرد العثور على السطح.,لانها لا تجد كل شيء، انها مجرد العثور علي السطح.,10,0.0,False
"Okay, it’s not the whole prism, but it’s just the surface.  So for example, if you just look at the surface of this, how many squares do you see at the bottom of your box?",teacher,35,3,1.0,,0.0,حسناً، إنها ليست الصورة بأكملها، ولكنها مجرد السطح. لذلك على سبيل المثال، إذا نظرت إلى السطح فقط من هذا، كم مربع ترى في أسفل الصندوق؟,حسنا، انها ليست الصوره باكملها، ولكنها مجرد السطح. لذلك علي سبيل المثال، اذا نظرت الي السطح فقط من هذا، كم مربع تري في اسفل الصندوق؟,25,0.04,True
24.,student,1,0,,,,24.,24.,0,0.0,False
"There are 24 squares, right? Because it’s 6 x 4. And what about the surface of the bottom of this box? How many squares do you see?",teacher,27,2,,,0.0,هناك 24 مربع، أليس كذلك؟ لأنه 6 × 4 وماذا عن سطح الجزء السفلي من هذا الصندوق؟ كم مربع ترى؟,هناك 24 مربع، اليس كذلك؟ لانه 6 × 4 وماذا عن سطح الجزء السفلي من هذا الصندوق؟ كم مربع تري؟,16,0.1,True
24.,multiple students,1,0,,,,24.,24.,0,0.0,False
And they’re the same?,teacher,4,0,,,0.0,وهل هم متشابهون؟,وهل هم متشابهون؟,3,0.0,False
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"These are the same.  So can I say that they have the same surface, or the area are the same? Now, but if you look at the two boxes, do they hold the same number of cubes?",teacher,37,2,,,0.0,هذه هي نفسها. لذلك هل يمكنني أن أقول أن لديهم نفس السطح، أو المساحة هي نفسها؟ الآن، ولكن إذا نظرت إلى الصناديق، هل تحتوي نفس عدد الكوبات؟,هذه هي نفسها. لذلك هل يمكنني ان اقول ان لديهم نفس السطح، او المساحه هي نفسها؟ الان، ولكن اذا نظرت الي الصناديق، هل تحتوي نفس عدد الكوبات؟,27,0.0,False
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
"So can I say that the volume is different, okay? This one versus this one.  But what about the surface? Just the bottom.  We’re just looking at the bottom.  The same, right? So area is the same but volume is different.  So if we look at surface, are we looking at the inside, how many cubes it can fit in here?",teacher,61,4,,,0.0,لذا يمكنني أن أقول أن الحجم مختلف، حسنا؟ هذا مقابل هذا. ولكن ماذا عن السطح؟ فقط القاع. نحن فقط ننظر إلى القاع. نفس الشيء، أليس كذلك؟ لذلك المساحة هي نفسها ولكن الحجم مختلفة. إذا نظرت إلى السطح، نحن ننظر إلى الداخل، كم عدد الكوبات التي يمكن أن تناسب هنا؟,لذا يمكنني ان اقول ان الحجم مختلف، حسنا؟ هذا مقابل هذا. ولكن ماذا عن السطح؟ فقط القاع. نحن فقط ننظر الي القاع. نفس الشيء، اليس كذلك؟ لذلك المساحه هي نفسها ولكن الحجم مختلفه. اذا نظرت الي السطح، نحن ننظر الي الداخل، كم عدد الكوبات التي يمكن ان تناسب هنا؟,49,0.02040816326530612,True
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
"Okay, we’re just looking at the surface. So for example this paper has a surface and you can see the number of squares here, right? Okay? But if I turn it this way, suppose you can look at the paper as flat from this angle, do you see any? If this is two-dimensional, you’re not supposed to see any height, right? But it has a surface, but there’s no volume.  And last week I think we said that volume has to do with what kind of objects?",teacher,87,5,,,0.0,حسنا، نحن فقط ننظر إلى السطح. لذلك على سبيل المثال هذه الورقة لديها سطح ويمكنك رؤية عدد المربعات هنا، أليس كذلك؟ حسنا؟ ولكن إذا قمت بتحويلها بهذه الطريقة، إذا كنت يمكن أن ننظر إلى الورقة على أنها مسطحة من هذا الزاوية، هل ترى أي؟ إذا كان هذا ثنائي الأبعاد، لا من المفترض أن نرى أي ارتفاع، أليس كذلك؟ ولكن لديها سطح، ولكن ليس هناك حجم. والأسبوع الماضي أعتقد أننا قلنا أن حجم له علاقة مع أي نوع من الأشياء؟,حسنا، نحن فقط ننظر الي السطح. لذلك علي سبيل المثال هذه الورقه لديها سطح ويمكنك رؤيه عدد المربعات هنا، اليس كذلك؟ حسنا؟ ولكن اذا قمت بتحويلها بهذه الطريقه، اذا كنت يمكن ان ننظر الي الورقه علي انها مسطحه من هذا الزاويه، هل تري اي؟ اذا كان هذا ثنائي الابعاد، لا من المفترض ان نري اي ارتفاع، اليس كذلك؟ ولكن لديها سطح، ولكن ليس هناك حجم. والاسبوع الماضي اعتقد اننا قلنا ان حجم له علاقه مع اي نوع من الاشياء؟,79,0.012658227848101266,True
Three-dimensional. Three-dimensional solids.,student,3,2,,,,ثلاثية الأبعاد، الصلبات الثلاثية الأبعاد,ثلاثيه الابعاد، الصلبات الثلاثيه الابعاد,5,0.0,False
"Three-dimensional solids, right? So I want you to remember this, boys and girls, and as we find the area or the surface, we’re not going to think about the volume, okay? [Interruption] So what was I saying? Okay, when we look at the surface area, we’re not going to think about volume, okay? So what you’re going to do is to create a box that looks like this, but this time I am going to give you a grid that looks like this instead of the pattern.  You will have to figure out the pattern for making this, and you just draw it and cut it out and make a box the size of this, all right? And this is the same as the first one that you made last week before you added. Now, after that, pay attention please, after that you’re actually going to use this as a cover.  And this is a box, so you cover this box and now it’s a rectangular prism, right? Okay.  So again, we’re not looking at volume, so not the inside, but only on the outside, the surface, okay? Let me just help you start by looking at one of the sides.  So let’s say the box is like this, Student S, let’s say this is the top.  I just call it the top, and that’s the bottom, sides, front, back, okay? How can we find the surface or the area of this top side? Student J?",teacher,246,10,,,0.0,حسناً، عندما ننظر إلى مساحة السطح، لن نفكر في حجمها، حسناً؟ حسناً، عندما ننظر إلى مساحة السطح، لن نفكر في حجمها، حسناً؟ إذاً ما الذي ستفعله هو إنشاء مربع يبدو هكذا، ولكن هذه المرة سأعطيك شبكة تبدو هكذا بدلاً من النمط. سوف تضطر إلى معرفة النمط لصنع هذا، و سوف ترسمها وتقطعها وتصنع مربع بحجم هذا، حسناً؟ وهذا هو نفسه الذي قمت به الأسبوع الماضي قبل إضافة ذلك. الآن، بعد ذلك، يرجى الاهتمام، بعد ذلك سوف تجد هذا مربع كغطاء.,حسنا، عندما ننظر الي مساحه السطح، لن نفكر في حجمها، حسنا؟ حسنا، عندما ننظر الي مساحه السطح، لن نفكر في حجمها، حسنا؟ اذا ما الذي ستفعله هو انشاء مربع يبدو هكذا، ولكن هذه المره ساعطيك شبكه تبدو هكذا بدلا من النمط. سوف تضطر الي معرفه النمط لصنع هذا، و سوف ترسمها وتقطعها وتصنع مربع بحجم هذا، حسنا؟ وهذا هو نفسه الذي قمت به الاسبوع الماضي قبل اضافه ذلك. الان، بعد ذلك، يرجي الاهتمام، بعد ذلك سوف تجد هذا مربع كغطاء.,80,0.075,True
Measure length and width.,student,4,2,,,,قياس الطول والعرض,قياس الطول والعرض,3,0.3333333333333333,True
"Length, okay, that’s 6 units.  And then 4 units this way.  So how many?",teacher,14,3,,,0.0,الطول، حسناً، هذه 6 وحدات، ثم 4 وحدات بهذه الطريقة، كم عدد؟,الطول، حسنا، هذه 6 وحدات، ثم 4 وحدات بهذه الطريقه، كم عدد؟,10,0.0,False
24 units.,student,2,1,,,,24 وحدة,24 وحده,1,0.5,True
"There are 24 not just units, but square units.  So 6 times 4 square units.  Okay, does that make sense? So now we took care of the top.  How many sides are there in a rectangular prism? How many different sides?",teacher,41,7,,,0.0,هناك 24 وحدة ليست مجرد وحدة، ولكن وحدة مربع. لذلك 6 × 4 وحدة مربع. حسنا، هل هذا منطقي؟ لذلك الآن قمنا بالاهتمام بالجزء العلوي. كم الجانب هناك في مجسم مستطيل؟ كم الجانب المختلفة؟,هناك 24 وحده ليست مجرد وحده، ولكن وحده مربع. لذلك 6 × 4 وحده مربع. حسنا، هل هذا منطقي؟ لذلك الان قمنا بالاهتمام بالجزء العلوي. كم الجانب هناك في مجسم مستطيل؟ كم الجانب المختلفه؟,30,0.08823529411764706,True
6.,student,1,0,,,,6 .,6 .,0,0.0,False
"6, right? Top, bottom, 1, 2, front, back, 3, 4, side, side, 5, 6.  Okay? So what you’re going to do is you’ll make this box first and then I want you to write… Figure out the area of the top and then the area of the bottom, the area of the front side, area of the backside, the side, one of the sides, and then the other side, okay? So once we have all six of those, what does that mean? We have found all the surfaces, right? All the sides.  And then how do you find the surface area of this entire rectangular prism?",teacher,106,8,,,1.0,6، صحيح؟ أعلى، أسفل، 1، 2، الأمام، الخلف، 3، 4، الجانب، الجانب، 5، 6؟ حسناً، ما الذي ستفعله هو أن تصنع هذا الصندوق أولاً، ثم أريدك أن تكتب... تحديد مساحة الجزء العلوي ومن ثم مساحة الجزء السفلي، مساحة الجانب الأمامي، مساحة الجانب الخلفي، الجانب، أحد الجانبين، ومن ثم الجانب الآخر، حسناً؟,6، صحيح؟ اعلي، اسفل، 1، 2، الامام، الخلف، 3، 4، الجانب، الجانب، 5، 6؟ حسنا، ما الذي ستفعله هو ان تصنع هذا الصندوق اولا، ثم اريدك ان تكتب... تحديد مساحه الجزء العلوي ومن ثم مساحه الجزء السفلي، مساحه الجانب الامامي، مساحه الجانب الخلفي، الجانب، احد الجانبين، ومن ثم الجانب الاخر، حسنا؟,51,0.0784313725490196,True
You add them up?,student,4,1,,,,هل قمت بإضافةها؟,هل قمت باضافهها؟,3,0.0,False
"You just add everything up and then you have the total surface area of this.  So why don’t I have you start by making the top.  This is pattern for Box 1. Can you walk around the other way instead of walking this way? Thank you. Okay, does everyone have one? You need one more? So use a pencil to make the pattern and then you cut, okay? Yes? There’s one more right there, yes. Okay, so make sure you count carefully. Student J, do you know what to do? Can you stop for a minute, Student J? So how many squares across? How many units? If you count from here, how many?",teacher,113,6,,,0.0,حسناً، هل يمكنكم المشي في الاتجاه الآخر بدلاً من المشي بهذه الطريقة؟ شكراً. حسناً، هل لدى الجميع واحد؟ هل تحتاجون إلى واحد آخر؟ لذا استخدموا قلم رصاص لإنشاء النمط ثم قطعوا، حسناً؟ نعم؟ هناك واحد آخر هناك، نعم. حسناً، تأكدوا من احتسابها بعناية. حسناً، اتأكدوا من حسابها بعناية. الطالب J، هل تعلمون ماذا تفعلون؟ هل يمكنك التوقف لدقيقة، الطالب J؟,حسنا، هل يمكنكم المشي في الاتجاه الاخر بدلا من المشي بهذه الطريقه؟ شكرا. حسنا، هل لدي الجميع واحد؟ هل تحتاجون الي واحد اخر؟ لذا استخدموا قلم رصاص لانشاء النمط ثم قطعوا، حسنا؟ نعم؟ هناك واحد اخر هناك، نعم. حسنا، تاكدوا من احتسابها بعنايه. حسنا، اتاكدوا من حسابها بعنايه. الطالب J، هل تعلمون ماذا تفعلون؟ هل يمكنك التوقف لدقيقه، الطالب J؟,60,0.0,False
4 square units.,student,3,2,,,,أربعة وحدات مربعة,اربعه وحدات مربعه,3,0.3333333333333333,True
"4, right? Square units.  How about this way? Here to here? Is it also 4 square units?",teacher,17,4,,,0.0,أربعة، صحيح؟ وحدات مربعة. ماذا عن هذا الطريق؟ هنا إلى هنا؟ هل هي أيضا أربعة وحدات مربعة؟,اربعه، صحيح؟ وحدات مربعه. ماذا عن هذا الطريق؟ هنا الي هنا؟ هل هي ايضا اربعه وحدات مربعه؟,17,0.058823529411764705,True
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"So is this going to match? You need to make a pattern that’s this size, right? And only one layer.  One unit high, okay? All right, very good.  Very good.  Are you all set, Student J? Okay. Why are you making another one, Student L?",teacher,45,1,,,1.0,حسناً، جيد جداً. جيد جداً. هل أنت جاهز، الطالب J؟ حسناً. لماذا أنت تصنع واحدة أخرى، الطالب L؟,حسنا، جيد جدا. جيد جدا. هل انت جاهز، الطالب J؟ حسنا. لماذا انت تصنع واحده اخري، الطالب L؟,18,0.0,False
Because I messed it up.,student,5,0,,,,لأنني أفسدت الأمر,لانني افسدت الامر,3,0.0,False
"So here you just cut the corner, is that right?",teacher,10,0,0.0,,0.0,لذا هنا أنت فقط قطع الزاوية، أليس كذلك؟,لذا هنا انت فقط قطع الزاويه، اليس كذلك؟,8,0.0,False
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"That’s fine, you can do another one. What are you looking for?",teacher,12,0,,,0.0,لا بأس، يمكنك القيام بعمل آخر، ماذا تبحث؟,لا باس، يمكنك القيام بعمل اخر، ماذا تبحث؟,8,0.0,False
Tape.,student,1,0,,,,شريط.,شريط.,1,0.0,False
"Just tape the top and you don’t have to tape the lid, the cover.  Just tape the sides so you can cover this, like a box, okay? Okay, now that’s the same as this, okay? Boys, how do you think we can find the area? Remember we talked about this? Or the surface area of this whole rectangular prism?",teacher,59,6,,,0.0,فقط ربط الجزء العلوي وليس عليك ربط الغطاء، الغطاء فقط ربط الجانبين حتى تتمكن من تغطية هذا، مثل الصندوق، حسناً؟ حسناً، الآن هذا هو نفس هذا، حسناً؟ يا رفاق، كيف تعتقدون أننا نستطيع العثور على المنطقة؟ تذكرون أننا تحدثنا عن هذا؟ أو مساحة سطح هذه الصورة المستقيمة بأكملها؟,فقط ربط الجزء العلوي وليس عليك ربط الغطاء، الغطاء فقط ربط الجانبين حتي تتمكن من تغطيه هذا، مثل الصندوق، حسنا؟ حسنا، الان هذا هو نفس هذا، حسنا؟ يا رفاق، كيف تعتقدون اننا نستطيع العثور علي المنطقه؟ تذكرون اننا تحدثنا عن هذا؟ او مساحه سطح هذه الصوره المستقيمه باكملها؟,48,0.041666666666666664,True
"You find all the areas, like this part, this part, this part and this part and this part and you add them up together.",student,24,2,,0.0,,يمكنك العثور على جميع المناطق، مثل هذا الجزء، هذا الجزء، هذا الجزء، هذا الجزء، وهذا الجزء، وهذا الجزء، وتجمعهم معا.,يمكنك العثور علي جميع المناطق، مثل هذا الجزء، هذا الجزء، هذا الجزء، هذا الجزء، وهذا الجزء، وهذا الجزء، وتجمعهم معا.,20,0.0,False
"Okay, do you agree with that, Student S?  The area.",teacher,10,1,1.0,,0.0,حسناً، هل توافقين على ذلك، الطالب (س) ؟,حسنا، هل توافقين علي ذلك، الطالب (س) ؟,8,0.0,False
"That does not work.  If you add this and that, these share. No, you add this 20 plus 24 plus 18…",student,21,2,,0.0,,هذا لا ينجح إذا أضفت هذا وذلك، هذه حصة لا، تضيف هذا 20 زائد 24 زائد 18,هذا لا ينجح اذا اضفت هذا وذلك، هذه حصه لا، تضيف هذا 20 زائد 24 زائد 18,14,0.11764705882352941,True
"Okay, Student S, can you say that again? What do you mean they share?",teacher,14,0,1.0,,1.0,حسناً، الطالب (س) ، أيمكنك قول ذلك مجدداً؟,حسنا، الطالب (س) ، ايمكنك قول ذلك مجددا؟,8,0.0,False
"Because right here, if you put the cube in, this square and this square are the same squares.",student,18,4,,1.0,,لأن هنا، إذا وضعت المربع في، هذا المربع وهذا المربع هي نفس المربع.,لان هنا، اذا وضعت المربع في، هذا المربع وهذا المربع هي نفس المربع.,13,0.0,False
"They’re part of the same cube, so we can’t count them twice. But remember what we said? Are we working with cubes or are we not doing cubes any more, and this time, Student S, it’s just the surface, okay.  Just the surface.  So this has nothing to do with that, because we’re not doing cubes, okay, just the squares.  In other words, how many squares are there all around this, okay? So remember surface area. Area is just the surface, not the inside, okay? So that’s a good point.  Do you understand?",teacher,93,9,1.0,,0.0,فهي جزء من نفس الكوب، لذا لا يمكننا احتسابها مرتين. لكن تذكر ما قلنا؟ هل نعمل مع الكوبات أو نحن لا نعمل مع الكوبات بعد الآن، وهذه المرة، الطالب S، انها فقط السطح، حسنا. فقط السطح. لذلك هذا ليس له علاقة بذلك، لأننا لا نقوم بعمل الكوبات، حسنا، فقط المربعات. بعبارة أخرى، كم مربع هناك في جميع أنحاء هذا، حسنا؟ لذا تذكر مساحة السطح. المساحة هي فقط السطح، وليس الداخل، حسنا؟ لذلك هذا نقطة جيدة. هل تفهم؟,فهي جزء من نفس الكوب، لذا لا يمكننا احتسابها مرتين. لكن تذكر ما قلنا؟ هل نعمل مع الكوبات او نحن لا نعمل مع الكوبات بعد الان، وهذه المره، الطالب S، انها فقط السطح، حسنا. فقط السطح. لذلك هذا ليس له علاقه بذلك، لاننا لا نقوم بعمل الكوبات، حسنا، فقط المربعات. بعباره اخري، كم مربع هناك في جميع انحاء هذا، حسنا؟ لذا تذكر مساحه السطح. المساحه هي فقط السطح، وليس الداخل، حسنا؟ لذلك هذا نقطه جيده. هل تفهم؟,77,0.03896103896103896,True
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Okay, so can you start calculating and write in your notebook just like the way I wrote on the board? So once you have your box, boys and girls, you can start figuring out the surface area of this box.  The entire box.  It’s just like counting all the squares around this box, so that’s the number of squares, area. Here, Student G, tell me about this? How did you figure these out?",teacher,73,5,,,1.0,حسناً، هل يمكنك البدء في الحساب والكتابة في دفتر الملاحظاتك تماماً كما كتبت على اللوحة؟ إذاً بمجرد أن يكون لديك الصندوق، أيها الفتيان والفتيات، يمكنك البدء في معرفة مساحة سطح هذا الصندوق. الصندوق بأكمله.,حسنا، هل يمكنك البدء في الحساب والكتابه في دفتر الملاحظاتك تماما كما كتبت علي اللوحه؟ اذا بمجرد ان يكون لديك الصندوق، ايها الفتيان والفتيات، يمكنك البدء في معرفه مساحه سطح هذا الصندوق. الصندوق باكمله.,34,0.058823529411764705,True
So the top area I found by the bottom because it’s the same.,student,13,1,,1.0,,إذاً المنطقة العليا التي وجدتها بالقرب من القاع لأنّها نفسها,اذا المنطقه العليا التي وجدتها بالقرب من القاع لانها نفسها,10,0.0,False
"You’re saying the top area is the same as the bottom area, okay.",teacher,13,2,1.0,,0.0,أنت تقول أن المنطقة العليا هي نفس المنطقة السفلى، حسناً.,انت تقول ان المنطقه العليا هي نفس المنطقه السفلي، حسنا.,10,0.0,False
"And the front, this here, and the back are the same.",student,11,0,,0.0,,والجبهة، وهذا هنا، والخلف هي نفسها.,والجبهه، وهذا هنا، والخلف هي نفسها.,6,0.0,False
"Okay, where’s the front.  So 3 units by 4 units, show me.  Mm- hmm, go ahead, so they are 12 square units, right? The front and the …",teacher,28,4,1.0,,0.0,حسناً، أين الجانب الأمامي، إذاً 3 وحدات على 4 وحدات، أرني، هيا، فهي 12 وحدة مربعة، صحيح؟ الجانب الأمامي و...,حسنا، اين الجانب الامامي، اذا 3 وحدات علي 4 وحدات، ارني، هيا، فهي 12 وحده مربعه، صحيح؟ الجانب الامامي و...,17,0.05,True
Back.,student,1,0,,,,عودوا,عودوا,1,0.0,False
Are the same.  Then what about the last two?,teacher,9,0,,,0.0,هل هي نفسها، ماذا عن الأخيرين؟,هل هي نفسها، ماذا عن الاخيرين؟,6,0.0,False
"The sides, they’re also the same.",student,6,0,,,,الجانبين، هم أيضا نفس الشيء.,الجانبين، هم ايضا نفس الشيء.,5,0.0,False
"Right, okay.  So that’s why you did it twice.  Okay.  And how do you find the total number of squares around this rectangular prism?",teacher,24,4,0.0,,1.0,حسناً، حسناً، لهذا السبب قمت بذلك مرتين، حسناً، وكيف تجد العدد الإجمالي للمربعات حول هذه الصورة المستقيمة؟,حسنا، حسنا، لهذا السبب قمت بذلك مرتين، حسنا، وكيف تجد العدد الاجمالي للمربعات حول هذه الصوره المستقيمه؟,17,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
"Mm-hmm, and then you have the… Total surface area, very good. Okay what are you working on?",teacher,17,3,,,0.0,ثم لديك مساحة السطح الكاملة جيدة جداً حسناً، ما الذي تعمل عليه؟,ثم لديك مساحه السطح الكامله جيده جدا حسنا، ما الذي تعمل عليه؟,12,0.08333333333333333,True
[I had to re-do it.],student,5,0,,,,[يجب علي إعادة القيام بذلك.],[يجب علي اعاده القيام بذلك.],5,0.0,False
Oh.  So just quickly fix it and then you can start looking for the area.,teacher,15,1,0.0,,0.0,لذا إصلاحها بسرعة وبعدها يمكنك البدء في البحث عن المنطقة,لذا اصلاحها بسرعه وبعدها يمكنك البدء في البحث عن المنطقه,10,0.0,False
This is not going to fit on the box.,student,9,0,,0.0,,هذا لن يتناسب مع الصندوق,هذا لن يتناسب مع الصندوق,5,0.0,False
