text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Pardon me?,teacher,2,0,,,0.0,عفواً؟,عفوا؟,1,0.0,False
The cards.,student,2,0,,,,البطاقات,البطاقات,1,0.0,False
Is somebody’s initials on that?,teacher,5,0,,,0.0,هَلْ يَجِبُ أَحَدُ أَنْ يَكُونَ أَوْلَفَ على ذلك؟,هل يجب احد ان يكون اولف علي ذلك؟,8,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
No?,teacher,1,0,,,0.0,-أليس كذلك؟,-اليس كذلك؟,2,0.0,False
I don’t think it’s mine.,student,5,0,,,,لا أعتقد أنها ملكي,لا اعتقد انها ملكي,4,0.0,False
"Well, there should be initials on the back.  No.  Okay.",teacher,10,0,0.0,,0.0,حسناً، يجب أن يكون هناك حروف أولية على الخلف,حسنا، يجب ان يكون هناك حروف اوليه علي الخلف,9,0.0,False
"Yeah, I put all my initials [inaudible].",student,7,0,,,,نعم، وضعت كل أولياتي [غير مستمع].,نعم، وضعت كل اولياتي [غير مستمع].,6,0.0,False
"Okay.  So you know what?  We’re gonna – you  might have an extra piece of scrap paper.  That’s okay but I think first of all we’re gonna have Student D, I don’t know who owns it anyway.  Student D and Student A play a demonstration game for us.  Okay.  ’Cause they know how to play.  Who won last time with you two?",teacher,62,0,0.0,,0.0,حسناً، إذاً أتعلمون ماذا؟ ربما يكون لديك قطعة إضافية من الورق الخردة، لا بأس، لكن أعتقد أولاً أننا سنحصل على الطالب (د) ، لا أعرف من يملكه على أي حال، الطالب (د) والطالب (أ) يلعبون لنا لعبة إثباتية، حسناً، لأنهم يعرفون كيف يلعبون، من فاز معكما آخر مرة؟,حسنا، اذا اتعلمون ماذا؟ ربما يكون لديك قطعه اضافيه من الورق الخرده، لا باس، لكن اعتقد اولا اننا سنحصل علي الطالب (د) ، لا اعرف من يملكه علي اي حال، الطالب (د) والطالب (ا) يلعبون لنا لعبه اثباتيه، حسنا، لانهم يعرفون كيف يلعبون، من فاز معكما اخر مره؟,48,0.0,False
Me.,student,1,0,,,,-أنا,-انا,1,0.0,False
"You?  Okay.  So what we’re gonna do just for a couple of minutes is we’re gonna review playing the game to make sure everybody knows what to do.  If you don’t have the rules to the in-between game you need to take it out, okay and that –",teacher,48,0,,,0.0,حسناً، ما سنفعله فقط لبضع دقائق هو مراجعة لعب اللعبة للتأكد من أن الجميع يعرف ما يجب القيام به,حسنا، ما سنفعله فقط لبضع دقائق هو مراجعه لعب اللعبه للتاكد من ان الجميع يعرف ما يجب القيام به,19,0.0,False
[Inaudible?],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
Excuse me?,teacher,2,0,,,0.0,المعذرة؟,المعذره؟,1,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"No, everybody can just have one and they could just, you know, go with – wit with another person, whoever we’re gonna play with.  But first of all I would like Student D.  I would like all of you kind of move your desks over so we can bring Student D up here and then Student A can come up. You don’t need to move too far, just so we have enough room to kinda stand around them as we put their desks in the middle.  So want to move over a little bit, please?  Move over so I want to bring Student D’s desk up here.",teacher,107,0,,,0.0,لا، يمكن للجميع الحصول على واحدة ويمكن أن يذهبوا فقط، كما تعلمون، مع شخص آخر، مهما كنا سنلعب معه. ولكن أولاً أود من الطالب D. أود منكم جميعاً أن تحركوا مكاتبكم نوعاً ما حتى نتمكن من جلب الطالب D إلى هنا ثم الطالب A يمكن أن يرتفع. لا تحتاج إلى التحرك بعيداً جداً، فقط لكي يكون لدينا مساحة كافية للوقوف حولهم عندما نضع مكاتبهم في المنتصف. لذا هل تريد التحرك قليلاً، من فضلك؟ تحركوا حتى أريد إحضار مكتب الطالب D هنا.,لا، يمكن للجميع الحصول علي واحده ويمكن ان يذهبوا فقط، كما تعلمون، مع شخص اخر، مهما كنا سنلعب معه. ولكن اولا اود من الطالب D. اود منكم جميعا ان تحركوا مكاتبكم نوعا ما حتي نتمكن من جلب الطالب D الي هنا ثم الطالب A يمكن ان يرتفع. لا تحتاج الي التحرك بعيدا جدا، فقط لكي يكون لدينا مساحه كافيه للوقوف حولهم عندما نضع مكاتبهم في المنتصف. لذا هل تريد التحرك قليلا، من فضلك؟ تحركوا حتي اريد احضار مكتب الطالب D هنا.,77,0.012345679012345678,True
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Huh?,teacher,1,0,,,0.0,هاه؟,هاه؟,1,0.0,False
Why can’t we just use everybody else –,student,8,0,,0.0,,لماذا لا نستخدم الجميع؟,لماذا لا نستخدم الجميع؟,4,0.0,False
"Well, he’s right here, too, so that’s fine.",teacher,8,0,0.0,,0.0,حسناً، هو هنا أيضاً، لذا لا بأس.,حسنا، هو هنا ايضا، لذا لا باس.,7,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Excuse me?,teacher,2,0,,,0.0,المعذرة؟,المعذره؟,1,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Student D, want to come up please?  And Student A bring a chair up, please and just come right here and then we’re just gonna stand.  Just bring a chair hon, you don’t need to bring the desk, okay.  Okay.  Good.  Come on up.  All right.  Now, the rest of you, Students, all of us we’re gonna be so good at this.  We’re gonna be so good.  Look at that, uh oh.  Uh oh.",teacher,74,0,,,0.0,الطالب (د) ، هل تريد الصعود من فضلك؟ والطالب (أ) يرفع الكرسي، من فضلك، تعال هنا وحسب، ثم سنقف فقط. فقط أحضر الكرسي حبيبتي، ليس عليك إحضار المكتب، حسناً. حسناً. حسناً. تعالوا. حسناً. الآن، البقية منكم، الطلاب، جميعنا سنكون جيدين جداً في هذا. سنكون جيدين جداً. انظروا إلى ذلك، اوه اوه اوه,الطالب (د) ، هل تريد الصعود من فضلك؟ والطالب (ا) يرفع الكرسي، من فضلك، تعال هنا وحسب، ثم سنقف فقط. فقط احضر الكرسي حبيبتي، ليس عليك احضار المكتب، حسنا. حسنا. حسنا. تعالوا. حسنا. الان، البقيه منكم، الطلاب، جميعنا سنكون جيدين جدا في هذا. سنكون جيدين جدا. انظروا الي ذلك، اوه اوه اوه,52,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Student A, come over here please and Student I, please, come on up.  Okay.  So come on over everybody.  Come on over. And especially if some of you don’t remember so the very – I would need everybody standing up so everybody can see what’s going on with these kids.  Okay.  So we are on round number one so could you please write round one on your paper anywhere and then put A and then D so we’re gonna see – we’re gonna do the first round.  Could someone loan him a pencil so he could write that.  Just write round one, okay. Student B, I need you too, honey.  Okay.  So we’re gonna do round one and whoever gets the lowest score after all five rounds will be a winner and I think since you did such a good job on Friday, since I’m bringing you in something tomorrow that maybe some of the winners today.  Student I won the spelling bee so you’re gonna get something else and then maybe the winners of this so come on over, honey, come on over and watch.  Okay. So let’s explain so the very first thing that we do, what do we do here?  What do we do?  Student A?",teacher,209,0,,,0.0,الطالب (أ) ، تعال هنا من فضلك و الطالب (أ) ، تعال هنا من فضلك. حسناً. تعالوا جميعاً. تعالوا إلى هنا. وخصوصاً إذا كان بعضكم لا يتذكرون ذلك تماماً  سأحتاج الجميع إلى الوقوف حتى الجميع يستطيعون رؤية ما يجري مع هؤلاء الأطفال. حسناً. لذا نحن في الجولة الأولى لذا هل يمكنك من فضلك كتابة الجولة الأولى على ورقتك في أي مكان ثم وضع A ثم D لذلك سوف نرى  سنقوم بالجولة الأولى. هل يمكن لشخص ما استعارة قلماً له حتى يستطيع كتابة ذلك. فقط اكتب الجولة الأولى، حسناً. الطالب B، أنا بحاجة لك أيضاً يا عزيزي. حسناً. لذا سنقوم بالجولة الأولى ومن يحصل على أدنى درجة بعد كل الجولات الخمس سيكون الفائز وأعتقد أنك قمت بعمل جيد جداً يوم الجمعة، بما أنني سوف أحضر لك شيئاً من الفائزين غداً.,الطالب (ا) ، تعال هنا من فضلك و الطالب (ا) ، تعال هنا من فضلك. حسنا. تعالوا جميعا. تعالوا الي هنا. وخصوصا اذا كان بعضكم لا يتذكرون ذلك تماما ساحتاج الجميع الي الوقوف حتي الجميع يستطيعون رؤيه ما يجري مع هؤلاء الاطفال. حسنا. لذا نحن في الجوله الاولي لذا هل يمكنك من فضلك كتابه الجوله الاولي علي ورقتك في اي مكان ثم وضع A ثم D لذلك سوف نري سنقوم بالجوله الاولي. هل يمكن لشخص ما استعاره قلما له حتي يستطيع كتابه ذلك. فقط اكتب الجوله الاولي، حسنا. الطالب B، انا بحاجه لك ايضا يا عزيزي. حسنا. لذا سنقوم بالجوله الاولي ومن يحصل علي ادني درجه بعد كل الجولات الخمس سيكون الفائز واعتقد انك قمت بعمل جيد جدا يوم الجمعه، بما انني سوف احضر لك شيئا من الفائزين غدا.,127,0.007751937984496124,True
Shuffle the cards.,student,3,0,,,,خلي البطاقات,خلي البطاقات,2,0.0,False
"We shuffle the cards, just the ones with the diamonds on them, right?  And then in the middle of the desk what are we putting down?  Are we putting down fractions or percents?",teacher,33,2,,,0.0,ونحن نخلط بين البطاقات، فقط تلك التي لديها الماس عليها، صحيح؟ ثم في منتصف المكتب ماذا نضع؟ هل نضع أسفل الكسور أو المئات؟,ونحن نخلط بين البطاقات، فقط تلك التي لديها الماس عليها، صحيح؟ ثم في منتصف المكتب ماذا نضع؟ هل نضع اسفل الكسور او المئات؟,23,0.0,False
Percents.,multiple students,1,1,,,,نسبة مئوية,نسبه مئويه,2,1.0,True
"Percents.  We put 10 percent over here, 50 percent in the middle and 90 percent over here.  First of all, who can tell me 10 percent stands for what fraction?  Who can tell me?  Student J?",teacher,36,6,,,0.0,نضع 10 في المئة هنا، 50 في المئة في الوسط و 90 في المئة هنا. أولاً، من يمكنه أن يقول لي 10 في المئة تعني أي جزء؟ من يمكنه أن يقول لي؟ الطالب J؟,نضع 10 في المئه هنا، 50 في المئه في الوسط و 90 في المئه هنا. اولا، من يمكنه ان يقول لي 10 في المئه تعني اي جزء؟ من يمكنه ان يقول لي؟ الطالب J؟,30,0.0,False
Tenth.,student,1,1,,,,العاشر,العاشر,1,0.0,False
"One-tenth.  Fifty percent stands for what?  Student I, come on up, please.  50 percent stands for –",teacher,17,3,,,0.0,واحد عشرة. 50 في المئة تعني ماذا؟ الطالب الأول، تعال، رجاءً. 50 في المئة تعني ,واحد عشره. 50 في المئه تعني ماذا؟ الطالب الاول، تعال، رجاء. 50 في المئه تعني,13,0.0,False
One-half.,student,1,0,,,,ونصف.,ونصف.,1,0.0,False
One-half.  And 90 percent stands for –,teacher,7,1,,,0.0,ونصف. و 90 في المئة تعني ,ونصف. و 90 في المئه تعني,5,0.0,False
Nine-tenths.,student,1,1,,,,تسعة عشرات.,تسعه عشرات.,2,0.5,True
"Nine-tenths.  Very good.  Okay.  So first of all we put those out, right.  And then the next thing we’re going to do is we shuffle the cards around and you all – how much is each person going to get?  How many cards?",teacher,43,1,,,0.0,تسعة عشرات. جيد جداً. حسناً. لذا أولاً نضع هذه، حسناً. ثمّ الشيء التالي الذي سنفعله هو نقوم بتدفق البطاقات,تسعه عشرات. جيد جدا. حسنا. لذا اولا نضع هذه، حسنا. ثم الشيء التالي الذي سنفعله هو نقوم بتدفق البطاقات,19,0.05263157894736842,True
Six.,student,1,0,,,,ستة.,سته.,1,0.0,False
"Six.  Okay.  So we mix them up.  Now, do you have six, Student A?  And you  have six, right?  Okay.  So now you’re gonna take turns placing the card so that it touches another card like this.  You also can put an equivalent – what does equivalent mean?",teacher,48,2,,,1.0,ستة. حسناً. لذا نقوم بتخليطهم. الآن، هل لديك ستة، الطالب A؟ وهل لديك ستة؟ حسناً. الآن سوف تقوم بتناوب وضع البطاقة بحيث تلمس بطاقة أخرى كهذه. يمكنك أيضاً وضع مكافئ  ماذا يعني مكافئ؟,سته. حسنا. لذا نقوم بتخليطهم. الان، هل لديك سته، الطالب A؟ وهل لديك سته؟ حسنا. الان سوف تقوم بتناوب وضع البطاقه بحيث تلمس بطاقه اخري كهذه. يمكنك ايضا وضع مكافئ ماذا يعني مكافئ؟,33,0.0,False
The same.,multiple students,2,0,,,,نفس الشيء.,نفس الشيء.,2,0.0,False
