text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
And I know [inaudible],student,4,0,,,,وأنا أعرف [غير مسموع],وانا اعرف [غير مسموع],4,0.0,False
"Excellent.  You’re doing something, but you’re not explaining what you’re doing.  So you’re taking ¼ and you said you changed it to 25.  What does that mean that you changed it to 25?",teacher,33,0,,,1.0,رائع، أنت تفعل شيئاً، ولكنك لا تشرح ما تفعله، لذا أنت تأخذ 1/4 وتقول أنك غيرته إلى 25. ماذا يعني ذلك أنك غيرته إلى 25؟,رائع، انت تفعل شيئا، ولكنك لا تشرح ما تفعله، لذا انت تاخذ 1/4 وتقول انك غيرته الي 25. ماذا يعني ذلك انك غيرته الي 25؟,23,0.0,False
I turned into a percent.,student,5,1,,,,لقد تحولت إلى نسبة مئوية,لقد تحولت الي نسبه مئويه,5,0.4,True
"Okay, thank you.  That’s what I was looking for.  So you changed it 25 percent, right?  Very good.  That’s a big difference so you want to remember to say that.  So, how many of you did that.  How many of you took this fraction track and thought of it as percents?  I’m just curious. Just a few of you?  Okay, because we have been working on that a lot so I thought a lot of people might do that. Excellent job. So, let’s focus in on this one since Student F pointed it out.  Is there something that is missing --",teacher,101,3,1.0,,1.0,حسناً، شكراً. هذا ما كنت أبحث عنه. لذلك قمت بتغييرها بنسبة 25 في المائة، أليس كذلك؟ جيد جداً. هذا فرق كبير لذلك تريد أن تتذكر قول ذلك. لذا، كم منكم فعل ذلك. كم منكم أخذ هذا المسار الفقري وفكر في أنه في المئات؟ أنا فقط فضولي. فقط عدد قليل منكم؟ حسناً، لأننا كنا نعمل على ذلك كثيراً لذلك اعتقدت أن الكثير من الناس قد يفعلون ذلك. عمل ممتاز. لذا، دعونا نركز على هذا واحد منذ أن أشار الطالب F إليه. هل هناك شيء ما يفتقد -,حسنا، شكرا. هذا ما كنت ابحث عنه. لذلك قمت بتغييرها بنسبه 25 في المائه، اليس كذلك؟ جيد جدا. هذا فرق كبير لذلك تريد ان تتذكر قول ذلك. لذا، كم منكم فعل ذلك. كم منكم اخذ هذا المسار الفقري وفكر في انه في المئات؟ انا فقط فضولي. فقط عدد قليل منكم؟ حسنا، لاننا كنا نعمل علي ذلك كثيرا لذلك اعتقدت ان الكثير من الناس قد يفعلون ذلك. عمل ممتاز. لذا، دعونا نركز علي هذا واحد منذ ان اشار الطالب F اليه. هل هناك شيء ما يفتقد -,83,0.011627906976744186,True
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
In that fourths fraction track.  Student J?,teacher,7,1,,,0.0,في مسار الجزء الرابع، الطالب جي؟,في مسار الجزء الرابع، الطالب جي؟,6,0.0,False
We’re missing two-fourth.,student,3,0,,,,نحن نقصان أرباعين,نحن نقصان ارباعين,3,0.0,False
Two-fourths. Excellent.  And does anyone know what two-fourth is equal to?  Student S?,teacher,13,0,,,1.0,اثنان أرباع. ممتاز. و هل يعرف أحد ما أرباع اثنان تساوي؟ الطالب S؟,اثنان ارباع. ممتاز. و هل يعرف احد ما ارباع اثنان تساوي؟ الطالب S؟,13,0.15384615384615385,True
Half.,student,1,0,,,,النصف.,النصف.,1,0.0,False
A half.  So where should my dot be?,teacher,8,0,,,0.0,نصف، إذاً أين يجب أن تكون نقطتي؟,نصف، اذا اين يجب ان تكون نقطتي؟,7,0.0,False
In the middle.,student,3,0,,,,في الوسط,في الوسط,2,0.0,False
In the middle between what?,teacher,5,0,,,0.0,في منتصف ما؟,في منتصف ما؟,3,0.0,False
"One-fourth, one-fourth. And three-fourth. One-fourth –",student,6,0,,,,ربع واحد، ربع واحد، وثلاثة أربعة، ربع واحد,ربع واحد، ربع واحد، وثلاثه اربعه، ربع واحد,8,0.375,True
"Okay, that’s true.  In the middle between here.  It should also – if I’m comparing all of my fraction tracks what else should I be looking at that I could compare it to?  So, yes, it should be in the middle between there.  Student T?",teacher,45,1,0.0,,0.0,حسنا، هذا صحيح. في الوسط بين هنا. يجب أن يكون أيضا  إذا كنت مقارنة جميع أثر الكسور الخاصة بي ما يجب أن أبحث في أي شيء آخر يمكنني مقارنته؟,حسنا، هذا صحيح. في الوسط بين هنا. يجب ان يكون ايضا اذا كنت مقارنه جميع اثر الكسور الخاصه بي ما يجب ان ابحث في اي شيء اخر يمكنني مقارنته؟,29,0.0,False
You shouldn’t look at the top.,student,6,0,,,,لا يجب أن تنظر إلى القمة,لا يجب ان تنظر الي القمه,6,0.0,False
"Okay.  We had the very first halfway mark labeled for us. Student T, since you weren’t here you should be filling this in as you go.  And I know a few others yesterday didn’t get to filling the entire chart out so this is your chance to check it because we’re using it for the game.",teacher,56,0,0.0,,0.0,حسناً، كان لدينا علامة منتصف الطريق الأولى المسموحة لنا الطالب (تي) بما أنك لم تكن هنا يجب أن تملأ هذا أثناء رحلتك وأعرف أن بعض الآخرين بالأمس لم يتمكنوا من ملء الرسم البياني بأكمله لذا هذه هي فرصتك للتحقق منه لأننا نستخدمها للعبة,حسنا، كان لدينا علامه منتصف الطريق الاولي المسموحه لنا الطالب (تي) بما انك لم تكن هنا يجب ان تملا هذا اثناء رحلتك واعرف ان بعض الاخرين بالامس لم يتمكنوا من ملء الرسم البياني باكمله لذا هذه هي فرصتك للتحقق منه لاننا نستخدمها للعبه,43,0.0,False
[Inaudible] in the middle [inaudible],student,5,0,,,,[غير مسموع] في الوسط [غير مسموع],[غير مسموع] في الوسط [غير مسموع],6,0.0,False
"Excellent job with the two-fourth.  So, is our fourths track filled in completely?",teacher,13,0,0.0,,0.0,عمل ممتاز مع الثانية الرابعة إذاً، هل مسار الرابعة مليء بالكامل؟,عمل ممتاز مع الثانيه الرابعه اذا، هل مسار الرابعه مليء بالكامل؟,11,0.0,False
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
How do we know?  Student D?,teacher,6,0,,,1.0,كيف نعرف، الطالب (دي) ؟,كيف نعرف، الطالب (دي) ؟,5,0.0,False
"‘Cause you can one-fourth, two-fourth and ¾.",student,7,0,,,,لأنك تستطيعين ربع، ربع و ربع و ربع,لانك تستطيعين ربع، ربع و ربع و ربع,8,0.375,True
"Okay, good.  So you were looking at the top number which is called –",teacher,14,0,0.0,,0.0,حسناً، حسناً، إذاً كنت تنظر إلى العدد الأعلى الذي يسمى ,حسنا، حسنا، اذا كنت تنظر الي العدد الاعلي الذي يسمي,10,0.0,False
The numerator.,student,2,1,,,,العداد.,العداد.,1,0.0,False
"The numerator. We are looking at the numerator or the part and we see it go zero- fourth, one-fourth two-fourth, three-fourth one.  How could we change that to help us know that we really are correct? Student J?",teacher,38,2,,,1.0,الرقم. نحن ننظر إلى الرقم أو الجزء ونرى أنه يذهب إلى الصفر الرابع، واحد ربع اثنان أربع، ثلاثة أربع واحد. كيف يمكننا تغيير ذلك لمساعدتنا على معرفة أننا حقا على حق؟ الطالب J؟,الرقم. نحن ننظر الي الرقم او الجزء ونري انه يذهب الي الصفر الرابع، واحد ربع اثنان اربع، ثلاثه اربع واحد. كيف يمكننا تغيير ذلك لمساعدتنا علي معرفه اننا حقا علي حق؟ الطالب J؟,33,0.09090909090909091,True
The four-fourth.,student,2,0,,,,أربعة أربعة.,اربعه اربعه.,2,0.5,True
"The four-fourth, good.  So I’m just going to put that in parenthesis to check my work.  You could do that, too, if you want to check your work.  It’s up to you.  Can somebody choose another track for us to finish off?  Student T?",teacher,44,0,,,0.0,الرابعة الرابعة، جيد. لذلك سأضع ذلك في العلاقة فقط للتحقق من عملي. يمكنك القيام بذلك أيضا، إذا كنت ترغب في التحقق من عملك. الأمر عائد إليك. هل يمكن لأي شخص أن يختار مسار آخر لنا لإنهاء؟ الطالب T؟,الرابعه الرابعه، جيد. لذلك ساضع ذلك في العلاقه فقط للتحقق من عملي. يمكنك القيام بذلك ايضا، اذا كنت ترغب في التحقق من عملك. الامر عائد اليك. هل يمكن لاي شخص ان يختار مسار اخر لنا لانهاء؟ الطالب T؟,38,0.0,False
We finish off the – six – I meant the eighths.,student,11,0,,0.0,,نحن ننتهي من  6  قصدت الثامنة.,نحن ننتهي من 6 قصدت الثامنه.,5,0.0,False
The eighths.,teacher,2,0,1.0,,0.0,الثمانية.,الثمانيه.,1,0.0,False
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Okay, very good.  So the eighths are a little more confusing, but we did learn a lot of the equivalent fractions.  So are there any fractions in the eighths that we know are equal to another fraction that might be already labeled on the chart?  It’s kind of a tricky question.  But I always think of that yummy chocolate bar that I let you guys eat, and remember it was broken up into four pieces? And then we had to make eight pieces out of it, and what did you do? Student B?",teacher,93,3,,,0.0,حسناً، جيد جداً. حسناً، الثمانيات أكثر إرتباكاً قليلاً، لكننا تعلمنا الكثير من الكسور المعادلة. إذاً هل هناك أي كسور في الثمانيات التي نعلم أنها تساوي كسور أخرى قد تكون مسموحة بالفعل على الرسم البياني؟ هذا سؤال صعب نوعاً ما. ولكنني أفكر دائماً في ذلك الشوكولاتة اللذيذة التي تركتكم تأكلونها، وتذكرون أنه تم تقسيمها إلى أربعة قطع؟ ثم كان علينا صنع ثمانية قطع منها، وماذا فعلتم؟ الطالب ب؟,حسنا، جيد جدا. حسنا، الثمانيات اكثر ارتباكا قليلا، لكننا تعلمنا الكثير من الكسور المعادله. اذا هل هناك اي كسور في الثمانيات التي نعلم انها تساوي كسور اخري قد تكون مسموحه بالفعل علي الرسم البياني؟ هذا سؤال صعب نوعا ما. ولكنني افكر دائما في ذلك الشوكولاته اللذيذه التي تركتكم تاكلونها، وتذكرون انه تم تقسيمها الي اربعه قطع؟ ثم كان علينا صنع ثمانيه قطع منها، وماذا فعلتم؟ الطالب ب؟,67,0.05970149253731343,True
We broke it in half.,student,5,0,,,,لقد كسرناه إلى النصف,لقد كسرناه الي النصف,4,0.0,False
Good.  We broke those pieces in half and then we got to gobble them up.  So which one?,teacher,18,0,1.0,,0.0,حسناً، لقد كسرنا تلك الأجزاء إلى النصف ثم يجب أن نبتلعها.,حسنا، لقد كسرنا تلك الاجزاء الي النصف ثم يجب ان نبتلعها.,11,0.0,False
Two-eighths.,student,1,0,,,,اثنان ثمانية.,اثنان ثمانيه.,2,0.5,True
Two-eighths is equal to?,teacher,4,0,,,0.0,اثنان ثمانية تساوي؟,اثنان ثمانيه تساوي؟,3,0.6666666666666666,True
One-fourth.,student,1,0,,,,ربع واحد.,ربع واحد.,2,0.5,True
One-fourth.  So that’s how you can check your work if they line up correctly.  We know that those two are equal.  Check that you did that.  Or they might have already had that one done for you.,teacher,37,1,,,0.0,واحد ربع. وهكذا يمكنك التحقق من عملك إذا كانت متسلسلة بشكل صحيح. نحن نعلم أن هذان الاثنان متساويان. تحقق من أنك فعلت ذلك. أو قد يكون لديهم بالفعل ذلك واحد من أجلك.,واحد ربع. وهكذا يمكنك التحقق من عملك اذا كانت متسلسله بشكل صحيح. نحن نعلم ان هذان الاثنان متساويان. تحقق من انك فعلت ذلك. او قد يكون لديهم بالفعل ذلك واحد من اجلك.,32,0.0,False
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
There’s another one or a couple more for the eighths that are equal to something else.  Does anybody know another fraction out of eight that is equal to something else on the chart?  Student J?,teacher,35,1,,,1.0,هناك واحد آخر أو اثنين آخرين للثمانية التي تساوي شيء آخر. هل يعرف أي شخص جزء آخر من ثمانية التي تساوي شيء آخر على الرسم البياني؟ الطالب J؟,هناك واحد اخر او اثنين اخرين للثمانيه التي تساوي شيء اخر. هل يعرف اي شخص جزء اخر من ثمانيه التي تساوي شيء اخر علي الرسم البياني؟ الطالب J؟,28,0.03571428571428571,True
Four-eights.,student,1,0,,,,أربعة ثمانية.,اربعه ثمانيه.,2,0.5,True
Four-eights is equal to ½.  So that’s what I’m going to do. What’s the problem back there?,teacher,17,0,,,0.0,أربعة ثمانية تساوي 1⁄2. لذلك هذا ما سأفعله. ما هي المشكلة هناك؟,اربعه ثمانيه تساوي 1⁄2. لذلك هذا ما سافعله. ما هي المشكله هناك؟,11,0.16666666666666666,True
I don’t get this.,student,4,0,,,,أنا لا أفهم هذا,انا لا افهم هذا,4,0.0,False
"So you did miss yesterday’s lesson so I will help you.  Just as a reminder, you might have missed yesterday; these are just like number lines. Do you remember how we worked on the fractions with the number line? So, each line is a number line.  This one is broken up into halves.  This one is going to be broken up into thirds, although it’s not complete, but if you look at this one, we finished this one.  So it’s just like a number line where we have lines to break them up.",teacher,93,7,,,0.0,إذاً فقدت درس البارحة لذا سأساعدك. فقط لتذكير، ربما فقدت البارحة؛ فهذه مثل خطوط الأرقام. هل تتذكر كيف عملنا على الكسور مع خط الأرقام؟ إذاً، كل سطر هو سطر أرقام. يتم تقسيم هذه إلى نصفين. هذه سوف يتم تقسيمها إلى ثلثين، على الرغم من أنها ليست كاملة، ولكن إذا نظرت إلى هذه، لقد انتهينا من هذه.,اذا فقدت درس البارحه لذا ساساعدك. فقط لتذكير، ربما فقدت البارحه؛ فهذه مثل خطوط الارقام. هل تتذكر كيف عملنا علي الكسور مع خط الارقام؟ اذا، كل سطر هو سطر ارقام. يتم تقسيم هذه الي نصفين. هذه سوف يتم تقسيمها الي ثلثين، علي الرغم من انها ليست كامله، ولكن اذا نظرت الي هذه، لقد انتهينا من هذه.,56,0.017857142857142856,True
"Oh, I’m [getting it.]",student,4,0,,,,أوه، أنا [أحصل عليه.],اوه، انا [احصل عليه.],4,0.0,False
But now it’s in dots.  Okay?,teacher,6,0,,,0.0,لكن الآن هو في النقاط، حسناً؟,لكن الان هو في النقاط، حسنا؟,6,0.0,False
[inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
"And they’re all lined up together because we’re using some information from other ones to help us fill in the rest. And it’s going to be a game board so we’re going to need – yes, Student S?",teacher,38,1,,,0.0,ونحن نستخدم بعض المعلومات من الآخرين لمساعدتنا على ملء الباقي. وسوف يكون اللوحة لعبة لذلك نحن سوف نحتاج نعم، الطالب S؟,ونحن نستخدم بعض المعلومات من الاخرين لمساعدتنا علي ملء الباقي. وسوف يكون اللوحه لعبه لذلك نحن سوف نحتاج نعم، الطالب S؟,21,0.0,False
I know how to figure out the fraction.,student,8,1,,0.0,,أنا أعرف كيفية معرفة الجزء.,انا اعرف كيفيه معرفه الجزء.,5,0.0,False
"Okay, excellent.  Hold on because Student J just told me – what did you tell me?  Four-eights?  Yes?  And you told me it was equal to what?",teacher,27,0,0.0,,1.0,حسناً، ممتازة، انتظر، لأن الطالب (ج) أخبرني للتو ماذا قلت لي؟ أربعة ثمانية؟ نعم؟,حسنا، ممتازه، انتظر، لان الطالب (ج) اخبرني للتو ماذا قلت لي؟ اربعه ثمانيه؟ نعم؟,14,0.07142857142857142,True
One-half.,student,1,0,,,,ونصف.,ونصف.,1,0.0,False
"One-half.  So that’s where I was lining them up, making sure that they’re lined up as best as I can.  It’s not going to be perfect. The important part is that you’re using the skills that you know because we know it’s not going to be perfect.  None of us are.  Right?",teacher,52,1,,,0.0,النصف. إذاً هذا هو المكان الذي كنتُ أضعهم فيه، أتأكد من أنّهم في صف أفضل ما يمكنني. لن يكون الأمر مثاليًا. الجزء المهم هو أنك تستخدم المهارات التي تعرفها لأننا نعلم أنها لن تكون مثاليًا. لا أحد منا كذلك. أليس كذلك؟,النصف. اذا هذا هو المكان الذي كنت اضعهم فيه، اتاكد من انهم في صف افضل ما يمكنني. لن يكون الامر مثاليا. الجزء المهم هو انك تستخدم المهارات التي تعرفها لاننا نعلم انها لن تكون مثاليا. لا احد منا كذلك. اليس كذلك؟,41,0.0,False
Right.,multiple students,1,0,,,,-حسناً,-حسنا,1,0.0,False
"As long as you’re trying to line things up and make them even. Like you can see right here, these piece aren’t equal but should they be?",teacher,27,1,,,0.0,طالما أنك تحاول ترتيب الأشياء وتجعلها متساوية كما ترون هنا، هذه الأجزاء ليست متساوية ولكن هل يجب أن تكون؟,طالما انك تحاول ترتيب الاشياء وتجعلها متساويه كما ترون هنا، هذه الاجزاء ليست متساويه ولكن هل يجب ان تكون؟,19,0.05263157894736842,True
Yeah.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Yes.  Each eighths should be equal.  I didn’t do a very good job on that part.  Okay?  So just be aware that you’re trying to make them even pieces.  Student D?,teacher,31,0,,,0.0,أجل، كل ثمانية يجب أن تكون متساوية، لم أقوم بعمل جيد في هذا الجزء، حسناً؟,اجل، كل ثمانيه يجب ان تكون متساويه، لم اقوم بعمل جيد في هذا الجزء، حسنا؟,15,0.06666666666666667,True
[inaudible] [is organized] [inaudible],student,4,0,,,,[غير مسموع] [منظم] [غير مسموع],[غير مسموع] [منظم] [غير مسموع],5,0.0,False
"Very good.  And we’re going to talk about why not all of them do have a dot in the middle though.  So hold that thought. Student S, you were going to do six-eighth.",teacher,33,0,,,0.0,جيد جداً. ونحن سوف نتحدث عن لماذا ليس لديهم نقطة في الوسط على الرغم من ذلك. لذا حافظ على هذا الفكر. الطالب S، كنت ستعمل ستة ثمانية.,جيد جدا. ونحن سوف نتحدث عن لماذا ليس لديهم نقطه في الوسط علي الرغم من ذلك. لذا حافظ علي هذا الفكر. الطالب S، كنت ستعمل سته ثمانيه.,27,0.07407407407407407,True
[inaudible] one-six [inaudible] I know how to figure [inaudible],student,9,0,,0.0,,[غير مسموع] واحد ستة [غير مسموع] أنا أعرف كيفية التفكير [غير مسموع],[غير مسموع] واحد سته [غير مسموع] انا اعرف كيفيه التفكير [غير مسموع],12,0.08333333333333333,True
I thought you were – before you mentioned that you knew six- eighths was equal to something.  No?,teacher,18,0,0.0,,0.0,اعتقدت أنكِ كنتِ كذلك قبل أن ذكرتِ أنكِ تعرفين أن ستة ثمانية تساوي شيئاً ما,اعتقدت انك كنت كذلك قبل ان ذكرت انك تعرفين ان سته ثمانيه تساوي شيئا ما,15,0.13333333333333333,True
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
Okay.  So what did you want to do?,teacher,8,0,,,1.0,حسناً، ما الذي أردت فعله؟,حسنا، ما الذي اردت فعله؟,5,0.0,False
The one – the number six.,student,6,0,,,,واحد هو رقم ستة.,واحد هو رقم سته.,4,0.0,False
"Okay.  Let’s first finish the eighths since we started them. Let’s go – let’s complete a whole track before we move on. So, Student K, you have another one?",teacher,29,1,0.0,,0.0,حسناً، دعونا ننهي المرحلة الثامنة أولاً منذ أن بدأنا بها، دعونا نذهب، دعونا ننهي مسار كامل قبل أن ننتقل.,حسنا، دعونا ننهي المرحله الثامنه اولا منذ ان بدانا بها، دعونا نذهب، دعونا ننهي مسار كامل قبل ان ننتقل.,19,0.0,False
Sixth-eighth is also three-fourth.,student,4,0,,,,السادس الثامن هو أيضا ثلاثة أربعة.,السادس الثامن هو ايضا ثلاثه اربعه.,6,0.16666666666666666,True
"Very good.  So, six-eighths should have been lined up with three-fourths.  Those are equal.  We should have that memorized by now and you should be able to prove it.  We’re still missing quite a few on the eighths chart or eights line though.  Student B?",teacher,45,2,,,0.0,جيد جداً. إذاً، ستة ثمانية يجب أن تكون مرتبطة مع ثلاثة أرباع. تلك هي متساوية. يجب أن يكون لدينا ذلك حفظاً الآن و يجب أن تكون قادراً على إثبات ذلك. ما زلنا نفتقد عددًا كبيرًا في الرسم البياني الثامن أو خط الثمانية على الرغم من ذلك. الطالب ب؟,جيد جدا. اذا، سته ثمانيه يجب ان تكون مرتبطه مع ثلاثه ارباع. تلك هي متساويه. يجب ان يكون لدينا ذلك حفظا الان و يجب ان تكون قادرا علي اثبات ذلك. ما زلنا نفتقد عددا كبيرا في الرسم البياني الثامن او خط الثمانيه علي الرغم من ذلك. الطالب ب؟,48,0.10416666666666667,True
Five-eighths is equal to two-thirds.,student,5,0,,,,خمسة ثمانية تساوي ثلثين.,خمسه ثمانيه تساوي ثلثين.,4,0.5,True
Five-eighths is equal to two-thirds.  Let’s see.  Five-eighths is equal to two-thirds.  Is that true?,teacher,15,0,1.0,,0.0,خمسة ثمانية يساوي ثلثي. دعونا نرى. خمسة ثمانية يساوي ثلثي. هل هذا صحيح؟,خمسه ثمانيه يساوي ثلثي. دعونا نري. خمسه ثمانيه يساوي ثلثي. هل هذا صحيح؟,13,0.46153846153846156,True
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
Can we show something –,teacher,5,0,,,0.0,هل يمكننا أن نريك شيئاً,هل يمكننا ان نريك شيئا,5,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
Sorry.  Five-eighths.  We don’t have five-eighths down yet.,teacher,8,0,,,0.0,آسف، خمسة ثمانية، ليس لدينا خمسة ثمانية حتى الآن.,اسف، خمسه ثمانيه، ليس لدينا خمسه ثمانيه حتي الان.,9,0.3333333333333333,True
If you put it right there –,student,7,0,,,,إذا وضعتها هناك,اذا وضعتها هناك,3,0.0,False
Well do you remember – does anyone remember what five-eighths as a percent?,teacher,13,1,0.0,,1.0,هل تتذكرون أي شخص يتذكر أي خمسة ثمانية في المئة؟,هل تتذكرون اي شخص يتذكر اي خمسه ثمانيه في المئه؟,10,0.2,True
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Challenge question. Student S?,teacher,4,0,,,0.0,سؤال تحدي الطالب (س) ؟,سؤال تحدي الطالب (س) ؟,5,0.0,False
Thirty three [inaudible],student,3,0,,,,ثلاثون وثلاثون,ثلاثون وثلاثون,2,0.5,True
"That’s four-eighths as a percent, Student S.",teacher,7,1,,,0.0,هذا هو أربع ثمانية في المئة، الطالب S.,هذا هو اربع ثمانيه في المئه، الطالب S.,7,0.125,True
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
Four out of eight.,teacher,4,0,,,0.0,أربعة من ثمانية.,اربعه من ثمانيه.,3,0.3333333333333333,True
Fifty.,student,1,0,,,,خمسين,خمسين,1,0.0,False
Fifty percent.  So that might help you get to five-eighths. Student S?,teacher,12,1,,,0.0,خمسين في المئة، هذا قد يساعدك على الوصول إلى خمسة ثمانية.,خمسين في المئه، هذا قد يساعدك علي الوصول الي خمسه ثمانيه.,11,0.09090909090909091,True
Sixty two point five percent.,student,5,1,,,,62 نقطة خمسة بالمئة,62 نقطه خمسه بالمئه,3,0.5,True
Sixty two point five percent -- stamp it in your brain – is five-eighths.  Do you remember what two-thirds is?,teacher,20,1,1.0,,0.0,62 نقطة 5 في المئة -- طابع في دماغك  هو خمسة ثمانية. هل تتذكرون ما هو الثلثين؟,62 نقطه 5 في المئه -- طابع في دماغك هو خمسه ثمانيه. هل تتذكرون ما هو الثلثين؟,14,0.11764705882352941,True
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
