text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
What parts make up the whole?,teacher,6,1,0.0,,1.0,ما هي الأجزاء التي تشكل الكلية؟,ما هي الاجزاء التي تشكل الكليه؟,6,0.0,False
The percent?,student,2,1,,,,المئة؟,المئه؟,1,0.0,False
"No, what are we talking about here?",teacher,7,0,,,0.0,لا، ما الذي نتحدث عنه هنا؟,لا، ما الذي نتحدث عنه هنا؟,6,0.0,False
Fractions.,student,1,1,,,,الكسور.,الكسور.,1,0.0,False
"Yep, but we’re talking about, it looks like books, right? They want to know what fraction of those books are novels.  So are we talking about candy here?",teacher,28,1,,,0.0,نعم، ولكننا نتحدث عن، يبدو وكأنه كتب، أليس كذلك؟ يريدون أن يعرفوا أي جزء من تلك الكتب هي روايات.,نعم، ولكننا نتحدث عن، يبدو وكانه كتب، اليس كذلك؟ يريدون ان يعرفوا اي جزء من تلك الكتب هي روايات.,19,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
What are we talking about?,teacher,5,0,,,0.0,ما الذي نتحدث عنه؟,ما الذي نتحدث عنه؟,4,0.0,False
Books.,student,1,0,,,,الكتب.,الكتب.,1,0.0,False
Right.  So what do you think the whole of the books are?  How would I find out?,teacher,17,1,,,1.0,حسناً، ما الذي تعتقدين أن الكتب كلها عنه؟,حسنا، ما الذي تعتقدين ان الكتب كلها عنه؟,8,0.0,False
By adding?,student,2,0,,,,عن طريق إضافة؟,عن طريق اضافه؟,3,0.0,False
"Yes, by adding what?",teacher,4,0,,,0.0,نعم، عن طريق إضافة ماذا؟,نعم، عن طريق اضافه ماذا؟,5,0.2,True
The books together.,student,3,0,,,,الكتب معاً,الكتب معا,2,0.0,False
"That’s right.   And then you can go from there.  Good. Okay, you guys, anybody done?  All right, take another minute. What are you doing?  First of all, let’s get rid of this, because that’s too small of a writing tool.  Do you know how to get started on this problem?  Because I’m going to call on you, so you’d better think about what you’re doing here. Looks good.  Good.  Good.  Good.  Yes?",teacher,72,0,,,0.0,هذا صحيح. ومن ثم يمكنك الذهاب من هناك. جيد. حسناً، يا رفاق، أي أحد قد انتهى؟ حسناً، خذ دقيقة أخرى. ماذا تفعلون؟ أولاً، دعونا نتخلص من هذا، لأن هذا أداة كتابة صغيرة جداً. هل تعرف كيف تبدأ في حل هذه المشكلة؟ لأنني سأدعوكم، لذلك من الأفضل أن تفكروا في ما تفعلونه هنا. يبدو جيداً. جيد. جيد. جيد. نعم.,هذا صحيح. ومن ثم يمكنك الذهاب من هناك. جيد. حسنا، يا رفاق، اي احد قد انتهي؟ حسنا، خذ دقيقه اخري. ماذا تفعلون؟ اولا، دعونا نتخلص من هذا، لان هذا اداه كتابه صغيره جدا. هل تعرف كيف تبدا في حل هذه المشكله؟ لانني سادعوكم، لذلك من الافضل ان تفكروا في ما تفعلونه هنا. يبدو جيدا. جيد. جيد. جيد. نعم.,58,0.017241379310344827,True
Do we do this one on the back?,student,8,0,,0.0,,هل نقوم بهذا من الخلف؟,هل نقوم بهذا من الخلف؟,5,0.0,False
"No, I think we’re just going to stick with this, okay? Does it have to do with math? Is there anything you can do with that fraction? What do you think, Student A, is that done?  That’s the right answer, but is there something else you can do with it?",teacher,50,1,1.0,,1.0,لا، أعتقد أننا سنبقى مع هذا فقط، حسنا؟ هل لها علاقة بالرياضيات؟ هل هناك أي شيء يمكنك القيام به مع هذا الجزء؟ ما رأيك، الطالب A، هل هذا قد تم؟ هذا هو الإجابة الصحيحة، ولكن هل هناك شيء آخر يمكنك القيام به؟,لا، اعتقد اننا سنبقي مع هذا فقط، حسنا؟ هل لها علاقه بالرياضيات؟ هل هناك اي شيء يمكنك القيام به مع هذا الجزء؟ ما رايك، الطالب A، هل هذا قد تم؟ هذا هو الاجابه الصحيحه، ولكن هل هناك شيء اخر يمكنك القيام به؟,42,0.0,False
Reduce it?,student,2,0,,,,تقليلها؟,تقليلها؟,1,0.0,False
"We don’t use those words, do we?",teacher,7,0,,,0.0,نحن لا نستخدم تلك الكلمات، أليس كذلك؟,نحن لا نستخدم تلك الكلمات، اليس كذلك؟,7,0.0,False
I don’t know.,student,3,0,,,,أنا لا أعرف.,انا لا اعرف.,3,0.0,False
"We say lesser terms, right?",teacher,5,0,,,0.0,نحن نقول شروط أقل، أليس كذلك؟,نحن نقول شروط اقل، اليس كذلك؟,6,0.0,False
Lesser terms.,student,2,0,,,,شروط أقل,شروط اقل,2,0.0,False
"Okay.  Let’s see how we did.   Okay.  You want to stay with us when we go over this, okay?  And when we’re done going over it I’m going to come back and I want to see that you took the time to go ahead and make changes here, okay?  And be able to talk about the changes.  All right. All right, Student H, can you get one light again please?  I think just about everybody’s done here. [0:08:00] So Mia is sorting her books.  She has biographies, novels, histories, and reference books.   Student J, can you read the first one for us please?",teacher,103,0,,,0.0,حسناً. دعونا نرى كيف نجحنا. حسناً. تريد البقاء معنا عندما نناقش هذا، حسناً؟ وعندما ننتهي من مراجعته سأعود وأريد أن أرى أنك أخذت الوقت للذهاب إلى الأمام وإجراء تغييرات هنا، حسناً؟ وأن تكون قادرة على التحدث عن التغييرات. حسناً. حسناً، الطالب ه، هل يمكنك الحصول على ضوء مرة أخرى من فضلك؟,حسنا. دعونا نري كيف نجحنا. حسنا. تريد البقاء معنا عندما نناقش هذا، حسنا؟ وعندما ننتهي من مراجعته ساعود واريد ان اري انك اخذت الوقت للذهاب الي الامام واجراء تغييرات هنا، حسنا؟ وان تكون قادره علي التحدث عن التغييرات. حسنا. حسنا، الطالب ه، هل يمكنك الحصول علي ضوء مره اخري من فضلك؟,51,0.0,False
What fraction of Mia’s books [inaudible].,student,6,1,,,,أي جزء من كتب (ميا) [غير مسموع],اي جزء من كتب (ميا) [غير مسموع],7,0.0,False
"Okay, so they want to know – it’s not Mel, it’s Mia – and they want to know what fraction are novels.  Walking around the room, just about everybody is all set with this.  Student S, what’s the first thing I’ve got to figure out with these novels in order to find out a part, a portion?  What do I have to know first?",teacher,64,1,1.0,,0.0,حسناً، إذاً يريدون أن يعرفوا أنه ليس ميل، إنه ميا، و يريدون أن يعرفوا أي جزء من الروايات هي. في المشي حول الغرفة، تقريباً كل شخص على ما يرام مع هذا. الطالب S، ما هو أول شيء يجب أن أعرفه مع هذه الروايات من أجل معرفة جزء، جزء؟ ماذا يجب أن أعرفه أولاً؟,حسنا، اذا يريدون ان يعرفوا انه ليس ميل، انه ميا، و يريدون ان يعرفوا اي جزء من الروايات هي. في المشي حول الغرفه، تقريبا كل شخص علي ما يرام مع هذا. الطالب S، ما هو اول شيء يجب ان اعرفه مع هذه الروايات من اجل معرفه جزء، جزء؟ ماذا يجب ان اعرفه اولا؟,53,0.0,False
The whole.,student,2,1,,,,كل شيء,كل شيء,2,0.0,False
"I have to know the whole, and we talked about that a lot. Okay, so it’s the whole, right, Student D? The whole of all those different types of books.  So the first thing we’re going to do, Student S, is what?  To get that hole we…",teacher,47,3,,,0.0,يجب أن أعرف الكل، و تحدثنا عن ذلك كثيراً، حسناً، فهذا الكل، أليس كذلك، الطالب (د) ؟ الكل من جميع أنواع الكتب المختلفة. لذا أول شيء سنفعله، الطالب (س) ، هو ماذا؟,يجب ان اعرف الكل، و تحدثنا عن ذلك كثيرا، حسنا، فهذا الكل، اليس كذلك، الطالب (د) ؟ الكل من جميع انواع الكتب المختلفه. لذا اول شيء سنفعله، الطالب (س) ، هو ماذا؟,32,0.0,False
Add.,student,1,1,,,,إضافة.,اضافه.,1,0.0,False
"Right.  Add up all these – biographies, novels, histories and reference books.  And what did you get for an answer when you added those, Student S? He knew what to do. Student A?",teacher,33,1,,,0.0,حسناً، قم بإضافة كل هذه السيرة الذاتية والروايات والتاريخ والكتب المرجعية، وماذا حصلت على إجابة عندما قمت بإضافة هذه، الطالب S؟ كان يعرف ماذا يفعل الطالب A؟,حسنا، قم باضافه كل هذه السيره الذاتيه والروايات والتاريخ والكتب المرجعيه، وماذا حصلت علي اجابه عندما قمت باضافه هذه، الطالب S؟ كان يعرف ماذا يفعل الطالب A؟,27,0.0,False
84.,student,1,0,,,,84,84,0,0.0,False
"Okay, anybody disagree with that?",teacher,5,0,,,1.0,حسناً، هل يختلف أحدٌ بذلك؟,حسنا، هل يختلف احد بذلك؟,5,0.0,False
"Wait, was is it?",student,4,0,,,,مهلاً، هل كان كذلك؟,مهلا، هل كان كذلك؟,4,0.0,False
"He said 84.  If I add 28, 13, 34 and 9, I do in fact get 84 total books.  That’s the whole.  It’s like Nana’s potatoes on the Thanksgiving table, right?  It’s the big thing. It’s all the potatoes that are available.",teacher,42,3,,,0.0,قال 84، إذا أضفت 28، 13، 34، و 9، فأحصل في الواقع على 84 كتابًا إجماليًا. هذا هو الكل. إنه مثل بطاطس جدتي على طاولة عيد الشكر، أليس كذلك؟ هذا هو الشيء الكبير. إنها جميع البطاطس المتاحة.,قال 84، اذا اضفت 28، 13، 34، و 9، فاحصل في الواقع علي 84 كتابا اجماليا. هذا هو الكل. انه مثل بطاطس جدتي علي طاوله عيد الشكر، اليس كذلك؟ هذا هو الشيء الكبير. انها جميع البطاطس المتاحه.,36,0.0,False
84 potatoes?,student,2,0,,,,84 بطاطاً؟,84 بطاطا؟,1,0.0,False
"Yeah, Student J, that’s right.  What fraction of the books are novels, Student J?",teacher,14,1,,,0.0,أجل، الطالب (جي) ، هذا صحيح، كم جزء من الكتب هي روايات، الطالب (جي) ؟,اجل، الطالب (جي) ، هذا صحيح، كم جزء من الكتب هي روايات، الطالب (جي) ؟,15,0.0,False
13?,student,1,0,,,,13؟,13؟,1,0.0,False
"13/84.  Okay, can I express that in lesser terms?",teacher,9,0,,,1.0,حسناً، هل يمكنني أن أعبر عن ذلك بصيغة أقل؟,حسنا، هل يمكنني ان اعبر عن ذلك بصيغه اقل؟,9,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
I don’t think I can.  Can somebody tell me a strategy that they have to figure out if I could or if I couldn’t?  What are some of the things you can do to see if you can put it into lesser terms.  Student D?,teacher,45,0,,,1.0,لا أعتقد أنني أستطيع. هل يمكن لأحد أن يخبرني استراتيجية يجب أن يكتشفها إذا كنت أستطيع أو لا؟ ما هي بعض الأشياء التي يمكنك القيام بها لمعرفة ما إذا كنت يمكن أن تضعها في شروط أقل. الطالب D؟,لا اعتقد انني استطيع. هل يمكن لاحد ان يخبرني استراتيجيه يجب ان يكتشفها اذا كنت استطيع او لا؟ ما هي بعض الاشياء التي يمكنك القيام بها لمعرفه ما اذا كنت يمكن ان تضعها في شروط اقل. الطالب D؟,38,0.0,False
Dividing 13 to see if you would hit 84.  The times that you can multiply by is your denominator.,student,19,2,,0.0,,تقسيم 13 لمعرفة ما إذا كنت ستضرب 84.,تقسيم 13 لمعرفه ما اذا كنت ستضرب 84.,6,0.0,False
"Okay, so he’s saying I take multiples of 13 and see if I keep on going will I land exactly on 84.  That’s what you’re saying, right?  And if I do, then I can divide 84 by 13 and that number will be my denominator. [0:11:00] Okay, we see that a lot when we see something like this.  Okay? Sure, they’re both odd, it’s not so easy because if they were even we could just keep chopping them in half.  But here he realizes that 3 is a factor of itself obviously, but it’s also a factor of 9.  So we can divide 9 by 3 and it would end up in loose terms as 1/3.  And I think that’s a simpler way of saying what we were talking about.  All right? Does that work here?",teacher,136,4,1.0,,0.0,حسناً، فهو يقول أنّني آخذ مضاعفاً من 13 وأرى إذا استمرت في المضي قدماً هل سأصل إلى 84 بالضبط؟ هذا ما تقولينه، أليس كذلك؟ وإذا فعلت، فيمكنني تقسيم 84 بـ 13 وذلك الرقم سيكون نسمي. [0:11:00] حسناً، نحن نرى ذلك كثيراً عندما نرى شيئاً كهذا. حسناً؟ بالتأكيد، كلاهما غريب، ليس من السهل جداً لأنه إذا كانا متساوياً، فيمكننا الاستمرار في تقسيمهما إلى النصف. ولكن هنا يدرك أن 3 هو عامل ذاته بشكل واضح، لكنه أيضًا عامل 9، لذا يمكننا تقسيم 9 بـ 3 و سينتهي في تعبيرات فضفاضة مثل 1/3. وأعتقد أن هذه طريقة أبسط لقول ما كنا نتحدث عنه. حسناً؟ هل هذا يعمل هنا؟,حسنا، فهو يقول انني اخذ مضاعفا من 13 واري اذا استمرت في المضي قدما هل ساصل الي 84 بالضبط؟ هذا ما تقولينه، اليس كذلك؟ واذا فعلت، فيمكنني تقسيم 84 ب 13 وذلك الرقم سيكون نسمي. [0:11:00] حسنا، نحن نري ذلك كثيرا عندما نري شيئا كهذا. حسنا؟ بالتاكيد، كلاهما غريب، ليس من السهل جدا لانه اذا كانا متساويا، فيمكننا الاستمرار في تقسيمهما الي النصف. ولكن هنا يدرك ان 3 هو عامل ذاته بشكل واضح، لكنه ايضا عامل 9، لذا يمكننا تقسيم 9 ب 3 و سينتهي في تعبيرات فضفاضه مثل 1/3. واعتقد ان هذه طريقه ابسط لقول ما كنا نتحدث عنه. حسنا؟ هل هذا يعمل هنا؟,96,0.01904761904761905,True
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
"It doesn’t.  Okay.  Next one.  Student A, can you read number two for us.",teacher,14,0,,,0.0,حسناً، المرحلة التالية، الطالب الأول، هل يمكنك قراءة رقم 2 لنا؟,حسنا، المرحله التاليه، الطالب الاول، هل يمكنك قراءه رقم 2 لنا؟,10,0.0,False
What fraction of these books are biographies?,student,7,1,,,,كم جزء من هذه الكتب هي سيرة الذكريات؟,كم جزء من هذه الكتب هي سيره الذكريات؟,8,0.0,False
"Okay, so what did you get for this?",teacher,8,0,0.0,,0.0,حسناً، ماذا حصلت على هذا؟,حسنا، ماذا حصلت علي هذا؟,5,0.0,False
"28/84, and I reduced it to 1/3. Okay, I actually had walked by Student A when she had done this and she had left the problem at 28/84.  Because there’s 28 biographies out of a total of 84 books.  So it’s 28/84.  And I said, can you show me that in a different way?  And then she said, “I can reduce it.” And she just said it again.  But we really don’t want to think of it in terms of reducing, guys, because if you think about something that’s being reduced, it means that you’re making it smaller, right?  But we’re not making stuff smaller, we’re dealing with this right here, equivalents.  It gives the feeling that you’re making it smaller, and you’re not making it smaller, you’re showing the same portion, you’re just showing it differently.  You’re showing it with a smaller numerator and a smaller denominator. Okay, so let’s say that we’re just going to show it in its least terms.  That’s the best way of saying it.  Yes? 7/42.",student,172,4,,0.0,,"28/84 ، وقمت بتخفيضها إلى 1/3. حسناً ، لقد ذهبت إلى الطالب A عندما فعلت هذا وقالت إنها تركت المشكلة في 28/84. لأنه هناك 28 سيرة ذاتية من إجمالي 84 كتاباً. لذا فهي 28/84. وقلت ، هل يمكنك أن تريني ذلك بطريقة مختلفة؟ وقالت ، ""يمكنني تقليصها. "" وقالت مرة أخرى. ولكننا لا نريد حقاً أن نفكر في ذلك من حيث تقليصها ، يا رفاق ، لأنه إذا كنت تفكر في شيء يتم تقليصه ، فهذا يعني أنك تجعله أصغر ، أليس كذلك؟ ولكننا لا نجعله أصغر ، نحن نتعامل مع هذا هنا ، أقارب أصغر. هذا يعطي الشعور بأنك أصغر ، وأنت لا تجعله أصغر ، أنت تظهر نفس الجزء ، أنت تظهر ذلك بشكل مختلف.","28/84 ، وقمت بتخفيضها الي 1/3. حسنا ، لقد ذهبت الي الطالب A عندما فعلت هذا وقالت انها تركت المشكله في 28/84. لانه هناك 28 سيره ذاتيه من اجمالي 84 كتابا. لذا فهي 28/84. وقلت ، هل يمكنك ان تريني ذلك بطريقه مختلفه؟ وقالت ، ""يمكنني تقليصها. "" وقالت مره اخري. ولكننا لا نريد حقا ان نفكر في ذلك من حيث تقليصها ، يا رفاق ، لانه اذا كنت تفكر في شيء يتم تقليصه ، فهذا يعني انك تجعله اصغر ، اليس كذلك؟ ولكننا لا نجعله اصغر ، نحن نتعامل مع هذا هنا ، اقارب اصغر. هذا يعطي الشعور بانك اصغر ، وانت لا تجعله اصغر ، انت تظهر نفس الجزء ، انت تظهر ذلك بشكل مختلف.",109,0.0,False
"Whoa, wait, slow down, slow down, slow down. Student D?",teacher,10,0,0.0,,0.0,مهلاً، إهدأ، إهدأ، إهدأ، إهدأ,مهلا، اهدا، اهدا، اهدا، اهدا,5,0.0,False
It equals 14/42.,student,3,0,,,,انها تساوي 14/42.,انها تساوي 14/42.,2,0.0,False
"Okay, so I can take that 28 because it’s an even number and chop it in half.  And I can chop the 84 in half because that’s an even numbers.  So I have 14/42.  Am I done?",teacher,37,2,,,0.0,حسناً، يمكنني أن آخذ رقم 28 لأنه رقم مساوي وأقسمه إلى النصف، ويمكنني أن أقسم رقم 84 إلى النصف لأنه رقم مساوي، لذا لدي 14/42. هل انتهيت؟,حسنا، يمكنني ان اخذ رقم 28 لانه رقم مساوي واقسمه الي النصف، ويمكنني ان اقسم رقم 84 الي النصف لانه رقم مساوي، لذا لدي 14/42. هل انتهيت؟,24,0.0,False
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
"All right, Patrick, now what?",teacher,5,0,,,0.0,حسناً، (باتريك) ، ماذا الآن؟,حسنا، (باتريك) ، ماذا الان؟,5,0.0,False
7 out of 21.,student,4,0,,,,7 من 21.,7 من 21.,1,0.0,False
"Okay, 7 out of 21.  They’re both odd numbers so I guess that’s as far as I can go, right? I can go further, Student D?",teacher,26,1,,,0.0,حسناً، 7 من 21، كلاهما أرقام غريبة لذا أعتقد أن هذا هو أقصى ما يمكنني فعله، صحيح؟,حسنا، 7 من 21، كلاهما ارقام غريبه لذا اعتقد ان هذا هو اقصي ما يمكنني فعله، صحيح؟,16,0.0,False
1/3.,student,1,0,,,,1/3.,1/3.,0,0.0,False
"1/3.  And the reason I can go further in 1/3 is because I know that 7 is a factor of 21, it goes into it 3 times.  7 goes into itself once, and it goes into 21, 3 times.  So it doesn’t – and we say this a lot – it doesn’t always have to be that the numerator and denominator are even numbers. There’s other ways to show fractions in lesser terms. Nice job.  Can somebody read the last one for me?  Student J?",teacher,85,4,,,0.0,والسبب الذي يجعلني أستطيع المضي قدماً في 1/3 هو أنني أعرف أن 7 هو عامل من 21، فإنه يدخل 3 مرات. 7 يدخل نفسه مرة واحدة، وهو يدخل في 21، 3 مرات. لذلك فإنه لا يفعل  ونحن نقول هذا كثيرًا  لا يجب أن يكون دائماً أن العداد والاسم هو أرقام متساوية. هناك طرق أخرى لإظهار الكسور بأحكام أقل. عمل جيد. هل يمكن لأحد أن يقرأ الأخير بالنسبة لي؟ الطالب J؟,والسبب الذي يجعلني استطيع المضي قدما في 1/3 هو انني اعرف ان 7 هو عامل من 21، فانه يدخل 3 مرات. 7 يدخل نفسه مره واحده، وهو يدخل في 21، 3 مرات. لذلك فانه لا يفعل ونحن نقول هذا كثيرا لا يجب ان يكون دائما ان العداد والاسم هو ارقام متساويه. هناك طرق اخري لاظهار الكسور باحكام اقل. عمل جيد. هل يمكن لاحد ان يقرا الاخير بالنسبه لي؟ الطالب J؟,65,0.014285714285714285,True
What fraction of these books are not reference books?,student,9,1,,0.0,,أي جزء من هذه الكتب ليست كتب مرجعية؟,اي جزء من هذه الكتب ليست كتب مرجعيه؟,8,0.0,False
"What fractions of the books are not reference books.  Okay. What did you do here, Student J.",teacher,17,1,1.0,,1.0,أي جزء من الكتب ليست كتب مرجعية؟,اي جزء من الكتب ليست كتب مرجعيه؟,7,0.0,False
"I added biographies, novels and histories and I got 75.  And then I [inaudible].",student,14,0,,0.0,,أضفت سيرة الذكريات والروايات والتاريخ و حصلت على 75.,اضفت سيره الذكريات والروايات والتاريخ و حصلت علي 75.,8,0.0,False
"So you added the biographies, novels and histories and left the reference books alone.  You added those all up and you got 75.  What was that denominator again?",teacher,28,1,1.0,,0.0,لذا قمت بإضافة السيرة الذاتية والروايات والتاريخ وتركت الكتب المرجعية وحدها و قمت بإضافة كل هذه و حصلت على 75,لذا قمت باضافه السيره الذاتيه والروايات والتاريخ وتركت الكتب المرجعيه وحدها و قمت باضافه كل هذه و حصلت علي 75,19,0.0,False
54.,student,1,0,,,,54,54,0,0.0,False
"Okay.  Now I have to figure out, can I show this in lesser terms?",teacher,14,0,,,1.0,حسناً، الآن عليّ أن أكتشف، هل يمكنني أن أوضح هذا بصيغة أقل؟,حسنا، الان علي ان اكتشف، هل يمكنني ان اوضح هذا بصيغه اقل؟,12,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
"No, I think this one’s pretty straightforward too.  Anybody have any questions about this?  I think this was pretty much a straightforward easy one to start with.  Turn the page over, guys, and you should have another one. I’m going to set the timer on this.  There’s only two questions on this one.  Okay, a class went to see the gorillas at the zoo.  The following sign is displayed outside the gorilla cage.  Can you identify the gorillas? And it gives you a fractural amount for Kylie, Amanda, Jerry and Homer. Hey, before you get on this question, what do you think the skill is here, guys?  What do you think we’re trying to do?",teacher,115,0,,,0.0,لا، أعتقد أن هذه السؤال بسيط جدا أيضا. أي شخص لديه أي أسئلة حول هذا؟ أعتقد أن هذا كان بسيط جدا بسيط جدا لبدء. حول الصفحة، والرجال، وينبغي أن يكون لديك واحدة أخرى. سأضع التوقيت على هذا. هناك فقط اثنين من الأسئلة على هذا واحد. حسنا، درس ذهب لرؤية الغوريلا في الحديقة الحيوانية. علامة التالية تظهر خارج قفص الغوريلا. هل يمكنك تحديد الغوريلا؟ وهذا يعطي لكم كمية كسر لـ كايلي، أماندا، جيري وهومر. مهلا، قبل أن تحصل على هذا السؤال، ما الذي تعتقد أن المهارة هنا، والرجال؟ ما الذي تعتقد أننا نحاول القيام به؟,لا، اعتقد ان هذه السؤال بسيط جدا ايضا. اي شخص لديه اي اسئله حول هذا؟ اعتقد ان هذا كان بسيط جدا بسيط جدا لبدء. حول الصفحه، والرجال، وينبغي ان يكون لديك واحده اخري. ساضع التوقيت علي هذا. هناك فقط اثنين من الاسئله علي هذا واحد. حسنا، درس ذهب لرؤيه الغوريلا في الحديقه الحيوانيه. علامه التاليه تظهر خارج قفص الغوريلا. هل يمكنك تحديد الغوريلا؟ وهذا يعطي لكم كميه كسر ل كايلي، اماندا، جيري وهومر. مهلا، قبل ان تحصل علي هذا السؤال، ما الذي تعتقد ان المهاره هنا، والرجال؟ ما الذي تعتقد اننا نحاول القيام به؟,94,0.010638297872340425,True
We’re trying to put the fractions from shortest to largest.,student,10,1,,0.0,,نحن نحاول وضع الكسور من أقصر إلى أكبر.,نحن نحاول وضع الكسور من اقصر الي اكبر.,8,0.0,False
