text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
"8.  What operation are we doing here, Student R?",teacher,9,0,,,0.0,ما العملية التي نقوم بها هنا، الطالب (ر) ؟,ما العمليه التي نقوم بها هنا، الطالب (ر) ؟,9,0.0,False
"You’re doing, um, –",student,4,0,,,,أنت تفعل، أم،,انت تفعل، ام،,3,0.0,False
What does the 37 stand for?,teacher,6,0,,,0.0,ما الذي يمثله 37؟,ما الذي يمثله 37؟,4,0.0,False
The sunflowers.,student,2,0,,,,الزهور الشمسية,الزهور الشمسيه,2,0.0,False
"Look at the problem.  What does the 37 stand for in this problem, Student J?",teacher,15,0,,,0.0,انظر إلى المشكلة، ما الذي يمثله 37 في هذه المشكلة، الطالب جي؟,انظر الي المشكله، ما الذي يمثله 37 في هذه المشكله، الطالب جي؟,11,0.0,False
How many rows.,student,3,0,,,,كم عدد الصفوف,كم عدد الصفوف,3,0.0,False
Okay.  The 37 is the amount of rows.  What does the 8 stand for?  Student S?,teacher,16,0,,,0.0,حسناً، 37 هو كمية الصفوف، ماذا تعني 8؟ الطالب S؟,حسنا، 37 هو كميه الصفوف، ماذا تعني 8؟ الطالب S؟,9,0.0,False
The flowers.,student,2,0,,,,الزهور,الزهور,1,0.0,False
"The 8 stands for the amount of flowers.  Student R, stop.  You have to go sit next to Student J.  Please.  Without complaining, go sit next to Student J.  So the 8 stands for the amount in each row.  What operation is this?  Student M?",teacher,45,0,,,0.0,8 تعني كمية الزهور. الطالب R، توقف. عليك أن تجلس بجانب الطالب J. من فضلك. بدون الشكوى، تجلس بجانب الطالب J.,8 تعني كميه الزهور. الطالب R، توقف. عليك ان تجلس بجانب الطالب J. من فضلك. بدون الشكوي، تجلس بجانب الطالب J.,18,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"So I’m dividing these 37 into 8 pieces.  Let’s keep going.  In number 4, how many do I have?  Student J?",teacher,21,0,,,0.0,اذا انا اقسم هذه 37 الى 8 قطع دعونا نستمر في الرقم 4 كم عدد لدي؟ الطالب J؟,اذا انا اقسم هذه 37 الي 8 قطع دعونا نستمر في الرقم 4 كم عدد لدي؟ الطالب J؟,15,0.0,False
You have 8.,student,3,0,,,,لديك 8,لديك 8,1,0.0,False
"I have 8.  In number 5, how many do I have, Student B?  I have 8.  What am I doing here?  It looks to me like I’m counting by 8s.  What operation is that, Student J, if I’m counting by a certain number?",teacher,43,0,,,0.0,لدي 8. في الرقم 5، كم عدد لدي، الطالب ب؟ لدي 8. ماذا أفعل هنا؟ يبدو لي وكأنني أعد بـ 8s. ما هي هذه العملية، الطالب J، إذا كنت أعد بـ رقم معين؟,لدي 8. في الرقم 5، كم عدد لدي، الطالب ب؟ لدي 8. ماذا افعل هنا؟ يبدو لي وكانني اعد ب 8s. ما هي هذه العمليه، الطالب J، اذا كنت اعد ب رقم معين؟,30,0.0,False
Skip counting?,student,2,0,,,,تخطي العد؟,تخطي العد؟,2,0.0,False
"It’s skip counting, which is exactly the same as what, Student I?  Multiplication.  This is a multiplication problem.  37 rows, 8 in each row.  That’s like if I had 37 friends and I gave 8 of something to each friend.  How could we solve this?  Student D, how could we solve this?",teacher,52,2,,,1.0,انها عداد تخطي، والتي هي بالضبط نفس ما، الطالب الأول؟ مضاعفة. هذه مشكلة مضاعفة. 37 صفوف، 8 في كل صف. هذا مثل لو كان لدي 37 صديق وأعطيت 8 من شيء لكل صديق. كيف يمكننا حل هذا؟ الطالب D، كيف يمكننا حل هذا؟,انها عداد تخطي، والتي هي بالضبط نفس ما، الطالب الاول؟ مضاعفه. هذه مشكله مضاعفه. 37 صفوف، 8 في كل صف. هذا مثل لو كان لدي 37 صديق واعطيت 8 من شيء لكل صديق. كيف يمكننا حل هذا؟ الطالب D، كيف يمكننا حل هذا؟,39,0.046511627906976744,True
You could do 37 times –.,student,6,0,,,,يمكنك فعل 37 مرة .,يمكنك فعل 37 مره .,3,0.0,False
"Okay, so 37. Let’s draw.  Let’s draw an array.  The dimensions of my array are what, Student J?",teacher,18,3,1.0,,0.0,حسناً، إذاً 37. دعونا نرسم. دعونا نرسم صف. أبعاد صفري هي ما، الطالب J؟,حسنا، اذا 37. دعونا نرسم. دعونا نرسم صف. ابعاد صفري هي ما، الطالب J؟,13,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Okay.  The dimensions are 37 by 8.  What could I split up?  I don’t know how to skip count by 37.  I know how to skip count by 2s.  I don’t know 37.  I don’t even know what would come next.  Student S?,teacher,43,1,,,0.0,حسناً، الأبعاد 37×8 ما الذي يمكنني تقسيمه؟ لا أعرف كيفية تخطي العد بـ37. أعرف كيفية تخطي العد بـ2s. لا أعرف 37. لا أعرف حتى ما الذي سيحدث بعد ذلك. الطالب S؟,حسنا، الابعاد 37×8 ما الذي يمكنني تقسيمه؟ لا اعرف كيفيه تخطي العد ب37. اعرف كيفيه تخطي العد ب2s. لا اعرف 37. لا اعرف حتي ما الذي سيحدث بعد ذلك. الطالب S؟,29,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Ok. Into 30 and 7.  30 is a what?  We talked about this yesterday.  We talked about splitting it up into certain things.  30 is a what?,teacher,27,0,,,0.0,حسنا، في 30 و 7. 30 هو ماذا؟ تحدثنا عن هذا بالأمس. تحدثنا عن تقسيمه إلى أشياء معينة. 30 هو ماذا؟,حسنا، في 30 و 7. 30 هو ماذا؟ تحدثنا عن هذا بالامس. تحدثنا عن تقسيمه الي اشياء معينه. 30 هو ماذا؟,17,0.0,False
A multiple of 10.,student,4,1,,,,مضاعف من 10,مضاعف من 10,2,0.0,False
"Good.  30 is a multiple of 10.  We know how to multiply by multiples of 10.  Student Z, what are the dimensions of this array?",teacher,25,5,,,0.0,جيد. 30 هو مضاعف من 10 نحن نعرف كيف نضاعف من قبل مضاعف من 10. الطالب Z، ما هي أبعاد هذا الترتيب؟,جيد. 30 هو مضاعف من 10 نحن نعرف كيف نضاعف من قبل مضاعف من 10. الطالب Z، ما هي ابعاد هذا الترتيب؟,19,0.0,False
8 times 30.,student,3,0,,,,8 × 30,8 × 30,0,0.0,False
"8 times 30.  And who can tell me what the dimensions of this array are, Student B?  8 times 7.  Take one minute to solve this, please, and then I’ll call on someone to answer.  If you need help, raise your hand.",teacher,42,2,,,0.0,8 × 30 ومن يستطيع أن يقول لي ما هي أبعاد هذا الترتيب، الطالب ب؟ 8 × 7. خذ دقيقة واحدة لحل هذا، من فضلك، ومن ثم سأطلب من شخص ما للإجابة. إذا كنت بحاجة إلى المساعدة، رفع يدك.,8 × 30 ومن يستطيع ان يقول لي ما هي ابعاد هذا الترتيب، الطالب ب؟ 8 × 7. خذ دقيقه واحده لحل هذا، من فضلك، ومن ثم ساطلب من شخص ما للاجابه. اذا كنت بحاجه الي المساعده، رفع يدك.,33,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Yep.  Yeah, you can do it, yeah.",teacher,7,0,,,0.0,نعم، يمكنك القيام بذلك، نعم.,نعم، يمكنك القيام بذلك، نعم.,5,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Let’s go.  Get your math stuff out.  Go move your desk, right back up.  All right.  Back up a little bit.  Okay.  Back up a little bit.  Pull your chair in, Student R. All right.  In about 10 more seconds we are going to be talking about this.  Student B, can I borrow your pencil for a second? All right.  Who can tell me how to solve this?  Turn your body, please.  Student J, 8 times 30?",teacher,77,0,,,0.0,دعونا نذهب. الحصول على الأشياء الرياضية الخاصة بك. اذهب تحرك مكتبك، مرة أخرى إلى الأعلى. حسنا. تراجع قليلا. حسنا. تراجع قليلا. سحب الكرسي الخاص بك، الطالب R. حسنا. في حوالي 10 ثوان أخرى سوف نتحدث عن هذا. الطالب B، هل يمكنني استعارة قلمك للحظة؟ حسنا. من يمكنه أن يخبرني كيفية حل هذا؟ حول جسمك، من فضلك. الطالب J، 8 × 30؟,دعونا نذهب. الحصول علي الاشياء الرياضيه الخاصه بك. اذهب تحرك مكتبك، مره اخري الي الاعلي. حسنا. تراجع قليلا. حسنا. تراجع قليلا. سحب الكرسي الخاص بك، الطالب R. حسنا. في حوالي 10 ثوان اخري سوف نتحدث عن هذا. الطالب B، هل يمكنني استعاره قلمك للحظه؟ حسنا. من يمكنه ان يخبرني كيفيه حل هذا؟ حول جسمك، من فضلك. الطالب J، 8 × 30؟,57,0.01639344262295082,True
8 times 30 is 220.,student,5,0,,,,8 × 30 = 220,8 × 30 = 220,0,0.0,False
8 times 3?,teacher,3,0,0.0,,0.0,ثمانية × ثلاثة؟,ثمانيه × ثلاثه؟,2,0.3333333333333333,True
8 times 3 –,student,4,0,,,,8 × 3 ,8 × 3,0,0.0,False
"8 times 3 is 24.  If we’re multiplying by a multiple of 10, we talked about one of the rules is that we can put a 0 at the end to add another place.  240.  Make sure you’re correct. Put that on your paper, please.  Student J, 8 times 7?",teacher,50,3,,,0.0,8 × 3 = 24. إذا كنا نضاعف بمضاعفة من 10 ، تحدثنا عن إحدى القواعد هي أنه يمكننا وضع 0 في النهاية لإضافة مكان آخر. 240. تأكد من أنك على حق. ضع ذلك على ورقتك ، من فضلك. الطالب J ، 8 × 7؟,8 × 3 = 24. اذا كنا نضاعف بمضاعفه من 10 ، تحدثنا عن احدي القواعد هي انه يمكننا وضع 0 في النهايه لاضافه مكان اخر. 240. تاكد من انك علي حق. ضع ذلك علي ورقتك ، من فضلك. الطالب J ، 8 × 7؟,34,0.0,False
56.,student,1,0,,,,56,56,0,0.0,False
"56.  God bless you.  Student Z, 240 plus 56?",teacher,9,0,,,0.0,ـ 56 ـ الله يبارككك ـ الطالب ز، 240 + 56؟,56 الله يبارككك الطالب ز، 240 + 56؟,8,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"296.  Who can answer that question in a statement?  What are we even talking about?  296 what, Student M?  Nice and loud.",teacher,22,0,,,0.0,من يمكنه الإجابة على هذا السؤال في بيان ما الذي نتحدث عنه؟,من يمكنه الاجابه علي هذا السؤال في بيان ما الذي نتحدث عنه؟,12,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Good.  So there are – actually, look at the final question. What does the final question ask?",teacher,17,0,,,0.0,"جيد. اذا هناك  في الواقع, انظر الى السؤال الاخير. ماذا يسأل السؤال الاخير؟","جيد. اذا هناك في الواقع, انظر الي السؤال الاخير. ماذا يسال السؤال الاخير؟",13,0.0,False
There are 296 [inaudible].,student,4,0,,,,هناك 296 [غير مسموع].,هناك 296 [غير مسموع].,3,0.0,False
"Good.  So, they actually already told us how many rows of sunflowers – there were 37 rows – so this is 296 sunflowers.  You should have the final answer, yep.",teacher,30,0,,,0.0,حسناً، لقد أخبرونا بالفعل كم صف من زهور الشمس  كان هناك 37 صف  لذا هذا 296 زهور الشمس. يجب أن يكون لديك الإجابة النهائية، نعم.,حسنا، لقد اخبرونا بالفعل كم صف من زهور الشمس كان هناك 37 صف لذا هذا 296 زهور الشمس. يجب ان يكون لديك الاجابه النهائيه، نعم.,23,0.0,False
Miss [inaudible]?,student,2,0,,,,آنسة [غير مسموعة]؟,انسه [غير مسموعه]؟,4,0.0,False
Yes.,teacher,1,0,,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Okay.  All right.  Let’s look at B.  Who can read B for me? Student K, can you read B, please?",teacher,20,0,,,0.0,حسناً، دعونا نلقي نظرة على (ب) ، من يستطيع قراءة (ب) بالنسبة لي؟,حسنا، دعونا نلقي نظره علي (ب) ، من يستطيع قراءه (ب) بالنسبه لي؟,13,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Start that sentence again.,teacher,4,0,,,0.0,ابدأ هذه الجملة من جديد,ابدا هذه الجمله من جديد,5,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"No, some tulips.",teacher,3,0,,,0.0,لا، بعض التوليب.,لا، بعض التوليب.,3,0.0,False
"– and some yellow.  If there were the same number of each color, how many red tulips [inaudible]?",student,18,0,,0.0,,إذا كان هناك نفس العدد من كل لون، كم من التوليبات الحمراء؟,اذا كان هناك نفس العدد من كل لون، كم من التوليبات الحمراء؟,12,0.0,False
"Okay.  So some important information is that there are three different colors.  There are red, there are blue, and there are yellow.  What’s another piece of important information that I haven’t written up here yet?  Student J, what’s another piece of important information that’s in that problem? Student M, what else is important?",teacher,53,0,1.0,,1.0,حسناً. إذاً بعض المعلومات المهمة هي أن هناك ثلاثة ألوان مختلفة. هناك أحمر، هناك أزرق، وهناك أصفر. ما هي المعلومات المهمة الأخرى التي لم أكتبها هنا بعد؟ الطالب J، ما هي المعلومات المهمة الأخرى في هذه المشكلة؟ الطالب M، ما هي المعلومات المهمة الأخرى؟,حسنا. اذا بعض المعلومات المهمه هي ان هناك ثلاثه الوان مختلفه. هناك احمر، هناك ازرق، وهناك اصفر. ما هي المعلومات المهمه الاخري التي لم اكتبها هنا بعد؟ الطالب J، ما هي المعلومات المهمه الاخري في هذه المشكله؟ الطالب M، ما هي المعلومات المهمه الاخري؟,44,0.022727272727272728,True
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Okay.  They ordered 57 different tulips, and there are red, blue, and yellow.  What type of operation are we going to use now, Student T?",teacher,25,0,,,0.0,حسناً، لقد طلبوا 57 طُوباً مختلفاً، وهناك أحمر وأزرق وأصفر، ما نوع العملية التي سنستخدمها الآن، الطالب (تي) ؟,حسنا، لقد طلبوا 57 طوبا مختلفا، وهناك احمر وازرق واصفر، ما نوع العمليه التي سنستخدمها الان، الطالب (تي) ؟,18,0.0,False
You’re going to use division.,student,5,1,,,,سوف تستخدم القسم,سوف تستخدم القسم,3,0.0,False
"We’re going to use division.  Good.  And what’s our division problem going to be, Student A?",teacher,16,2,1.0,,0.0,سنستخدم التقسيم. جيد. وما هي مشكلة التقسيم لدينا سوف تكون، الطالب A؟,سنستخدم التقسيم. جيد. وما هي مشكله التقسيم لدينا سوف تكون، الطالب A؟,12,0.0,False
57 [inaudible].,student,2,0,,,,57 [غير مسموع].,57 [غير مسموع].,2,0.0,False
"Well, we already know the something.  Just because we don’t have a number here, we do have an amount.  Student B, what’s the amount that we’re dividing by?",teacher,28,0,,,0.0,حسناً، نحن نعلم شيئاً فقط لأننا لا نملك رقم هنا، فنحن نملك مبلغ. الطالب ب، ما هو المبلغ الذي نقسم به؟,حسنا، نحن نعلم شيئا فقط لاننا لا نملك رقم هنا، فنحن نملك مبلغ. الطالب ب، ما هو المبلغ الذي نقسم به؟,21,0.0,False
3.,student,1,0,,,,3 .,3 .,0,0.0,False
Why 3?  Where did you get 3 from?,teacher,8,0,,,1.0,لماذا 3؟ من أين حصلت على 3؟,لماذا 3؟ من اين حصلت علي 3؟,7,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Very good.  So they’re red, blue, and yellow.  This is 1, this is 2, and this is 3.  Those are the three colors that they’re doing it for, okay?  The three colors that they have bought.  How could we set this up, Student D?",teacher,44,0,,,1.0,جيد جداً. لذا فهي حمراء وأزرق وصفراء. هذا هو 1، وهذا هو 2، وهذا هو 3. هذه الألوان الثلاثة التي يقومون بها، حسناً؟ الألوان الثلاثة التي قاموا بشرائها. كيف يمكننا إعداد هذا، الطالب D؟,جيد جدا. لذا فهي حمراء وازرق وصفراء. هذا هو 1، وهذا هو 2، وهذا هو 3. هذه الالوان الثلاثه التي يقومون بها، حسنا؟ الالوان الثلاثه التي قاموا بشرائها. كيف يمكننا اعداد هذا، الطالب D؟,33,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Okay.  Putting them in groups.  Like how?  Like this?  Student J, is that what this means?  What could I do first, Student S?",teacher,23,0,,,1.0,حسناً، وضعهم في مجموعات، مثل كيف؟ مثل هذا؟ الطالب (ج) ، أهذا ما يعنيه هذا؟ ماذا يمكنني أن أفعل أولاً، الطالب (س) ؟,حسنا، وضعهم في مجموعات، مثل كيف؟ مثل هذا؟ الطالب (ج) ، اهذا ما يعنيه هذا؟ ماذا يمكنني ان افعل اولا، الطالب (س) ؟,23,0.0,False
You could [inaudible].,student,3,0,,,,يمكنك [غير مسموع].,يمكنك [غير مسموع].,3,0.0,False
"Okay.  Let’s add 10 to each group.  What multiplication problem could help us keep track of that, Student B?",teacher,19,2,,,1.0,حسناً، دعونا نضيف 10 إلى كل مجموعة. أي مشكلة مضاعفة يمكن أن تساعدنا على تتبع ذلك، الطالب ب؟,حسنا، دعونا نضيف 10 الي كل مجموعه. اي مشكله مضاعفه يمكن ان تساعدنا علي تتبع ذلك، الطالب ب؟,17,0.0,False
10 times 3.,student,3,0,,,,10 × 3,10 × 3,0,0.0,False
"Okay.  10 times 3, which equals what, Student B?",teacher,9,0,,,0.0,حسناً، 10 × 3، مما يعادل ماذا، الطالب ب؟,حسنا، 10 × 3، مما يعادل ماذا، الطالب ب؟,7,0.0,False
30.,student,1,0,,,,ثلاثون,ثلاثون,1,1.0,True
Are we there yet?,teacher,4,0,,,0.0,هل وصلنا؟,هل وصلنا؟,2,0.0,False
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
"Not quite.  What could we do next, Student K?",teacher,9,0,,,0.0,ليس تماماً، ماذا يمكننا أن نفعل بعد ذلك، الطالب (كاي) ؟,ليس تماما، ماذا يمكننا ان نفعل بعد ذلك، الطالب (كاي) ؟,11,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Okay.  Let’s add 5 to each group.  What multiplication problem would help me keep track of this, Student S?",teacher,19,2,,,1.0,حسناً، دعونا نضيف 5 إلى كل مجموعة، أي مشكلة مضاعفة ستساعدني على تتبع هذا، الطالب S؟,حسنا، دعونا نضيف 5 الي كل مجموعه، اي مشكله مضاعفه ستساعدني علي تتبع هذا، الطالب S؟,15,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"5 times 3.  Good.  Equals 15.  Good.  So far I have 30 and 15. What am I at so far, Student D?",teacher,22,0,,,0.0,5 × 3. جيد. يساوي 15. جيد. حتى الآن لدي 30 و 15.,5 × 3. جيد. يساوي 15. جيد. حتي الان لدي 30 و 15.,7,0.07692307692307693,True
45.,student,1,0,,,,45,45,0,0.0,False
45.  Am I there yet?,teacher,5,0,,,0.0,هل وصلت إلى هناك بعد؟,هل وصلت الي هناك بعد؟,5,0.0,False
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
No.  I’m not.,teacher,3,0,,,0.0,لا، لستُ كذلك,لا، لست كذلك,3,0.0,False
Miss [inaudible]?,student,2,0,,,,آنسة [غير مسموعة]؟,انسه [غير مسموعه]؟,4,0.0,False
Uh-huh.,teacher,1,0,,,0.0,اه-ها.,اه-ها.,2,0.0,False
You could add 4.,student,4,1,,,,يمكنك إضافة 4,يمكنك اضافه 4,2,0.3333333333333333,True
"Okay.  Let’s add 4 to each group.  And what multiplication problem would help me keep track of that, Student Z?",teacher,20,2,,,0.0,حسناً، دعونا نضيف 4 إلى كل مجموعة، وما هي مشكلة الضربة التي ستساعدني على تتبع ذلك، الطالب ز؟,حسنا، دعونا نضيف 4 الي كل مجموعه، وما هي مشكله الضربه التي ستساعدني علي تتبع ذلك، الطالب ز؟,17,0.0,False
4 times 3.,student,3,0,,,,4 × 3,4 × 3,0,0.0,False
4 times 3.  Which equals –?,teacher,6,0,,,0.0,4 × 3، أي يساوي ؟,4 × 3، اي يساوي ؟,4,0.16666666666666666,True
12.,student,1,0,,,,12,12,0,0.0,False
12.  Who can add this for me?  Student J/,teacher,9,1,,,0.0,12. من يمكنه إضافة هذا لي؟,12. من يمكنه اضافه هذا لي؟,5,0.16666666666666666,True
30 plus 15 plus 12 equals 57.,student,7,0,,,,30 + 15 + 12 = 57,30 + 15 + 12 = 57,0,0.0,False
"Good job.  So 5 and 2 is 7, 4 and 1 is 5.  57.  Are we there yet?",teacher,18,0,1.0,,0.0,عمل جيد إذاً 5 و 2 هو 7 و 4 و 1 هو 5 و 57 هل وصلنا بعد؟,عمل جيد اذا 5 و 2 هو 7 و 4 و 1 هو 5 و 57 هل وصلنا بعد؟,12,0.0,False
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
What do we need to do now?  So I’m done?,teacher,10,0,,,0.0,ماذا علينا أن نفعل الآن؟,ماذا علينا ان نفعل الان؟,5,0.0,False
Yes. No.,multiple students,2,0,,,,أجل، كلاّ,اجل، كلا,2,0.0,False
"I don’t have a final answer.  For A I have there are 296 sunflowers.  Student D, what should I do?",teacher,20,0,,,0.0,ليس لدي إجابة نهائية لدي 296 زهرة شمسية للطالب (د) ماذا أفعل؟,ليس لدي اجابه نهائيه لدي 296 زهره شمسيه للطالب (د) ماذا افعل؟,11,0.0,False
You have to add them.,student,5,1,,,,يجب أن تضيفهم,يجب ان تضيفهم,3,0.0,False
"Add each column, right?  Student S, can you do 10 plus 5 plus 4?",teacher,14,1,1.0,,0.0,إضافة كل عمود، صحيح؟ الطالب S، هل يمكنك أن تفعل 10 زائد 5 زائد 4؟,اضافه كل عمود، صحيح؟ الطالب S، هل يمكنك ان تفعل 10 زائد 5 زائد 4؟,13,0.2,True
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"That equals 19.  What about this second group, Student J?",teacher,10,0,,,1.0,وهذا يساوي 19 ماذا عن هذه المجموعة الثانية، الطالب J؟,وهذا يساوي 19 ماذا عن هذه المجموعه الثانيه، الطالب J؟,9,0.1,True
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Good.  What about this third group, Student S?",teacher,8,0,,,0.0,جيد، ماذا عن المجموعة الثالثة، الطالب (س) ؟,جيد، ماذا عن المجموعه الثالثه، الطالب (س) ؟,8,0.0,False
19.,student,1,0,,,,19.,19.,0,0.0,False
"19.  Still equals 19.  So the final questions says, “If there was the same number of each color, how many red tulips did they order?”  Who can answer that in a statement?  Tell me how many red tulips they ordered.  Student S?",teacher,42,0,,,0.0,19. لا يزال يساوي 19. لذا السؤال الأخير يقول: إذا كان هناك نفس العدد من كل لون، كم طوبان حمراء طلبوا؟ من يستطيع الإجابة على ذلك في بيان؟ أخبرني كم طوبان حمراء طلبوا. الطالب S؟,19. لا يزال يساوي 19. لذا السؤال الاخير يقول: اذا كان هناك نفس العدد من كل لون، كم طوبان حمراء طلبوا؟ من يستطيع الاجابه علي ذلك في بيان؟ اخبرني كم طوبان حمراء طلبوا. الطالب S؟,33,0.02857142857142857,True
There are 19 red tulips.,student,5,0,,,,هناك 19 طولبان حمراء.,هناك 19 طولبان حمراء.,3,0.0,False
"Good.  Or they ordered, ordered is the verb that they’re using. So let me just erase this top part. They ordered 19 red tulips.  You want to make sure that you have the red tulips on there, because that’s really what they’re asking you. Hold on one second.",teacher,48,0,1.0,,0.0,حسنًا. أو طلبوا، أو طلبوا هو الفعل الذي يستخدمونه. لذا دعوني فقط أسحف الجزء العلوي. لقد طلبوا 19 طولبان حمراء. تريد التأكد من أن لديك الطولبان الحمراء هناك، لأن هذا هو بالضبط ما يطلبون منك. انتظر لحظة.,حسنا. او طلبوا، او طلبوا هو الفعل الذي يستخدمونه. لذا دعوني فقط اسحف الجزء العلوي. لقد طلبوا 19 طولبان حمراء. تريد التاكد من ان لديك الطولبان الحمراء هناك، لان هذا هو بالضبط ما يطلبون منك. انتظر لحظه.,36,0.0,False
Miss [inaudible]?,student,2,0,,,,آنسة [غير مسموعة]؟,انسه [غير مسموعه]؟,4,0.0,False
