text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
It'll record – probably record your voice but it won't record a picture of you.,teacher,15,0,1.0,,0.0,ربما سيقوم بتسجيل صوتك لكنه لن يقوم بتسجيل صورة لك,ربما سيقوم بتسجيل صوتك لكنه لن يقوم بتسجيل صوره لك,10,0.0,False
It will record my voice?,student,5,0,,,,سوف تسجل صوتي؟,سوف تسجل صوتي؟,3,0.0,False
"Mm-hmm.  It's recording right now.  So Student J, open up to page 41.  Hmm?  So, Student T, open up to page 41.",teacher,22,0,1.0,,0.0,إنها تسجل الآن لذا الطالب ج، افتح إلى الصفحة 41,انها تسجل الان لذا الطالب ج، افتح الي الصفحه 41,9,0.0,False
[Student C] smelled oranges.,student,4,0,,,,[الطلاب C] رائحت البرتقال.,[الطلاب C] رائحت البرتقال.,3,0.0,False
Mm-hmm.,teacher,1,0,,,0.0,-حسناً,-حسنا,1,0.0,False
[Inaudible]  Where's the other part?,student,5,0,,,,أين الجزء الآخر؟,اين الجزء الاخر؟,3,0.0,False
"So what I want you to do is solve question one.  Student J, let's put",teacher,15,0,0.0,,0.0,لذا ما أريده منك هو حل السؤال الأول,لذا ما اريده منك هو حل السؤال الاول,8,0.125,True
The machine is recording me.,student,5,0,,,,الآلة تسجلني,الاله تسجلني,2,0.0,False
Pencils over here.  Put the other pencils over here and solve this one.  If you need manipulatives to solve two then I'll let you get them then 'cause two is kind of different.,teacher,33,0,0.0,,0.0,أقلام هنا ضع الأقلام الأخرى هنا وحل هذه إذا كنت بحاجة للتلاعب لحل اثنين سأدعك تحصل عليها بعد ذلك لأن اثنين مختلف نوعا ما,اقلام هنا ضع الاقلام الاخري هنا وحل هذه اذا كنت بحاجه للتلاعب لحل اثنين سادعك تحصل عليها بعد ذلك لان اثنين مختلف نوعا ما,24,0.0,False
Are we gonna watch the tape?  Hear –,student,8,0,,0.0,,هل سنشاهد الشريط؟,هل سنشاهد الشريط؟,3,0.0,False
I'm not even gonna watch the tape.  I'm just gonna send it in.,teacher,13,0,1.0,,0.0,لن أشاهد الشريط، سأرسله فحسب,لن اشاهد الشريط، سارسله فحسب,5,0.0,False
Who's gonna watch the tape?,student,5,0,,,,من سيشاهد الشريط؟,من سيشاهد الشريط؟,3,0.0,False
The researchers who want us to analyze or observe our math lessons.,teacher,12,0,1.0,,0.0,الباحثون الذين يريدون منا تحليل أو مراقبة دروس الرياضيات.,الباحثون الذين يريدون منا تحليل او مراقبه دروس الرياضيات.,9,0.1111111111111111,True
What happens if something bad gets on the tape?,student,9,0,,0.0,,ماذا سيحدث إذا ظهر شيء سيء على الشريط؟,ماذا سيحدث اذا ظهر شيء سيء علي الشريط؟,8,0.0,False
Then I'm sure it will be dealt with.  But there's nothing bad that's gonna be on the tape.,teacher,18,0,1.0,,0.0,إذاً أنا متأكد من أن الأمر سيتم التعامل معه لكن لا شيء سيء سيكون على الشريط,اذا انا متاكد من ان الامر سيتم التعامل معه لكن لا شيء سيء سيكون علي الشريط,16,0.0,False
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
So solve this.,teacher,3,0,,,0.0,لذا قم بحل هذا,لذا قم بحل هذا,4,0.0,False
What if one of us did have a problem with each other?,student,12,0,,0.0,,ماذا لو كان أحدنا لديه مشكلة مع بعضنا البعض؟,ماذا لو كان احدنا لديه مشكله مع بعضنا البعض؟,9,0.0,False
I'm not gonna talk about that right now because it's more than likely to have someone try and make that happen.  So we're just gonna get our math work done.,teacher,30,0,1.0,,0.0,لن أتحدث عن ذلك الآن لأنه من المحتمل أن يحاول شخص ما تحقيق ذلك لذا سنقوم بعمل الرياضيات فقط,لن اتحدث عن ذلك الان لانه من المحتمل ان يحاول شخص ما تحقيق ذلك لذا سنقوم بعمل الرياضيات فقط,19,0.0,False
Student J?,student,2,0,,,,الطالب (جي) ؟,الطالب (جي) ؟,3,0.0,False
Yes.,teacher,1,0,,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
Yesterday about the [book]?,student,4,0,,,,بالأمس عن [الكتاب]؟,بالامس عن [الكتاب]؟,4,0.0,False
Mm-hmm.,teacher,1,0,,,0.0,-حسناً,-حسنا,1,0.0,False
Technically it wasn't actually me who wrote it and so I only took the blame because of – I wanted a,student,21,0,,0.0,,من الناحية الفنية لم يكن في الواقع أنا من كتبها وبالتالي أخذت اللوم فقط بسبب,من الناحيه الفنيه لم يكن في الواقع انا من كتبها وبالتالي اخذت اللوم فقط بسبب,15,0.0,False
[Diploma]?,teacher,1,0,0.0,,0.0,[دبلوم]؟,[دبلوم]؟,2,0.0,False
Yeah.  To have a party.,student,5,0,,,,أجل، لإقامة حفلة,اجل، لاقامه حفله,3,0.0,False
Okay.  All right.  So you didn't in fact write it?,teacher,10,0,0.0,,0.0,حسناً، حسناً، إذاً أنت لم تكتبها في الواقع؟,حسنا، حسنا، اذا انت لم تكتبها في الواقع؟,8,0.0,False
Nuh-uh.,student,1,0,,,,(نوح),(نوح),1,0.0,False
"Okay.  Well, let me pass that along to Ms. C., okay?",teacher,11,0,,,0.0,حسناً، دعيني أنقل هذا إلى السيدة (سي) ، حسناً؟,حسنا، دعيني انقل هذا الي السيده (سي) ، حسنا؟,9,0.0,False
Okay.,student,1,0,,,,-حسناً,-حسنا,1,0.0,False
I'll do that.  Thank you for telling me.  All right?,teacher,10,0,,,0.0,سأفعل ذلك، شكراً على إخبارك لي، حسناً؟,سافعل ذلك، شكرا علي اخبارك لي، حسنا؟,7,0.0,False
May I please have a pencil?,student,6,0,,,,أيمكنني الحصول على قلم رصاص من فضلك؟,ايمكنني الحصول علي قلم رصاص من فضلك؟,7,0.0,False
Right over there.  Hmm?  You have two minutes.,teacher,8,0,0.0,,0.0,هناك، لديك دقيقتين,هناك، لديك دقيقتين,3,0.0,False
Can I go after her?,student,5,0,,,,هل يمكنني الذهاب خلفها؟,هل يمكنني الذهاب خلفها؟,4,0.0,False
Go – actually let's wait a second.  What work have you done so far?  Work on it.  Get something –,teacher,20,0,1.0,,0.0,اذهب  في الواقع دعونا ننتظر ثانية. ما العمل الذي قمت به حتى الآن؟ العمل عليه. الحصول على شيء ,اذهب في الواقع دعونا ننتظر ثانيه. ما العمل الذي قمت به حتي الان؟ العمل عليه. الحصول علي شيء,18,0.0,False
Can I work on [Inaudible],student,5,0,,,,هل يمكنني العمل على [لا يمكن سماع],هل يمكنني العمل علي [لا يمكن سماع],7,0.0,False
"Mm-hmm.  What are we doing right now?  Page 41, please.",teacher,10,0,1.0,,0.0,ماذا نفعل الآن؟ صفحة 41، من فضلك,ماذا نفعل الان؟ صفحه 41، من فضلك,7,0.0,False
He said a bad word. Did I say a bad word?,student,11,0,,0.0,,لقد قال كلمة سيئة هل قلت كلمة سيئة؟,لقد قال كلمه سيئه هل قلت كلمه سيئه؟,8,0.0,False
Yes?,teacher,1,0,0.0,,0.0,-أجل؟,-اجل؟,1,0.0,False
Are we supposed to do this from two or – ?,student,11,0,,0.0,,هل من المفترض أن نفعل هذا من اثنين أو  ؟,هل من المفترض ان نفعل هذا من اثنين او ؟,10,0.0,False
"Yes.  And if you need to use grid paper or [300th] chart or cubes, you can use those.  Okay?",teacher,19,1,0.0,,0.0,نعم، وإذا كنت بحاجة إلى استخدام ورقة الشبكة أو الرسم البياني أو الكوبات، يمكنك استخدام تلك، حسناً؟,نعم، واذا كنت بحاجه الي استخدام ورقه الشبكه او الرسم البياني او الكوبات، يمكنك استخدام تلك، حسنا؟,17,0.0,False
For this?,student,2,0,,,,من أجل هذا؟,من اجل هذا؟,3,0.0,False
"Mm-hmm.  Okay, Student S, now that you solved it this way I want you to draw a picture of how you solved it and then write the word problem underneath it.  Mm-hmm.",teacher,32,0,,,0.0,حسناً، الطالب (س) ، الآن بعد حلّه بهذه الطريقة أريدك أن ترسم صورة لكيفية حلّه ثم تكتب مشكلة الكلمة تحتها,حسنا، الطالب (س) ، الان بعد حله بهذه الطريقه اريدك ان ترسم صوره لكيفيه حله ثم تكتب مشكله الكلمه تحتها,20,0.0,False
[Inaudible] paper?,student,2,0,,,,ورقة غير مسموعة؟,ورقه غير مسموعه؟,3,0.0,False
Step two.  You're gonna draw how you solved it.  I actually want to see it on paper.  I want to see that on this paper.,teacher,25,0,,,0.0,الخطوة الثانية، سوف ترسم كيف حلته، أريد أن أرى ذلك على الورق، أريد أن أرى ذلك على هذا الورق.,الخطوه الثانيه، سوف ترسم كيف حلته، اريد ان اري ذلك علي الورق، اريد ان اري ذلك علي هذا الورق.,19,0.0,False
So I solve it again?,student,5,0,,,,إذاً سأحل الأمر مجدداً؟,اذا ساحل الامر مجددا؟,4,0.0,False
No.  You can just copy that down onto here.  Put your name down,teacher,13,0,1.0,,0.0,لا، يمكنك فقط نسخ ذلك هنا، ضع اسمك هنا,لا، يمكنك فقط نسخ ذلك هنا، ضع اسمك هنا,9,0.0,False
For which problem?  Problem one or problem two?,student,8,0,,0.0,,للمشكلة الأولى أم المشكلة الثانية؟,للمشكله الاولي ام المشكله الثانيه؟,5,0.0,False
Either one.,teacher,2,0,1.0,,0.0,أياً كان.,ايا كان.,2,0.0,False
And then right a story about it?,student,7,0,,,,ومن ثم قصة عن ذلك؟,ومن ثم قصه عن ذلك؟,5,0.0,False
"No.  Let go.  We keep our hands to our self, Student J.",teacher,12,0,0.0,,0.0,لا، دعونا نذهب، سنحافظ على أيدينا لنفسنا، الطالب (جي),لا، دعونا نذهب، سنحافظ علي ايدينا لنفسنا، الطالب (جي),9,0.0,False
And then – ?,student,4,0,,,,و بعدها ؟,و بعدها ؟,3,0.0,False
[Inaudible]  Hmm?,teacher,2,0,,,0.0,[غير مسموع] Hmm؟,[غير مسموع] Hmm؟,3,0.0,False
Do I have to draw a different story [probably]?,student,9,0,,0.0,,هل يجب أن أرسم قصة مختلفة؟,هل يجب ان ارسم قصه مختلفه؟,6,0.0,False
Or show how you solved it on paper.  No.  I don't want you to write a story problem.  I want you to show how you solved one of these problems on the paper.  So either copy that down onto here or copy this down onto –,teacher,46,0,1.0,,0.0,لا اريدك ان تكتب مشكلة قصة اريدك ان تظهرك كيف حلتي واحدة من هذه المشاكل على الورق,لا اريدك ان تكتب مشكله قصه اريدك ان تظهرك كيف حلتي واحده من هذه المشاكل علي الورق,17,0.0,False
[Inaudible] word problems?,student,3,0,,,,مشاكل في الكلمات؟,مشاكل في الكلمات؟,3,0.0,False
"No, I just want you to show how you solved this problem or how you solved this problem on that paper.",teacher,21,0,,,0.0,لا، أنا فقط أريد منك أن تظهر كيف حل هذه المشكلة أو كيف حل هذه المشكلة على تلك الورقة.,لا، انا فقط اريد منك ان تظهر كيف حل هذه المشكله او كيف حل هذه المشكله علي تلك الورقه.,19,0.10526315789473684,True
You mean write a word problem [Inaudible],student,7,0,,,,تعني كتابة مشكلة كلمة [لا يمكن سماعها],تعني كتابه مشكله كلمه [لا يمكن سماعها],7,0.0,False
Not a word problem.  The word problem below it.  Draw the solution and then write the word problem underneath it.,teacher,20,1,1.0,,0.0,لا مشكلة الكلمة، مشكلة الكلمة تحتها، رسم الحل ثم اكتب مشكلة الكلمة تحتها.,لا مشكله الكلمه، مشكله الكلمه تحتها، رسم الحل ثم اكتب مشكله الكلمه تحتها.,13,0.0,False
Mr. A?,student,2,0,,,,سيّد (أ) ؟,سيد (ا) ؟,3,0.0,False
Yes?,teacher,1,0,,,0.0,-أجل؟,-اجل؟,1,0.0,False
What are you supposed to do on this paper?,student,9,0,,0.0,,ماذا يفترض بك أن تفعل في هذه الورقة؟,ماذا يفترض بك ان تفعل في هذه الورقه؟,8,0.0,False
Hmm?,teacher,1,0,0.0,,0.0,هل هذا صحيح؟,هل هذا صحيح؟,3,0.0,False
He just [answered] us.,student,4,0,,,,لقد أجابنا فحسب,لقد اجابنا فحسب,3,0.0,False
"Can you explain it?  Yes, Student J?",teacher,7,0,,,1.0,هل يمكنك أن تشرح ذلك؟,هل يمكنك ان تشرح ذلك؟,5,0.0,False
I'm getting confused.  So –,student,5,0,,,,أنا أصبح مشوشاً,انا اصبح مشوشا,3,0.0,False
Okay.  So why don't you read this problem out loud to me?,teacher,12,0,0.0,,1.0,حسناً، لما لا تقرأ هذه المشكلة بصوت عال لي؟,حسنا، لما لا تقرا هذه المشكله بصوت عال لي؟,9,0.0,False
Miss S sells bags of oranges in her grocery  --,student,10,0,,0.0,,الآنسة (س) تبيع حقائب من البرتقال في متجرها,الانسه (س) تبيع حقائب من البرتقال في متجرها,8,0.0,False
Grocery.,teacher,1,0,1.0,,0.0,البقالة.,البقاله.,1,0.0,False
-- grocery store.  There are four oranges in the bag.,student,10,0,,0.0,,هناك أربعة برتقال في الحقيبة,هناك اربعه برتقال في الحقيبه,5,0.2,True
Each bag.,teacher,2,0,1.0,,0.0,كل حقيبة,كل حقيبه,2,0.0,False
I mean each bag.  David bought six bags of oranges to bring to his class.  How many oranges did David buy?,student,21,0,,0.0,,أعني كل حقيبة (ديفيد) اشترى ستة حقائب من البرتقال لأحضرها إلى صفيه كم عدد البرتقال التي اشترىها (ديفيد) ؟,اعني كل حقيبه (ديفيد) اشتري سته حقائب من البرتقال لاحضرها الي صفيه كم عدد البرتقال التي اشتريها (ديفيد) ؟,19,0.05263157894736842,True
So how many bags are there?,teacher,6,0,1.0,,0.0,إذاً كم عدد الحقائب الموجودة؟,اذا كم عدد الحقائب الموجوده؟,5,0.0,False
There's four oranges in each bag.,student,6,0,,,,هناك أربعة برتقال في كل حقيبة.,هناك اربعه برتقال في كل حقيبه.,6,0.16666666666666666,True
And we said that we circle important number and underline important words.,teacher,12,2,0.0,,0.0,ونحن نقول أننا نقوم بعمل دائرة حول العدد المهم وتأكيد الكلمات المهمة.,ونحن نقول اننا نقوم بعمل دائره حول العدد المهم وتاكيد الكلمات المهمه.,12,0.08333333333333333,True
[First one].,student,2,0,,,,[الأول واحد].,[الاول واحد].,2,0.0,False
And how many – okay but then what?  Six bags of oranges?,teacher,12,0,,,0.0,وكم عدد الـ  حسنا لكن ماذا بعد ذلك؟ ستة أكياس من البرتقال؟,وكم عدد ال حسنا لكن ماذا بعد ذلك؟ سته اكياس من البرتقال؟,12,0.08333333333333333,True
And then [I think I'm] [Inaudible].,student,6,0,,,,ومن ثم [أعتقد أنني] [غير قابل للسمع].,ومن ثم [اعتقد انني] [غير قابل للسمع].,7,0.0,False
What's that?  Open up to page 41.,teacher,7,0,0.0,,0.0,ما هذا؟ افتح إلى الصفحة 41,ما هذا؟ افتح الي الصفحه 41,5,0.0,False
Might be [Inaudible] Might be recording me because –,student,9,0,,0.0,,قد يكون [لا يمكن سماع] قد يكون تسجيل لي لأن ,قد يكون [لا يمكن سماع] قد يكون تسجيل لي لان,10,0.0,False
"So page two.  So question two, Student S.",teacher,8,0,0.0,,0.0,إذاً الصفحة الثانية، السؤال الثاني، الطالب S.,اذا الصفحه الثانيه، السؤال الثاني، الطالب S.,6,0.0,False
In all that [charting] that you had in the book she [Inaudible] like that.,student,14,0,,0.0,,في كل ما كتبتموه في الكتاب كانت مثلها.,في كل ما كتبتموه في الكتاب كانت مثلها.,8,0.0,False
Okay.  I'll let –,teacher,4,0,0.0,,0.0,حسناً، سأترك,حسنا، ساترك,2,0.0,False
Do you have to do forty-six or [Inaudible],student,8,0,,0.0,,هل يجب أن تفعل أربعين وستة أو [لا يمكن سماع],هل يجب ان تفعل اربعين وسته او [لا يمكن سماع],10,0.0,False
Mm-hmm.,teacher,1,0,0.0,,0.0,-حسناً,-حسنا,1,0.0,False
[Forty]?,student,1,0,,,,[أربعين]؟,[اربعين]؟,2,0.0,False
