text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
Mm mm.  What are we trying to do here?  ‘Cause this was the confusion yesterday when you see 10.  What are we finding over here?  What are we really skip counting by here? Student [A]?,teacher,35,0,,,0.0,ما الذي نحاول فعله هنا؟ لأن هذا كان الارتباك بالأمس عندما ترى 10. ما الذي نجده هنا؟ ما الذي نقفز عليه حقًا من خلال العد هنا؟ الطالب [A]؟,ما الذي نحاول فعله هنا؟ لان هذا كان الارتباك بالامس عندما تري 10. ما الذي نجده هنا؟ ما الذي نقفز عليه حقا من خلال العد هنا؟ الطالب [A]؟,27,0.0,False
10; no 3.,student,3,0,,,,10 ، رقم 3,10 ، رقم 3,2,0.0,False
"We’re really skip counting by 3’s, okay?  So when you, when you break up this 47, what you’re doing here is you’re finding the tenth multiple of 3.  Now does anybody in here know the tenth multiple of 3?",teacher,39,4,,,1.0,إذاً عندما تقوم بتقسيم 47، ما تفعله هنا هو العثور على المضاعف العاشر من 3,اذا عندما تقوم بتقسيم 47، ما تفعله هنا هو العثور علي المضاعف العاشر من 3,14,0.0,False
30.,student,1,0,,,,ثلاثون,ثلاثون,1,1.0,True
"30, okay? So, in this situation, we’re finding – we’re thinking about 3, the factor 3; that’s the one we want to skip count by.  So this is the tenth multiple of 3.  This is the tenth multiple of 3; the tenth multiple of 3; the tenth multiple of 3, and the what multiple?",teacher,54,9,,,0.0,30، حسنا؟ في هذه الحالة، نحن نجد أننا نفكر في 3، العامل 3، وهذا هو واحد نريد أن نقفز العد. لذلك هذا هو ضرب العاشر من 3. هذا هو ضرب العاشر من 3؛ ضرب العاشر من 3؛ ضرب العاشر من 3، وما ضرب العاشر؟,30، حسنا؟ في هذه الحاله، نحن نجد اننا نفكر في 3، العامل 3، وهذا هو واحد نريد ان نقفز العد. لذلك هذا هو ضرب العاشر من 3. هذا هو ضرب العاشر من 3؛ ضرب العاشر من 3؛ ضرب العاشر من 3، وما ضرب العاشر؟,43,0.11363636363636363,True
Seventh.,multiple students,1,0,,,,السابعة,السابعه,1,0.0,False
"The seventh multiple of 3.  Okay?  So, when you’re thinking about those numbers, in this situation I only have three groups of 47, okay?  And so in third grade we talked about thinking about these groups of numbers, okay?  In 47; but I think before you started this unit, I might have seen a lot of people take this equation and do this and add them up. Okay?  And I don’t see that now which I’m very happy about. So today, as you go into your multiplication work, one of the ways you might think it is to break up one of the numbers, one of the factors, okay? Now here’s another way somebody shared yesterday to break up 47.  Do you agree that 47 is a 20 plus a 20 plus a 7?",teacher,134,6,,,0.0,المضاعف السابع من 3. حسناً؟ إذاً، عندما تفكرون في هذه الأرقام، في هذه الحالة لدي ثلاثة مجموعات فقط من 47، حسناً؟ وهكذا في الصف الثالث تحدثنا عن التفكير في هذه مجموعات الأرقام، حسناً؟ في 47، ولكن أعتقد قبل أن تبدأ هذه الوحدة، ربما رأيت الكثير من الناس يأخذون هذه المعادلة ويفعلون هذا ويضيفونها. حسناً؟,المضاعف السابع من 3. حسنا؟ اذا، عندما تفكرون في هذه الارقام، في هذه الحاله لدي ثلاثه مجموعات فقط من 47، حسنا؟ وهكذا في الصف الثالث تحدثنا عن التفكير في هذه مجموعات الارقام، حسنا؟ في 47، ولكن اعتقد قبل ان تبدا هذه الوحده، ربما رايت الكثير من الناس ياخذون هذه المعادله ويفعلون هذا ويضيفونها. حسنا؟,53,0.018518518518518517,True
Yeah.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Yeah.  And what is 20 times 3 and how did you do it?  Hands. What is 20 times 3 and how did you do it? Student N?,teacher,27,0,,,1.0,نعم، وما هو 20 × 3 وكيف فعلتها؟ اليدين. ما هو 20 × 3 وكيف فعلتها؟ الطالب N؟,نعم، وما هو 20 × 3 وكيف فعلتها؟ اليدين. ما هو 20 × 3 وكيف فعلتها؟ الطالب N؟,12,0.0,False
It’s 60.,student,2,0,,,,إنها الـ60,انها ال60,2,0.0,False
It’s 60.  And how did you get that?,teacher,8,0,,,1.0,إنها 60 سنة، وكيف حصلت على ذلك؟,انها 60 سنه، وكيف حصلت علي ذلك؟,6,0.0,False
Because I know 2 – 2 times 3 is 6 and all you have to do is add a zero and you have 60.,student,24,1,,1.0,,لأنني أعرف 2  2 × 3 هو 6 وكل ما عليك القيام به هو إضافة صفر و لديك 60.,لانني اعرف 2 2 × 3 هو 6 وكل ما عليك القيام به هو اضافه صفر و لديك 60.,13,0.10526315789473684,True
Okay.  Can somebody else explain what 20 times 3 is and how they got it?  Student J?,teacher,17,0,0.0,,1.0,حسناً، هل يمكن لشخص آخر أن يشرح ما هو 20 × 3 وكيف حصلوا عليه؟,حسنا، هل يمكن لشخص اخر ان يشرح ما هو 20 × 3 وكيف حصلوا عليه؟,12,0.0,False
"‘Cause if zero times 3 is zero times, zero down and then like times; 2 times 3 and then that would be 6.",student,23,0,,1.0,,لأنه إذا كان الصفر × 3 هو الصفر ×، الصفر إلى أسفل ثم مثل مرات؛ 2 × 3 ثم هذا سيكون 6.,لانه اذا كان الصفر × 3 هو الصفر ×، الصفر الي اسفل ثم مثل مرات؛ 2 × 3 ثم هذا سيكون 6.,16,0.0,False
"Okay.  Another way.  Can somebody else explain how they got, they can do 20 times 3?  Thinking about the work we’ve done around making it 10 times bigger and try to use that as your explanation in explaining it to us.  Student G.  Nice and clear.",teacher,46,0,0.0,,1.0,حسناً. طريقة أخرى. هل يمكن لشخص آخر أن يشرح كيف حصلوا، يمكنهم القيام بعمل 20 × 3؟ التفكير في العمل الذي قمنا به حول جعله أكبر 10 مرات ومحاولة استخدام ذلك كالتفسير الخاص بك في شرحه لنا.,حسنا. طريقه اخري. هل يمكن لشخص اخر ان يشرح كيف حصلوا، يمكنهم القيام بعمل 20 × 3؟ التفكير في العمل الذي قمنا به حول جعله اكبر 10 مرات ومحاوله استخدام ذلك كالتفسير الخاص بك في شرحه لنا.,34,0.0,False
I know because 10 times 3 is 30 and 20 is a double of 10 and that would – and if you do 30 plus 30 it would be 60.,student,30,0,,1.0,,أنا أعرف ذلك لأن 10 × 3 هو 30 و 20 هو مضاعف 10 وهذا سيكون  وإذا كنت تفعل 30 زائد 30 سيكون 60.,انا اعرف ذلك لان 10 × 3 هو 30 و 20 هو مضاعف 10 وهذا سيكون واذا كنت تفعل 30 زائد 30 سيكون 60.,15,0.041666666666666664,True
So she’s actually breaking up the 20 in her mind into 10 times 3 plus 10 times 3.  Okay?  And 30 plus 30 is the 60.  Now who knows how to do what Student N said – 2 times 3 equals 6?  And Student N said we add a zero.  But is 6 plus zero 60?,teacher,56,1,1.0,,0.0,لذا هي في الواقع تقسيم 20 في عقلها إلى 10 × 3 زائد 10 × 3. حسنا؟ و 30 زائد 30 هو 60 الآن من يعرف كيف يفعل ما قال الطالب N 2 × 3 يساوي 6؟ و الطالب N قال أننا نضيف صفر. ولكن 6 زائد صفر 60؟,لذا هي في الواقع تقسيم 20 في عقلها الي 10 × 3 زائد 10 × 3. حسنا؟ و 30 زائد 30 هو 60 الان من يعرف كيف يفعل ما قال الطالب N 2 × 3 يساوي 6؟ و الطالب N قال اننا نضيف صفر. ولكن 6 زائد صفر 60؟,33,0.10204081632653061,True
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
No.  What is that language that I want us using?  Student [E]?,teacher,12,0,,,0.0,لا، ما هذه اللغة التي أريد أن نستخدمها؟,لا، ما هذه اللغه التي اريد ان نستخدمها؟,8,0.0,False
2 times 3 equals 6.,student,5,0,,,,2 × 3 = 6,2 × 3 = 6,0,0.0,False
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل,-اجل، اجل,2,0.0,False
6 times 10 equals 60.,student,5,0,,,,6 × 10 = 60,6 × 10 = 60,0,0.0,False
"Okay.  So we’re making this 6 ten times bigger.  We made the 2 ten times bigger here.  So our answer we also want to be ten times bigger. Okay.  We picture that small array – I’ll draw it on the board.   We picture the 2 by 3 being a 6 and then, when we’re making it 10 times bigger, instead of a 2, we’re turning it into a 20.  So we’ve done this 6 ten times.  The 3 hadn’t changed. That factor stayed the same – 1, 2, 3, 4, 5, 6, 7, 8, 9, 10.  So the 3 hadn’t changed, but we did the number 2, 2 rows, 10 times.  So can you count by 2’s for a minute? So now we had stretched it out to 20 rows, okay?  And as Student [E] had said, 6 times 10 is 60.  And I’ve got ten 6’s here.  Alright.  So it’s okay to understand what Student N was saying because that’s how we come into this. We see it like that.  We’re putting a zero here.  But, as far as the math that goes into that, remember that we’re stretching out this number 10 times.  Alright. So one of the strategies you can use today is breaking up the number in any way.  Another strategy is breaking up the numbers by place.  Student J, your eyes should be up here please.  So why did I say breaking it up by place when you look at this?  How do you know that’s by place?",teacher,253,1,1.0,,0.0,"حسناً. إذاً نحن نجعل هذا 6 أكبر عشرة مرات. لقد جعلنا 2 أكبر عشرة مرات هنا. لذا فإن إجابتنا أيضاً نريد أن تكون أكبر عشرة مرات. حسناً. نحن نتصور هذا الترتيب الصغير  سأرسمه على اللوح. نحن نتصور 2 × 3 هو 6 ثم عندما نجعله 10 مرات أكبر، بدلاً من 2، نقوم بتحويله إلى 20. لذا قمنا بعمل هذا 6 عشرة مرات. 3 لم يتغير. هذا العامل ظل نفسه  1, 2, 3, 4, 5, 6, 7, 8, 9, 10. إذاً 3 لم يتغير، ولكننا قمنا بعمل رقم 2, 2 صفوف، 10 مرات. إذاً هل يمكنك العد بـ 2  لمدة دقيقة؟ الآن كنا قد امتدنا إلى 20 صفوف، حسناً؟ وهكذا، كطالب، 6 و 10 من فضلك، ما الذي حصلنا عليه 10 مرات 6  هنا؟","حسنا. اذا نحن نجعل هذا 6 اكبر عشره مرات. لقد جعلنا 2 اكبر عشره مرات هنا. لذا فان اجابتنا ايضا نريد ان تكون اكبر عشره مرات. حسنا. نحن نتصور هذا الترتيب الصغير سارسمه علي اللوح. نحن نتصور 2 × 3 هو 6 ثم عندما نجعله 10 مرات اكبر، بدلا من 2، نقوم بتحويله الي 20. لذا قمنا بعمل هذا 6 عشره مرات. 3 لم يتغير. هذا العامل ظل نفسه 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. اذا 3 لم يتغير، ولكننا قمنا بعمل رقم 2, 2 صفوف، 10 مرات. اذا هل يمكنك العد ب 2 لمده دقيقه؟ الان كنا قد امتدنا الي 20 صفوف، حسنا؟ وهكذا، كطالب، 6 و 10 من فضلك، ما الذي حصلنا عليه 10 مرات 6 هنا؟",93,0.032520325203252036,True
How do you know it’s by place?,student,7,0,,,,كيف تعرف أنها في المكان؟,كيف تعرف انها في المكان؟,5,0.0,False
How do you – so the – one of the strategies we talked about was thinking about the place that the number belongs in and we said we could break a number up that way.  I see two hands and I should see all. I’m trying to have that there but clearly it wasn’t working out. [I’m trying to see if there are] new hands.  Nice and loud.,teacher,68,0,1.0,,0.0,كيف يمكنك  إذاً  واحدة من الاستراتيجيات التي تحدثنا عنها كانت التفكير في المكان الذي ينتمي إليه الرقم وقولنا أنه يمكننا تقسيم رقم بهذه الطريقة. أرى يدين ويجب أن أرى كل شيء. أنا أحاول أن يكون ذلك هناك ولكن من الواضح أنه لم ينجح. [أنا أحاول أن أرى ما إذا كان هناك] أيدي جديدة. جميل وصوت.,كيف يمكنك اذا واحده من الاستراتيجيات التي تحدثنا عنها كانت التفكير في المكان الذي ينتمي اليه الرقم وقولنا انه يمكننا تقسيم رقم بهذه الطريقه. اري يدين ويجب ان اري كل شيء. انا احاول ان يكون ذلك هناك ولكن من الواضح انه لم ينجح. [انا احاول ان اري ما اذا كان هناك] ايدي جديده. جميل وصوت.,55,0.0,False
Like you put the 4 in the 40’s place and put the 7 in the 1’s place.,student,17,0,,0.0,,مثل وضع 4 في مكان 40 و وضع 7 في مكان 1.,مثل وضع 4 في مكان 40 و وضع 7 في مكان 1.,8,0.0,False
So the 4 in the 40’s place?,teacher,7,0,1.0,,1.0,إذاً 4 في مكان 40؟,اذا 4 في مكان 40؟,4,0.0,False
In the 10’s place.,student,4,0,,,,في مكان العشرة,في مكان العشره,3,0.0,False
"Good, in the 10’s place.  So the 4 is in the 10’s place, alright, and it becomes 40.  The 7 is in the 1’s place and it’s just a 7.  So if I picture this number – 3 by 47 seems much bigger than 3 – and so if I’m counting, I’m counting over 40 and there’s my 7; so 47.  So this is 40 what? Columns or rows?",teacher,69,0,,,0.0,حسناً، في مكان 10 . إذاً 4 في مكان 10 ، حسناً، و يصبح 40. 7 في مكان 1  و هو 7 فقط. إذاً إذاً إذاً إذاً إذاً إذاً أنا أتصور هذا الرقم  3 بـ 47 يبدو أكبر بكثير من 3 .,حسنا، في مكان 10 . اذا 4 في مكان 10 ، حسنا، و يصبح 40. 7 في مكان 1 و هو 7 فقط. اذا اذا اذا اذا اذا اذا انا اتصور هذا الرقم 3 ب 47 يبدو اكبر بكثير من 3 .,30,0.0,False
Rows.,multiple students,1,0,,,,الصفوف.,الصفوف.,1,0.0,False
Rows.  Is that true?,teacher,4,0,,,0.0,الصفوف، هل هذا صحيح؟,الصفوف، هل هذا صحيح؟,4,0.0,False
Yeah.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
What do rows look like?,teacher,5,0,,,1.0,كيف تبدو الصفوف؟,كيف تبدو الصفوف؟,3,0.0,False
Columns.,multiple students,1,0,,,,الأعمدة.,الاعمده.,1,0.0,False
What do rows look like?  Do they come down?,teacher,9,0,,,1.0,كيف تبدو الصفوف؟ هل تنزل؟,كيف تبدو الصفوف؟ هل تنزل؟,5,0.0,False
"Yeah, coming down.",student,3,0,,,,أجل، إنزل.,اجل، انزل.,2,0.0,False
"I heard over here the right word.  So these are your columns, okay?  So there’s 40 columns and there’s 7 columns and there’s still gonna be 3 rows.  But if I had to put on my other lines, I would have 40 in them.  So that’s what it means to break it up by place.  The 1’s place, the 10’s place and then, later in the year, we’ll move into the 100’s place with multiplication. Alright.  And it’s easier again to solve this.  What is 4 times 3? Everybody.",teacher,89,2,,,0.0,سمعت هنا الكلمة الصحيحة. إذاً هذه أعمدتك، حسناً؟ إذاً هناك 40 أعمدة و هناك 7 أعمدة و لا يزال هناك 3 صفوف. ولكن إذا كان عليّ وضع على خطوطي الأخرى، فسيكون لدي 40 منها. لذلك هذا ما يعنيه تقسيمها حسب المكان. مكان 1 ، مكان 10  ثم، في وقت لاحق من العام، سننتقل إلى مكان 100  مع مضاعفة. حسناً. ومن الأسهل مرة أخرى حل هذا. ما هو 4 × 3؟ الجميع.,سمعت هنا الكلمه الصحيحه. اذا هذه اعمدتك، حسنا؟ اذا هناك 40 اعمده و هناك 7 اعمده و لا يزال هناك 3 صفوف. ولكن اذا كان علي وضع علي خطوطي الاخري، فسيكون لدي 40 منها. لذلك هذا ما يعنيه تقسيمها حسب المكان. مكان 1 ، مكان 10 ثم، في وقت لاحق من العام، سننتقل الي مكان 100 مع مضاعفه. حسنا. ومن الاسهل مره اخري حل هذا. ما هو 4 × 3؟ الجميع.,62,0.014084507042253521,True
[Inaudible].,multiple students,1,0,,,,[غير مسموع].,[غير مسموع].,2,0.0,False
4 times 3.,teacher,3,0,,,0.0,4 × 3,4 × 3,0,0.0,False
12.,multiple students,1,0,,,,12,12,0,0.0,False
"Okay, let’s try this again.  What is 4 times 3?",teacher,10,0,,,0.0,حسنا، دعونا نحاول هذا مرة أخرى. ما هو 4 × 3؟,حسنا، دعونا نحاول هذا مره اخري. ما هو 4 × 3؟,9,0.0,False
12.,multiple students,1,0,,,,12,12,0,0.0,False
And what do I put?,teacher,5,0,,,0.0,وماذا أضع؟,وماذا اضع؟,2,0.0,False
Zero.,multiple students,1,0,,,,صفر.,صفر.,1,0.0,False
Who could raise their hand and tell me why I put the zero there?  What number did I do? Student A?,teacher,21,0,,,0.0,من يمكن أن يرفع يده ويقول لي لماذا وضعت الصفر هناك؟,من يمكن ان يرفع يده ويقول لي لماذا وضعت الصفر هناك؟,11,0.0,False
You’re stretching it out to make it 10 times bigger.,student,10,0,,0.0,,أنت تمددها لتجعلها أكبر 10 مرات.,انت تمددها لتجعلها اكبر 10 مرات.,5,0.0,False
"Good, I’m stretching out the number 12, 10 times bigger.  Okay? So 12 times 10 is that 120.  And then I can easily do 7 times 3; 21.",teacher,28,0,1.0,,0.0,حسناً، أنا أسدد الرقم 12، 10 مرات أكبر. حسناً؟ 12 × 10 هو 120.,حسنا، انا اسدد الرقم 12، 10 مرات اكبر. حسنا؟ 12 × 10 هو 120.,9,0.0,False
21.,multiple students,1,0,,,,21.,21.,0,0.0,False
"Okay?  And then the final way – I think Student J might have been the only one that explored this and I explored it a little bit.  But this is that strategy that, if you’re really feeling comfortable breaking up numbers, this is one to look for.  I know that I watched Student J and she does look at numbers.  Student J, your head should be up please. I know Student J looks at numbers and she finds the double a lot.  And that’s one of the strategies that she uses to break up numbers.  And, in this situation, we were able to find the double of 30 and what of 16?",teacher,112,0,,,0.0,حسنا؟ ومن ثم الطريقة النهائية أعتقد أن الطالب J قد يكون الوحيد الذي استكشاف هذا وأنا استكشفت ذلك قليلا. ولكن هذه هي تلك الاستراتيجية التي إذا كنت تشعر حقا راحة في تقسيم الأرقام، وهذا واحد للبحث. وأنا أعلم أنني شاهدت الطالب J وهي تنظر إلى الأرقام. الطالب J، يجب أن يكون رأسك مرتفع من فضلك. أنا أعرف الطالب J ينظر إلى الأرقام وتجد المضاعفة كثيرا. وهذا واحد من الاستراتيجيات التي تستخدمها لتقسيم الأرقام. وفي هذه الحالة، كنا قادرين على العثور على المضاعفة من 30 وماذا عن 16؟,حسنا؟ ومن ثم الطريقه النهائيه اعتقد ان الطالب J قد يكون الوحيد الذي استكشاف هذا وانا استكشفت ذلك قليلا. ولكن هذه هي تلك الاستراتيجيه التي اذا كنت تشعر حقا راحه في تقسيم الارقام، وهذا واحد للبحث. وانا اعلم انني شاهدت الطالب J وهي تنظر الي الارقام. الطالب J، يجب ان يكون راسك مرتفع من فضلك. انا اعرف الطالب J ينظر الي الارقام وتجد المضاعفه كثيرا. وهذا واحد من الاستراتيجيات التي تستخدمها لتقسيم الارقام. وفي هذه الحاله، كنا قادرين علي العثور علي المضاعفه من 30 وماذا عن 16؟,83,0.0,False
The half.,student,2,0,,,,النصف,النصف,1,0.0,False
"The half of 16.  So, when you’re finding the double of one, and finding the half of another – can I do that for half?  16 divided by 2?  Yes, I can.  Can I do 30 times 2 to find the double?",teacher,42,1,,,0.0,النصف من 16. إذاً، عندما تجد مزدوج واحد، وتجد نصف آخر  هل يمكنني القيام بذلك لنصف؟ 16 مقسومة ب 2؟ نعم، أستطيع. هل يمكنني القيام ب 30 × 2 للعثور على مزدوج؟,النصف من 16. اذا، عندما تجد مزدوج واحد، وتجد نصف اخر هل يمكنني القيام بذلك لنصف؟ 16 مقسومه ب 2؟ نعم، استطيع. هل يمكنني القيام ب 30 × 2 للعثور علي مزدوج؟,27,0.03125,True
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
