text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
Not – fifty of the students.  'Cause –,student,8,0,,0.0,,ليس خمسين من الطلاب,ليس خمسين من الطلاب,4,0.0,False
Fifty?  Do we have fifty there?,teacher,6,0,1.0,,0.0,خمسين؟ هل لدينا خمسين هناك؟,خمسين؟ هل لدينا خمسين هناك؟,5,0.0,False
No 'cause one [Inaudible] what percent of the students take the bus.,student,12,1,,1.0,,لا لأن واحد [لا يمكن سماع] ما نسبة الطلاب يأخذون الحافلة.,لا لان واحد [لا يمكن سماع] ما نسبه الطلاب ياخذون الحافله.,11,0.09090909090909091,True
"Okay.  That is 50 percent of the students.  But why do you have to relate it to one-fifth?  Okay.  Again, my question is how do you know that one-fifth of is 20 percent?  Do you have something to add?",teacher,39,3,1.0,,1.0,حسنا. هذا هو 50 في المائة من الطلاب. ولكن لماذا يجب أن ترتبط مع واحد الخامس؟ حسنا. مرة أخرى، سؤالي هو كيف تعرف أن واحد الخامس هو 20 في المائة؟ هل لديك شيء لإضافة؟,حسنا. هذا هو 50 في المائه من الطلاب. ولكن لماذا يجب ان ترتبط مع واحد الخامس؟ حسنا. مره اخري، سؤالي هو كيف تعرف ان واحد الخامس هو 20 في المائه؟ هل لديك شيء لاضافه؟,32,0.0,False
"Yes, one-fifth of percent – one-fifth is the same as two-ten. And when you have like a tenth you just got, like, ten times the number that's – ten times the [numerator] and it's gonna be the same as two-ten.  And two-tenths is the same as 20 percent.",student,48,5,,0.0,,نعم، واحد الخامس من المئة  واحد الخامس يساوي اثنين عشرة. وعندما يكون لديك مثل العاشر لديك فقط، مثل، عشرة أضعاف الرقم الذي هو  عشرة أضعاف [العداد] وسيكون هو نفس اثنين عشرة. و اثنين عشرة هو نفس 20 في المئة.,نعم، واحد الخامس من المئه واحد الخامس يساوي اثنين عشره. وعندما يكون لديك مثل العاشر لديك فقط، مثل، عشره اضعاف الرقم الذي هو عشره اضعاف [العداد] وسيكون هو نفس اثنين عشره. و اثنين عشره هو نفس 20 في المئه.,38,0.10256410256410256,True
"Okay.  Two-tenths.  Two-tenths is equivalent to one-fifth. Right?  And it's the same as 20 percent.  If one-fifth is 20 percent, two-tenths is also 20 percent.  Now girls, what do you think?",teacher,31,7,1.0,,1.0,حسناً. اثنان عشرات. اثنان عشرات تعادل خمس واحد. صحيح؟ و هو نفس 20 في المئة. إذا كان خمس واحد 20 في المئة، اثنان عشرات هي أيضا 20 في المئة. الآن الفتيات، ما رأيكم؟,حسنا. اثنان عشرات. اثنان عشرات تعادل خمس واحد. صحيح؟ و هو نفس 20 في المئه. اذا كان خمس واحد 20 في المئه، اثنان عشرات هي ايضا 20 في المئه. الان الفتيات، ما رايكم؟,30,0.15151515151515152,True
Correct.  But there's another way you could do it.  You can find one-fifth of –,student,15,0,,1.0,,صحيح. ولكن هناك طريقة أخرى يمكنك القيام بذلك. يمكنك العثور على الخامس من ,صحيح. ولكن هناك طريقه اخري يمكنك القيام بذلك. يمكنك العثور علي الخامس من,13,0.0,False
Can you say it louder?,teacher,5,0,0.0,,0.0,أيمكنك أن تقولها بصوت أعلى؟,ايمكنك ان تقولها بصوت اعلي؟,5,0.0,False
You can find one-fifth of a whole.,student,7,1,,,,يمكنك العثور على الخامس من الكامل,يمكنك العثور علي الخامس من الكامل,6,0.0,False
One-fifth of a whole.  Yes.  That's a good idea.  Yeah.  And in a whole how many fifths you have?,teacher,19,2,1.0,,0.0,-نعم، هذه فكرة جيدة، نعم، كم عدد الخمسات التي لديك؟,-نعم، هذه فكره جيده، نعم، كم عدد الخمسات التي لديك؟,10,0.0,False
Two.,multiple students,1,0,,,,اثنان.,اثنان.,1,0.0,False
How many fifths you have in a whole?  Fifths?,teacher,9,1,,,1.0,كم من الخامسة لديك؟,كم من الخامسه لديك؟,4,0.0,False
Four fifths. Five.,student,3,0,,,,أربعة الخامسة، خمسة,اربعه الخامسه، خمسه,3,0.6666666666666666,True
"Two, three, four, five.",teacher,4,0,,,0.0,اثنان، ثلاثة، أربعة، خمسة.,اثنان، ثلاثه، اربعه، خمسه.,4,0.0,False
Six. Four.,student,2,0,,,,ستة، أربعة,سته، اربعه,2,0.5,True
Two-fifths?,teacher,1,0,,,0.0,اثنين من الخامسة؟,اثنين من الخامسه؟,3,0.0,False
One.,student,1,0,,,,واحد.,واحد.,1,0.0,False
Excuse me.  Let me – let me look at it this way.  Okay.  Let me -- what do you have to say?,teacher,22,0,,,1.0,اسمحوا لي، اسمحوا لي أن ننظر إليها بهذه الطريقة، حسناً، اسمحوا لي، ماذا لديك لتقول؟,اسمحوا لي، اسمحوا لي ان ننظر اليها بهذه الطريقه، حسنا، اسمحوا لي، ماذا لديك لتقول؟,15,0.0,False
Could you say the question again?,student,6,0,,,,هل يمكنك أن تقول السؤال مرة أخرى؟,هل يمكنك ان تقول السؤال مره اخري؟,7,0.0,False
I said one in a whole.  One whole.  How many fifths you have in a whole?  A whole.,teacher,18,4,0.0,,0.0,قلت واحد بالكامل، واحد بالكامل، كم من الخامسة لديك بالكامل؟,قلت واحد بالكامل، واحد بالكامل، كم من الخامسه لديك بالكامل؟,10,0.0,False
One. I have three Two. Five.,student,6,0,,,,واحد لدي ثلاثة اثنان خمسة,واحد لدي ثلاثه اثنان خمسه,5,0.6,True
Five.  That's good.  Five-fifths.  Yeah.  Then if you have five- fifths fifths is the same as what?,teacher,17,0,1.0,,0.0,خمسة، هذا جيد، خمسة خمسة، نعم، إذا كان لديك خمسة خمسة خمسة خمسة هو نفس ما؟,خمسه، هذا جيد، خمسه خمسه، نعم، اذا كان لديك خمسه خمسه خمسه خمسه هو نفس ما؟,16,0.3125,True
100 percent.,multiple students,2,1,,,,مئة بالمئة,مئه بالمئه,2,0.5,True
100 percent.  If you divide 100 percent into – into what?  Into five parts then each part would be what?,teacher,20,3,,,0.0,إذا قمت بتقسيم 100 في المئة إلى  إلى ماذا؟ إلى خمسة أجزاء ثم كل جزء سيكون ما؟,اذا قمت بتقسيم 100 في المئه الي الي ماذا؟ الي خمسه اجزاء ثم كل جزء سيكون ما؟,16,0.058823529411764705,True
One-fifth.,student,1,0,,,,واحد الخامس,واحد الخامس,2,0.0,False
"Yeah.  This is – if you want to explain it this way, you do this.",teacher,15,0,,,1.0,نعم، هذا هو  إذا كنت ترغب في تفسير الأمر بهذه الطريقة، تفعل هذا.,نعم، هذا هو اذا كنت ترغب في تفسير الامر بهذه الطريقه، تفعل هذا.,13,0.0,False
Twenty-five times –,student,3,0,,,,خمسة وعشرون مرة,خمسه وعشرون مره,3,0.3333333333333333,True
"You divide this one, two, three – one, two, three, four, five, right?",teacher,13,1,,,0.0,تقسم هذا واحد، اثنان، ثلاثة  واحد، اثنان، ثلاثة، أربعة، خمسة، أليس كذلك؟,تقسم هذا واحد، اثنان، ثلاثه واحد، اثنان، ثلاثه، اربعه، خمسه، اليس كذلك؟,12,0.08333333333333333,True
Yes.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Into five parts, right, and this – this is the same as five- fifths or one whole, right?",teacher,18,1,,,0.0,إلى خمسة أجزاء، صحيح، وهذا  هذا هو نفس خمسة الخامسة أو كامل واحد، أليس كذلك؟,الي خمسه اجزاء، صحيح، وهذا هذا هو نفس خمسه الخامسه او كامل واحد، اليس كذلك؟,15,0.13333333333333333,True
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"And one-fifth is this one, right?  And this is one-fifth and this is the same as what percent?  One whole is – ?",teacher,23,2,,,0.0,والخامس هو هذا، أليس كذلك؟ وهذا هو الخامس وهذا هو نفس ما في المئة؟,والخامس هو هذا، اليس كذلك؟ وهذا هو الخامس وهذا هو نفس ما في المئه؟,14,0.0,False
100 percent.,multiple students,2,1,,,,مئة بالمئة,مئه بالمئه,2,0.5,True
"100 percent.  And one-fifth is one 100 divided by one, two, three, four, five.  If you divide 100 by 5, what you have?",teacher,23,3,,,0.0,100 في المئة. و 1/5 هي 1 100 مقسومة على 1، 2، 3، 4، 5,100 في المئه. و 1/5 هي 1 100 مقسومه علي 1، 2، 3، 4، 5,10,0.0,False
20.,student,1,0,,,,عشرون,عشرون,1,1.0,True
20.  And 20 percent.  A one-fifth is the same as – ?,teacher,12,1,,,0.0,20. و 20 في المئة. واحد الخامس هو نفس ؟,20. و 20 في المئه. واحد الخامس هو نفس ؟,8,0.0,False
20 percent.,student,2,1,,,,20 بالمئة,20 بالمئه,1,0.0,False
"20 percent.  Right.  Now he explained it, right?  This is how you should explain your --",teacher,16,1,,,1.0,20 في المئة. صحيح. الآن هو شرح ذلك، أليس كذلك؟ هكذا يجب أن تشرح ...,20 في المئه. صحيح. الان هو شرح ذلك، اليس كذلك؟ هكذا يجب ان تشرح ...,13,0.0,False
Answer.,student,1,0,,,,أجبني,اجبني,1,0.0,False
Your answer.  Now is that difficult to do?,teacher,8,0,,,0.0,إجابتك، هل هذا صعب الآن؟,اجابتك، هل هذا صعب الان؟,5,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
"No, it's not difficult.  Now are you ready to go to the third question?",teacher,14,0,,,0.0,لا، ليس صعباً، هل أنت مستعد للذهاب إلى السؤال الثالث؟,لا، ليس صعبا، هل انت مستعد للذهاب الي السؤال الثالث؟,10,0.0,False
Third.,multiple students,1,0,,,,ثالثاً,ثالثا,1,0.0,False
