text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
"All right, so we’ve been doing adding for awhile now, right? We did it on this.  We kind of started a little bit yesterday with the clocks.  We’re going to do subtracting fractions today, and then we’re going to practice both of them.  Does anyone have a guess as to how we might solve, for subtracting fractions, how might we start?  What process might we do?  Student C, do you have any thoughts of how we might do subtracting fractions?  We’ve been doing adding, how might we do subtracting?",teacher,89,7,,,1.0,حسناً، لقد قمنا بالاضافة لبعض الوقت الآن، أليس كذلك؟ فعلنا ذلك على هذا. بدأنا قليلاً بالأمس مع الساعات. سنقوم بخصم الكسور اليوم، ومن ثم سنقوم بتدريب كليهما. هل لدى أحد تخمين حول كيف يمكننا حل، عن طريق خصم الكسور، كيف يمكننا البدء؟ ما هي العملية التي يمكننا القيام بها؟,حسنا، لقد قمنا بالاضافه لبعض الوقت الان، اليس كذلك؟ فعلنا ذلك علي هذا. بدانا قليلا بالامس مع الساعات. سنقوم بخصم الكسور اليوم، ومن ثم سنقوم بتدريب كليهما. هل لدي احد تخمين حول كيف يمكننا حل، عن طريق خصم الكسور، كيف يمكننا البدء؟ ما هي العمليه التي يمكننا القيام بها؟,49,0.0,False
"Oh, do the same thing.",student,5,0,,,,افعل نفس الشيء,افعل نفس الشيء,3,0.0,False
"Okay, so what would I do first?",teacher,7,0,0.0,,0.0,حسناً، ماذا سأفعل أولاً؟,حسنا، ماذا سافعل اولا؟,4,0.0,False
Multiples of 3.,student,3,1,,,,مضاعفات من 3,مضاعفات من 3,2,0.0,False
We’ll do it in a different color.  So what would I start with?,teacher,13,0,,,0.0,سنقوم بذلك بألوان مختلفة، إذاً ما الذي سأبدأ به؟,سنقوم بذلك بالوان مختلفه، اذا ما الذي سابدا به؟,9,0.0,False
3.,student,1,0,,,,3 .,3 .,0,0.0,False
3,teacher,1,0,,,0.0,3,3,0,0.0,False
6.,student,1,0,,,,6 .,6 .,0,0.0,False
6.,teacher,1,0,,,0.0,6 .,6 .,0,0.0,False
You need to just leave it there.,student,7,0,,,,عليك فقط أن تتركها هناك,عليك فقط ان تتركها هناك,5,0.0,False
"Okay, we can stop.  And then what?",teacher,7,0,0.0,,0.0,حسناً، يمكننا التوقف وماذا بعد ذلك؟,حسنا، يمكننا التوقف وماذا بعد ذلك؟,6,0.0,False
And the other one…,student,4,0,,,,والآخر...,والاخر...,1,0.0,False
6.,teacher,1,0,,,0.0,6 .,6 .,0,0.0,False
And you could just circle the…,student,6,1,,,,ويمكنك فقط أن تدور حول...,ويمكنك فقط ان تدور حول...,5,0.0,False
"Circle the 6’s, okay.",teacher,4,1,1.0,,0.0,حلقة 6 s، حسنا.,حلقه 6 s، حسنا.,3,0.0,False
And then you count how many [inaudible] to come out to 6.,student,12,0,,0.0,,وبعدها تحسب عدد [غير مسموع] للخروج إلى 6.,وبعدها تحسب عدد [غير مسموع] للخروج الي 6.,7,0.0,False
So how many?,teacher,3,0,1.0,,1.0,إذاً كم عدد؟,اذا كم عدد؟,3,0.0,False
2.  You put times 2.,student,5,0,,,,2. تضع ضرب 2.,2. تضع ضرب 2.,2,0.25,True
So I multiply by 2.  Then what do I do here?,teacher,11,1,1.0,,0.0,إذاً أنا مضاعفة بـ2 ماذا أفعل هنا؟,اذا انا مضاعفه ب2 ماذا افعل هنا؟,7,0.0,False
"And the other one, it comes to [inaudible].",student,8,0,,0.0,,والآخر، يأتي إلى [غير مسموع].,والاخر، ياتي الي [غير مسموع].,5,0.0,False
"Okay, and then what?",teacher,4,0,0.0,,0.0,حسناً، وماذا بعد ذلك؟,حسنا، وماذا بعد ذلك؟,4,0.0,False
You make your new…,student,4,0,,,,أنتِ تصنعين...,انت تصنعين...,2,0.0,False
Fra…,teacher,1,0,,,0.0,(فرا)...,(فرا)...,1,0.0,False
Fraction.,student,1,1,,,,الجزء.,الجزء.,1,0.0,False
"Fraction, right.  Okay, what’s my new fraction going to be?",teacher,10,2,,,0.0,حسناً، ما هو جزءي الجديد؟,حسنا، ما هو جزءي الجديد؟,5,0.0,False
It’s going to be 4 out of 6.,student,8,0,,0.0,,سيكون 4 من 6,سيكون 4 من 6,2,0.0,False
4 out of 6.,teacher,4,0,1.0,,0.0,أربعة من ستة,اربعه من سته,3,0.6666666666666666,True
And 1 out of 6.,student,5,0,,,,و 1 من 6,و 1 من 6,2,0.0,False
And 1 out of 6.  What am I doing?  I’m…,teacher,10,0,1.0,,0.0,و 1 من 6 ماذا أفعل؟,و 1 من 6 ماذا افعل؟,4,0.0,False
Adding.,multiple students,1,0,,,,إضافة,اضافه,1,1.0,True
"Adding the top numbers. Take away, it’s subtracting.",student,8,1,,0.0,,إضافة الأرقام العليا. إزالة، هو سحب.,اضافه الارقام العليا. ازاله، هو سحب.,6,0.16666666666666666,True
"I’m subtracting, right?",teacher,3,1,1.0,,0.0,أنا أسحب، أليس كذلك؟,انا اسحب، اليس كذلك؟,4,0.0,False
So it’s 3/6.,student,3,0,,,,اذاً هو 3/6.,اذا هو 3/6.,2,0.0,False
"So it’s 3 out of 6.  Is that our lowest form, or can we find an equivalent for that?",teacher,19,1,,,0.0,إذاً فهو 3 من 6، هل هذا هو أدنى شكل لدينا، أو يمكننا العثور على ما يعادله لذلك؟,اذا فهو 3 من 6، هل هذا هو ادني شكل لدينا، او يمكننا العثور علي ما يعادله لذلك؟,17,0.0,False
One-half.,student,1,0,,,,ونصف.,ونصف.,1,0.0,False
"One-half, because three is half of six.  Okay, I’m going to put one up here, a subtraction one, that you’re going to do in your notebook, and then we’ll go over it.  Actually I’ll put two up and then I’ll call two of you to come do the work up here before we go on our own, okay?",teacher,58,1,,,0.0,نصف، لأن ثلاثة هو نصف ستة. حسناً، سأضع واحد هنا، واحد خصم، الذي ستقوم به في دفتر الملاحظات الخاصة بك، ومن ثم سنقوم بمراجعته. في الواقع سأضع اثنين فوق ثم سأتصل ب اثنين منكم للقيام بالعمل هنا قبل أن نذهب بمفردنا، حسناً؟,نصف، لان ثلاثه هو نصف سته. حسنا، ساضع واحد هنا، واحد خصم، الذي ستقوم به في دفتر الملاحظات الخاصه بك، ومن ثم سنقوم بمراجعته. في الواقع ساضع اثنين فوق ثم ساتصل ب اثنين منكم للقيام بالعمل هنا قبل ان نذهب بمفردنا، حسنا؟,42,0.047619047619047616,True
How do you get a recording acting like that? [In reference to kids in nearby classroom yelling and screaming.],student,19,0,,0.0,,كيف يمكنك الحصول على تسجيل يتصرف مثل هذا؟,كيف يمكنك الحصول علي تسجيل يتصرف مثل هذا؟,8,0.0,False
"How did they get a recording acting like that?  Well, I don't know.  Everyone’s different, sweetie. All right, here we go.  So copy these two down in your notebook, please.  So you should have your notebook open, the date, and you’re copying these down. What do we need to do though?  This is 50 percent.",teacher,55,1,1.0,,0.0,كيف حصلوا على تسجيل يتصرفون هكذا؟ حسناً، لا أعرف. الجميع مختلفين، عزيزتي. حسناً، ها نحن ذا. لذا نسخ هذان الاثنان في دفتر الملاحظات الخاص بك، من فضلك. لذلك يجب أن يكون دفتر الملاحظات الخاص بك مفتوحاً، والتواريخ، وأنت نسخ هذه. ماذا يجب علينا أن نفعل؟ هذا هو 50 في المئة.,كيف حصلوا علي تسجيل يتصرفون هكذا؟ حسنا، لا اعرف. الجميع مختلفين، عزيزتي. حسنا، ها نحن ذا. لذا نسخ هذان الاثنان في دفتر الملاحظات الخاص بك، من فضلك. لذلك يجب ان يكون دفتر الملاحظات الخاص بك مفتوحا، والتواريخ، وانت نسخ هذه. ماذا يجب علينا ان نفعل؟ هذا هو 50 في المئه.,49,0.0,False
Take it away. It’s one and a half.,student,8,0,,0.0,,خذها، إنها ساعة ونصف,خذها، انها ساعه ونصف,4,0.25,True
"Sssh, please don’t yell out.  Please do the work in your notebook.",teacher,12,0,0.0,,0.0,ارجوك لا تصرخ، ارجوك قم بالعمل في دفتر الملاحظات,ارجوك لا تصرخ، ارجوك قم بالعمل في دفتر الملاحظات,9,0.0,False
"Miss G, I guess this [week] is going by fast.",student,10,0,,0.0,,آنسة جي، أعتقد أن هذا [الأسبوع] يمر بسرعة.,انسه جي، اعتقد ان هذا [الاسبوع] يمر بسرعه.,8,0.0,False
Hmm?,teacher,1,0,0.0,,0.0,هل هذا صحيح؟,هل هذا صحيح؟,3,0.0,False
I said I guess this [week] is going by fast.  Next week is already the 17th.,student,16,0,,0.0,,قلت أعتقد أن هذا الأسبوع يمر بسرعة الأسبوع القادم هو بالفعل السابع عشر,قلت اعتقد ان هذا الاسبوع يمر بسرعه الاسبوع القادم هو بالفعل السابع عشر,13,0.07692307692307693,True
"Next week really is the 17th, on Friday, yes. Okay, so we’re working on the steps that we already know.  These are the ones that we’re working on.",teacher,28,0,1.0,,0.0,الأسبوع القادم هو يوم الجمعة السابعة عشر، نعم، حسناً، نحن نعمل على الخطوات التي نعرفها بالفعل، هذه هي الخطوات التي نعمل عليها.,الاسبوع القادم هو يوم الجمعه السابعه عشر، نعم، حسنا، نحن نعمل علي الخطوات التي نعرفها بالفعل، هذه هي الخطوات التي نعمل عليها.,22,0.0,False
How can you take 3 away from 5?,student,8,0,,1.0,,كيف يمكنك أن تأخذ 3 بعيدا عن 5؟,كيف يمكنك ان تاخذ 3 بعيدا عن 5؟,7,0.0,False
"We don’t.  Good thinking.  But remember what we do for adding fractions.  Can we subtract or add – what are these called, the bottom number, the denominator?",teacher,27,4,0.0,,0.0,ونحن لا. تفكير جيد. ولكن تذكر ما نفعله لإضافة الكسور. هل يمكننا أن نخصم أو نضيف  ما هي هذه تسمى، الرقم السفلي، القاسم؟,ونحن لا. تفكير جيد. ولكن تذكر ما نفعله لاضافه الكسور. هل يمكننا ان نخصم او نضيف ما هي هذه تسمي، الرقم السفلي، القاسم؟,23,0.0,False
Numerator and denominator.,student,3,2,,,,العداد والقاسم,العداد والقاسم,2,0.0,False
Numerator and denominator.  But are the denominators the same?,teacher,9,3,,,0.0,العداد والعاقب، لكن هل العاقب هو نفسه؟,العداد والعاقب، لكن هل العاقب هو نفسه؟,7,0.0,False
No.,student,1,0,,,,-كلا .,-كلا .,1,0.0,False
So we need to make it so the denominators are the…,teacher,11,1,,,0.0,لذا علينا أن نجعلها حتى تكون المُسمى...,لذا علينا ان نجعلها حتي تكون المسمي...,7,0.0,False
Same.,student,1,0,,,,نفس الشيء.,نفس الشيء.,2,0.0,False
"So we need to use our steps, right?  Remember what our steps are?  You told me that we have to find multiples, right? So for this, list 6, and you have to find 6 and 8 in common.  You don’t just subtract, honey, it’s the same as addition.  The bottom numbers aren’t the same.  Keep going. Now what comes after 18?",teacher,61,3,,,0.0,لذلك نحن بحاجة إلى استخدام خطواتنا، أليس كذلك؟ تذكر ما هي خطواتنا؟ قلت لي أننا يجب أن نجد مضاعفات، أليس كذلك؟ لذلك بالنسبة لهذا، القائمة 6، وعليك أن تجد 6 و 8 في المشترك.,لذلك نحن بحاجه الي استخدام خطواتنا، اليس كذلك؟ تذكر ما هي خطواتنا؟ قلت لي اننا يجب ان نجد مضاعفات، اليس كذلك؟ لذلك بالنسبه لهذا، القائمه 6، وعليك ان تجد 6 و 8 في المشترك.,32,0.0,False
16.,student,1,0,,,,16.,16.,0,0.0,False
Did you [inaudible]?,teacher,3,0,,,0.0,هل أنت (غير مسموع) ؟,هل انت (غير مسموع) ؟,5,0.0,False
Oooh! [Inaudible],student,2,0,,,,أوه! [غير مسموع],اوه! [غير مسموع],3,0.0,False
"And now list the multiples for 8.  So which ones do you see in common?  Now you might want to erase your answer because it’s not right.  [Inaudible] Good, and write your new fraction below it, right?  Or you can write it over there if you want.  Nice. Look at your operation now.  Are we doing addition?",teacher,57,3,,,0.0,والآن قم بإدراج المضاعفات لـ 8. إذن ما هي المضاعفات التي ترونها مشتركة؟ الآن قد ترغب في حذف إجابتك لأنها ليست صحيحة. [لا يمكن سماعها] جيد، وكتب جزءك الجديد أسفلها، أليس كذلك؟ أو يمكنك كتابته هناك إذا كنت تريد. جيد. انظر إلى العملية الخاصة بك الآن. هل نقوم بالإضافة؟,والان قم بادراج المضاعفات ل 8. اذن ما هي المضاعفات التي ترونها مشتركه؟ الان قد ترغب في حذف اجابتك لانها ليست صحيحه. [لا يمكن سماعها] جيد، وكتب جزءك الجديد اسفلها، اليس كذلك؟ او يمكنك كتابته هناك اذا كنت تريد. جيد. انظر الي العمليه الخاصه بك الان. هل نقوم بالاضافه؟,48,0.0,False
"No, take away.",student,3,0,,,,لا، خذ بعيدا.,لا، خذ بعيدا.,3,0.0,False
We’re doing take away.,teacher,4,0,,,0.0,نحن نقوم بأخذ.,نحن نقوم باخذ.,3,0.0,False
It’s 6.,student,2,0,,,,إنها ستة,انها سته,2,0.5,True
6 out of what?,teacher,4,0,,,0.0,6 من ماذا؟,6 من ماذا؟,2,0.0,False
8.,student,1,0,,,,8,8,0,0.0,False
"Good.  And can we find the equivalent fraction that’s smaller? We can’t simplify or reduce that and find the equivalent that’s smaller?  See if you can.  What would you divide them both by?  Good, did you write your new fractions?  Are you thinking what can go into both of them?",teacher,50,5,,,1.0,جيد. وهل يمكننا العثور على الجزء المكافئ الذي هو أصغر؟ لا يمكننا تبسيط أو تقليل ذلك والعثور على الجزء المكافئ الذي هو أصغر؟ انظر إذا كنت تستطيع. ما الذي سوف تقسيم كل منهما؟ جيد، هل كتبت الجزء الجديد الخاص بك؟ هل تتساءل ما يمكن أن يذهب في كل منهما؟,جيد. وهل يمكننا العثور علي الجزء المكافئ الذي هو اصغر؟ لا يمكننا تبسيط او تقليل ذلك والعثور علي الجزء المكافئ الذي هو اصغر؟ انظر اذا كنت تستطيع. ما الذي سوف تقسيم كل منهما؟ جيد، هل كتبت الجزء الجديد الخاص بك؟ هل تتساءل ما يمكن ان يذهب في كل منهما؟,49,0.02040816326530612,True
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
So what can you divide both of these by?  What common factor do they have?,teacher,15,2,,,1.0,إذاً ما الذي يمكن تقسيم الاثنين به؟ ما هو العامل المشترك بينهما؟,اذا ما الذي يمكن تقسيم الاثنين به؟ ما هو العامل المشترك بينهما؟,12,0.0,False
6.,student,1,0,,,,6 .,6 .,0,0.0,False
"Okay, so do the little divides, right?  What’s 6 divided by 6?",teacher,12,2,,,0.0,حسناً، إذاً القسمات الصغيرة، صحيح؟ ما هي 6 مقسمة على 6؟,حسنا، اذا القسمات الصغيره، صحيح؟ ما هي 6 مقسمه علي 6؟,10,0.0,False
1.,student,1,0,,,,1 .,1 .,0,0.0,False
"Okay, what’s 24 divided by 6?",teacher,6,1,,,0.0,حسناً، ما هو 24 مقسماً بـ 6؟,حسنا، ما هو 24 مقسما ب 6؟,6,0.0,False
4.,student,1,0,,,,4 .,4 .,0,0.0,False
So it’s one…,teacher,3,0,,,0.0,لذا فهو واحد...,لذا فهو واحد...,3,0.0,False
Fourth.,student,1,0,,,,الرابع,الرابع,1,0.0,False
"And you write it, for the little divided signs, you write divided by 6, divided by 6, and that’s our new one, right? One-fourth.  Good, try the second one.  Put the date.",teacher,32,3,,,0.0,"وانت تكتبها، للخطوط الصغيرة المنقسمة، وانت تكتب مقسمة على 6, مقسمة على 6, وهذا هو الجديد لدينا، أليس كذلك؟ واحد ربع. جيد، جرب الثاني. ضع التاريخ.","وانت تكتبها، للخطوط الصغيره المنقسمه، وانت تكتب مقسمه علي 6, مقسمه علي 6, وهذا هو الجديد لدينا، اليس كذلك؟ واحد ربع. جيد، جرب الثاني. ضع التاريخ.",24,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
"Yes, it looks like that.  Can you try the next one?  Good, Student D. How are we doing?",teacher,18,0,,,0.0,نعم، يبدو كذلك هل يمكنك تجربة التالي؟ جيد، الطالب د. كيف الحال؟,نعم، يبدو كذلك هل يمكنك تجربه التالي؟ جيد، الطالب د. كيف الحال؟,12,0.0,False
Good.,student,1,0,,,,-حسناً,-حسنا,1,0.0,False
"You’re done with this one, you want to do this one?",teacher,11,0,,,0.0,"انت انتهيت من هذا, هل تريد ان تفعل هذا؟","انت انتهيت من هذا, هل تريد ان تفعل هذا؟",9,0.0,False
I need help with the second one.,student,7,0,,,,أحتاج مساعدة مع الثانية.,احتاج مساعده مع الثانيه.,4,0.0,False
"With the second one?  Okay, what do we need to do first? First we need to list the what?",teacher,19,0,1.0,,0.0,حسناً، ماذا يجب أن نفعل أولاً؟ أولاً علينا أن نضع قائمة بماذا؟,حسنا، ماذا يجب ان نفعل اولا؟ اولا علينا ان نضع قائمه بماذا؟,12,0.08333333333333333,True
The multiples.,student,2,1,,,,المتعددات.,المتعددات.,1,0.0,False
"So can you start with 5.  Okay, then you can list them with this.  Did you find one in common?",teacher,20,0,,,1.0,إذاً، هل يمكنك البدء بـ 5؟ حسناً، ثم يمكنك إدراجها مع هذا. هل وجدت واحدة مشتركة؟,اذا، هل يمكنك البدء ب 5؟ حسنا، ثم يمكنك ادراجها مع هذا. هل وجدت واحده مشتركه؟,16,0.0,False
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
Next you need to do what?,teacher,6,0,,,0.0,ماذا ستفعل بعد ذلك؟,ماذا ستفعل بعد ذلك؟,4,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
Now you need to rewrite it out there.  4 times…,teacher,10,0,,,0.0,الآن عليك إعادة كتابته هناك أربع مرات,الان عليك اعاده كتابته هناك اربع مرات,7,0.0,False
4 is 16.,student,3,0,,,,4 = 16,4 = 16,0,0.0,False
Over what?,teacher,2,0,,,0.0,من أجل ماذا؟,من اجل ماذا؟,3,0.0,False
20.,student,1,0,,,,عشرون,عشرون,1,1.0,True
"All right, minus?",teacher,3,0,,,0.0,حسناً، ناقص؟,حسنا، ناقص؟,2,0.0,False
2.  Over 20.,student,3,0,,,,أكثر من 20 سنة,اكثر من 20 سنه,3,0.25,True
Equals…,teacher,1,0,,,0.0,متساوية,متساويه,1,0.0,False
[Inaudible],student,1,0,,,,[غير مسموع],[غير مسموع],2,0.0,False
"[Inaudible]  Can we find an equivalent fraction for that that’s smaller?  If we divide both 14 and 20 by something?  Well, they’re both even, and even numbers we can always divide by at least what?",teacher,35,4,,,0.0,[لا يمكن سماعها] هل يمكننا العثور على كسر معادل لهذا الذي هو أصغر؟ إذا قمنا بتقسيم كل من 14 و 20 بشيء؟ حسنا، كلاهما متساوية، والأرقام المتساوية يمكننا دائمًا تقسيمها على الأقل بماذا؟,[لا يمكن سماعها] هل يمكننا العثور علي كسر معادل لهذا الذي هو اصغر؟ اذا قمنا بتقسيم كل من 14 و 20 بشيء؟ حسنا، كلاهما متساويه، والارقام المتساويه يمكننا دائما تقسيمها علي الاقل بماذا؟,31,0.030303030303030304,True
4.,student,1,0,,,,4 .,4 .,0,0.0,False
"No, not all of them by 4.  You can always cut in half, that means you can always divide them by 2.   So if you divide them both by…",teacher,29,2,,,0.0,لا، ليس جميعها بـ4 يمكنك دائماً قطعها إلى النصف، وهذا يعني أنه يمكنك دائماً تقسيمها بـ2,لا، ليس جميعها ب4 يمكنك دائما قطعها الي النصف، وهذا يعني انه يمكنك دائما تقسيمها ب2,16,0.0,False
Can I do the last one?,student,6,0,,,,هل يمكنني القيام بالآخر؟,هل يمكنني القيام بالاخر؟,4,0.0,False
"Yep, go ahead.  In your neatest writing please.  I’m going to make this a little smaller so you can write below it.  What is it?  4 out of 20 minus 2 out of 20, was that the problem?  2 out of 20.  Okay, do it in your neatest handwriting.",teacher,49,0,1.0,,0.0,نعم، هيّا. في كتابتك الأكثر تنظيفاً من فضلك. سأجعلها أصغر قليلاً حتى تتمكن من الكتابة تحتها. ما هي؟ 4 من 20 - 2 من 20، هل كانت هذه هي المشكلة؟ 2 من 20. حسناً، افعل ذلك بأكثر تنظيفاً من كتابة يدك.,نعم، هيا. في كتابتك الاكثر تنظيفا من فضلك. ساجعلها اصغر قليلا حتي تتمكن من الكتابه تحتها. ما هي؟ 4 من 20 - 2 من 20، هل كانت هذه هي المشكله؟ 2 من 20. حسنا، افعل ذلك باكثر تنظيفا من كتابه يدك.,35,0.0,False
Thanks.,student,1,0,,,,شكراً لكِ,شكرا لك,2,0.0,False
"You said if they’re even numbers we can cut them all in half, right?  So if we cut these in half, that means we divide them by what?  Or cut them in half?  So see up here? I just wrote it smaller. Oh, 4 over 5.   There we go.",teacher,49,2,,,0.0,لقد قلت ان كانت ارقام متساوية يمكننا ان نقصها كلها الى النصف، صحيح؟ اذا ان نقصها الى النصف، هذا يعني ان نقصها الى ماذا؟ او نقصها الى النصف؟ انظر هنا؟ انا فقط كتبتها أصغر.,لقد قلت ان كانت ارقام متساويه يمكننا ان نقصها كلها الي النصف، صحيح؟ اذا ان نقصها الي النصف، هذا يعني ان نقصها الي ماذا؟ او نقصها الي النصف؟ انظر هنا؟ انا فقط كتبتها اصغر.,34,0.0,False
I can’t see.,student,3,0,,,,لا أستطيع أن أرى,لا استطيع ان اري,4,0.0,False
It’s 4 over 5 minus 2 over 20.  4/5 minus 2/20.  2 over 20.,teacher,14,0,,,0.0,هو 4 على 5 ناقص 2 على 20. 4/5 ناقص 2/20. 2 على 20.,هو 4 علي 5 ناقص 2 علي 20. 4/5 ناقص 2/20. 2 علي 20.,6,0.14285714285714285,True
2 over 20.,student,3,0,,,,اثنان على عشرين,اثنان علي عشرين,3,0.3333333333333333,True
4 over 5 minus 2 over 20.  4 divided by 2 is?,teacher,12,1,,,0.0,4 على 5 - 2 على 20. 4 مقسمة على 2 هي؟,4 علي 5 - 2 علي 20. 4 مقسمه علي 2 هي؟,5,0.0,False
4 divided by 2 equals 2.,student,6,1,,,,4 مقسومة على 2 تساوي 2.,4 مقسومه علي 2 تساوي 2.,3,0.0,False
So what is 14 divided by 2?,teacher,7,1,1.0,,0.0,اذاً ما هو 14 مقسماً بـ 2؟,اذا ما هو 14 مقسما ب 2؟,6,0.0,False
7.,student,1,0,,,,7,7,0,0.0,False
