text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_arabic_normalized,talktime_words_arabic,math_density_arabic,has_math_arabic
All right.  So what would one of your story problems be for 16 times 3?,teacher,15,0,,,1.0,حسناً، ما هي مشكلة قصتك لـ 16 × 3؟,حسنا، ما هي مشكله قصتك ل 16 × 3؟,7,0.0,False
"There are 16 students, and the students have to match up in 3 groups of 16?",student,16,0,,0.0,,هناك 16 طالبا، والطلاب يجب أن تتطابق في 3 مجموعات من 16؟,هناك 16 طالبا، والطلاب يجب ان تتطابق في 3 مجموعات من 16؟,10,0.0,False
"So if you had 16 students and you were breaking them up into groups, would that be division or multiplication, for putting them into groups?",teacher,25,2,1.0,,1.0,إذاً لو كان لديك 16 طالبًا وتقسمتهم إلى مجموعات، هل سيكون ذلك تقسيمًا أو مضاعفة، لوضعهم في مجموعات؟,اذا لو كان لديك 16 طالبا وتقسمتهم الي مجموعات، هل سيكون ذلك تقسيما او مضاعفه، لوضعهم في مجموعات؟,17,0.0,False
"Oh, division.",student,2,1,,,,أوه، القسم.,اوه، القسم.,2,0.0,False
So is that a division problem?,teacher,6,1,,,0.0,إذاً هل هذه مشكلة التقسيم؟,اذا هل هذه مشكله التقسيم؟,5,0.0,False
"Yeah, or no.",student,3,0,,,,نعم، أو لا.,نعم، او لا.,3,0.0,False
"No, it’s multiplication.  So how can you change that around to be a multiplication problem?",teacher,15,2,,,1.0,لا، إنها مضاعفة، فكيف يمكنك تغيير ذلك لتصبح مشكلة مضاعفة؟,لا، انها مضاعفه، فكيف يمكنك تغيير ذلك لتصبح مشكله مضاعفه؟,10,0.0,False
"Well, since remember I said that, like, division –",student,9,1,,0.0,,حسنا، منذ تذكر قلت ذلك، مثل، التقسيم ,حسنا، منذ تذكر قلت ذلك، مثل، التقسيم,7,0.0,False
So you have 16 students.  So you could say each student has –,teacher,13,0,0.0,,0.0,اذاً لديك 16 طالب. اذاً يمكنك ان تقول ان كل طالب لديه ,اذا لديك 16 طالب. اذا يمكنك ان تقول ان كل طالب لديه,11,0.0,False
Three pencils.,student,2,0,,,,ثلاثة أقلام,ثلاثه اقلام,2,0.5,True
Three pencils.  So what would your question be in that story problem?,teacher,12,0,,,1.0,ثلاثة أقلام قلم إذن ما هو سؤالك في مشكلة القصة؟,ثلاثه اقلام قلم اذن ما هو سؤالك في مشكله القصه؟,10,0.1,True
How many pencils in all?,student,5,0,,,,كم عدد الأقلام؟,كم عدد الاقلام؟,3,0.0,False
In all.  Awesome.  So Student M?,teacher,6,0,1.0,,0.0,حسناً، الطالب (إم) ؟,حسنا، الطالب (ام) ؟,4,0.0,False
"If I was making a story problem, my story problem would be, I have 16 students in the class.  Each student has 3 pockets. How many pockets all together?",student,29,0,,0.0,,إذا كنت أقوم بمشكلة قصة، فإن مشكلة قصتي ستكون، لدي 16 طالب في الفصل. كل طالب لديه 3 جيوب. كم جيوب معاً؟,اذا كنت اقوم بمشكله قصه، فان مشكله قصتي ستكون، لدي 16 طالب في الفصل. كل طالب لديه 3 جيوب. كم جيوب معا؟,20,0.0,False
Pockets in their pants?,teacher,4,0,1.0,,0.0,جيوب في سروالهم؟,جيوب في سروالهم؟,3,0.0,False
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Cool.  All right.  So let’s get back together.  I heard some really good [inaudible] from Students L and M.  So, who can share with me a story problem that they would have for one of these problems, a story problem they can make up? Student J?",teacher,46,0,,,0.0,رائع. حسناً. لذا دعونا نعود معاً. سمعت بعض الأشياء الجيدة جداً من الطلاب L و M. إذاً، من يمكنه مشاركة معي مشكلة القصة التي سيكون لديهم لأحد هذه المشاكل، مشكلة القصة التي يمكنهم إختراعها؟ الطالب J؟,رائع. حسنا. لذا دعونا نعود معا. سمعت بعض الاشياء الجيده جدا من الطلاب L و M. اذا، من يمكنه مشاركه معي مشكله القصه التي سيكون لديهم لاحد هذه المشاكل، مشكله القصه التي يمكنهم اختراعها؟ الطالب J؟,34,0.0,False
I have 16 boxes.  They each have three applies in them.  How many apples in all?,student,16,0,,0.0,,لدي 16 صناديق لكل منها ثلاث تطبيقات كم عدد التفاح؟,لدي 16 صناديق لكل منها ثلاث تطبيقات كم عدد التفاح؟,9,0.0,False
"Awesome.  So, what I’m picturing is 16 boxes in my head, like Student J said.  So 12, 13, 14, 15 – and how many apples did you put in each box?",teacher,31,0,1.0,,0.0,"رائع. إذاً ما أتخيل هو 16 صناديق في رأسي، كما قال الطالب J. إذاً 12, 13, 14, 15 وكم تفاحة وضعت في كل صناديق؟","رائع. اذا ما اتخيل هو 16 صناديق في راسي، كما قال الطالب J. اذا 12, 13, 14, 15 وكم تفاحه وضعت في كل صناديق؟",18,0.0,False
Three.,student,1,0,,,,ثلاثة.,ثلاثه.,1,0.0,False
"Three apples.  So then he asked – what was your final question, Student J?",teacher,14,0,,,0.0,ثلاثة تفاحة، ثم سأل ما هو سؤالك الأخير، الطالب جي؟,ثلاثه تفاحه، ثم سال ما هو سؤالك الاخير، الطالب جي؟,10,0.1,True
How many apples in all.,student,5,0,,,,كم عدد التفاح بالجميع؟,كم عدد التفاح بالجميع؟,4,0.0,False
"How many apples in all?  So, multiplication problem or division problem?",teacher,11,2,1.0,,0.0,كم عدد التفاح في الإجمال؟ إذاً، مشكلة مضاعفة أو مشكلة تقسيم؟,كم عدد التفاح في الاجمال؟ اذا، مشكله مضاعفه او مشكله تقسيم؟,11,0.0,False
Multiplication.,multiple students,1,1,,,,مضاعفة,مضاعفه,1,0.0,False
"Exactly.  It was a multiplication problem; that’s what we wanted.  Awesome, Student J.  So rather than counting all of these apples, what’s a shortcut for adding, Student T? What’s our shortcut for adding?",teacher,33,1,,,0.0,"بالضبط. كانت مشكلة مضاعفة, هذا ما أردنا. رائع, الطالب J. لذلك بدلا من احتساب كل هذه التفاحة, ما هو اختصار لإضافة, الطالب T؟ ما هو اختصار لدينا لإضافة؟","بالضبط. كانت مشكله مضاعفه, هذا ما اردنا. رائع, الطالب J. لذلك بدلا من احتساب كل هذه التفاحه, ما هو اختصار لاضافه, الطالب T؟ ما هو اختصار لدينا لاضافه؟",27,0.07142857142857142,True
Multiplication.,student,1,1,,,,مضاعفة,مضاعفه,1,0.0,False
"Multiplication.  So rather than adding 3 plus 3 plus 3 plus 3 plus 3 until we’re done, we can just multiply 16 times 3, because we have 16 boxes.  Student J, can you sit right there next to Student C?  All right.  Now, so we have the story problem and we drew a picture.  Who can tell me something they know about the product?  Remember, the product is the answer to a multiplication problem.  What are we going to know about the products of these two multiplication problems?  Student S?",teacher,90,7,,,0.0,مضاعفة. لذلك بدلا من إضافة 3 + 3 + 3 + 3 + 3 حتى ننتهي، يمكننا فقط مضاعفة 16 × 3، لأن لدينا 16 مربع. الطالب J، هل يمكنك الجلوس هناك بجانب الطالب C؟ حسنا. الآن، لدينا مشكلة القصة ونحن رسمنا صورة. من يمكن أن تخبرني شيئا يعرفون عن المنتج؟ تذكر، المنتج هو الجواب على مشكلة مضاعفة. ماذا سنعرف عن المنتجات من هذه المشاكل المضاعفة؟ الطالب S؟,مضاعفه. لذلك بدلا من اضافه 3 + 3 + 3 + 3 + 3 حتي ننتهي، يمكننا فقط مضاعفه 16 × 3، لان لدينا 16 مربع. الطالب J، هل يمكنك الجلوس هناك بجانب الطالب C؟ حسنا. الان، لدينا مشكله القصه ونحن رسمنا صوره. من يمكن ان تخبرني شيئا يعرفون عن المنتج؟ تذكر، المنتج هو الجواب علي مشكله مضاعفه. ماذا سنعرف عن المنتجات من هذه المشاكل المضاعفه؟ الطالب S؟,56,0.014705882352941176,True
It’s going to [inaudible].,student,4,0,,,,سيصبح (غير مُسمع),سيصبح (غير مسمع),3,0.0,False
It’s going to what?  What is going to be [inaudible] the other one?  Which one is going to be double?,teacher,20,0,,,0.0,هل ستذهب إلى ماذا؟ ما الذي سيكون [غير قابل للسمع] الآخر؟ أي واحد سوف يكون مزدوج؟,هل ستذهب الي ماذا؟ ما الذي سيكون [غير قابل للسمع] الاخر؟ اي واحد سوف يكون مزدوج؟,16,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
Which one?,teacher,2,0,,,0.0,أيّة؟,ايه؟,1,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Is this answer going to be double this answer, or is this answer going to be double of this answer?",teacher,20,0,,,0.0,هل هذه الإجابة ستكون مضاعفة هذه الإجابة، أو هل هذه الإجابة ستكون مضاعفة هذه الإجابة؟,هل هذه الاجابه ستكون مضاعفه هذه الاجابه، او هل هذه الاجابه ستكون مضاعفه هذه الاجابه؟,15,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Say it a little louder, Student B?",teacher,7,0,,,0.0,قل ذلك بصوت أعلى، الطالب ب؟,قل ذلك بصوت اعلي، الطالب ب؟,6,0.0,False
That is.,student,2,0,,,,هذا هو.,هذا هو.,2,0.0,False
"Which one?  The top answer is going to be double this answer? How many people agree that this answer is going to be double of this answer?  So say this answer – let’s pretend that this answer was 5, which is isn’t, but let’s pretend – this answer is going to be double 5; this answer is going to be 10.  How many people agree with that?  How many people think that it’s going to be something else?  All right.  Who thinks it’s going to be maybe something else? Student J?  So you disagree?  What do you think?",teacher,98,0,,,1.0,أي واحد؟ الجواب الأعلى سيكون ضعف هذا الإجابة؟ كم من الناس يوافقون على أن هذا الإجابة سيكون ضعف هذا الإجابة؟ لذلك قل هذا الإجابة  دعونا نتظاهر أن هذه الإجابة كانت 5، والتي ليست كذلك، ولكن دعونا نتظاهر  هذا الإجابة سوف تكون مزدوجة 5؛ هذا الإجابة سوف تكون 10.,اي واحد؟ الجواب الاعلي سيكون ضعف هذا الاجابه؟ كم من الناس يوافقون علي ان هذا الاجابه سيكون ضعف هذا الاجابه؟ لذلك قل هذا الاجابه دعونا نتظاهر ان هذه الاجابه كانت 5، والتي ليست كذلك، ولكن دعونا نتظاهر هذا الاجابه سوف تكون مزدوجه 5؛ هذا الاجابه سوف تكون 10.,47,0.0,False
I think that the first [inaudible] double answer [inaudible].,student,9,0,,0.0,,أعتقد أن الإجابة المزدوجة الأولى غير مسموعة.,اعتقد ان الاجابه المزدوجه الاولي غير مسموعه.,7,0.0,False
"So you think that 16 times 6, its answer, its product is going to be double what the product of this is?",teacher,22,2,1.0,,1.0,إذاً هل تعتقد أن 16 × 6، إجابته، نتاجها سيكون ضعف نتاج هذا؟,اذا هل تعتقد ان 16 × 6، اجابته، نتاجها سيكون ضعف نتاج هذا؟,11,0.0,False
Yes.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"So if this answer was 5 – which it isn’t, but let’s pretend that it is – that this would be double, so this one would be 10?",teacher,28,0,,,1.0,إذا كان هذا الإجابة هو 5  والتي هي ليست، ولكن دعونا نتظاهر أنها  أن هذا سيكون مضاعفا، لذلك هذا واحد سيكون 10؟,اذا كان هذا الاجابه هو 5 والتي هي ليست، ولكن دعونا نتظاهر انها ان هذا سيكون مضاعفا، لذلك هذا واحد سيكون 10؟,21,0.0,False
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"Why do you think that, Student J?",teacher,7,0,,,1.0,لماذا تعتقد ذلك، الطالب جي؟,لماذا تعتقد ذلك، الطالب جي؟,5,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"Yeah.  Remember our doubling and halving?  If one factor stays the same – did we have one factor stay the same, Student K?",teacher,23,0,,,0.0,هل تتذكرين مضاعفة ونصفنا؟ إذا كان هناك عامل واحد يبقى نفسه؟,هل تتذكرين مضاعفه ونصفنا؟ اذا كان هناك عامل واحد يبقي نفسه؟,11,0.09090909090909091,True
Yeah.,student,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
What factor stayed the same?,teacher,5,0,,,0.0,ما العامل الذي بقي نفسه؟,ما العامل الذي بقي نفسه؟,5,0.0,False
16.,student,1,0,,,,16.,16.,0,0.0,False
"16.  So if we have one factor stay the same and one factor is doubled, did one of these factors get doubled?",teacher,22,1,,,1.0,١٦. إذا كان لدينا عامل واحد يبقى نفسه، ومرجع واحد مضاعف، هل مضاعف أحد هذه العوامل؟,١٦. اذا كان لدينا عامل واحد يبقي نفسه، ومرجع واحد مضاعف، هل مضاعف احد هذه العوامل؟,16,0.0625,True
Yeah.,multiple students,1,0,,,,-أجل، أجل,-اجل، اجل,2,0.0,False
"What factor got doubled, Student M?",teacher,6,0,,,0.0,أي عامل مضاعف، الطالب M؟,اي عامل مضاعف، الطالب M؟,5,0.2,True
3.,student,1,0,,,,3 .,3 .,0,0.0,False
"3 got doubled to 6.  So we doubled 3 into 6, then my answer will be doubled, so my answer needs to be double.  So I’m going to go from 5, I’m going to double 5 to get to 10. So, let’s actually solve this and see what’s going to happen.  Let’s solve this and see what’s going to happen. Do I know my 16s tables?",teacher,66,0,,,0.0,3 مضاعفة إلى 6 ، لذلك قمنا بمضاعفة 3 إلى 6 ، ثم سيتم مضاعفة إجابتي ، لذلك يجب أن تكون إجابتي مضاعفة. لذلك سأذهب من 5 ، سأضاعف 5 للوصول إلى 10. لذلك ، دعونا نقوم بحل هذا بالفعل ونرى ما سيحدث. دعونا نقوم بحل هذا ونرى ما سيحدث.,3 مضاعفه الي 6 ، لذلك قمنا بمضاعفه 3 الي 6 ، ثم سيتم مضاعفه اجابتي ، لذلك يجب ان تكون اجابتي مضاعفه. لذلك ساذهب من 5 ، ساضاعف 5 للوصول الي 10. لذلك ، دعونا نقوم بحل هذا بالفعل ونري ما سيحدث. دعونا نقوم بحل هذا ونري ما سيحدث.,43,0.0,False
No.,multiple students,1,0,,,,-كلا .,-كلا .,1,0.0,False
"No.  So, how can I solve 16 times 3?  What am I going to have to do?  What’s a strategy I can use, Student C?",teacher,25,0,,,0.0,لا، كيف يمكنني حل 16 × 3؟ ماذا سأفعل؟ ما هي الاستراتيجية التي يمكنني استخدامها، الطالب C؟,لا، كيف يمكنني حل 16 × 3؟ ماذا سافعل؟ ما هي الاستراتيجيه التي يمكنني استخدامها، الطالب C؟,15,0.058823529411764705,True
You can break up the 16.,student,6,0,,,,يمكنك أن تقطع الـ16,يمكنك ان تقطع ال16,4,0.0,False
"Awesome.  I like it.  So if I have 16 times 3, what am I going to break up the 16 into?  What groups?",teacher,23,0,1.0,,0.0,رائع. أنا أحب ذلك. إذا كان لدي 16 × 3، ماذا سأقوم بتقسيم 16 إلى أي مجموعات؟,رائع. انا احب ذلك. اذا كان لدي 16 × 3، ماذا ساقوم بتقسيم 16 الي اي مجموعات؟,14,0.0,False
10.,student,1,0,,,,عشرة,عشره,1,1.0,True
10 and –?,teacher,3,0,,,0.0,10 و ؟,10 و ؟,2,0.0,False
6.,student,1,0,,,,6 .,6 .,0,0.0,False
"6.  Awesome.  So I’m going to get rid of my 16.  I’m going to have a group of 10 and a group of 6.  So how many new multiplication problems am I going to have, Student T?",teacher,37,1,,,0.0,6. رائع. لذلك سوف أتخلص من 16. سوف يكون لدي مجموعة من 10 و مجموعة من 6.,6. رائع. لذلك سوف اتخلص من 16. سوف يكون لدي مجموعه من 10 و مجموعه من 6.,13,0.0,False
Two.,student,1,0,,,,اثنان.,اثنان.,1,0.0,False
Two.  Can you give me one of them?,teacher,8,0,,,0.0,اثنان، هل يمكنك أن تعطيني واحدة منهم؟,اثنان، هل يمكنك ان تعطيني واحده منهم؟,7,0.0,False
3 times 10.,student,3,0,,,,ثلاث مرات عشرة,ثلاث مرات عشره,3,0.3333333333333333,True
"3 times 10.  And remember when we do the break-apart method, we need our parentheses.  What’s my other problem, Student R?",teacher,21,1,,,0.0,3 × 10. وتذكر عندما نقوم بعملية الانفصال، نحتاج لنقاطنا. ما هي مشكلتي الأخرى، الطالب R؟,3 × 10. وتذكر عندما نقوم بعمليه الانفصال، نحتاج لنقاطنا. ما هي مشكلتي الاخري، الطالب R؟,13,0.0,False
3 times 6.,student,3,0,,,,3 × 6,3 × 6,0,0.0,False
"3 times 6.  Awesome.  My parenthesis, again.  What am I missing?  I’m missing something that’s really important in here.  Student C?",teacher,21,0,,,0.0,ثلاث مرات ستة، رائع، شفتي، مرة أخرى، ماذا أفتقد؟ أفتقد شيئاً مهماً حقاً هنا. الطالب سي؟,ثلاث مرات سته، رائع، شفتي، مره اخري، ماذا افتقد؟ افتقد شيئا مهما حقا هنا. الطالب سي؟,16,0.0,False
Plus sign.,student,2,0,,,,بالإضافة إلى علامة.,بالاضافه الي علامه.,3,0.0,False
"My plus sign.  Does it go here, here, or here?",teacher,10,0,,,0.0,علامتي الإضافية، هل تذهب إلى هنا، هنا، أو هنا؟,علامتي الاضافيه، هل تذهب الي هنا، هنا، او هنا؟,9,0.0,False
The middle.,student,2,0,,,,في الوسط,في الوسط,2,0.0,False
The middle.  All right?  So let’s solve this.  3 times 10 is –?,teacher,13,0,,,0.0,الوسط. حسناً؟ دعونا نحل هذا. 3 × 10 هو ؟,الوسط. حسنا؟ دعونا نحل هذا. 3 × 10 هو ؟,7,0.0,False
30.,multiple students,1,0,,,,ثلاثون,ثلاثون,1,1.0,True
"30.  Remember, we’ve got to drop our plus sign down.  3 times 6 is –?",teacher,15,0,,,0.0,تذكّر، يجب أن نسقط علامة + إلى أسفل. 3 × 6 هو ؟,تذكر، يجب ان نسقط علامه + الي اسفل. 3 × 6 هو ؟,9,0.0,False
18.,multiple students,1,0,,,,18.,18.,0,0.0,False
18.  So we need to add 30 plus 18.  Student K?,teacher,11,1,,,0.0,18. لذلك نحن بحاجة إلى إضافة 30 زائد 18. الطالب ك؟,18. لذلك نحن بحاجه الي اضافه 30 زائد 18. الطالب ك؟,8,0.18181818181818182,True
48.,student,1,0,,,,48.,48.,0,0.0,False
"48.  30 plus 18 – 0 and 8 is 8, 3 and 1 is 4.  48.  So, if we know that 16 times 3 is 48, 16 times 3 is 48, what’s that going to be.  What’s the product of 16 times 6 going to be, Student L?",teacher,48,1,,,0.0,"48. 30 + 18  0 و 8 = 8, 3 و 1 = 4, 48. إذاً، إذا علمنا أن 16 × 3 = 48, 16 × 3 = 48, ما الذي سيكون عليه؟ ما هو نسبة 16 × 6 ستصبح، الطالب L؟","48. 30 + 18 0 و 8 = 8, 3 و 1 = 4, 48. اذا، اذا علمنا ان 16 × 3 = 48, 16 × 3 = 48, ما الذي سيكون عليه؟ ما هو نسبه 16 × 6 ستصبح، الطالب L؟",16,0.023809523809523808,True
It’s gonna be – we’re doubling – we’re adding 16 again?,student,11,0,,0.0,,هل سنضيف 16 مرة أخرى؟,هل سنضيف 16 مره اخري؟,4,0.0,False
"We’re not adding 16 again.  Remember over here.  If one factor stays the same and one factor is doubled – so we doubled, we went from 3 to 6, we doubled 3 – then our answer will –?",teacher,38,0,1.0,,0.0,"نحن لا نضيف 16 مرة أخرى. تذكر هنا. إذا كان العامل واحد يبقى نفسه و العامل واحد مضاعفة  لذلك ضاعفنا، ذهبنا من 3 إلى 6, ضاعفنا 3  ثم جوابنا سيكون ؟","نحن لا نضيف 16 مره اخري. تذكر هنا. اذا كان العامل واحد يبقي نفسه و العامل واحد مضاعفه لذلك ضاعفنا، ذهبنا من 3 الي 6, ضاعفنا 3 ثم جوابنا سيكون ؟",27,0.0,False
Double.,multiple students,1,0,,,,مضاعفة,مضاعفه,1,0.0,False
Double.  So we know we need to double –?,teacher,9,0,,,0.0,مضاعفة. لذا نحن نعلم أننا بحاجة إلى مضاعفة ؟,مضاعفه. لذا نحن نعلم اننا بحاجه الي مضاعفه ؟,9,0.0,False
48.,multiple students,1,0,,,,48.,48.,0,0.0,False
"48.  How do we double 48?  We can do it two ways.  Student R, what’s one way you can double 48?",teacher,21,0,,,1.0,كيف نضاعف 48؟ يمكننا القيام بذلك بطريقتين. الطالب R، ما هي طريقة واحدة يمكنك مضاعفة 48؟,كيف نضاعف 48؟ يمكننا القيام بذلك بطريقتين. الطالب R، ما هي طريقه واحده يمكنك مضاعفه 48؟,16,0.0,False
"8 plus 8.  I mean, 4 plus 4 and that’s 8.",student,11,0,,0.0,,8 + 8. أعني، 4 + 4 وهذا 8,8 + 8. اعني، 4 + 4 وهذا 8,2,0.0,False
Where are you getting the 4 from?,teacher,7,0,1.0,,0.0,من أين حصلت على 4؟,من اين حصلت علي 4؟,5,0.0,False
The 4 [inaudible].,student,3,0,,,,الأربعة [غير مسموعة].,الاربعه [غير مسموعه].,3,0.0,False
Oh.  So add 4 plus 4?,teacher,6,1,,,0.0,إذاً إضافة 4 + 4؟,اذا اضافه 4 + 4؟,3,0.2,True
40 plus 40. Put an 8 with that. Was she trying to say –?,student,14,0,,0.0,,40 + 40. ضع 8 مع ذلك. هل كانت تحاول أن تقول ؟,40 + 40. ضع 8 مع ذلك. هل كانت تحاول ان تقول ؟,9,0.0,False
Why?  What two numbers are you adding together?  You’re just adding 4 together?,teacher,13,0,0.0,,1.0,لماذا؟ ما هي الأرقام التي تضيفها معا؟ هل تضيف 4 معا فقط؟,لماذا؟ ما هي الارقام التي تضيفها معا؟ هل تضيف 4 معا فقط؟,11,0.0,False
[Inaudible.],student,1,0,,,,[غير مسموع.],[غير مسموع.],2,0.0,False
"So if I double 48, what’s one way I can double 48?  I can use addition but what – no, if I do 4 plus 4 – so 4 plus 4 is 8.  That’s double 48?  Hold on.  No, she’s almost there. Give her a second.",teacher,46,1,,,0.0,اذا مضاعفة 48، ما هي طريقة واحدة يمكنني مضاعفة 48؟ يمكنني استخدام الجمع ولكن ما  لا، إذا قمت 4 زائد 4  لذلك 4 زائد 4 هو 8؟ هذا  مضاعفة 48؟ انتظر. لا، انها تقريبا هناك. اعطيها ثانية.,اذا مضاعفه 48، ما هي طريقه واحده يمكنني مضاعفه 48؟ يمكنني استخدام الجمع ولكن ما لا، اذا قمت 4 زائد 4 لذلك 4 زائد 4 هو 8؟ هذا مضاعفه 48؟ انتظر. لا، انها تقريبا هناك. اعطيها ثانيه.,33,0.05405405405405406,True
Do 4 plus 4 and then do 8 plus 8.,student,10,0,,0.0,,افعل 4 + 4 ثم افعل 8 + 8.,افعل 4 + 4 ثم افعل 8 + 8.,3,0.0,False
